"time","Noise","Noise_Filt","Noise_Filt_Sat","Sine","Sine_Filt","Sine_Filt_Quantized"
0,0.50419,0.063024,0.063024,0,0,0
0.02,0.50419,0.063024,0.063024,0.039997,2.4787e-05,0
0.02,0.50419,0.063024,0.063024,0.039997,2.4787e-05,0
0.04,0.50419,0.063024,0.063024,0.079979,0.0001867,0
0.04,0.50419,0.063024,0.063024,0.079979,0.0001867,0
0.05,0.50419,0.063024,0.063024,0.099958,0.00035876,0
0.05,3.3752,0.48178,0.48178,0.099958,0.00035876,0
0.06,3.3752,0.48178,0.48178,0.11993,0.00061119,0
0.06,3.3752,0.48178,0.48178,0.11993,0.00061119,0
0.07,3.3752,0.48178,0.48178,0.13989,0.00095845,0
0.08,3.3752,0.48178,0.48178,0.15983,0.0014139,0
0.08,3.3752,0.48178,0.48178,0.15983,0.0014139,0
0.09,3.3752,0.48178,0.48178,0.17976,0.0019903,0
0.1,3.3752,0.48178,0.48178,0.19967,0.0026998,0
0.1,-1.2126,0.30612,0.30612,0.19967,0.0026998,0
0.11,-1.2126,0.30612,0.30612,0.21956,0.0035537,0
0.12,-1.2126,0.30612,0.30612,0.23942,0.0045629,0
0.12,-1.2126,0.30612,0.30612,0.23942,0.0045629,0
0.13,-1.2126,0.30612,0.30612,0.25927,0.0057376,0
0.14,-1.2126,0.30612,0.30612,0.27909,0.0070875,0
0.14,-1.2126,0.30612,0.30612,0.27909,0.0070875,0
0.15,-1.2126,0.30612,0.30612,0.29888,0.0086217,0
0.15,1.8177,0.51803,0.5,0.29888,0.0086217,0
0.16,1.8177,0.51803,0.5,0.31864,0.010349,0
0.16,1.8177,0.51803,0.5,0.31864,0.010349,0
0.17,1.8177,0.51803,0.5,0.33836,0.012276,0
0.18,1.8177,0.51803,0.5,0.35806,0.014412,0
0.18,1.8177,0.51803,0.5,0.35806,0.014412,0
0.19,1.8177,0.51803,0.5,0.37772,0.016763,0
0.2,1.8177,0.51803,0.5,0.39734,0.019335,0
0.2,0.27746,0.52681,0.5,0.39734,0.019335,0
0.21,0.27746,0.52681,0.5,0.41692,0.022135,0
0.22,0.27746,0.52681,0.5,0.43646,0.025167,0
0.22,0.27746,0.52681,0.5,0.43646,0.025167,0
0.23,0.27746,0.52681,0.5,0.45596,0.028438,0
0.24,0.27746,0.52681,0.5,0.47541,0.03195,0
0.24,0.27746,0.52681,0.5,0.47541,0.03195,0
0.25,0.27746,0.52681,0.5,0.49481,0.03571,0
0.25,-0.54856,0.4319,0.4319,0.49481,0.03571,0
0.26,-0.54856,0.4319,0.4319,0.51416,0.039719,0
0.26,-0.54856,0.4319,0.4319,0.51416,0.039719,0
0.27,-0.54856,0.4319,0.4319,0.53346,0.043981,0
0.28,-0.54856,0.4319,0.4319,0.55271,0.0485,0
0.28,-0.54856,0.4319,0.4319,0.55271,0.0485,0
0.29,-0.54856,0.4319,0.4319,0.5719,0.053277,0
0.3,-0.54856,0.4319,0.4319,0.59104,0.058314,0
0.3,-1.3008,0.2477,0.2477,0.59104,0.058314,0.1
0.31,-1.3008,0.2477,0.2477,0.61012,0.063614,0.1
0.32,-1.3008,0.2477,0.2477,0.62913,0.069178,0.1
0.32,-1.3008,0.2477,0.2477,0.62913,0.069178,0.1
0.33,-1.3008,0.2477,0.2477,0.64809,0.075007,0.1
0.34,-1.3008,0.2477,0.2477,0.66697,0.0811,0.1
0.34,-1.3008,0.2477,0.2477,0.66697,0.0811,0.1
0.35,-1.3008,0.2477,0.2477,0.6858,0.08746,0.1
0.35,0.1949,0.25968,0.25968,0.6858,0.08746,0.1
0.36,0.1949,0.25968,0.25968,0.70455,0.094085,0.1
0.36,0.1949,0.25968,0.25968,0.70455,0.094085,0.1
0.37,0.1949,0.25968,0.25968,0.72323,0.10098,0.1
0.38,0.1949,0.25968,0.25968,0.74184,0.10813,0.1
0.38,0.1949,0.25968,0.25968,0.74184,0.10813,0.1
0.39,0.1949,0.25968,0.25968,0.76038,0.11555,0.1
0.4,0.1949,0.25968,0.25968,0.77884,0.12324,0.1
0.4,0.81612,0.34871,0.34871,0.77884,0.12324,0.1
0.41,0.81612,0.34871,0.34871,0.79722,0.13118,0.1
0.42,0.81612,0.34871,0.34871,0.81552,0.13939,0.1
0.42,0.81612,0.34871,0.34871,0.81552,0.13939,0.1
0.43,0.81612,0.34871,0.34871,0.83374,0.14785,0.1
0.44,0.81612,0.34871,0.34871,0.85188,0.15657,0.1
0.44,0.81612,0.34871,0.34871,0.85188,0.15657,0.2
0.45,0.81612,0.34871,0.34871,0.86993,0.16554,0.2
0.45,0.35655,0.37584,0.37584,0.86993,0.16554,0.2
0.46,0.35655,0.37584,0.37584,0.8879,0.17477,0.2
0.46,0.35655,0.37584,0.37584,0.8879,0.17477,0.2
0.47,0.35655,0.37584,0.37584,0.90577,0.18425,0.2
0.48,0.35655,0.37584,0.37584,0.92356,0.19397,0.2
0.48,0.35655,0.37584,0.37584,0.92356,0.19397,0.2
0.49,0.35655,0.37584,0.37584,0.94125,0.20393,0.2
0.5,0.35655,0.37584,0.37584,0.95885,0.21414,0.2
0.5,0.72284,0.44741,0.44741,0.95885,0.21414,0.2
0.51,0.72284,0.44741,0.44741,0.97635,0.22458,0.2
0.52,0.72284,0.44741,0.44741,0.99376,0.23525,0.2
0.52,0.72284,0.44741,0.44741,0.99376,0.23525,0.2
0.53,0.72284,0.44741,0.44741,1.0111,0.24616,0.2
0.54,0.72284,0.44741,0.44741,1.0283,0.25728,0.2
0.54,0.72284,0.44741,0.44741,1.0283,0.25728,0.3
0.55,0.72284,0.44741,0.44741,1.0454,0.26864,0.3
0.55,0.70238,0.51283,0.5,1.0454,0.26864,0.3
0.56,0.70238,0.51283,0.5,1.0624,0.2802,0.3
0.56,0.70238,0.51283,0.5,1.0624,0.2802,0.3
0.57,0.70238,0.51283,0.5,1.0793,0.29199,0.3
0.58,0.70238,0.51283,0.5,1.096,0.30398,0.3
0.58,0.70238,0.51283,0.5,1.096,0.30398,0.3
0.59,0.70238,0.51283,0.5,1.1127,0.31618,0.3
0.6,0.70238,0.51283,0.5,1.1293,0.32857,0.3
0.6,-0.19604,0.46269,0.46269,1.1293,0.32857,0.3
0.61,-0.19604,0.46269,0.46269,1.1457,0.34117,0.3
0.62,-0.19604,0.46269,0.46269,1.1621,0.35395,0.3
0.62,-0.19604,0.46269,0.46269,1.1621,0.35395,0.4
0.63,-0.19604,0.46269,0.46269,1.1783,0.36692,0.4
0.64,-0.19604,0.46269,0.46269,1.1944,0.38007,0.4
0.64,-0.19604,0.46269,0.46269,1.1944,0.38007,0.4
0.65,-0.19604,0.46269,0.46269,1.2104,0.3934,0.4
0.65,1.7724,0.66111,0.5,1.2104,0.3934,0.4
