"time","world.frame_b.f[2]","world.frame_b.f[3]","world.frame_b.t[1]","world.frame_b.t[2]","world.frame_b.t[3]","world.g","world.mue","world.driveTrainMechanics3D","world.axisDiameter","world.gravityArrowTail[1]"
0.0265,-111.683,-14.0385,-1.65088,2.10578,-15.2693,9.81,3.986E+14,1,0.0125,0
0.027,-111.576,-14.7279,-1.73196,2.20919,-15.2533,9.81,3.986E+14,1,0.0125,0
0.0275,-111.459,-15.4519,-1.81711,2.31778,-15.2356,9.81,3.986E+14,1,0.0125,0
0.028,-111.329,-16.2121,-1.90652,2.43182,-15.2162,9.81,3.986E+14,1,0.0125,0
0.0285,-111.186,-17.0104,-2.00041,2.55155,-15.1947,9.81,3.986E+14,1,0.0125,0
0.029,-111.028,-17.8485,-2.09899,2.67727,-15.1711,9.81,3.986E+14,1,0.0125,0
0.0295,-110.854,-18.7285,-2.20249,2.80927,-15.145,9.81,3.986E+14,1,0.0125,0
0.03,-110.663,-19.6523,-2.31116,2.94785,-15.1163,9.81,3.986E+14,1,0.0125,0
0.0305,-110.452,-20.6222,-2.42525,3.09334,-15.0847,9.81,3.986E+14,1,0.0125,0
0.031,-110.22,-21.6404,-2.54503,3.24607,-15.0499,9.81,3.986E+14,1,0.0125,0
0.0315,-109.964,-22.7093,-2.67077,3.40639,-15.0115,9.81,3.986E+14,1,0.0125,0
0.032,-109.682,-23.8313,-2.80276,3.57469,-14.9692,9.81,3.986E+14,1,0.0125,0
0.0325,-109.372,-25.009,-2.94132,3.75135,-14.9226,9.81,3.986E+14,1,0.0125,0
0.033,-109.03,-26.2452,-3.08676,3.93678,-14.8713,9.81,3.986E+14,1,0.0125,0
0.0335,-108.653,-27.5427,-3.23943,4.1314,-14.8147,9.81,3.986E+14,1,0.0125,0
0.034,-108.237,-28.9045,-3.39966,4.33567,-14.7524,9.81,3.986E+14,1,0.0125,0
0.0345,-107.78,-30.3337,-3.56785,4.55005,-14.6838,9.81,3.986E+14,1,0.0125,0
0.035,-107.276,-31.8336,-3.74436,4.77504,-14.6082,9.81,3.986E+14,1,0.0125,0
0.0355,-106.721,-33.4076,-3.92961,5.01114,-14.5249,9.81,3.986E+14,1,0.0125,0
0.036,-106.109,-35.0594,-4.12403,5.2589,-14.4332,9.81,3.986E+14,1,0.0125,0
0.0365,-105.435,-36.7926,-4.32806,5.51888,-14.3321,9.81,3.986E+14,1,0.0125,0
0.037,-104.693,-38.6112,-4.54216,5.79167,-14.2208,9.81,3.986E+14,1,0.0125,0
0.0375,-103.875,-40.5192,-4.76682,6.07789,-14.0981,9.81,3.986E+14,1,0.0125,0
0.038,-102.975,-42.5211,-5.00256,6.37816,-13.963,9.81,3.986E+14,1,0.0125,0
0.0385,-101.983,-44.6212,-5.2499,6.69318,-13.8142,9.81,3.986E+14,1,0.0125,0
0.039,-100.89,-46.8242,-5.50941,7.02363,-13.6503,9.81,3.986E+14,1,0.0125,0
0.0395,-99.6864,-49.135,-5.78165,7.37025,-13.4698,9.81,3.986E+14,1,0.0125,0
0.04,-98.3609,-51.5586,-6.06725,7.7338,-13.271,9.81,3.986E+14,1,0.0125,0
0.0405,-96.9011,-54.1004,-6.36684,8.11506,-13.052,9.81,3.986E+14,1,0.0125,0
0.041,-95.2935,-56.7658,-6.68107,8.51487,-12.8109,9.81,3.986E+14,1,0.0125,0
0.0415,-93.5231,-59.5605,-7.01064,8.93408,-12.5453,9.81,3.986E+14,1,0.0125,0
0.042,-91.5737,-62.4905,-7.35625,9.37358,-12.2529,9.81,3.986E+14,1,0.0125,0
0.0425,-89.4272,-65.5619,-7.71866,9.83429,-11.9309,9.81,3.986E+14,1,0.0125,0
0.043,-87.0639,-68.7811,-8.09864,10.3172,-11.5764,9.81,3.986E+14,1,0.0125,0
0.0435,-84.4621,-72.1545,-8.497,10.8232,-11.1861,9.81,3.986E+14,1,0.0125,0
0.044,-81.5979,-75.6891,-8.91456,11.3534,-10.7565,9.81,3.986E+14,1,0.0125,0
0.0445,-78.4452,-79.3919,-9.35218,11.9088,-10.2836,9.81,3.986E+14,1,0.0125,0
0.045,-74.9753,-83.2699,-9.81077,12.4905,-9.76313,9.81,3.986E+14,1,0.0125,0
0.0455,-71.1567,-87.3305,-10.2912,13.0996,-9.19034,9.81,3.986E+14,1,0.0125,0
0.046,-66.9548,-91.5814,-10.7945,13.7372,-8.56006,9.81,3.986E+14,1,0.0125,0
0.0465,-62.3319,-96.03,-11.3216,14.4045,-7.86661,9.81,3.986E+14,1,0.0125,0
0.047,-57.2464,-100.684,-11.8735,15.1026,-7.10379,9.81,3.986E+14,1,0.0125,0
0.0475,-51.653,-105.552,-12.4511,15.8328,-6.26478,9.81,3.986E+14,1,0.0125,0
0.048,-45.5021,-110.641,-13.0557,16.5961,-5.34214,9.81,3.986E+14,1,0.0125,0
0.0485,-38.7394,-115.959,-13.6881,17.3938,-4.32774,9.81,3.986E+14,1,0.0125,0
0.049,-31.3058,-121.514,-14.3494,18.2271,-3.2127,9.81,3.986E+14,1,0.0125,0
0.0495,-23.1366,-127.313,-15.0407,19.097,-1.98732,9.81,3.986E+14,1,0.0125,0
0.05,-14.1613,-133.364,-15.7632,20.0047,-0.641037,9.81,3.986E+14,1,0.0125,0
0.0505,-4.30344,-139.675,-16.5177,20.9512,0.837649,9.81,3.986E+14,1,0.0125,0
0.051,6.52051,-146.25,-17.3053,21.9375,2.46124,9.81,3.986E+14,1,0.0125,0
0.0515,18.401,-153.097,-18.1271,22.9646,4.24332,9.81,3.986E+14,1,0.0125,0
0.052,31.4362,-160.221,-18.984,24.0332,6.1986,9.81,3.986E+14,1,0.0125,0
0.0525,45.7323,-167.626,-19.8768,25.1439,8.34302,9.81,3.986E+14,1,0.0125,0
0.053,61.4041,-175.315,-20.8064,26.2973,10.6938,9.81,3.986E+14,1,0.0125,0
0.0535,78.575,-183.29,-21.7736,27.4935,13.2694,9.81,3.986E+14,1,0.0125,0
0.054,97.3781,-191.552,-22.7788,28.7328,16.0899,9.81,3.986E+14,1,0.0125,0
0.0545,117.956,-200.098,-23.8225,30.0147,19.1766,9.81,3.986E+14,1,0.0125,0
0.055,140.461,-208.925,-24.9051,31.3388,22.5523,9.81,3.986E+14,1,0.0125,0
0.0555,165.056,-218.026,-26.0266,32.7039,26.2415,9.81,3.986E+14,1,0.0125,0
0.056,191.912,-227.392,-27.1869,34.1089,30.27,9.81,3.986E+14,1,0.0125,0
0.0565,221.213,-237.01,-28.3855,35.5516,34.6651,9.81,3.986E+14,1,0.0125,0
0.057,253.15,-246.864,-29.6216,37.0296,39.4557,9.81,3.986E+14,1,0.0125,0
0.0575,287.924,-256.931,-30.8943,38.5396,44.6717,9.81,3.986E+14,1,0.0125,0
0.058,325.742,-267.186,-32.2019,40.0779,50.3445,9.81,3.986E+14,1,0.0125,0
0.0585,366.821,-277.597,-33.5424,41.6395,56.5063,9.81,3.986E+14,1,0.0125,0
0.059,411.38,-288.126,-34.9135,43.219,63.1902,9.81,3.986E+14,1,0.0125,0
0.0595,459.643,-298.73,-36.3121,44.8095,70.4297,9.81,3.986E+14,1,0.0125,0
0.06,511.833,-309.356,-37.7345,46.4034,78.2581,9.81,3.986E+14,1,0.0125,0
0.0605,568.171,-319.944,-39.1765,47.9916,86.7088,9.81,3.986E+14,1,0.0125,0
0.061,628.87,-330.428,-40.6331,49.5642,95.8136,9.81,3.986E+14,1,0.0125,0
0.0615,694.133,-340.73,-42.0985,51.1095,105.603,9.81,3.986E+14,1,0.0125,0
0.062,764.146,-350.764,-43.5664,52.6147,116.105,9.81,3.986E+14,1,0.0125,0
0.0625,839.075,-360.437,-45.0294,54.0655,127.344,9.81,3.986E+14,1,0.0125,0
0.063,919.057,-369.643,-46.4796,55.4465,139.342,9.81,3.986E+14,1,0.0125,0
0.0635,1004.19,-378.27,-47.9082,56.7405,152.112,9.81,3.986E+14,1,0.0125,0
0.064,1094.54,-386.195,-49.3058,57.9293,165.664,9.81,3.986E+14,1,0.0125,0
0.0645,1190.11,-393.29,-50.6625,58.9935,180,9.81,3.986E+14,1,0.0125,0
0.065,1290.86,-399.418,-51.9675,59.9127,195.113,9.81,3.986E+14,1,0.0125,0
0.0655,1396.68,-404.437,-53.2101,60.6655,210.985,9.81,3.986E+14,1,0.0125,0
0.066,1507.38,-408.202,-54.3791,61.2303,227.59,9.81,3.986E+14,1,0.0125,0
0.0665,1622.7,-410.567,-55.4634,61.585,244.888,9.81,3.986E+14,1,0.0125,0
0.067,1742.31,-411.386,-56.452,61.7079,262.83,9.81,3.986E+14,1,0.0125,0
0.0675,1865.79,-410.518,-57.3345,61.5778,281.351,9.81,3.986E+14,1,0.0125,0
0.068,1992.62,-407.828,-58.1014,61.1742,300.376,9.81,3.986E+14,1,0.0125,0
0.0685,2122.22,-403.19,-58.7438,60.4786,319.816,9.81,3.986E+14,1,0.0125,0
0.069,2253.92,-396.492,-59.2545,59.4738,339.571,9.81,3.986E+14,1,0.0125,0
0.0695,2386.98,-387.636,-59.6277,58.1454,359.531,9.81,3.986E+14,1,0.0125,0
0.07,2520.61,-376.542,-59.8595,56.4813,379.574,9.81,3.986E+14,1,0.0125,0
0.0705,2653.94,-363.151,-59.9478,54.4727,399.574,9.81,3.986E+14,1,0.0125,0
0.071,2786.09,-347.424,-59.8928,52.1136,419.396,9.81,3.986E+14,1,0.0125,0
0.0715,2916.15,-329.343,-59.6969,49.4015,438.906,9.81,3.986E+14,1,0.0125,0
0.072,3043.21,-308.914,-59.3647,46.3371,457.964,9.81,3.986E+14,1,0.0125,0
0.0725,3166.35,-286.162,-58.903,42.9243,476.436,9.81,3.986E+14,1,0.0125,0
0.073,3284.71,-261.13,-58.3205,39.1695,494.189,9.81,3.986E+14,1,0.0125,0
0.0735,3397.43,-233.88,-57.6278,35.0819,511.098,9.81,3.986E+14,1,0.0125,0
0.074,3503.74,-204.483,-56.8371,30.6724,527.044,9.81,3.986E+14,1,0.0125,0
0.0745,3602.9,-173.021,-55.9616,25.9531,541.918,9.81,3.986E+14,1,0.0125,0
0.075,3694.24,-139.58,-55.0156,20.937,555.62,9.81,3.986E+14,1,0.0125,0
0.0755,3777.18,-104.245,-54.0138,15.6368,568.06,9.81,3.986E+14,1,0.0125,0
0.076,3851.16,-67.0971,-52.9709,10.0646,579.158,9.81,3.986E+14,1,0.0125,0
0.0765,3915.72,-28.2053,-51.9015,4.23079,588.841,9.81,3.986E+14,1,0.0125,0
0.077,3970.42,12.3743,-50.8195,-1.85615,597.045,9.81,3.986E+14,1,0.0125,0
0.0775,4014.85,54.6045,-49.7378,-8.19067,603.711,9.81,3.986E+14,1,0.0125,0
0.078,4048.66,98.4702,-48.6683,-14.7705,608.782,9.81,3.986E+14,1,0.0125,0
0.0785,4071.45,143.982,-47.6212,-21.5973,612.201,9.81,3.986E+14,1,0.0125,0
0.079,4082.84,191.178,-46.6052,-28.6766,613.91,9.81,3.986E+14,1,0.0125,0
0.0795,4082.41,240.126,-45.6274,-36.0189,613.845,9.81,3.986E+14,1,0.0125,0
0.08,4069.67,290.927,-44.6929,-43.639,611.933,9.81,3.986E+14,1,0.0125,0
0.0805,4044.07,343.711,-43.8048,-51.5567,608.094,9.81,3.986E+14,1,0.0125,0
0.081,4004.98,398.644,-42.9645,-59.7967,602.229,9.81,3.986E+14,1,0.0125,0
0.0815,3951.64,455.923,-42.1715,-68.3884,594.229,9.81,3.986E+14,1,0.0125,0
0.082,3883.21,515.774,-41.4234,-77.3662,583.965,9.81,3.986E+14,1,0.0125,0
0.0825,3798.69,578.457,-40.7161,-86.7686,571.287,9.81,3.986E+14,1,0.0125,0
0.083,3696.98,644.256,-40.0436,-96.6385,556.03,9.81,3.986E+14,1,0.0125,0
0.0835,3576.81,713.482,-39.3984,-107.022,538.005,9.81,3.986E+14,1,0.0125,0
0.084,3436.81,786.462,-38.7713,-117.969,517.004,9.81,3.986E+14,1,0.0125,0
0.0845,3275.45,863.539,-38.1518,-129.531,492.801,9.81,3.986E+14,1,0.0125,0
0.085,3091.12,945.061,-37.5275,-141.759,465.15,9.81,3.986E+14,1,0.0125,0
0.0855,2882.09,1031.37,-36.8849,-154.705,433.796,9.81,3.986E+14,1,0.0125,0
0.086,2646.59,1122.78,-36.2088,-168.417,398.471,9.81,3.986E+14,1,0.0125,0
0.0865,2382.81,1219.57,-35.4829,-182.935,358.905,9.81,3.986E+14,1,0.0125,0
0.087,2089,1321.95,-34.6894,-198.293,314.833,9.81,3.986E+14,1,0.0125,0
0.0875,1763.47,1430.04,-33.8093,-214.506,266.004,9.81,3.986E+14,1,0.0125,0
0.088,1404.77,1543.81,-32.8229,-231.571,212.199,9.81,3.986E+14,1,0.0125,0
0.0885,1011.72,1663.05,-31.7099,-249.457,153.241,9.81,3.986E+14,1,0.0125,0
0.089,583.572,1787.32,-30.4502,-268.097,89.0189,9.81,3.986E+14,1,0.0125,0
0.0895,120.162,1915.87,-29.0245,-287.381,19.5075,9.81,3.986E+14,1,0.0125,0
0.09,-377.927,2047.63,-27.4159,-307.144,-55.2059,9.81,3.986E+14,1,0.0125,0
0.0905,-909.196,2181.08,-25.6115,-327.161,-134.896,9.81,3.986E+14,1,0.0125,0
0.091,-1471.06,2314.25,-23.6037,-347.138,-219.176,9.81,3.986E+14,1,0.0125,0
0.0915,-2059.72,2444.71,-21.3929,-366.707,-307.475,9.81,3.986E+14,1,0.0125,0
0.092,-2670.07,2569.56,-18.9894,-385.434,-399.028,9.81,3.986E+14,1,0.0125,0
0.0925,-3295.73,2685.45,-16.4151,-402.818,-492.876,9.81,3.986E+14,1,0.0125,0
0.093,-3929.12,2788.74,-13.7048,-418.312,-587.886,9.81,3.986E+14,1,0.0125,0
0.0935,-4561.76,2875.61,-10.9061,-431.341,-682.781,9.81,3.986E+14,1,0.0125,0
0.094,-5184.59,2942.24,-8.07867,-441.336,-776.206,9.81,3.986E+14,1,0.0125,0
0.0945,-5788.49,2985.05,-5.29132,-447.757,-866.791,9.81,3.986E+14,1,0.0125,0
0.095,-6364.79,3000.91,-2.61801,-450.137,-953.236,9.81,3.986E+14,1,0.0125,0
0.0955,-6905.82,2987.33,-0.133006,-448.1,-1034.39,9.81,3.986E+14,1,0.0125,0
0.096,-7405.32,2942.62,2.09439,-441.392,-1109.31,9.81,3.986E+14,1,0.0125,0
0.0965,-7858.81,2865.92,4.00478,-429.888,-1177.34,9.81,3.986E+14,1,0.0125,0
0.097,-8263.7,2757.3,5.55255,-413.595,-1238.07,9.81,3.986E+14,1,0.0125,0
0.0975,-8619.25,2617.62,6.70826,-392.643,-1291.4,9.81,3.986E+14,1,0.0125,0
0.098,-8926.38,2448.45,7.45951,-367.268,-1337.47,9.81,3.986E+14,1,0.0125,0
0.0985,-9187.32,2251.97,7.81016,-337.795,-1376.61,9.81,3.986E+14,1,0.0125,0
0.099,-9405.27,2030.74,7.77846,-304.611,-1409.31,9.81,3.986E+14,1,0.0125,0
0.0995,-9583.97,1787.64,7.3945,-268.147,-1436.11,9.81,3.986E+14,1,0.0125,0
0.1,-9727.36,1525.72,6.69734,-228.858,-1457.62,9.81,3.986E+14,1,0.0125,0
0.1005,-9839.22,1248.07,5.73235,-187.211,-1474.4,9.81,3.986E+14,1,0.0125,0
0.101,-9922.96,957.837,4.54893,-143.676,-1486.96,9.81,3.986E+14,1,0.0125,0
0.1015,-9981.42,658.108,3.19878,-98.7162,-1495.73,9.81,3.986E+14,1,0.0125,0
0.102,-10016.7,351.945,1.73471,-52.7918,-1501.03,9.81,3.986E+14,1,0.0125,0
0.1025,-10030.3,42.3736,0.209975,-6.35604,-1503.06,9.81,3.986E+14,1,0.0125,0
0.103,-10023.4,-253.859,-1.25453,38.0789,-1502.02,9.81,3.986E+14,1,0.0125,0
0.1035,-10001.8,-506.145,-2.48008,75.9218,-1498.79,9.81,3.986E+14,1,0.0125,0
0.104,-9953.21,-819.089,-3.937,122.863,-1491.5,9.81,3.986E+14,1,0.0125,0
0.1045,-9870.31,-1151.75,-5.35632,172.763,-1479.06,9.81,3.986E+14,1,0.0125,0
0.105,-9764.12,-1443.69,-6.43295,216.554,-1463.13,9.81,3.986E+14,1,0.0125,0
0.1055,-9630.6,-1710.67,-7.21566,256.601,-1443.11,9.81,3.986E+14,1,0.0125,0
0.106,-9462.93,-1959.76,-7.69829,293.964,-1417.96,9.81,3.986E+14,1,0.0125,0
0.1065,-9257.2,-2187.87,-7.83959,328.181,-1387.1,9.81,3.986E+14,1,0.0125,0
0.107,-9009.56,-2392.09,-7.60649,358.813,-1349.95,9.81,3.986E+14,1,0.0125,0
0.1075,-8716.62,-2569.72,-6.97687,385.458,-1306.01,9.81,3.986E+14,1,0.0125,0
0.108,-8375.81,-2718.47,-5.94231,407.77,-1254.89,9.81,3.986E+14,1,0.0125,0
0.1085,-7985.77,-2836.56,-4.51018,425.484,-1196.38,9.81,3.986E+14,1,0.0125,0
0.109,-7546.72,-2922.9,-2.7048,438.436,-1130.52,9.81,3.986E+14,1,0.0125,0
0.1095,-7060.67,-2977.2,-0.567108,446.579,-1057.62,9.81,3.986E+14,1,0.0125,0
0.11,-6531.56,-3000,1.84731,450,-978.252,9.81,3.986E+14,1,0.0125,0
0.1105,-5965.13,-2992.77,4.47164,448.915,-893.286,9.81,3.986E+14,1,0.0125,0
0.111,-5368.66,-2957.76,7.23257,443.664,-803.816,9.81,3.986E+14,1,0.0125,0
0.1115,-4750.58,-2897.94,10.0555,434.691,-711.104,9.81,3.986E+14,1,0.0125,0
0.112,-4119.93,-2816.77,12.8695,422.515,-616.507,9.81,3.986E+14,1,0.0125,0
0.1125,-3485.84,-2718.02,15.6121,407.702,-521.394,9.81,3.986E+14,1,0.0125,0
0.113,-2857.02,-2605.52,18.2316,390.828,-427.07,9.81,3.986E+14,1,0.0125,0
0.1135,-2241.34,-2483,20.6893,372.45,-334.717,9.81,3.986E+14,1,0.0125,0
0.114,-1645.56,-2353.9,22.9597,353.085,-245.35,9.81,3.986E+14,1,0.0125,0
0.1145,-1075.18,-2221.27,25.029,333.19,-159.793,9.81,3.986E+14,1,0.0125,0
0.115,-534.379,-2087.67,26.8941,313.151,-78.6737,9.81,3.986E+14,1,0.0125,0
0.1155,-26.1053,-1955.23,28.5605,293.285,-2.43262,9.81,3.986E+14,1,0.0125,0
0.116,447.836,-1825.58,30.0395,273.837,68.6586,9.81,3.986E+14,1,0.0125,0
0.1165,886.606,-1699.93,31.3473,254.989,134.474,9.81,3.986E+14,1,0.0125,0
0.117,1290.16,-1579.12,32.5024,236.867,195.007,9.81,3.986E+14,1,0.0125,0
0.1175,1659.09,-1463.67,33.5247,219.551,250.347,9.81,3.986E+14,1,0.0125,0
0.118,1994.45,-1353.86,34.4347,203.08,300.651,9.81,3.986E+14,1,0.0125,0
0.1185,2297.64,-1249.77,35.2522,187.466,346.129,9.81,3.986E+14,1,0.0125,0
0.119,2570.27,-1151.32,35.9966,172.698,387.023,9.81,3.986E+14,1,0.0125,0
0.1195,2814.08,-1058.32,36.6859,158.747,423.596,9.81,3.986E+14,1,0.0125,0
0.12,3030.89,-970.506,37.3369,145.576,456.116,9.81,3.986E+14,1,0.0125,0
0.1205,3222.47,-887.58,37.9652,133.137,484.853,9.81,3.986E+14,1,0.0125,0
0.121,3390.56,-809.202,38.5849,121.38,510.067,9.81,3.986E+14,1,0.0125,0
0.1215,3536.83,-735.025,39.2085,110.254,532.007,9.81,3.986E+14,1,0.0125,0
0.122,3662.81,-664.705,39.8472,99.7058,550.905,9.81,3.986E+14,1,0.0125,0
0.1225,3769.94,-597.909,40.5107,89.6864,566.974,9.81,3.986E+14,1,0.0125,0
0.123,3859.5,-534.32,41.2069,80.148,580.409,9.81,3.986E+14,1,0.0125,0
0.1235,3932.67,-473.645,41.9422,71.0467,591.383,9.81,3.986E+14,1,0.0125,0
0.124,3990.45,-415.618,42.7213,62.3427,600.05,9.81,3.986E+14,1,0.0125,0
0.1245,4033.74,-360.001,43.5473,54.0002,606.544,9.81,3.986E+14,1,0.0125,0
0.125,4063.33,-306.589,44.421,45.9883,610.982,9.81,3.986E+14,1,0.0125,0
0.1255,4079.88,-255.207,45.3419,38.281,613.465,9.81,3.986E+14,1,0.0125,0
0.126,4083.96,-205.713,46.3071,30.8569,614.077,9.81,3.986E+14,1,0.0125,0
0.1265,4076.08,-157.998,47.3123,23.6997,612.895,9.81,3.986E+14,1,0.0125,0
0.127,4056.67,-111.985,48.3508,16.7978,609.984,9.81,3.986E+14,1,0.0125,0
0.1275,4026.14,-67.6266,49.4146,10.144,605.404,9.81,3.986E+14,1,0.0125,0
0.128,3984.86,-24.9039,50.4939,3.73559,599.213,9.81,3.986E+14,1,0.0125,0
0.1285,3933.21,16.1753,51.5771,-2.42629,591.465,9.81,3.986E+14,1,0.0125,0
0.129,3871.58,55.58,52.6517,-8.337,582.22,9.81,3.986E+14,1,0.0125,0
0.1295,3800.38,93.2597,53.7041,-13.989,571.541,9.81,3.986E+14,1,0.0125,0
0.13,3720.09,129.148,54.7199,-19.3722,559.497,9.81,3.986E+14,1,0.0125,0
0.1305,3631.22,163.168,55.6843,-24.4751,546.165,9.81,3.986E+14,1,0.0125,0
0.131,3534.34,195.234,56.5825,-29.2851,531.634,9.81,3.986E+14,1,0.0125,0
0.1315,3430.11,225.261,57.4002,-33.7892,516,9.81,3.986E+14,1,0.0125,0
0.132,3319.24,253.166,58.1237,-37.9749,499.369,9.81,3.986E+14,1,0.0125,0
0.1325,3202.49,278.872,58.7406,-41.8308,481.857,9.81,3.986E+14,1,0.0125,0
0.133,3080.7,302.316,59.2397,-45.3474,463.587,9.81,3.986E+14,1,0.0125,0
0.1335,2954.72,323.448,59.6117,-48.5172,444.692,9.81,3.986E+14,1,0.0125,0
0.134,2825.47,342.237,59.8492,-51.3355,425.304,9.81,3.986E+14,1,0.0125,0
0.1345,2693.85,358.672,59.947,-53.8008,405.561,9.81,3.986E+14,1,0.0125,0
0.135,2560.78,372.763,59.902,-55.9145,385.601,9.81,3.986E+14,1,0.0125,0
