    "time",    "Out1"
         0,         0
      0.01,0.0099998333
      0.02,0.019998667
      0.03, 0.0299955
      0.04,0.039989334
      0.05,0.049979169
      0.06,0.059964006
      0.07,0.069942847
      0.08,0.079914694
      0.09,0.089878549
       0.1,0.099833417
      0.11, 0.1097783
      0.12,0.11971221
      0.13,0.12963414
      0.14,0.13954311
      0.15,0.14943813
      0.16,0.15931821
      0.17,0.16918235
      0.18,0.17902957
      0.19,0.18885889
       0.2,0.19866933
      0.21, 0.2084599
      0.22,0.21822962
      0.23,0.22797752
      0.24,0.23770263
      0.25,0.24740396
      0.26,0.25708055
      0.27,0.26673144
      0.28,0.27635565
      0.29,0.28595223
       0.3,0.29552021
      0.31,0.30505864
      0.32,0.31456656
      0.33,0.32404303
      0.34,0.33348709
      0.35,0.34289781
      0.36,0.35227423
      0.37,0.36161543
      0.38,0.37092047
      0.39,0.38018842
       0.4,0.38941834
      0.41,0.39860933
      0.42,0.40776045
      0.43, 0.4168708
      0.44,0.42593947
      0.45,0.43496553
      0.46,0.44394811
      0.47,0.45288629
      0.48,0.46177918
      0.49,0.47062589
       0.5,0.47942554
      0.51,0.48817725
      0.52,0.49688014
      0.53,0.50553334
      0.54,0.51413599
      0.55,0.52268723
      0.56, 0.5311862
      0.57,0.53963205
      0.58,0.54802394
      0.59,0.55636102
       0.6,0.56464247
      0.61,0.57286746
      0.62,0.58103516
      0.63,0.58914476
      0.64,0.59719544
      0.65,0.60518641
      0.66,0.61311685
      0.67,0.62098599
      0.68,0.62879302
      0.69,0.63653718
       0.7,0.64421769
      0.71,0.65183377
      0.72,0.65938467
      0.73,0.66686964
      0.74,0.67428791
      0.75,0.68163876
      0.76,0.68892145
      0.77,0.69613524
      0.78,0.70327942
      0.79,0.71035327
       0.8,0.71735609
      0.81,0.72428717
      0.82,0.73114583
      0.83,0.73793137
      0.84,0.74464312
      0.85,0.75128041
      0.86,0.75784256
      0.87,0.76432894
      0.88,0.77073888
      0.89,0.77707175
       0.9,0.78332691
      0.91,0.78950374
      0.92,0.79560162
      0.93,0.80161994
      0.94, 0.8075581
      0.95, 0.8134155
      0.96,0.81919157
      0.97,0.82488571
      0.98,0.83049737
      0.99,0.83602598
         1,0.84147098
      1.01,0.84683184
      1.02,0.85210802
