"time","q@INJ01","sacp@INJ01","x1@INJ01","volume@INJ01","pa@DVALV01","lca@PUMP01","p1@PUMP01"
0.0124,-2.74955e-10,50,1e-09,0.000156983,80.2797,0.00951302,17.3825
0.01244,-2.34788e-09,50,1e-09,0.000156983,71.609,0.00956325,16.3772
0.01248,-7.33904e-09,50,1e-09,0.000156983,62.4167,0.00961318,15.4815
0.01252,-1.06759e-08,50,1e-09,0.000156983,53.0581,0.00966272,14.7046
0.01256,-1.09746e-08,50,1e-09,0.000156983,44.083,0.00971186,14.0875
0.0126,-9.92476e-09,50,1e-09,0.000156983,36.1719,0.00976071,13.6391
0.01264,-9.5698e-09,50,1e-09,0.000156983,29.9351,0.00980935,13.3079
0.01268,-1.0603e-08,50,1e-09,0.000156983,25.817,0.00985784,13.0336
0.01272,-1.19316e-08,50,1e-09,0.000156983,23.9738,0.00990607,12.7628
0.01276,-1.23676e-08,50,1e-09,0.000156983,24.2255,0.0099539,12.4923
0.0128,-1.24531e-08,50,1e-09,0.000156983,26.0692,0.0100012,12.2261
0.01284,-1.24538e-08,50,1e-09,0.000156983,28.7043,0.0100479,11.9918
0.01288,-1.24542e-08,50,1e-09,0.000156983,31.1111,0.0100941,11.7882
0.01292,-1.24544e-08,50,1e-09,0.000156983,32.2567,0.0101398,11.6067
0.01296,-1.24546e-08,50,1e-09,0.000156983,31.4305,0.010185,11.4395
0.013,-1.24547e-08,50,1e-09,0.000156983,28.6684,0.0102297,11.2809
0.01304,-1.24547e-08,50,1e-09,0.000156983,24.6989,0.0102739,11.1412
0.01308,-1.24545e-08,50,1e-09,0.000156983,20.3229,0.0103177,11.0032
0.01312,-1.24542e-08,50,1e-09,0.000156983,16.1662,0.010361,10.8544
0.01316,-1.24536e-08,50,1e-09,0.000156983,12.6148,0.0104037,10.7769
0.0132,-1.23626e-08,50,1e-09,0.000156983,9.8179,0.0104458,4.11942
0.01324,-1.10778e-08,50,1e-09,0.000156983,7.74012,0.0104871,4.4362
0.01328,-8.21464e-09,50,1e-09,0.000156983,6.24464,0.0105278,4.91399
0.01332,-7.34716e-09,50,1e-09,0.000156983,5.17742,0.0105678,5.43515
0.01336,-9.24578e-09,50,1e-09,0.000156983,4.41276,0.0106072,4.37163
0.0134,-1.19247e-08,50,1e-09,0.000156983,3.86997,0.0106462,4.57449
0.01344,-1.24449e-08,50,1e-09,0.000156983,3.52123,0.0106845,4.38353
0.01348,-1.24539e-08,50,1e-09,0.000156983,3.38563,0.0107223,4.18996
0.01352,-1.24544e-08,50,1e-09,0.000156983,3.48798,0.0107595,4.13395
0.01356,-1.24547e-08,50,1e-09,0.000156983,3.81791,0.0107961,3.98498
0.0136,-1.24549e-08,50,1e-09,0.000156983,4.30669,0.0108321,3.9483
0.01364,-1.24551e-08,50,1e-09,0.000156983,4.82247,0.0108675,3.86332
0.01368,-1.24553e-08,50,1e-09,0.000156983,5.20737,0.0109023,3.77392
0.01372,-1.24552e-08,50,1e-09,0.000156983,5.35148,0.0109366,3.72474
0.01376,-1.24555e-08,50,1e-09,0.000156983,5.24832,0.0109704,3.66091
0.0138,-1.24557e-08,50,1e-09,0.000156983,4.96859,0.0110038,3.60504
0.01384,-1.24558e-08,50,1e-09,0.000156983,4.59482,0.0110367,3.55023
0.01388,-1.24559e-08,50,1e-09,0.000156983,4.18912,0.0110689,3.49229
0.01392,-1.2456e-08,50,1e-09,0.000156983,3.78954,0.0111004,3.43231
0.01396,-1.24561e-08,50,1e-09,0.000156983,3.41676,0.0111312,3.3798
0.014,-1.24567e-08,50,1e-09,0.000156983,3.07984,0.0111613,3.33567
0.01404,-1.24562e-08,50,1e-09,0.000156983,2.77999,0.011191,3.30155
0.01408,-1.24563e-08,50,1e-09,0.000156983,2.5147,0.0112203,3.26806
0.01412,-1.24564e-08,50,1e-09,0.000156983,2.28015,0.0112491,3.23205
0.01416,-1.24565e-08,50,1e-09,0.000156983,2.07239,0.0112774,3.1933
0.0142,-1.24565e-08,50,1e-09,0.000156983,1.88778,0.0113049,3.15404
0.01424,-1.24567e-08,50,1e-09,0.000156983,1.72315,0.0113319,3.11948
0.01428,-1.24567e-08,50,1e-09,0.000156983,1.57581,0.0113584,3.08982
0.01432,-1.24567e-08,50,1e-09,0.000156983,1.4441,0.0113843,3.06464
0.01436,-1.24568e-08,50,1e-09,0.000156983,1.3289,0.0114099,3.03881
0.0144,-1.24569e-08,50,1e-09,0.000156983,1.23331,0.0114349,3.01066
0.01444,-1.24569e-08,50,1e-09,0.000156983,1.16618,0.0114593,2.98074
0.01448,-1.2457e-08,50,1e-09,0.000156983,1.14941,0.0114831,2.95158
0.01452,-1.2457e-08,50,1e-09,0.000156983,1.21873,0.0115063,2.92647
0.01456,-1.24571e-08,50,1e-09,0.000156983,1.40936,0.011529,2.90492
0.0146,-1.24571e-08,50,1e-09,0.000156983,1.73787,0.0115512,2.88632
0.01464,-1.24572e-08,50,1e-09,0.000156983,2.17703,0.0115729,2.86733
0.01468,-1.24572e-08,50,1e-09,0.000156983,2.63658,0.0115942,2.84708
0.01472,-1.24572e-08,50,1e-09,0.000156983,2.9949,0.0116149,2.82595
0.01476,-1.24573e-08,50,1e-09,0.000156983,3.17677,0.0116349,2.80478
0.0148,-1.24573e-08,50,1e-09,0.000156983,3.18922,0.0116544,2.78456
0.01484,-1.24574e-08,50,1e-09,0.000156983,3.08255,0.0116733,2.76541
0.01488,-1.24574e-08,50,1e-09,0.000156983,2.90817,0.0116916,2.74731
0.01492,-1.24575e-08,50,1e-09,0.000156983,2.70396,0.0117092,2.73069
0.01496,-1.24575e-08,50,1e-09,0.000156983,2.49407,0.0117264,2.71569
0.015,-1.24575e-08,50,1e-09,0.000156983,2.29262,0.011743,2.70207
0.01504,-1.24576e-08,50,1e-09,0.000156983,2.10757,0.0117591,2.68971
0.01508,-1.24576e-08,50,1e-09,0.000156983,1.94385,0.0117748,2.67795
0.01512,-1.24576e-08,50,1e-09,0.000156983,1.80604,0.01179,2.6667
0.01516,-1.24577e-08,50,1e-09,0.000156983,1.70135,0.0118047,2.65587
0.0152,-1.24577e-08,50,1e-09,0.000156983,1.64267,0.0118189,2.64444
0.01524,-1.24577e-08,50,1e-09,0.000156983,1.64807,0.0118326,2.6324
0.01528,-1.24578e-08,50,1e-09,0.000156983,1.73305,0.0118457,2.61992
0.01532,-1.24578e-08,50,1e-09,0.000156983,1.8998,0.0118582,2.60831
0.01536,-1.24578e-08,50,1e-09,0.000156983,2.12834,0.01187,2.59858
0.0154,-1.24579e-08,50,1e-09,0.000156983,2.37379,0.0118814,2.59049
0.01544,-1.24579e-08,50,1e-09,0.000156983,2.57823,0.0118923,2.58351
0.01548,-1.24579e-08,50,1e-09,0.000156983,2.69686,0.0119028,2.57571
0.01552,-1.2458e-08,50,1e-09,0.000156983,2.71756,0.0119127,2.5671
0.01556,-1.2458e-08,50,1e-09,0.000156983,2.65601,0.011922,2.55788
0.0156,-1.2458e-08,50,1e-09,0.000156983,2.53818,0.0119306,2.54996
0.01564,-1.2458e-08,50,1e-09,0.000156983,2.38804,0.0119387,2.54421
0.01568,-1.24581e-08,50,1e-09,0.000156983,2.22339,0.0119463,2.54035
0.01572,-1.24581e-08,50,1e-09,0.000156983,2.05592,0.0119537,2.53745
0.01576,-1.24581e-08,50,1e-09,0.000156983,1.8929,0.0119607,2.533
0.0158,-1.24581e-08,50,1e-09,0.000156983,1.73894,0.0119672,2.52711
0.01584,-1.24582e-08,50,1e-09,0.000156983,1.59603,0.0119729,2.52035
0.01588,-1.24582e-08,50,1e-09,0.000156983,1.46456,0.0119778,2.51495
0.01592,-1.24582e-08,50,1e-09,0.000156983,1.34408,0.0119821,2.51149
0.01596,-1.24583e-08,50,1e-09,0.000156983,1.23383,0.0119859,2.50948
0.016,-1.24583e-08,50,1e-09,0.000156983,1.13292,0.0119894,2.50819
0.01601,-1.24583e-08,50,1e-09,0.000156983,1.10904,0.0119903,2.50778
