"time","outDateAndTime2","outChar"
0.00000000000000E+00,3.00000000000000E+02,3.00000000000000E+00
5.00000000000000E-02,3.00000000000000E+02,3.00000000000000E+00
5.00000000000000E-02,6.00000000000000E+02,4.00000000000000E+00
1.00000000000000E-01,6.00000000000000E+02,4.00000000000000E+00
1.00000000000000E-01,1.00000000000000E+03,5.00000000000000E+00
1.50000000000000E-01,1.00000000000000E+03,5.00000000000000E+00
1.50000000000000E-01,1.50000000000000E+03,6.00000000000000E+00
2.00000000000000E-01,1.50000000000000E+03,6.00000000000000E+00
2.00000000000000E-01,2.10000000000000E+03,7.00000000000000E+00
2.50000000000000E-01,2.10000000000000E+03,7.00000000000000E+00
2.50000000000000E-01,2.80000000000000E+03,8.00000000000000E+00
3.00000000000000E-01,2.80000000000000E+03,8.00000000000000E+00
3.00000000000000E-01,3.60000000000000E+03,9.00000000000000E+00
3.00000000000000E-01,3.60000000000000E+03,9.00000000000000E+00
3.50000000000000E-01,3.60000000000000E+03,9.00000000000000E+00
3.50000000000000E-01,4.50000000000000E+03,1.00000000000000E+01
4.00000000000000E-01,4.50000000000000E+03,1.00000000000000E+01
4.00000000000000E-01,5.50000000000000E+03,1.10000000000000E+01
4.00000000000000E-01,5.50000000000000E+03,1.10000000000000E+01
4.50000000000000E-01,5.50000000000000E+03,1.10000000000000E+01
4.50000000000000E-01,6.60000000000000E+03,1.20000000000000E+01
5.00000000000000E-01,6.60000000000000E+03,1.20000000000000E+01
5.00000000000000E-01,7.80000000000000E+03,1.30000000000000E+01
5.00000000000000E-01,7.80000000000000E+03,1.30000000000000E+01
5.50000000000000E-01,7.80000000000000E+03,1.30000000000000E+01
5.50000000000000E-01,9.10000000000000E+03,1.40000000000000E+01
6.00000000000000E-01,9.10000000000000E+03,1.40000000000000E+01
6.00000000000000E-01,1.05000000000000E+04,1.50000000000000E+01
6.00000000000000E-01,1.05000000000000E+04,1.50000000000000E+01
6.50000000000000E-01,1.05000000000000E+04,1.50000000000000E+01
6.50000000000000E-01,1.20000000000000E+04,1.60000000000000E+01
7.00000000000000E-01,1.20000000000000E+04,1.60000000000000E+01
7.00000000000000E-01,1.36000000000000E+04,1.70000000000000E+01
7.50000000000000E-01,1.36000000000000E+04,1.70000000000000E+01
7.50000000000000E-01,1.53000000000000E+04,1.80000000000000E+01
8.00000000000000E-01,1.53000000000000E+04,1.80000000000000E+01
8.00000000000000E-01,1.71000000000000E+04,1.90000000000000E+01
8.50000000000000E-01,1.71000000000000E+04,1.90000000000000E+01
8.50000000000000E-01,1.90000000000000E+04,2.00000000000000E+01
9.00000000000000E-01,1.90000000000000E+04,2.00000000000000E+01
9.00000000000000E-01,2.10000000000000E+04,2.10000000000000E+01
9.50000000000000E-01,2.10000000000000E+04,2.10000000000000E+01
9.50000000000000E-01,2.31000000000000E+04,2.20000000000000E+01
1.00000000000000E+00,2.31000000000000E+04,2.20000000000000E+01
1.00000000000000E+00,2.53000000000000E+04,2.30000000000000E+01
1.05000000000000E+00,2.53000000000000E+04,2.30000000000000E+01
1.05000000000000E+00,2.76000000000000E+04,2.40000000000000E+01
1.10000000000000E+00,2.76000000000000E+04,2.40000000000000E+01
1.10000000000000E+00,3.00000000000000E+04,2.50000000000000E+01
1.15000000000000E+00,3.00000000000000E+04,2.50000000000000E+01
1.15000000000000E+00,3.25000000000000E+04,2.60000000000000E+01
1.20000000000000E+00,3.25000000000000E+04,2.60000000000000E+01
1.20000000000000E+00,3.51000000000000E+04,2.70000000000000E+01
1.25000000000000E+00,3.51000000000000E+04,2.70000000000000E+01
1.25000000000000E+00,3.78000000000000E+04,2.80000000000000E+01
1.30000000000000E+00,3.78000000000000E+04,2.80000000000000E+01
1.30000000000000E+00,4.06000000000000E+04,2.90000000000000E+01
1.35000000000000E+00,4.06000000000000E+04,2.90000000000000E+01
1.35000000000000E+00,4.35000000000000E+04,3.00000000000000E+01
1.40000000000000E+00,4.35000000000000E+04,3.00000000000000E+01
1.40000000000000E+00,4.65000000000000E+04,3.10000000000000E+01
1.45000000000000E+00,4.65000000000000E+04,3.10000000000000E+01
1.45000000000000E+00,4.96000000000000E+04,3.20000000000000E+01
1.50000000000000E+00,4.96000000000000E+04,3.20000000000000E+01
1.50000000000000E+00,5.28000000000000E+04,3.30000000000000E+01
1.55000000000000E+00,5.28000000000000E+04,3.30000000000000E+01
1.55000000000000E+00,5.61000000000000E+04,3.40000000000000E+01
1.60000000000000E+00,5.61000000000000E+04,3.40000000000000E+01
1.60000000000000E+00,5.95000000000000E+04,3.50000000000000E+01
1.65000000000000E+00,5.95000000000000E+04,3.50000000000000E+01
1.65000000000000E+00,6.30000000000000E+04,3.60000000000000E+01
1.70000000000000E+00,6.30000000000000E+04,3.60000000000000E+01
1.70000000000000E+00,6.66000000000000E+04,3.70000000000000E+01
1.75000000000000E+00,6.66000000000000E+04,3.70000000000000E+01
1.75000000000000E+00,7.03000000000000E+04,3.80000000000000E+01
1.80000000000000E+00,7.03000000000000E+04,3.80000000000000E+01
1.80000000000000E+00,7.41000000000000E+04,3.90000000000000E+01
1.85000000000000E+00,7.41000000000000E+04,3.90000000000000E+01
1.85000000000000E+00,7.80000000000000E+04,4.00000000000000E+01
1.90000000000000E+00,7.80000000000000E+04,4.00000000000000E+01
1.90000000000000E+00,8.20000000000000E+04,4.10000000000000E+01
1.95000000000000E+00,8.20000000000000E+04,4.10000000000000E+01
1.95000000000000E+00,8.61000000000000E+04,4.20000000000000E+01
