"Time","dFFREG.dataOut[1]","dFFREG.dataOut[2]"
7.116,3,3
7.126,3,3
7.136,3,3
7.146,3,3
7.156,3,3
7.166,3,3
7.176,3,3
7.186,3,3
7.196,3,3
7.206,3,3
7.216,3,3
7.226,3,3
7.236,3,3
7.246,3,3
7.256,3,3
7.266,3,3
7.276,3,3
7.286,3,3
7.296,3,3
7.306,3,3
7.316,3,3
7.326,3,3
7.336,3,3
7.346,3,3
7.356,3,3
7.366,3,3
7.376,3,3
7.386,3,3
7.396,3,3
7.406,3,3
7.416,3,3
7.426,3,3
7.436,3,3
7.446,3,3
7.456,3,3
7.466,3,3
7.476,3,3
7.486,3,3
7.496,3,3
7.506,3,3
7.516,3,3
7.526,3,3
7.536,3,3
7.546,3,3
7.556,3,3
7.566,3,3
7.576,3,3
7.586,3,3
7.596,3,3
7.606,3,3
7.616,3,3
7.626,3,3
7.636,3,3
7.646,3,3
7.656,3,3
7.666,3,3
7.676,3,3
7.686,3,3
7.696,3,3
7.706,3,3
7.716,3,3
7.726,3,3
7.736,3,3
7.746,3,3
7.756,3,3
7.766,3,3
7.776,3,3
7.786,3,3
7.796,3,3
7.806,3,3
7.816,3,3
7.826,3,3
7.836,3,3
7.846,3,3
7.856,3,3
7.866,3,3
7.876,3,3
7.886,3,3
7.896,3,3
7.906,3,3
7.916,3,3
7.926,3,3
7.936,3,3
7.946,3,3
7.956,3,3
7.966,3,3
7.976,3,3
7.986,3,3
7.996,3,3
8.006,3,3
8.016,3,3
8.026,3,3
8.036,3,3
8.046,3,3
8.056,3,3
8.066,3,3
8.076,3,3
8.086,3,3
8.096,3,3
8.106,3,3
8.116,3,3
8.126,3,3
8.136,3,3
8.146,3,3
8.156,3,3
8.166,3,3
8.176,3,3
8.186,3,3
8.196,3,3
8.206,3,3
8.216,3,3
8.226,3,3
8.236,3,3
8.246,3,3
8.256,3,3
8.266,3,3
8.276,3,3
8.286,3,3
8.296,3,3
8.306,3,3
8.316,3,3
8.326,3,3
8.336,3,3
8.346,3,3
8.356,3,3
8.366,3,3
8.376,3,3
8.386,3,3
8.396,3,3
8.406,3,3
8.416,3,3
8.426,3,3
8.436,3,3
8.446,3,3
8.456,3,3
8.466,3,3
8.476,3,3
8.486,3,3
8.496,3,3
8.506,3,3
8.516,3,3
8.526,3,3
8.536,3,3
8.546,3,3
8.556,3,3
8.566,3,3
8.576,3,3
8.586,3,3
8.596,3,3
8.606,3,3
8.616,3,3
8.626,3,3
8.636,3,3
8.646,3,3
8.656,3,3
8.666,3,3
8.676,3,3
8.686,3,3
8.696,3,3
8.706,3,3
8.716,3,3
8.726,3,3
8.736,3,3
8.746,3,3
8.756,3,3
8.766,3,3
8.776,3,3
8.786,3,3
8.796,3,3
8.806,3,3
8.816,3,3
8.826,3,3
8.836,3,3
8.846,3,3
8.856,3,3
8.866,3,3
8.876,3,3
8.886,3,3
8.896,3,3
8.906,3,3
8.916,3,3
8.926,3,3
8.936,3,3
8.946,3,3
8.956,3,3
8.966,3,3
8.976,3,3
8.986,3,3
8.996,3,3
9.006,3,3
9.016,3,3
9.026,3,3
9.036,3,3
9.046,3,3
9.056,3,3
9.066,3,3
9.076,3,3
9.086,3,3
9.096,3,3
9.106,3,3
9.116,3,3
9.126,3,3
9.136,3,3
9.146,3,3
9.156,3,3
9.166,3,3
9.176,3,3
9.186,3,3
9.196,3,3
9.206,3,3
9.216,3,3
9.226,3,3
9.236,3,3
9.246,3,3
9.256,3,3
9.266,3,3
9.276,3,3
9.286,3,3
9.296,3,3
9.306,3,3
9.316,3,3
9.326,3,3
9.336,3,3
9.346,3,3
9.356,3,3
9.366,3,3
9.376,3,3
9.386,3,3
9.396,3,3
9.406,3,3
9.416,3,3
9.426,3,3
9.436,3,3
9.446,3,3
9.456,3,3
9.466,3,3
9.476,3,3
9.486,3,3
9.496,3,3
9.506,3,3
9.516,3,3
9.526,3,3
9.536,3,3
9.546,3,3
9.556,3,3
9.566,3,3
9.576,3,3
9.586,3,3
9.596,3,3
9.606,3,3
9.616,3,3
9.626,3,3
9.636,3,3
9.646,3,3
9.656,3,3
9.666,3,3
9.676,3,3
9.686,3,3
9.696,3,3
9.706,3,3
9.716,3,3
9.726,3,3
9.736,3,3
9.746,3,3
9.756,3,3
9.766,3,3
9.776,3,3
9.786,3,3
9.796,3,3
9.806,3,3
9.816,3,3
9.826,3,3
9.836,3,3
9.846,3,3
9.856,3,3
9.866,3,3
9.876,3,3
9.886,3,3
9.896,3,3
9.906,3,3
9.916,3,3
9.926,3,3
9.936,3,3
9.946,3,3
9.956,3,3
9.966,3,3
9.976,3,3
9.986,3,3
9.996,3,3
10.006,3,3
10.016,3,3
10.026,3,3
10.036,3,3
10.046,3,3
10.056,3,3
10.066,3,3
10.076,3,3
10.086,3,3
10.096,3,3
10.106,3,3
10.116,3,3
10.126,3,3
10.136,3,3
10.146,3,3
10.156,3,3
10.166,3,3
10.176,3,3
10.186,3,3
10.196,3,3
10.206,3,3
10.216,3,3
10.226,3,3
10.236,3,3
10.246,3,3
10.256,3,3
10.266,3,3
10.276,3,3
10.286,3,3
10.296,3,3
10.306,3,3
10.316,3,3
10.326,3,3
10.336,3,3
10.346,3,3
10.356,3,3
10.366,3,3
10.376,3,3
10.386,3,3
10.396,3,3
10.406,3,3
10.416,3,3
10.426,3,3
10.436,3,3
10.446,3,3
10.456,3,3
10.466,3,3
10.476,3,3
10.486,3,3
10.496,3,3
10.506,3,3
10.516,3,3
10.526,3,3
10.536,3,3
10.546,3,3
10.556,3,3
10.566,3,3
10.576,3,3
10.586,3,3
10.596,3,3
10.606,3,3
10.616,3,3
10.626,3,3
10.636,3,3
10.646,3,3
10.656,3,3
10.666,3,3
10.676,3,3
10.686,3,3
10.696,3,3
10.706,3,3
10.716,3,3
10.726,3,3
10.736,3,3
10.746,3,3
10.756,3,3
10.766,3,3
10.776,3,3
10.786,3,3
10.796,3,3
10.806,3,3
10.816,3,3
10.826,3,3
10.836,3,3
10.846,3,3
10.856,3,3
10.866,3,3
10.876,3,3
10.886,3,3
10.896,3,3
10.906,3,3
10.916,3,3
10.926,3,3
10.936,3,3
10.946,3,3
10.956,3,3
10.966,3,3
10.976,3,3
10.986,3,3
10.996,3,3
11.006,3,3
11.016,3,3
11.026,3,3
11.036,3,3
11.046,3,3
11.056,3,3
11.066,3,3
11.076,3,3
11.086,3,3
11.096,3,3
11.106,3,3
11.116,3,3
11.126,3,3
11.136,3,3
11.146,3,3
11.156,3,3
11.166,3,3
11.176,3,3
11.186,3,3
11.196,3,3
11.206,3,3
11.216,3,3
11.226,3,3
11.236,3,3
11.246,3,3
11.256,3,3
11.266,3,3
11.276,3,3
11.286,3,3
11.296,3,3
11.306,3,3
11.316,3,3
11.326,3,3
11.336,3,3
11.346,3,3
11.356,3,3
11.366,3,3
11.376,3,3
11.386,3,3
11.396,3,3
11.406,3,3
11.416,3,3
11.426,3,3
11.436,3,3
11.446,3,3
11.456,3,3
11.466,3,3
11.476,3,3
11.486,3,3
11.496,3,3
11.506,3,3
11.516,3,3
11.526,3,3
11.536,3,3
11.546,3,3
11.556,3,3
11.566,3,3
11.576,3,3
11.586,3,3
11.596,3,3
11.606,3,3
11.616,3,3
11.626,3,3
11.636,3,3
11.646,3,3
11.656,3,3
11.666,3,3
11.676,3,3
11.686,3,3
11.696,3,3
11.706,3,3
11.716,3,3
11.726,3,3
11.736,3,3
11.746,3,3
11.756,3,3
11.766,3,3
11.776,3,3
11.786,3,3
11.796,3,3
11.806,3,3
11.816,3,3
11.826,3,3
11.836,3,3
11.846,3,3
11.856,3,3
11.866,3,3
11.876,3,3
11.886,3,3
11.896,3,3
11.906,3,3
11.916,3,3
11.926,3,3
11.936,3,3
11.946,3,3
11.956,3,3
11.966,3,3
11.976,3,3
11.986,3,3
11.996,3,3
12.006,3,3
12.016,3,3
12.026,3,3
12.036,3,3
12.046,3,3
12.056,3,3
12.066,3,3
12.076,3,3
12.086,3,3
12.096,3,3
12.106,3,3
12.116,3,3
12.126,3,3
12.136,3,3
12.146,3,3
12.156,3,3
12.166,3,3
12.176,3,3
12.186,3,3
12.196,3,3
12.206,3,3
12.216,3,3
12.226,3,3
12.236,3,3
12.246,3,3
12.256,3,3
12.266,3,3
12.276,3,3
12.286,3,3
12.296,3,3
12.306,3,3
12.316,3,3
12.326,3,3
12.336,3,3
12.346,3,3
12.356,3,3
12.366,3,3
12.376,3,3
12.386,3,3
12.396,3,3
12.406,3,3
12.416,3,3
12.426,3,3
12.436,3,3
12.446,3,3
12.456,3,3
12.466,3,3
12.476,3,3
12.486,3,3
12.496,3,3
12.506,3,3
12.516,3,3
12.526,3,3
12.536,3,3
12.546,3,3
12.556,3,3
12.566,3,3
12.576,3,3
12.586,3,3
12.596,3,3
12.606,3,3
12.616,3,3
12.626,3,3
12.636,3,3
12.646,3,3
12.656,3,3
12.666,3,3
12.676,3,3
12.686,3,3
12.696,3,3
12.706,3,3
12.716,3,3
12.726,3,3
12.736,3,3
12.746,3,3
12.756,3,3
12.766,3,3
12.776,3,3
12.786,3,3
12.796,3,3
12.806,3,3
12.816,3,3
12.826,3,3
12.836,3,3
12.846,3,3
12.856,3,3
12.866,3,3
12.876,3,3
12.886,3,3
12.896,3,3
12.906,3,3
12.916,3,3
12.926,3,3
12.936,3,3
12.946,3,3
12.956,3,3
12.966,4,3
12.976,4,3
12.986,4,3
12.996,4,3
13.006,4,3
13.016,4,3
13.026,4,3
13.036,4,3
13.046,4,3
13.056,4,3
13.066,4,3
13.076,4,3
13.086,4,3
13.096,4,3
13.106,4,3
13.116,4,3
13.126,4,3
13.136,4,3
13.146,4,3
13.156,4,3
13.166,4,3
13.176,4,3
13.186,4,3
13.196,4,3
13.206,4,3
13.216,4,3
13.226,4,3
13.236,4,3
13.246,4,3
13.256,4,3
13.266,4,3
13.276,4,3
13.286,4,3
13.296,4,3
13.306,4,3
13.316,4,3
13.326,4,3
13.336,4,3
13.346,4,3
13.356,4,3
13.366,4,3
13.376,4,3
13.386,4,3
13.396,4,3
13.406,4,3
13.416,4,3
13.426,4,3
13.436,4,3
13.446,4,3
13.456,4,3
13.466,4,3
13.476,4,3
13.486,4,3
13.496,4,3
13.506,4,3
13.516,4,3
13.526,4,3
13.536,4,3
13.546,4,3
13.556,4,3
13.566,4,3
13.576,4,3
13.586,4,3
13.596,4,3
13.606,4,3
13.616,4,3
13.626,4,3
13.636,4,3
13.646,4,3
13.656,4,3
13.666,4,3
13.676,4,3
13.686,4,3
13.696,4,3
13.706,4,3
13.716,4,3
13.726,4,3
13.736,4,3
13.746,4,3
13.756,4,3
13.766,4,3
13.776,4,3
13.786,4,3
13.796,4,3
13.806,4,3
13.816,4,3
13.826,4,3
13.836,4,3
13.846,4,3
13.856,4,3
13.866,4,3
13.876,4,3
13.886,4,3
13.896,4,3
13.906,4,3
13.916,4,3
13.926,4,3
13.936,4,3
13.946,4,3
13.956,4,3
13.966,4,3
13.976,4,3
13.986,4,3
13.996,4,3
14.006,4,3
14.016,4,3
14.026,4,3
14.036,4,3
14.046,4,3
14.056,4,3
14.066,4,3
14.076,4,3
14.086,4,3
14.096,4,3
14.106,4,3
14.116,4,3
14.126,4,3
14.136,4,3
14.146,4,3
14.156,4,3
14.166,4,3
14.176,4,3
14.186,4,3
14.196,4,3
14.206,4,3
14.216,4,3
14.226,4,3
14.236,4,3
14.246,4,3
14.256,4,3
14.266,4,3
14.276,4,3
14.286,4,3
14.296,4,3
14.306,4,3
14.316,4,3
14.326,4,3
14.336,4,3
14.346,4,3
14.356,4,3
14.366,4,3
14.376,4,3
14.386,4,3
14.396,4,3
14.406,4,3
14.416,4,3
14.426,4,3
14.436,4,3
14.446,4,3
14.456,4,3
14.466,4,3
14.476,4,3
14.486,4,3
14.496,4,3
14.506,4,3
14.516,4,3
14.526,4,3
14.536,4,3
14.546,4,3
14.556,4,3
14.566,4,3
14.576,4,3
14.586,4,3
14.596,4,3
14.606,4,3
14.616,4,3
14.626,4,3
14.636,4,3
14.646,4,3
14.656,4,3
14.666,4,3
14.676,4,3
14.686,4,3
14.696,4,3
14.706,4,3
14.716,4,3
14.726,4,3
14.736,4,3
14.746,4,3
14.756,4,3
14.766,4,3
14.776,4,3
14.786,4,3
14.796,4,3
14.806,4,3
14.816,4,3
14.826,4,3
14.836,4,3
14.846,4,3
14.856,4,3
14.866,4,3
14.876,4,3
14.886,4,3
14.896,4,3
14.906,4,3
14.916,4,3
14.926,4,3
14.936,4,3
14.946,4,3
14.956,4,3
14.966,4,3
14.976,4,3
14.986,4,3
14.996,4,3
15.006,4,3
15.016,4,3
15.026,4,3
15.036,4,3
15.046,4,3
15.056,4,3
15.066,4,3
15.076,4,3
15.086,4,3
15.096,4,3
15.106,4,3
15.116,4,3
15.126,4,3
15.136,4,3
15.146,4,3
15.156,4,3
15.166,4,3
15.176,4,3
15.186,4,3
15.196,4,3
15.206,4,3
15.216,4,3
15.226,4,3
15.236,4,3
15.246,4,3
15.256,4,3
15.266,4,3
15.276,4,3
15.286,4,3
15.296,4,3
15.306,4,3
15.316,4,3
15.326,4,3
15.336,4,3
15.346,4,3
15.356,4,3
15.366,4,3
15.376,4,3
15.386,4,3
15.396,4,3
15.406,4,3
15.416,4,3
15.426,4,3
15.436,4,3
15.446,4,3
15.456,4,3
15.466,4,3
15.476,4,3
15.486,4,3
15.496,4,3
15.506,4,3
15.516,4,3
15.526,4,3
15.536,4,3
15.546,4,3
15.556,4,3
15.566,4,3
15.576,4,3
15.586,4,3
15.596,4,3
15.606,4,3
15.616,4,3
15.626,4,3
15.636,4,3
15.646,4,3
15.656,4,3
15.666,4,3
15.676,4,3
15.686,4,3
15.696,4,3
15.706,4,3
15.716,4,3
15.726,4,3
15.736,4,3
15.746,4,3
15.756,4,3
15.766,4,3
15.776,4,3
15.786,4,3
15.796,4,3
15.806,4,3
15.816,4,3
15.826,4,3
15.836,4,3
15.846,4,3
15.856,4,3
15.866,4,3
15.876,4,3
15.886,4,3
15.896,4,3
15.906,4,3
15.916,4,3
15.926,4,3
15.936,4,3
15.946,4,3
15.956,4,3
15.966,4,2
15.976,4,2
15.986,4,2
15.996,4,2
16.006,4,2
16.016,4,2
16.026,4,2
16.036,4,2
16.046,4,2
16.056,4,2
16.066,4,2
16.076,4,2
16.086,4,2
16.096,4,2
16.106,4,2
16.116,4,2
16.126,4,2
16.136,4,2
16.146,4,2
16.156,4,2
16.166,4,2
16.176,4,2
16.186,4,2
16.196,4,2
16.206,4,2
16.216,4,2
16.226,4,2
16.236,4,2
16.246,4,2
16.256,4,2
16.266,4,2
16.276,4,2
16.286,4,2
16.296,4,2
16.306,4,2
16.316,4,2
16.326,4,2
16.336,4,2
16.346,4,2
16.356,4,2
16.366,4,2
16.376,4,2
16.386,4,2
16.396,4,2
16.406,4,2
16.416,4,2
16.426,4,2
16.436,4,2
16.446,4,2
16.456,4,2
16.466,4,2
16.476,4,2
16.486,4,2
16.496,4,2
16.506,4,2
16.516,4,2
16.526,4,2
16.536,4,2
16.546,4,2
16.556,4,2
16.566,4,2
16.576,4,2
16.586,4,2
16.596,4,2
16.606,4,2
16.616,4,2
16.626,4,2
16.636,4,2
16.646,4,2
16.656,4,2
16.666,4,2
16.676,4,2
16.686,4,2
16.696,4,2
16.706,4,2
16.716,4,2
16.726,4,2
16.736,4,2
16.746,4,2
16.756,4,2
16.766,4,2
16.776,4,2
16.786,4,2
16.796,4,2
16.806,4,2
16.816,4,2
16.826,4,2
16.836,4,2
16.846,4,2
16.856,4,2
16.866,4,2
16.876,4,2
16.886,4,2
16.896,4,2
16.906,4,2
16.916,4,2
16.926,4,2
16.936,4,2
16.946,4,2
16.956,4,2
16.966,4,2
16.976,4,2
16.986,4,2
16.996,4,2
17.006,4,2
17.016,4,2
17.026,4,2
17.036,4,2
17.046,4,2
17.056,4,2
17.066,4,2
17.076,4,2
17.086,4,2
17.096,4,2
17.106,4,2
17.116,4,2
17.126,4,2
17.136,4,2
17.146,4,2
17.156,4,2
17.166,4,2
17.176,4,2
17.186,4,2
17.196,4,2
17.206,4,2
17.216,4,2
17.226,4,2
17.236,4,2
17.246,4,2
17.256,4,2
17.266,4,2
17.276,4,2
17.286,4,2
17.296,4,2
17.306,4,2
17.316,4,2
17.326,4,2
17.336,4,2
17.346,4,2
17.356,4,2
17.366,4,2
17.376,4,2
17.386,4,2
17.396,4,2
