"time","C1.v","C3.v","C5.v","L1.i","L2.i"
0,0,0,0,0,0
0.13,0,0,0,0,0
0.25,0,0,0,0,0
0.37,0,0,0,0,0
0.49,0,0,0,0,0
0.61,0,0,0,0,0
0.73,0,0,0,0,0
0.85,0,0,0,0,0
0.97,0,0,0,0,0
1.09,0,0,0,0,0
1.21,0,0,0,0,0
1.33,0,0,0,0,0
1.45,0,0,0,0,0
1.57,0,0,0,0,0
1.69,0,0,0,0,0
1.81,0,0,0,0,0
1.93,0,0,0,0,0
2.06,0,0,0,0,0
2.19,0,0,0,0,0
2.32,0,0,0,0,0
2.45,0,0,0,0,0
2.58,0,0,0,0,0
2.71,0,0,0,0,0
2.84,0,0,0,0,0
2.97,0,0,0,0,0
3.1,0,0,0,0,0
3.23,0,0,0,0,0
3.36,0,0,0,0,0
3.49,0,0,0,0,0
3.62,0,0,0,0,0
3.75,0,0,0,0,0
3.88,0,0,0,0,0
4.01,0,0,0,0,0
4.14,0,0,0,0,0
4.27,0,0,0,0,0
4.4,0,0,0,0,0
4.53,0,0,0,0,0
4.66,0,0,0,0,0
4.79,0,0,0,0,0
4.92,0,0,0,0,0
5.05,0,0,0,0,0
5.18,0,0,0,0,0
5.31,0,0,0,0,0
5.44,0,0,0,0,0
5.57,0,0,0,0,0
5.7,0,0,0,0,0
5.83,0,0,0,0,0
5.96,0,0,0,0,0
6.09,0,0,0,0,0
6.22,0,0,0,0,0
6.35,0,0,0,0,0
6.48,0,0,0,0,0
6.61,0,0,0,0,0
6.74,0,0,0,0,0
6.87,0,0,0,0,0
7,0,0,0,0,0
7.13,0,0,0,0,0
7.26,0,0,0,0,0
7.39,0,0,0,0,0
7.52,0,0,0,0,0
7.65,0,0,0,0,0
7.78,0,0,0,0,0
7.91,0,0,0,0,0
8.04,0,0,0,0,0
8.17,0,0,0,0,0
8.3,0,0,0,0,0
8.43,0,0,0,0,0
8.56,0,0,0,0,0
8.69,0,0,0,0,0
8.82,0,0,0,0,0
8.95,0,0,0,0,0
9.08,0,0,0,0,0
9.21,0,0,0,0,0
9.34,0,0,0,0,0
9.47,0,0,0,0,0
9.6,0,0,0,0,0
9.73,0,0,0,0,0
9.86,0,0,0,0,0
9.99,0,0,0,0,0
10.12,0,0,0,0,0
10.25,0,0,0,0,0
10.38,0,0,0,0,0
10.51,0,0,0,0,0
10.64,0,0,0,0,0
10.77,0,0,0,0,0
10.9,0,0,0,0,0
11.03,0,0,0,0,0
11.16,0,0,0,0,0
11.29,0,0,0,0,0
11.42,0,0,0,0,0
11.55,0,0,0,0,0
11.68,0,0,0,0,0
11.81,0,0,0,0,0
11.94,0,0,0,0,0
12.07,0,0,0,0,0
12.2,0,0,0,0,0
12.33,0,0,0,0,0
12.46,0,0,0,0,0
12.59,0,0,0,0,0
12.72,0,0,0,0,0
12.85,0,0,0,0,0
12.98,0,0,0,0,0
13.11,0,0,0,0,0
13.24,0,0,0,0,0
13.37,0,0,0,0,0
13.5,0,0,0,0,0
13.63,0,0,0,0,0
13.76,0,0,0,0,0
13.89,0,0,0,0,0
14.02,0,0,0,0,0
14.15,0,0,0,0,0
14.28,0,0,0,0,0
14.41,0,0,0,0,0
14.54,0,0,0,0,0
14.67,0,0,0,0,0
14.8,0,0,0,0,0
14.93,0,0,0,0,0
15.06,0,0,0,0,0
15.19,0,0,0,0,0
15.32,0,0,0,0,0
15.45,0,0,0,0,0
15.58,0,0,0,0,0
15.71,0,0,0,0,0
15.84,0,0,0,0,0
15.97,0,0,0,0,0
16.09,0,0,0,0,0
16.21,0,0,0,0,0
16.33,0,0,0,0,0
16.45,0,0,0,0,0
16.57,0,0,0,0,0
16.69,0,0,0,0,0
16.81,0,0,0,0,0
16.93,0,0,0,0,0
17.05,0,0,0,0,0
17.17,0,0,0,0,0
17.29,0,0,0,0,0
17.41,0,0,0,0,0
17.53,0,0,0,0,0
17.65,0,0,0,0,0
17.77,0,0,0,0,0
17.89,0,0,0,0,0
