"time","PI.I.y","driveAngle","inertia1.phi","inertia1.w","integrator.y","spring.phi_rel","spring.w_rel"
0.41,-0.1,1.57,0,0,0,0.001,0
0.42,-0.1,1.57,0,0,0,0.001,0
0.43,-0.1,1.57,0,0,0,0.001,0
0.44,-0.1,1.57,0,0,0,0.001,0
0.45,-0.1,1.57,0,0,0,0.001,0
0.46,-0.1,1.57,0,0,0,0.001,0
0.47,-0.1,1.57,0,0,0,0.001,0
0.48,-0.1,1.57,0,0,0,0.001,0
0.49,-0.1,1.57,0,0,0,0.001,0
0.5,-0.1,1.57,0,0,0,0.001,0
0.51,-0.0996089,1.57,1.08871e-05,0.00285721,0.01,0.000990705,-0.00226156
0.52,-0.0986286,1.57,6.28579e-05,0.00767709,0.02,0.000957029,-0.00417084
0.53,-0.0971734,1.57,0.000167342,0.0133957,0.03,0.000912893,-0.00444137
0.54,-0.0953483,1.57,0.000334834,0.0203217,0.04,0.000871045,-0.00384819
0.55,-0.0932813,1.57,0.000578129,0.0285451,0.05,0.000836698,-0.00301282
0.56,-0.0910953,1.57,0.000909533,0.0379044,0.06,0.000810629,-0.00221885
0.57,-0.0888916,1.57,0.00133916,0.048145,0.07,0.000791872,-0.00155647
0.58,-0.0867452,1.57,0.00187452,0.0590143,0.08,0.000779028,-0.00103444
0.59,-0.0847082,1.57,0.00252082,0.0702996,0.09,0.000770773,-0.00063539
0.6,-0.0828134,1.57,0.00328134,0.0818341,0.1,0.000765985,-0.000337018
0.61,-0.0810791,1.57,0.00415791,0.093492,0.11,0.000763766,-0.000118703
0.62,-0.0795129,1.57,0.00515129,0.105182,0.12,0.000763402,3.68471e-05
0.63,-0.0781144,1.57,0.00626144,0.116839,0.13,0.00076434,0.000143751
0.64,-0.0768781,1.57,0.00748781,0.128419,0.14,0.000766153,0.000213388
0.65,-0.0757948,1.57,0.00882948,0.139895,0.15,0.000768514,0.00025486
0.66,-0.074853,1.57,0.0102853,0.151249,0.16,0.00077118,0.000275401
0.67,-0.0740403,1.57,0.011854,0.162476,0.17,0.000773972,0.000280715
0.68,-0.0733439,1.57,0.0135344,0.173573,0.18,0.000776759,0.000275286
0.69,-0.0727508,1.57,0.0153251,0.184546,0.19,0.000779453,0.000262557
0.7,-0.072249,1.57,0.0172249,0.195399,0.2,0.000781994,0.00024517
0.71,-0.0718269,1.57,0.0192327,0.206142,0.21,0.000784347,0.000225103
0.72,-0.071474,1.57,0.0213474,0.216784,0.22,0.000786492,0.000203828
0.73,-0.0711807,1.57,0.0235681,0.227335,0.23,0.000788423,0.000182403
0.74,-0.0709384,1.57,0.0258938,0.237805,0.24,0.000790142,0.000161576
0.75,-0.0707393,1.57,0.0283239,0.248203,0.25,0.000791658,0.000141837
0.76,-0.0705769,1.57,0.0308577,0.258538,0.26,0.000792984,0.000123499
0.77,-0.0704452,1.57,0.0334945,0.268819,0.27,0.000794134,0.000106733
0.78,-0.0703391,1.57,0.0362339,0.279053,0.28,0.000795124,9.16002e-05
0.79,-0.0702544,1.57,0.0390754,0.289246,0.29,0.000795971,7.80988e-05
0.8,-0.0701867,1.57,0.0420187,0.299405,0.3,0.000796691,6.62035e-05
0.81,-0.070134,1.57,0.0450634,0.309535,0.31,0.0007973,5.57453e-05
0.82,-0.070093,1.57,0.0482093,0.31964,0.32,0.000797811,4.66556e-05
0.83,-0.0700614,1.57,0.0514561,0.329725,0.33,0.000798237,3.88283e-05
0.84,-0.0700375,1.57,0.0548037,0.339793,0.34,0.000798591,3.21174e-05
0.85,-0.0700196,1.57,0.058252,0.349847,0.35,0.000798883,2.64074e-05
0.86,-0.0700065,1.57,0.0618007,0.35989,0.36,0.000799122,2.15805e-05
0.87,-0.0699972,1.57,0.0654497,0.369923,0.37,0.000799317,1.75207e-05
0.88,-0.0699909,1.57,0.0691991,0.379948,0.38,0.000799475,1.41285e-05
0.89,-0.0699867,1.57,0.0730487,0.389968,0.39,0.000799602,1.13112e-05
0.9,-0.0699843,1.57,0.0769984,0.399982,0.4,0.000799703,8.98345e-06
0.91,-0.0699831,1.57,0.0810483,0.409993,0.41,0.000799783,7.0733e-06
0.92,-0.0699828,1.57,0.0851983,0.420001,0.42,0.000799845,5.51568e-06
0.93,-0.0699832,1.57,0.0894483,0.430006,0.43,0.000799894,4.25272e-06
0.94,-0.069984,1.57,0.0937984,0.44001,0.44,0.000799931,3.23705e-06
0.95,-0.0699851,1.57,0.0982485,0.450012,0.45,0.000799959,2.42631e-06
0.96,-0.0699863,1.57,0.102799,0.460013,0.46,0.00079998,1.78403e-06
0.97,-0.0699876,1.57,0.107449,0.470013,0.47,0.000799995,1.27958e-06
0.98,-0.0699889,1.57,0.112199,0.480013,0.48,0.000800006,8.87282e-07
0.99,-0.0699902,1.57,0.117049,0.490012,0.49,0.000800013,5.85706e-07
1,-0.0699914,1.57,0.121999,0.500012,0.5,0.000800018,3.57009e-07
1.01,-0.0699925,1.57,0.127049,0.510011,0.51,0.00080002,1.86412e-07
1.02,-0.0699935,1.57,0.132199,0.52001,0.52,0.000800021,6.1754e-08
1.03,-0.0699945,1.57,0.137449,0.530009,0.53,0.000800022,-2.69178e-08
1.04,-0.0699953,1.57,0.1428,0.540008,0.54,0.000800021,-8.76903e-08
1.05,-0.069996,1.57,0.14825,0.550007,0.55,0.00080002,-1.27093e-07
1.06,-0.0699966,1.57,0.1538,0.560006,0.56,0.000800018,-1.50358e-07
1.07,-0.0699972,1.57,0.15945,0.570005,0.57,0.000800017,-1.61649e-07
1.08,-0.0699977,1.57,0.1652,0.580004,0.58,0.000800015,-1.64247e-07
1.09,-0.0699981,1.57,0.17105,0.590004,0.59,0.000800014,-1.60719e-07
1.1,-0.0699984,1.57,0.177,0.600003,0.6,0.000800012,-1.53045e-07
1.11,-0.0699987,1.57,0.18305,0.610003,0.61,0.00080001,-1.42738e-07
1.12,-0.0699989,1.57,0.1892,0.620002,0.62,0.000800009,-1.30936e-07
1.13,-0.0699991,1.57,0.19545,0.630002,0.63,0.000800008,-1.18478e-07
1.14,-0.0699993,1.57,0.2018,0.640002,0.64,0.000800007,-1.05968e-07
1.15,-0.0699995,1.57,0.20825,0.650001,0.65,0.000800006,-9.38286e-08
1.16,-0.0699996,1.57,0.2148,0.660001,0.66,0.000800005,-8.2341e-08
1.17,-0.0699997,1.57,0.22145,0.670001,0.67,0.000800004,-7.16798e-08
1.18,-0.0699997,1.57,0.2282,0.680001,0.68,0.000800003,-6.19394e-08
1.19,-0.0699998,1.57,0.23505,0.690001,0.69,0.000800003,-5.31556e-08
1.2,-0.0699999,1.57,0.242,0.7,0.7,0.000800002,-4.53222e-08
1.21,-0.0699999,1.57,0.24905,0.71,0.71,0.000800002,-3.84039e-08
1.22,-0.0699999,1.57,0.2562,0.72,0.72,0.000800002,-3.23466e-08
1.23,-0.0699999,1.57,0.26345,0.73,0.73,0.000800001,-2.70847e-08
1.24,-0.07,1.57,0.2708,0.74,0.74,0.000800001,-2.25467e-08
1.25,-0.07,1.57,0.27825,0.75,0.75,0.000800001,-1.86593e-08
1.26,-0.07,1.57,0.2858,0.76,0.76,0.000800001,-1.53506e-08
1.27,-0.07,1.57,0.29345,0.77,0.77,0.000800001,-1.25516e-08
1.28,-0.07,1.57,0.3012,0.78,0.78,0.0008,-1.0198e-08
1.29,-0.07,1.57,0.30905,0.79,0.79,0.0008,-8.23039e-09
1.3,-0.07,1.57,0.317,0.8,0.8,0.0008,-6.59511e-09
1.31,-0.07,1.57,0.32505,0.81,0.81,0.0008,-5.24399e-09
1.32,-0.07,1.57,0.3332,0.82,0.82,0.0008,-4.13431e-09
1.33,-0.07,1.57,0.34145,0.83,0.83,0.0008,-3.22853e-09
1.34,-0.07,1.57,0.3498,0.84,0.84,0.0008,-2.49392e-09
1.35,-0.07,1.57,0.35825,0.85,0.85,0.0008,-1.90219e-09
1.36,-0.07,1.57,0.3668,0.86,0.86,0.0008,-1.42902e-09
1.37,-0.07,1.57,0.37545,0.87,0.87,0.0008,-1.05364e-09
1.38,-0.07,1.57,0.3842,0.88,0.88,0.0008,-7.5844e-10
1.39,-0.07,1.57,0.39305,0.89,0.89,0.0008,-5.28568e-10
1.4,-0.07,1.57,0.402,0.9,0.9,0.0008,-3.51584e-10
1.41,-0.07,1.57,0.41105,0.91,0.91,0.0008,-2.17119e-10
1.42,-0.07,1.57,0.4202,0.92,0.92,0.0008,-1.16582e-10
1.43,-0.07,1.57,0.42945,0.93,0.93,0.0008,-4.28995e-11
1.44,-0.07,1.57,0.4388,0.94,0.94,0.0008,9.72064e-12
1.45,-0.07,1.57,0.44825,0.95,0.95,0.0008,4.5988e-11
1.46,-0.07,1.57,0.4578,0.96,0.96,0.0008,6.97084e-11
1.47,-0.07,1.57,0.46745,0.97,0.97,0.0008,8.39351e-11
1.48,-0.07,1.57,0.4772,0.98,0.98,0.0008,9.10995e-11
1.49,-0.07,1.57,0.48705,0.99,0.99,0.0008,9.31211e-11
1.5,-0.07,1.57,0.497,1,1,0.0008,9.17481e-11
1.51,-0.0703904,1.57,0.507039,1.00715,1.00001,0.000809272,0.00225865
1.52,-0.0713702,1.57,0.517137,1.01233,1.00001,0.000842929,0.00416969
1.53,-0.0728249,1.57,0.527283,1.01661,1.00001,0.000887061,0.00444157
1.54,-0.0746496,1.57,0.537465,1.01969,1.00001,0.000928916,0.00384901
1.55,-0.0767165,1.57,0.547672,1.02146,1.00001,0.000963272,0.00301364
1.56,-0.0789024,1.57,0.557891,1.02211,1.00001,0.000989348,0.00221967
1.57,-0.0811062,1.57,0.568111,1.02187,1.00001,0.00100811,0.00155713
1.58,-0.0832526,1.57,0.578326,1.021,1.00001,0.00102096,0.00103496
1.59,-0.0852899,1.57,0.58853,1.01971,1.00001,0.00102922,0.000635781
1.6,-0.087185,1.57,0.59872,1.01818,1.00001,0.00103401,0.000337367
1.61,-0.0889194,1.57,0.608893,1.01652,1.00001,0.00103623,0.000118989
1.62,-0.0904857,1.57,0.61905,1.01483,1.00001,0.00103659,-3.66469e-05
1.63,-0.0918843,1.57,0.62919,1.01317,1.00001,0.00103566,-0.000143617
1.64,-0.0931208,1.57,0.639314,1.01159,1.00001,0.00103385,-0.000213284
1.65,-0.0942043,1.57,0.649422,1.01012,1.00001,0.00103149,-0.000254783
1.66,-0.0951461,1.57,0.659516,1.00876,1.00001,0.00102882,-0.000275346
1.67,-0.0959589,1.57,0.669598,1.00754,1.00001,0.00102603,-0.000280694
1.68,-0.0966555,1.57,0.679667,1.00644,1.00001,0.00102324,-0.000275286
1.69,-0.0972486,1.57,0.689727,1.00547,1.00001,0.00102055,-0.000262559
1.7,-0.0977505,1.57,0.699777,1.00461,1.00001,0.00101801,-0.000245178
1.71,-0.0981726,1.57,0.709819,1.00387,1.00001,0.00101565,-0.000225117
1.72,-0.0985256,1.57,0.719855,1.00323,1.00001,0.00101351,-0.000203854
1.73,-0.098819,1.57,0.729884,1.00268,1.00001,0.00101158,-0.000182427
1.74,-0.0990614,1.57,0.739909,1.00221,1.00001,0.00100986,-0.000161602
1.75,-0.0992605,1.57,0.749929,1.00181,1.00001,0.00100834,-0.00014186
1.76,-0.0993127,1.57,0.75293,1.0017,1.00001,0.00100793,-0.000136208
1.77,-0.0995548,1.57,0.769958,1.00119,1.00001,0.00100587,-0.000106716
1.78,-0.0996608,1.57,0.779969,1.00096,1.00001,0.00100488,-9.15903e-05
1.79,-0.0997456,1.57,0.789978,1.00076,1.00001,0.00100403,-7.80885e-05
1.8,-0.0998129,1.57,0.799984,1.00061,1.00001,0.00100331,-6.61421e-05
1.81,-0.0998657,1.57,0.80999,1.00048,1.00001,0.0010027,-5.57028e-05
1.82,-0.0999067,1.57,0.819994,1.00037,1.00001,0.00100219,-4.66481e-05
1.83,-0.0999384,1.57,0.829997,1.00029,1.00001,0.00100176,-3.8821e-05
1.84,-0.0999623,1.57,0.84,1.00022,1.00001,0.00100141,-3.21171e-05
1.85,-0.0999802,1.57,0.850002,1.00016,1.00001,0.00100112,-2.64245e-05
1.86,-0.0999933,1.57,0.860003,1.00012,1.00001,0.00100088,-2.15957e-05
1.87,-0.100003,1.57,0.870004,1.00009,1.00001,0.00100068,-1.75347e-05
1.88,-0.100009,1.57,0.880005,1.00006,1.00001,0.00100053,-1.41417e-05
1.89,-0.100013,1.57,0.890005,1.00004,1.00001,0.0010004,-1.13226e-05
1.9,-0.100016,1.57,0.900006,1.00003,1.00001,0.0010003,-8.99449e-06
1.91,-0.100017,1.57,0.910006,1.00002,1.00001,0.00100022,-7.08295e-06
1.92,-0.100017,1.57,0.920006,1.00001,1.00001,0.00100016,-5.5242e-06
1.93,-0.100017,1.57,0.930006,1,1.00001,0.00100011,-4.26177e-06
1.94,-0.100016,1.57,0.940006,1,1.00001,0.00100007,-3.24591e-06
1.95,-0.100015,1.57,0.950006,0.999999,1.00001,0.00100004,-2.43425e-06
1.96,-0.100014,1.57,0.960006,0.999998,1.00001,0.00100002,-1.79087e-06
1.97,-0.100012,1.57,0.970006,0.999997,1.00001,0.00100001,-1.28537e-06
1.98,-0.100011,1.57,0.980006,0.999997,1.00001,0.000999995,-8.92171e-07
1.99,-0.10001,1.57,0.990006,0.999998,1.00001,0.000999987,-5.89825e-07
2,-0.100009,1.57,1.00001,0.999999,1.00001,0.000999983,-3.60236e-07
2.01,-0.100007,1.57,1.01001,1,1.00001,0.00099998,-1.88541e-07
2.02,-0.100006,1.57,1.02001,1,1.00001,0.000999979,-6.27972e-08
2.03,-0.100006,1.57,1.03001,1,1.00001,0.000999978,2.67555e-08
2.04,-0.100005,1.57,1.04001,1,1.00001,0.000999979,8.81396e-08
2.05,-0.100004,1.57,1.05001,1,1.00001,0.00099998,1.27926e-07
2.06,-0.100003,1.57,1.06001,1,1.00001,0.000999982,1.51419e-07
2.07,-0.100003,1.57,1.07001,1.00001,1.00001,0.000999983,1.62835e-07
2.08,-0.100003,1.57,1.07001,1.00001,1.00001,0.000999983,1.62835e-07
2.09,-0.101343,1.57,1.08995,0.992459,0.980259,0.00104193,0.0041449
2.1,-0.102787,1.57,1.09984,0.986767,0.970259,0.00108599,0.00444823
2.11,-0.102846,1.57,1.10968,0.981278,0.960259,0.00112408,0.00270474
2.12,-0.100096,1.57,1.11947,0.976103,0.950259,0.00113894,0.000466771
2.13,-0.0966493,1.57,1.1292,0.969983,0.940259,0.0011384,-0.000353561
2.14,-0.0933956,1.57,1.13887,0.963277,0.930259,0.0011348,-0.000293542
2.15,-0.0903746,1.57,1.14846,0.956466,0.920259,0.00113299,-7.82497e-05
2.16,-0.0874256,1.57,1.158,0.949732,0.910259,0.00113282,2.36178e-05
2.17,-0.0844596,1.57,1.16746,0.943061,0.900259,0.00113314,3.01327e-05
2.18,-0.0814673,1.57,1.17686,0.936407,0.890259,0.00113334,1.08516e-05
2.19,-0.078464,1.57,1.18619,0.929748,0.880259,0.00113338,-9.24435e-07
2.2,-0.0754607,1.57,1.19545,0.923083,0.870259,0.00113336,-2.92791e-06
2.21,-0.0724596,1.57,1.20465,0.916415,0.860259,0.00113334,-1.37206e-06
2.22,-0.0694599,1.57,1.21378,0.909748,0.850259,0.00113333,-1.31879e-07
2.23,-0.0664602,1.57,1.22284,0.903081,0.840259,0.00113333,2.4078e-07
2.24,-0.0634603,1.57,1.23184,0.896414,0.830259,0.00113333,1.48662e-07
2.25,-0.0604603,1.57,1.24077,0.889748,0.820259,0.00113333,-5.66598e-10
2.26,-0.0574603,1.57,1.24964,0.883081,0.810259,0.00113333,-3.91196e-08
2.27,-0.0544603,1.57,1.25843,0.876414,0.800259,0.00113333,-2.36186e-08
2.28,-0.0514603,1.57,1.26717,0.869748,0.790259,0.00113333,-1.12999e-09
2.29,-0.0484603,1.57,1.27583,0.863081,0.780259,0.00113333,5.15589e-09
2.3,-0.0454603,1.57,1.28443,0.856414,0.770259,0.00113333,3.73583e-09
2.31,-0.0424603,1.57,1.29296,0.849748,0.760259,0.00113333,8.67716e-10
2.32,-0.0394603,1.57,1.30142,0.843081,0.750259,0.00113333,-8.53607e-10
2.33,-0.0364603,1.57,1.30982,0.836414,0.740259,0.00113333,-1.15383e-09
2.34,-0.0334603,1.57,1.31815,0.829748,0.730259,0.00113333,-7.07989e-10
2.35,-0.0304603,1.57,1.32641,0.823081,0.720259,0.00113333,-1.80771e-10
2.36,-0.0274603,1.57,1.33461,0.816414,0.710259,0.00113333,1.17289e-10
2.37,-0.0244603,1.57,1.34274,0.809748,0.700259,0.00113333,1.76316e-10
2.38,-0.0214603,1.57,1.35081,0.803081,0.690259,0.00113333,1.1154e-10
2.39,-0.0184603,1.57,1.3588,0.796414,0.680259,0.00113333,3.02764e-11
2.4,-0.0154603,1.57,1.36673,0.789748,0.670259,0.00113333,-1.68878e-11
2.41,-0.0124603,1.57,1.3746,0.783081,0.660259,0.00113333,-2.70361e-11
2.42,-0.00946029,1.57,1.3824,0.776414,0.650259,0.00113333,-1.7518e-11
2.43,-0.00646029,1.57,1.39013,0.769748,0.640259,0.00113333,-5.00521e-12
2.44,-0.00346029,1.57,1.39779,0.763081,0.630259,0.00113333,2.4317e-12
2.45,-0.000460287,1.57,1.40539,0.756414,0.620259,0.00113333,4.14846e-12
2.46,0.00253971,1.57,1.41292,0.749748,0.610259,0.00113333,2.75119e-12
2.47,0.00553971,1.57,1.42038,0.743081,0.600259,0.00113333,8.24587e-13
2.48,0.00853971,1.57,1.42778,0.736414,0.590259,0.00113333,-3.4744e-13
2.49,0.0115397,1.57,1.43511,0.729748,0.580259,0.00113333,-6.3589e-13
2.5,0.0145397,1.57,1.44238,0.723081,0.570259,0.00113333,-4.31952e-13
2.51,0.0175397,1.57,1.44957,0.716414,0.560259,0.00113333,-1.35628e-13
2.52,0.0205397,1.57,1.4567,0.709748,0.550259,0.00113333,4.91555e-14
2.53,0.0235397,1.57,1.46377,0.703081,0.540259,0.00113333,9.75961e-14
2.54,0.0265397,1.57,1.47077,0.696414,0.530259,0.00113333,6.79923e-14
2.55,0.0295397,1.57,1.4777,0.689748,0.520259,0.00113333,2.23454e-14
2.56,0.0325397,1.57,1.48456,0.683081,0.510259,0.00113333,-6.84597e-15
2.57,0.0355397,1.57,1.49136,0.676414,0.500259,0.00113333,-1.4963e-14
2.58,0.0385397,1.57,1.49809,0.669748,0.490259,0.00113333,-1.06918e-14
2.59,0.0415397,1.57,1.50475,0.663081,0.480259,0.00113333,-3.65961e-15
2.6,0.0445397,1.57,1.51135,0.656414,0.470259,0.00113333,9.502e-16
2.61,0.0475397,1.57,1.51788,0.649748,0.460259,0.00113333,2.29866e-15
2.62,0.0505397,1.57,1.52435,0.643081,0.450259,0.00113333,1.68061e-15
2.63,0.0535397,1.57,1.53074,0.636414,0.440259,0.00113333,6.00521e-16
2.64,0.0565397,1.57,1.53707,0.629748,0.430259,0.00113333,-1.2321e-16
2.65,0.0595397,1.57,1.54334,0.623081,0.420259,0.00113333,-3.4387e-16
2.66,0.0625397,1.57,1.54954,0.616414,0.410259,0.00113333,-2.68143e-16
2.67,0.0655397,1.57,1.55567,0.609748,0.400259,0.00113333,-1.0673e-16
2.68,0.0685397,1.57,1.56173,0.603081,0.390259,0.00113333,1.12013e-17
2.69,0.0715397,1.57,1.56773,0.596414,0.380259,0.00113333,5.15357e-17
2.7,0.0745397,1.57,1.57366,0.589748,0.370259,0.00113333,4.26559e-17
2.71,0.0775397,1.57,1.57952,0.583081,0.360259,0.00113333,2.12763e-17
2.72,0.0805397,1.57,1.58532,0.576414,0.350259,0.00113333,1.36187e-18
2.73,0.0835397,1.57,1.59105,0.569748,0.340259,0.00113333,-1.43589e-17
2.74,0.0865397,1.57,1.59672,0.563081,0.330259,0.00113333,-2.0187e-17
2.75,0.0895397,1.57,1.60231,0.556414,0.320259,0.00113333,-1.05851e-17
2.76,0.0925397,1.57,1.60784,0.549748,0.310259,0.00113333,-8.06057e-18
2.77,0.0955397,1.57,1.61331,0.543081,0.300259,0.00113333,-4.30737e-18
2.78,0.0985397,1.57,1.61871,0.536414,0.290259,0.00113333,-3.33464e-18
2.79,0.10154,1.57,1.62404,0.529748,0.280259,0.00113333,-5.66348e-18
2.8,0.10454,1.57,1.6293,0.523081,0.270259,0.00113333,-3.85896e-18
2.81,0.10754,1.57,1.6345,0.516414,0.260259,0.00113333,-3.40954e-18
2.82,0.11054,1.57,1.63963,0.509748,0.250259,0.00113333,-5.76575e-18
2.83,0.11354,1.57,1.64469,0.503081,0.240259,0.00113333,-3.89365e-18
2.84,0.11654,1.57,1.64969,0.496414,0.230259,0.00113333,-3.39845e-18
2.85,0.11954,1.57,1.65462,0.489748,0.220259,0.00113333,-5.74018e-18
2.86,0.12254,1.57,1.65949,0.483081,0.210259,0.00113333,-3.87022e-18
2.87,0.12554,1.57,1.66428,0.476414,0.200259,0.00113333,-3.3819e-18
2.88,0.12854,1.57,1.66901,0.469748,0.190259,0.00113333,-5.72984e-18
2.89,0.13154,1.57,1.67368,0.463081,0.180259,0.00113333,-3.86411e-18
2.9,0.13454,1.57,1.67828,0.456414,0.170259,0.00113333,-3.37832e-18
2.91,0.13754,1.57,1.68281,0.449748,0.160259,0.00113333,-5.7277e-18
2.92,0.14054,1.57,1.68727,0.443081,0.150259,0.00113333,-3.86279e-18
2.93,0.14354,1.57,1.69167,0.436414,0.140259,0.00113333,-3.37748e-18
2.94,0.14654,1.57,1.696,0.429748,0.130259,0.00113333,-5.72716e-18
2.95,0.14954,1.57,1.70026,0.423081,0.120259,0.00113333,-3.86244e-18
2.96,0.15254,1.57,1.70446,0.416414,0.110259,0.00113333,-3.37726e-18
2.97,0.15554,1.57,1.70859,0.409748,0.100259,0.00113333,-5.72702e-18
2.98,0.15854,1.57,1.71266,0.403081,0.0902589,0.00113333,-3.86235e-18
2.99,0.16154,1.57,1.71665,0.396414,0.0802589,0.00113333,-3.3772e-18
3,0.16454,1.57,1.72058,0.389748,0.0702589,0.00113333,-5.72698e-18
3.01,0.16754,1.57,1.72445,0.383081,0.0602589,0.00113333,-3.86233e-18
3.02,0.17054,1.57,1.72825,0.376414,0.0502589,0.00113333,-3.37719e-18
3.03,0.17354,1.57,1.73198,0.369748,0.0402589,0.00113333,-5.72697e-18
3.04,0.17654,1.57,1.73564,0.363081,0.0302589,0.00113333,-3.86232e-18
3.05,0.17954,1.57,1.73924,0.356414,0.0202589,0.00113333,-3.37718e-18
3.06,0.18254,1.57,1.74277,0.349748,0.0102589,0.00113333,-5.72697e-18
3.07,0.18554,1.57,1.74623,0.343081,0.000258931,0.00113333,-3.86232e-18
3.08,0.18554,1.57,1.74623,0.343081,0.000258931,0.00113333,-3.86232e-18
3.09,0.181321,1.57,1.75296,0.329748,0.000258931,0.00113333,-9.33453e-18
3.1,0.176092,1.57,1.75622,0.323081,0.000258931,0.00113333,-5.04419e-18
3.11,0.170375,1.57,1.75942,0.316414,0.000258931,0.00113333,4.68192e-18
3.12,0.16448,1.57,1.76255,0.309748,0.000258931,0.00113333,-1.7288e-18
3.13,0.158518,1.57,1.76562,0.303081,0.000258931,0.00113333,-8.72092e-18
3.14,0.152532,1.57,1.76861,0.296414,0.000258931,0.00113333,-8.77788e-18
3.15,0.146537,1.57,1.77155,0.289748,0.000258931,0.00113333,-6.81629e-18
3.16,0.140538,1.57,1.77441,0.283081,0.000258931,0.00113333,1.77395e-17
3.17,0.134539,1.57,1.77721,0.276414,0.000258931,0.00113333,-1.07887e-17
3.18,0.12854,1.57,1.77994,0.269748,0.000258931,0.00113333,-6.31641e-18
3.19,0.12254,1.57,1.7826,0.263081,0.000258931,0.00113333,-9.77833e-18
3.2,0.11654,1.57,1.7852,0.256414,0.000258931,0.00113333,-1.11964e-17
3.21,0.11054,1.57,1.78773,0.249748,0.000258931,0.00113333,6.4533e-18
3.22,0.10454,1.57,1.79019,0.243081,0.000258931,0.00113333,-1.73823e-18
3.23,0.0985397,1.57,1.79259,0.236414,0.000258931,0.00113333,-2.08454e-17
3.24,0.0925397,1.57,1.79492,0.229748,0.000258931,0.00113333,-8.69745e-18
3.25,0.0865397,1.57,1.79719,0.223081,0.000258931,0.00113333,2.70011e-17
3.26,0.0805397,1.57,1.79938,0.216414,0.000258931,0.00113333,2.69983e-17
3.27,0.0745397,1.57,1.80152,0.209748,0.000258931,0.00113333,-7.3076e-18
3.28,0.0685397,1.57,1.80358,0.203081,0.000258931,0.00113333,-2.44031e-17
3.29,0.0625397,1.57,1.80558,0.196414,0.000258931,0.00113333,-2.86626e-18
3.3,0.0565397,1.57,1.80751,0.189748,0.000258931,0.00113333,1.64638e-17
3.31,0.0505397,1.57,1.80937,0.183081,0.000258931,0.00113333,1.05625e-17
3.32,0.0445397,1.57,1.81117,0.176414,0.000258931,0.00113333,-1.1834e-17
3.33,0.0385397,1.57,1.8129,0.169748,0.000258931,0.00113333,-1.37291e-17
3.34,0.0325397,1.57,1.81456,0.163081,0.000258931,0.00113333,3.84695e-18
3.35,0.0265397,1.57,1.81616,0.156414,0.000258931,0.00113333,1.77952e-17
3.36,0.0205397,1.57,1.81769,0.149748,0.000258931,0.00113333,1.46573e-17
3.37,0.0145397,1.57,1.81916,0.143081,0.000258931,0.00113333,6.72169e-18
3.38,0.00853971,1.57,1.82055,0.136414,0.000258931,0.00113333,-4.65504e-18
3.39,0.00253971,1.57,1.82188,0.129748,0.000258931,0.00113333,-3.79368e-18
3.4,-0.00346029,1.57,1.82315,0.123081,0.000258931,0.00113333,1.04623e-17
3.41,-0.00946029,1.57,1.82435,0.116414,0.000258931,0.00113333,1.97841e-17
3.42,-0.0154603,1.57,1.82548,0.109748,0.000258931,0.00113333,1.33852e-17
