"time","dFFREG.dataOut[1]","dFFREG.dataOut[2]"
1.249,1,1
1.253,1,1
1.257,1,1
1.261,1,1
1.265,1,1
1.269,1,1
1.273,1,1
1.277,1,1
1.281,1,1
1.285,1,1
1.289,1,1
1.293,1,1
1.297,1,1
1.301,1,1
1.305,1,1
1.309,1,1
1.313,1,1
1.317,1,1
1.321,1,1
1.325,1,1
1.329,1,1
1.333,1,1
1.337,1,1
1.341,1,1
1.345,1,1
1.349,1,1
1.353,1,1
1.357,1,1
1.361,1,1
1.365,1,1
1.369,1,1
1.373,1,1
1.377,1,1
1.381,1,1
1.385,1,1
1.389,1,1
1.393,1,1
1.397,1,1
1.401,1,1
1.405,1,1
1.409,1,1
1.413,1,1
1.417,1,1
1.421,1,1
1.425,1,1
1.429,1,1
1.433,1,1
1.437,1,1
1.441,1,1
1.445,1,1
1.449,1,1
1.453,1,1
1.457,1,1
1.461,1,1
1.465,1,1
1.469,1,1
1.473,1,1
1.477,1,1
1.481,1,1
1.485,1,1
1.489,1,1
1.493,1,1
1.497,1,1
1.501,1,1
