"time","driveAngle","integrator.y","inertia1.w","PI.I.y","spring.w_rel","spring.phi_rel","inertia1.phi"
3.80000000000000E-01,1.57000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
3.90000000000000E-01,1.57000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
4.00000000000000E-01,1.57000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
4.10000000000000E-01,1.57000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
4.20000000000000E-01,1.57000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
4.30000000000000E-01,1.57000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
4.40000000000000E-01,1.57000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
4.50000000000000E-01,1.57000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
4.60000000000000E-01,1.57000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
4.70000000000000E-01,1.57000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
4.80000000000000E-01,1.57000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
4.90000000000000E-01,1.57000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
5.00000000000000E-01,1.57000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
5.10000000000000E-01,1.57000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
5.20000000000000E-01,1.57000000000000E+00,1.99999999999996E-02,7.67708010568223E-03,-9.86285755049318E-02,-4.17083263178899E-03,9.57028987121253E-04,6.28579605329639E-05
5.30000000000000E-01,1.57000000000000E+00,2.99999999999999E-02,1.33956703282736E-02,-9.71734188303253E-02,-4.44130237745307E-03,9.12893448679271E-04,1.67342293072309E-04
5.40000000000000E-01,1.57000000000000E+00,3.99999999999999E-02,2.03217713084250E-02,-9.53483241201380E-02,-3.84823564378383E-03,8.71047092931773E-04,3.34832822053585E-04
5.50000000000000E-01,1.57000000000000E+00,4.99999999999999E-02,2.85451852303270E-02,-9.32812771827478E-02,-3.01291040909781E-03,8.36699477711831E-04,5.78128128314565E-04
5.60000000000000E-01,1.57000000000000E+00,5.99999999999999E-02,3.79045539789985E-02,-9.10953187537290E-02,-2.21897013480183E-03,8.10630432043609E-04,9.09532285412678E-04
5.70000000000000E-01,1.57000000000000E+00,6.99999999999999E-02,4.81449810409439E-02,-8.88915557451444E-02,-1.55649497626738E-03,7.91872365962204E-04,1.33915598455422E-03
5.80000000000000E-01,1.57000000000000E+00,7.99999999999999E-02,5.90143075697124E-02,-8.67452372440644E-02,-1.03445377980060E-03,7.79029080793502E-04,1.87452413444622E-03
5.90000000000000E-01,1.57000000000000E+00,8.99999999999998E-02,7.02996353741287E-02,-8.47082314216650E-02,-6.35415481885113E-04,7.70772999100907E-04,2.52082355220627E-03
6.00000000000000E-01,1.57000000000000E+00,9.99999999999997E-02,8.18340638825238E-02,-8.28134209330866E-02,-3.37019160825395E-04,7.65985545078821E-04,3.28134250334842E-03
6.10000000000000E-01,1.57000000000000E+00,1.10000000000000E-01,9.34920343003939E-02,-8.10791228662503E-02,-1.18708476417715E-04,7.63765968459482E-04,4.15791269666479E-03
6.20000000000000E-01,1.57000000000000E+00,1.20000000000000E-01,1.05181838233853E-01,-7.95128873918069E-02,3.68523340138539E-05,7.63402137475185E-04,5.15128914922044E-03
6.30000000000000E-01,1.57000000000000E+00,1.30000000000000E-01,1.16838728372349E-01,-7.81144676596580E-02,1.43779552140719E-04,7.64339684871637E-04,6.26144717600556E-03
6.40000000000000E-01,1.57000000000000E+00,1.40000000000000E-01,1.28419050248572E-01,-7.68781328583470E-02,2.13403481254015E-04,7.66152585859638E-04,7.48781369587445E-03
6.50000000000000E-01,1.57000000000000E+00,1.50000000000000E-01,1.39894514044762E-01,-7.57947898439240E-02,2.54870025121988E-04,7.68513784889451E-04,8.82947939443215E-03
6.60000000000000E-01,1.57000000000000E+00,1.60000000000000E-01,1.51249179397252E-01,-7.48530201968359E-02,2.75404739362229E-04,7.71180048731921E-04,1.02853024297233E-02
6.70000000000000E-01,1.57000000000000E+00,1.70000000000000E-01,1.62475694762057E-01,-7.40403595060568E-02,2.80725426827002E-04,7.73971103618480E-04,1.18540363606454E-02
6.80000000000000E-01,1.57000000000000E+00,1.80000000000000E-01,1.73573211050561E-01,-7.33438964329450E-02,2.75305043598206E-04,7.76758189656192E-04,1.35343900533342E-02
6.90000000000000E-01,1.57000000000000E+00,1.90000000000000E-01,1.84545439127249E-01,-7.27508447184309E-02,2.62572820547057E-04,7.79452504949509E-04,1.53250848818828E-02
7.00000000000000E-01,1.57000000000000E+00,2.00000000000000E-01,1.95398873290880E-01,-7.22490331149706E-02,2.45164908129703E-04,7.81994464754552E-04,1.72249037215369E-02
7.10000000000000E-01,1.57000000000000E+00,2.10000000000000E-01,2.06141918434507E-01,-7.18269646465848E-02,2.25094639681665E-04,7.84347475095855E-04,1.92326968746982E-02
7.20000000000000E-01,1.57000000000000E+00,2.20000000000000E-01,2.16784054613668E-01,-7.14740861502893E-02,2.03810410481274E-04,7.86492786383107E-04,2.13474090250687E-02
7.30000000000000E-01,1.57000000000000E+00,2.30000000000000E-01,2.27335124684451E-01,-7.11807697842970E-02,1.82390974415706E-04,7.88423553402587E-04,2.35680773884695E-02
7.40000000000000E-01,1.57000000000000E+00,2.40000000000000E-01,2.37804963055640E-01,-7.09384404655098E-02,1.61557709810734E-04,7.90142744193957E-04,2.58938444565907E-02
7.50000000000000E-01,1.57000000000000E+00,2.50000000000000E-01,2.48203028285465E-01,-7.07394324289572E-02,1.41817514870472E-04,7.91658704781841E-04,2.83239436529355E-02
7.60000000000000E-01,1.57000000000000E+00,2.60000000000000E-01,2.58538238703101E-01,-7.05770187964360E-02,1.23479729342491E-04,7.92984023789359E-04,3.08577022896833E-02
7.70000000000000E-01,1.57000000000000E+00,2.70000000000000E-01,2.68818857124490E-01,-7.04453189593609E-02,1.06714671340082E-04,7.94133679425993E-04,3.34945323059758E-02
7.80000000000000E-01,1.57000000000000E+00,2.80000000000000E-01,2.79052422752057E-01,-7.03392281974288E-02,9.15913875256026E-05,7.95123796975863E-04,3.62339232297826E-02
7.90000000000000E-01,1.57000000000000E+00,2.90000000000000E-01,2.89245636932965E-01,-7.02544394496223E-02,7.80948421781825E-05,7.95970880620543E-04,3.90754443550020E-02
8.00000000000000E-01,1.57000000000000E+00,3.00000000000000E-01,2.99404513864677E-01,-7.01872119522217E-02,6.61701927193345E-05,7.96690916934890E-04,4.20187216052619E-02
8.10000000000000E-01,1.57000000000000E+00,3.10000000000000E-01,3.09534357988279E-01,-7.01343749153705E-02,5.57264524141455E-05,7.97299216942155E-04,4.50634379015768E-02
8.20000000000000E-01,1.57000000000000E+00,3.20000000000000E-01,3.19639809679943E-01,-7.00932486658504E-02,4.66528007126120E-05,7.97810062264316E-04,4.82093252766248E-02
8.30000000000000E-01,1.57000000000000E+00,3.30000000000000E-01,3.29724869646456E-01,-7.00616034840416E-02,3.88269935777291E-05,7.98236525063822E-04,5.14561607584439E-02
8.40000000000000E-01,1.57000000000000E+00,3.40000000000000E-01,3.39792963004523E-01,-7.00375962837074E-02,3.21225410495851E-05,7.98590417249605E-04,5.48037600384105E-02
8.50000000000000E-01,1.57000000000000E+00,3.50000000000000E-01,3.49847035907925E-01,-7.00196877275785E-02,2.64153633565934E-05,7.98882332587553E-04,5.82519691827976E-02
8.60000000000000E-01,1.57000000000000E+00,3.60000000000000E-01,3.59889605319240E-01,-7.00065992336203E-02,2.15873500541278E-05,7.99121665578059E-04,6.18006603334017E-02
8.70000000000000E-01,1.57000000000000E+00,3.69999999999999E-01,3.69922796811647E-01,-6.99972836512846E-02,1.75279536105401E-05,7.99316657193216E-04,6.54497287751681E-02
8.80000000000000E-01,1.57000000000000E+00,3.80000000000000E-01,3.79948389645120E-01,-6.99908930086245E-02,1.41351686774791E-05,7.99474474974303E-04,6.91990897109021E-02
8.90000000000000E-01,1.57000000000000E+00,3.90000000000000E-01,3.89967863327992E-01,-6.99867461989774E-02,1.13162112905382E-05,7.99601305198559E-04,7.30486750299374E-02
9.00000000000000E-01,1.57000000000000E+00,4.00000000000000E-01,3.99982445177696E-01,-6.99842968619867E-02,8.98792523040032E-06,7.99702455386420E-04,7.69984300962384E-02
9.10000000000000E-01,1.57000000000000E+00,4.10000000000000E-01,4.09993151644079E-01,-6.99831070081309E-02,7.07663325230432E-06,7.99782457799812E-04,8.10483111108528E-02
9.20000000000000E-01,1.57000000000000E+00,4.20000000000000E-01,4.20000817691557E-01,-6.99828296996801E-02,5.51755467216373E-06,7.99845156562191E-04,8.51982833800077E-02
9.30000000000000E-01,1.57000000000000E+00,4.30000000000000E-01,4.30006122036342E-01,-6.99831947456235E-02,4.25411141851767E-06,7.99893787868433E-04,8.94483198846020E-02
9.40000000000000E-01,1.57000000000000E+00,4.40000000000000E-01,4.40009611653690E-01,-6.99839947212234E-02,3.23728348194536E-06,7.99931057027327E-04,9.37983998821620E-02
9.50000000000000E-01,1.57000000000000E+00,4.50000000000000E-01,4.50011725168920E-01,-6.99850717108140E-02,2.42496797211252E-06,7.99959212806261E-04,9.82485075811211E-02
9.60000000000000E-01,1.57000000000000E+00,4.60000000000000E-01,4.60012812747564E-01,-6.99863065175342E-02,1.78127521511686E-06,7.99980115201989E-04,1.02798631061793E-01
9.70000000000000E-01,1.57000000000000E+00,4.70000000000000E-01,4.70013151840658E-01,-6.99876106820383E-02,1.27578442832296E-06,7.99995294374215E-04,1.07448761478243E-01
9.80000000000000E-01,1.57000000000000E+00,4.80000000000000E-01,4.80012959835359E-01,-6.99889203930030E-02,8.82837276917217E-07,8.00006001040257E-04,1.12198892449340E-01
9.90000000000000E-01,1.57000000000000E+00,4.90000000000000E-01,4.90012404911737E-01,-6.99901913107472E-02,5.80915630725932E-07,8.00013250188198E-04,1.17049019541114E-01
1.00000000000000E+00,1.57000000000000E+00,5.00000000000000E-01,5.00011615592913E-01,-6.99913940174173E-02,3.52094073137583E-07,8.00017859561891E-04,1.21999139811781E-01
1.01000000000000E+00,1.57000000000000E+00,5.10000000000000E-01,5.10010688860539E-01,-6.99925102565358E-02,1.81539596574269E-07,8.00020483364567E-04,1.27049251435693E-01
1.02000000000000E+00,1.57000000000000E+00,5.20000000000000E-01,5.20009696784212E-01,-6.99935300240840E-02,5.70481981192874E-08,8.00021641327244E-04,1.32199353412448E-01
1.03000000000000E+00,1.57000000000000E+00,5.30000000000000E-01,5.30008691622148E-01,-6.99944494882540E-02,-3.13642397300037E-08,8.00021742562086E-04,1.37449445358865E-01
1.04000000000000E+00,1.57000000000000E+00,5.40000000000000E-01,5.40007710051139E-01,-6.99952693086692E-02,-9.18156326552495E-08,8.00021105759876E-04,1.42799527340907E-01
1.05000000000000E+00,1.57000000000000E+00,5.50000000000000E-01,5.50006776762200E-01,-6.99959932152071E-02,-1.30860598955683E-07,8.00019976429390E-04,1.48249599731560E-01
1.06000000000000E+00,1.57000000000000E+00,5.60000000000000E-01,5.60005907381880E-01,-6.99966268990919E-02,-1.53751791549296E-07,8.00018541335972E-04,1.53799663099949E-01
1.07000000000000E+00,1.57000000000000E+00,5.70000000000000E-01,5.70005110733342E-01,-6.99971772260532E-02,-1.64666056295908E-07,8.00016940350995E-04,1.59449718132645E-01
1.08000000000000E+00,1.57000000000000E+00,5.80000000000000E-01,5.80004390586766E-01,-6.99976516814545E-02,-1.66897527308347E-07,8.00015276135934E-04,1.65199765578185E-01
1.09000000000000E+00,1.57000000000000E+00,5.90000000000000E-01,5.90003747056845E-01,-6.99980579514112E-02,-1.63019662080956E-07,8.00013622100679E-04,1.71049806205181E-01
1.10000000000000E+00,1.57000000000000E+00,6.00000000000000E-01,6.00003177722735E-01,-6.99984036035377E-02,-1.55020501726959E-07,8.00012028936324E-04,1.76999840770393E-01
1.11000000000000E+00,1.57000000000000E+00,6.10000000000000E-01,6.10002678493521E-01,-6.99986958666064E-02,-1.44416011464571E-07,8.00010529912265E-04,1.83049869996700E-01
1.12000000000000E+00,1.57000000000000E+00,6.20000000000000E-01,6.20002244251024E-01,-6.99989414986318E-02,-1.32344836328070E-07,8.00009145109732E-04,1.89199894559903E-01
1.13000000000000E+00,1.57000000000000E+00,6.30000000000000E-01,6.30001869322376E-01,-6.99991467158469E-02,-1.19646532071583E-07,8.00007884778584E-04,1.95449915081624E-01
1.14000000000000E+00,1.57000000000000E+00,6.40000000000000E-01,6.40001547830204E-01,-6.99993171578003E-02,-1.06925372302900E-07,8.00006751991744E-04,2.01799932125820E-01
1.15000000000000E+00,1.57000000000000E+00,6.50000000000000E-01,6.50001273948297E-01,-6.99994578777310E-02,-9.46022088128111E-08,8.00005744732739E-04,2.08249946197813E-01
1.16000000000000E+00,1.57000000000000E+00,6.60000000000000E-01,6.60001042078221E-01,-6.99995733548890E-02,-8.29566168414073E-08,8.00004857516514E-04,2.14799957745529E-01
1.17000000000000E+00,1.57000000000000E+00,6.70000000000000E-01,6.70000846962049E-01,-6.99996675239039E-02,-7.21609258341209E-08,8.00004082626633E-04,2.21449967162430E-01
1.18000000000000E+00,1.57000000000000E+00,6.80000000000000E-01,6.80000683748276E-01,-6.99997438138354E-02,-6.23073505537019E-08,8.00003411044785E-04,2.28199974791423E-01
1.19000000000000E+00,1.57000000000000E+00,6.90000000000000E-01,6.90000548025193E-01,-6.99998051910380E-02,-5.34293830907321E-08,8.00002833139152E-04,2.35049980929143E-01
1.20000000000000E+00,1.57000000000000E+00,7.00000000000000E-01,7.00000435830861E-01,-6.99998542032322E-02,-4.55185589472864E-08,8.00002339164641E-04,2.41999985830363E-01
1.21000000000000E+00,1.57000000000000E+00,7.10000000000000E-01,7.10000343645445E-01,-6.99998930238240E-02,-3.85375136938118E-08,8.00001919615300E-04,2.49049989712422E-01
1.22000000000000E+00,1.57000000000000E+00,7.20000000000000E-01,7.20000268370985E-01,-6.99999234953303E-02,-3.24300224912424E-08,8.00001565461134E-04,2.56199992759573E-01
1.23000000000000E+00,1.57000000000000E+00,7.30000000000000E-01,7.30000207303349E-01,-6.99999471704861E-02,-2.71285842945200E-08,8.00001268296561E-04,2.63449995127088E-01
1.24000000000000E+00,1.57000000000000E+00,7.40000000000000E-01,7.40000158100088E-01,-6.99999653500884E-02,-2.25600482325030E-08,8.00001020423218E-04,2.70799996945048E-01
1.25000000000000E+00,1.57000000000000E+00,7.50000000000000E-01,7.50000118746529E-01,-6.99999791173571E-02,-1.86497090313279E-08,8.00000814884867E-04,2.78249998321775E-01
1.26000000000000E+00,1.57000000000000E+00,7.60000000000000E-01,7.60000087521533E-01,-6.99999893689280E-02,-1.53242108509692E-08,8.00000645467728E-04,2.85799999346932E-01
1.27000000000000E+00,1.57000000000000E+00,7.70000000000000E-01,7.70000062964027E-01,-6.99999968425593E-02,-1.25135248648651E-08,8.00000506676487E-04,2.93450000094296E-01
1.28000000000000E+00,1.57000000000000E+00,7.80000000000000E-01,7.80000043841240E-01,-7.00000021415872E-02,-1.01522147847021E-08,8.00000393694084E-04,3.01200000624198E-01
1.29000000000000E+00,1.57000000000000E+00,7.90000000000000E-01,7.90000029119218E-01,-7.00000057562669E-02,-8.18016583405663E-09,8.00000302331670E-04,3.09050000985666E-01
1.30000000000000E+00,1.57000000000000E+00,8.00000000000000E-01,8.00000017935899E-01,-7.00000080822617E-02,-6.54291806016465E-09,8.00000228973439E-04,3.17000001218266E-01
1.31000000000000E+00,1.57000000000000E+00,8.10000000000000E-01,8.10000009576797E-01,-7.00000094365828E-02,-5.19171435001400E-09,8.00000170519673E-04,3.25050001353698E-01
1.32000000000000E+00,1.57000000000000E+00,8.20000000000000E-01,8.20000003453271E-01,-7.00000100712483E-02,-4.08334873957323E-09,8.00000124330339E-04,3.33200001417164E-01
1.33000000000000E+00,1.57000000000000E+00,8.30000000000000E-01,8.29999999083322E-01,-7.00000101848974E-02,-3.17988106958892E-09,8.00000088170896E-04,3.41450001428529E-01
1.34000000000000E+00,1.57000000000000E+00,8.40000000000000E-01,8.39999996074769E-01,-7.00000099325948E-02,-2.44826702811306E-09,8.00000060161413E-04,3.49800001403299E-01
1.35000000000000E+00,1.57000000000000E+00,8.50000000000000E-01,8.49999994110646E-01,-7.00000094340597E-02,-1.85994093393121E-09,8.00000038729665E-04,3.58250001353446E-01
1.36000000000000E+00,1.57000000000000E+00,8.60000000000000E-01,8.59999992936598E-01,-7.00000087805396E-02,-1.39037991635785E-09,8.00000022568522E-04,3.66800001288093E-01
1.37000000000000E+00,1.57000000000000E+00,8.70000000000000E-01,8.69999992350072E-01,-7.00000080405184E-02,-1.01866975448134E-09,8.00000010597699E-04,3.75450001214091E-01
1.38000000000000E+00,1.57000000000000E+00,8.80000000000000E-01,8.79999992191125E-01,-7.00000072644271E-02,-7.27085978423435E-10,8.00000001929775E-04,3.84200001136482E-01
1.39000000000000E+00,1.57000000000000E+00,8.90000000000000E-01,8.89999992334638E-01,-7.00000064885037E-02,-5.00698606667571E-10,7.99999995840294E-04,3.93050001058890E-01
1.40000000000000E+00,1.57000000000000E+00,9.00000000000000E-01,8.99999992683780E-01,-7.00000057379386E-02,-3.27006170129272E-10,7.99999991741668E-04,4.02000000983833E-01
1.41000000000000E+00,1.57000000000000E+00,9.10000000000000E-01,9.09999993164535E-01,-7.00000050294212E-02,-1.95602232159263E-10,7.99999989160589E-04,4.11050000912982E-01
1.42000000000000E+00,1.57000000000000E+00,9.20000000000000E-01,9.19999993721159E-01,-7.00000043731873E-02,-9.78755302037862E-11,7.99999987718607E-04,4.20200000847358E-01
1.43000000000000E+00,1.57000000000000E+00,9.30000000000000E-01,9.29999994312116E-01,-7.00000037747895E-02,-2.67212446521545E-11,7.99999987114153E-04,4.29450000787518E-01
1.44000000000000E+00,1.57000000000000E+00,9.40000000000000E-01,9.39999994907822E-01,-7.00000032360190E-02,2.36376051716021E-11,7.99999987112083E-04,4.38800000733641E-01
1.45000000000000E+00,1.57000000000000E+00,9.50000000000000E-01,9.49999995487689E-01,-7.00000027561257E-02,5.78842921934337E-11,7.99999987529911E-04,4.48250000685652E-01
1.46000000000000E+00,1.57000000000000E+00,9.60000000000000E-01,9.59999996037753E-01,-7.00000023327492E-02,7.98087203298304E-11,7.99999988226442E-04,4.57800000643314E-01
1.47000000000000E+00,1.57000000000000E+00,9.70000000000000E-01,9.69999996549143E-01,-7.00000019624705E-02,9.24553738763857E-11,7.99999989093864E-04,4.67450000606286E-01
1.48000000000000E+00,1.57000000000000E+00,9.80000000000000E-01,9.79999997016953E-01,-7.00000016411811E-02,9.82428704918790E-11,7.99999990051669E-04,4.77200000574158E-01
1.49000000000000E+00,1.57000000000000E+00,9.90000000000000E-01,9.89999997439245E-01,-7.00000013644049E-02,9.90727827017002E-11,7.99999991041164E-04,4.87050000546480E-01
1.50000000000000E+00,1.57000000000000E+00,1.00000000000000E+00,9.99999997816173E-01,-7.00000011275729E-02,9.64273103240999E-11,7.99999992020595E-04,4.97000000522797E-01
1.51000000000000E+00,1.57000000000000E+00,1.00000000000000E+00,9.99999997816173E-01,-7.00000011275729E-02,9.64273103240999E-11,7.99999992020595E-04,4.97000000522797E-01
1.52000000000000E+00,1.57000000000000E+00,1.00024705139117E+00,1.01245156641234E+00,-7.13412828958011E-02,4.14513092222201E-03,8.41947563583812E-04,5.17139006276785E-01
1.53000000000000E+00,1.57000000000000E+00,1.00024705122191E+00,1.01675878795592E+00,-7.27857850982219E-02,4.44801449211770E-03,8.86011010178524E-04,5.27285927010722E-01
1.54000000000000E+00,1.57000000000000E+00,1.00024705122184E+00,1.01986517032453E+00,-7.46031998039936E-02,3.86710400353468E-03,9.28003942662794E-04,5.37470138993519E-01
