"time","U@resistance","I@variable_resistance"
6.4e-06,-1.79442,-0.111972
6.5e-06,-1.94716,-0.121139
6.6e-06,-2.0879,-0.130077
6.7e-06,-2.21627,-0.138778
6.8e-06,-2.33199,-0.147238
6.9e-06,-2.43483,-0.155451
7e-06,-2.52463,-0.163415
7.1e-06,-2.60127,-0.171127
7.2e-06,-2.66473,-0.178587
7.3e-06,-2.71501,-0.185795
7.4e-06,-2.75218,-0.192753
7.5e-06,-2.77638,-0.199462
7.6e-06,-2.78778,-0.205927
7.7e-06,-2.78663,-0.212152
7.8e-06,-2.7732,-0.218142
7.9e-06,-2.74784,-0.223904
8e-06,-2.71092,-0.229445
8.1e-06,-2.66286,-0.234773
8.2e-06,-2.60412,-0.239897
8.3e-06,-2.53521,-0.244826
8.4e-06,-2.45665,-0.249571
8.5e-06,-2.369,-0.254142
8.6e-06,-2.27286,-0.25855
8.7e-06,-2.16883,-0.262808
8.8e-06,-2.05756,-0.266927
8.9e-06,-1.93969,-0.27092
9e-06,-1.8159,-0.274799
9.1e-06,-1.68686,-0.278578
9.2e-06,-1.55325,-0.282269
9.3e-06,-1.41578,-0.285886
9.4e-06,-1.27513,-0.289442
9.5e-06,-1.13199,-0.29295
9.6e-06,-0.98705,-0.296424
9.7e-06,-0.840991,-0.299876
9.8e-06,-0.694481,-0.303319
9.9e-06,-0.548177,-0.306766
1e-05,-0.402718,-0.000130749
1.01e-05,-0.239252,-3.51164e-07
1.02e-05,-0.0394624,-6.99885e-07
1.03e-05,0.194852,-1.04607e-06
1.04e-05,0.46143,-1.3866e-06
1.05e-05,0.757569,-1.71842e-06
1.06e-05,1.08017,-2.03863e-06
1.07e-05,1.42576,-2.34444e-06
1.08e-05,1.79055,-2.63329e-06
1.09e-05,2.17048,-2.90278e-06
1.1e-05,2.56125,-3.15076e-06
1.11e-05,2.95838,-3.3753e-06
1.12e-05,3.35726,-3.57475e-06
1.13e-05,3.75322,-3.74773e-06
1.14e-05,4.14156,-3.89315e-06
1.15e-05,4.51761,-4.0102e-06
1.16e-05,4.87679,-4.09837e-06
1.17e-05,5.21465,-4.15745e-06
1.18e-05,5.52693,-4.18754e-06
1.19e-05,5.80961,-4.189e-06
1.2e-05,6.05895,-4.16251e-06
1.21e-05,6.27151,-4.10898e-06
1.22e-05,6.44424,-4.02963e-06
1.23e-05,6.57444,-3.92587e-06
1.24e-05,6.65987,-3.79936e-06
1.25e-05,6.69871,-3.65196e-06
1.26e-05,6.6896,-3.48572e-06
1.27e-05,6.63169,-3.30281e-06
1.28e-05,6.52458,-3.10558e-06
1.29e-05,6.36838,-2.89643e-06
1.3e-05,6.16368,-2.67789e-06
1.31e-05,5.91157,-2.45248e-06
1.32e-05,5.6136,-2.22279e-06
1.33e-05,5.27176,-1.99138e-06
1.34e-05,4.88849,-1.76077e-06
1.35e-05,4.46664,-1.53343e-06
1.36e-05,4.00944,-1.31174e-06
1.37e-05,3.52043,-1.09796e-06
1.38e-05,3.00351,-8.94212e-07
1.39e-05,2.46279,-7.02486e-07
1.4e-05,1.90264,-5.24576e-07
1.41e-05,1.3276,-3.62093e-07
1.42e-05,0.742347,-2.1644e-07
1.43e-05,0.151628,-8.88002e-08
1.44e-05,-0.439759,1.98676e-08
1.45e-05,-1.02703,1.08841e-07
1.46e-05,-1.60546,1.77637e-07
1.47e-05,-2.17043,2.26012e-07
1.48e-05,-2.71747,2.53964e-07
1.49e-05,-3.24229,2.61724e-07
1.5e-05,-3.74084,2.49772e-07
1.51e-05,-4.18326,-0.0339349
1.52e-05,-4.59709,-0.0480926
1.53e-05,-4.98139,-0.0616861
1.54e-05,-5.33512,-0.0746955
1.55e-05,-5.6574,-0.0871041
1.56e-05,-5.94752,-0.0988984
1.57e-05,-6.20492,-0.110067
1.58e-05,-6.4292,-0.120604
1.59e-05,-6.62009,-0.130503
1.6e-05,-6.77752,-0.139762
1.61e-05,-6.90153,-0.148383
1.62e-05,-6.99232,-0.15637
1.63e-05,-7.05023,-0.163728
1.64e-05,-7.07575,-0.170468
1.65e-05,-7.06949,-0.176601
1.66e-05,-7.03218,-0.182141
1.67e-05,-6.96468,-0.187104
1.68e-05,-6.86797,-0.191509
1.69e-05,-6.74313,-0.195377
1.7e-05,-6.59132,-0.19873
1.71e-05,-6.41384,-0.201592
1.72e-05,-6.21202,-0.20399
1.73e-05,-5.98732,-0.205951
1.74e-05,-5.74122,-0.207503
1.75e-05,-5.4753,-0.208676
1.76e-05,-5.19117,-0.209501
1.77e-05,-4.89048,-0.21001
1.78e-05,-4.57494,-0.210236
1.79e-05,-4.24628,-0.21021
1.8e-05,-3.90622,-0.209967
1.81e-05,-3.55653,-0.20954
1.82e-05,-3.19897,-0.208962
1.83e-05,-2.83528,-0.208267
1.84e-05,-2.46721,-0.207488
1.85e-05,-2.09648,-0.206658
1.86e-05,-1.72479,-0.20581
1.87e-05,-1.35379,-0.204975
1.88e-05,-0.985107,-0.204183
1.89e-05,-0.620313,-0.203466
1.9e-05,-0.260931,-0.202851
1.91e-05,0.0915751,-0.202368
1.92e-05,0.435804,-0.202042
1.93e-05,0.770423,-0.2019
1.94e-05,1.09417,-0.201965
1.95e-05,1.40586,-0.202259
1.96e-05,1.7044,-0.202805
1.97e-05,1.98874,-0.203621
1.98e-05,2.25797,-0.204726
1.99e-05,2.51123,-0.206135
2e-05,2.74776,-0.000122628
2.01e-05,2.97993,-2.35103e-07
2.02e-05,3.21982,-4.68441e-07
2.03e-05,3.46613,-7.00309e-07
2.04e-05,3.71737,-9.28968e-07
2.05e-05,3.97187,-1.15273e-06
2.06e-05,4.22779,-1.36998e-06
2.07e-05,4.48317,-1.5792e-06
2.08e-05,4.73591,-1.77895e-06
2.09e-05,4.98382,-1.96792e-06
2.1e-05,5.22464,-2.14491e-06
2.11e-05,5.45609,-2.30886e-06
2.12e-05,5.67582,-2.45886e-06
2.13e-05,5.88154,-2.59413e-06
2.14e-05,6.07097,-2.71404e-06
2.15e-05,6.2419,-2.81813e-06
2.16e-05,6.39219,-2.90609e-06
2.17e-05,6.51985,-2.97776e-06
2.18e-05,6.62298,-3.03315e-06
2.19e-05,6.69988,-3.07242e-06
2.2e-05,6.74901,-3.09585e-06
2.21e-05,6.76902,-3.1039e-06
2.22e-05,6.7588,-3.09715e-06
2.23e-05,6.71744,-3.07628e-06
2.24e-05,6.6443,-3.04213e-06
2.25e-05,6.53897,-2.99561e-06
2.26e-05,6.40132,-2.93773e-06
2.27e-05,6.23146,-2.86959e-06
2.28e-05,6.02978,-2.79234e-06
2.29e-05,5.79694,-2.7072e-06
2.3e-05,5.53385,-2.61542e-06
2.31e-05,5.24166,-2.51826e-06
2.32e-05,4.9218,-2.41703e-06
2.33e-05,4.57591,-2.31298e-06
2.34e-05,4.20584,-2.2074e-06
2.35e-05,3.81368,-2.1015e-06
2.36e-05,3.40167,-1.99648e-06
2.37e-05,2.97224,-1.89346e-06
2.38e-05,2.52796,-1.79352e-06
2.39e-05,2.07151,-1.69763e-06
2.4e-05,1.60569,-1.6067e-06
2.41e-05,1.13335,-1.52154e-06
2.42e-05,0.657416,-1.44284e-06
2.43e-05,0.180815,-1.37119e-06
2.44e-05,-0.293519,-1.3071e-06
2.45e-05,-0.762678,-1.25091e-06
2.46e-05,-1.22381,-1.20289e-06
2.47e-05,-1.67415,-1.16317e-06
2.48e-05,-2.11101,-1.13176e-06
2.49e-05,-2.53185,-1.10858e-06
2.5e-05,-2.93426,-1.09341e-06
2.51e-05,-3.43644,-0.00557179
2.52e-05,-3.91331,-0.0209341
2.53e-05,-4.36226,-0.0357627
2.54e-05,-4.78192,-0.0500318
2.55e-05,-5.17111,-0.0637186
2.56e-05,-5.52878,-0.0768033
2.57e-05,-5.85407,-0.0892693
2.58e-05,-6.14626,-0.101103
2.59e-05,-6.4048,-0.112294
2.6e-05,-6.62931,-0.122835
2.61e-05,-6.81956,-0.132721
2.62e-05,-6.97547,-0.141952
2.63e-05,-7.09712,-0.150528
2.64e-05,-7.18475,-0.158454
2.65e-05,-7.23872,-0.165737
2.66e-05,-7.25955,-0.172388
2.67e-05,-7.2479,-0.178418
2.68e-05,-7.20453,-0.183842
2.69e-05,-7.13035,-0.188678
2.7e-05,-7.02637,-0.192944
2.71e-05,-6.89373,-0.196663
2.72e-05,-6.73363,-0.199858
2.73e-05,-6.54741,-0.202554
2.74e-05,-6.33648,-0.204777
2.75e-05,-6.1023,-0.206557
2.76e-05,-5.84644,-0.207923
2.77e-05,-5.5705,-0.208905
2.78e-05,-5.27616,-0.209535
2.79e-05,-4.96512,-0.209847
2.8e-05,-4.63913,-0.209873
2.81e-05,-4.29996,-0.209647
2.82e-05,-3.9494,-0.209203
2.83e-05,-3.58925,-0.208577
2.84e-05,-3.22132,-0.207801
2.85e-05,-2.84739,-0.206911
2.86e-05,-2.46926,-0.20594
2.87e-05,-2.08869,-0.204922
2.88e-05,-1.7074,-0.203891
2.89e-05,-1.3271,-0.202878
2.9e-05,-0.949445,-0.201915
2.91e-05,-0.576035,-0.201034
2.92e-05,-0.208424,-0.200262
2.93e-05,0.151895,-0.19963
2.94e-05,0.503497,-0.199164
2.95e-05,0.845025,-0.198889
2.96e-05,1.1752,-0.198832
2.97e-05,1.49282,-0.199013
2.98e-05,1.79676,-0.199456
2.99e-05,2.08598,-0.200179
3e-05,2.35956,-0.201201
3.01e-05,2.62922,-2.27195e-07
3.02e-05,2.9064,-4.51949e-07
3.03e-05,3.18955,-6.7456e-07
3.04e-05,3.47696,-8.93361e-07
3.05e-05,3.76675,-1.10675e-06
3.06e-05,4.0569,-1.31322e-06
3.07e-05,4.34527,-1.51132e-06
3.08e-05,4.62962,-1.69975e-06
3.09e-05,4.90763,-1.87729e-06
3.1e-05,5.17695,-2.04286e-06
3.11e-05,5.43518,-2.19552e-06
3.12e-05,5.67996,-2.33447e-06
3.13e-05,5.90893,-2.45903e-06
3.14e-05,6.1198,-2.56871e-06
3.15e-05,6.31035,-2.66315e-06
3.16e-05,6.4785,-2.74213e-06
3.17e-05,6.62227,-2.80562e-06
3.18e-05,6.73985,-2.8537e-06
3.19e-05,6.82959,-2.88662e-06
3.2e-05,6.89004,-2.90475e-06
3.21e-05,6.91997,-2.9086e-06
3.22e-05,6.91838,-2.89882e-06
3.23e-05,6.88449,-2.87614e-06
3.24e-05,6.81777,-2.84142e-06
3.25e-05,6.71797,-2.79561e-06
3.26e-05,6.58509,-2.73973e-06
3.27e-05,6.41937,-2.67488e-06
3.28e-05,6.22136,-2.6022e-06
3.29e-05,5.99184,-2.52288e-06
3.3e-05,5.73184,-2.43814e-06
3.31e-05,5.44267,-2.3492e-06
3.32e-05,5.12585,-2.25729e-06
3.33e-05,4.78312,-2.16363e-06
3.34e-05,4.41646,-2.0694e-06
3.35e-05,4.02801,-1.97575e-06
3.36e-05,3.6201,-1.88377e-06
3.37e-05,3.19521,-1.79449e-06
3.38e-05,2.75595,-1.70887e-06
3.39e-05,2.30503,-1.62779e-06
3.4e-05,1.84526,-1.55203e-06
3.41e-05,1.37949,-1.48228e-06
3.42e-05,0.910614,-1.41912e-06
3.43e-05,0.441539,-1.36304e-06
3.44e-05,-0.0248541,-1.31439e-06
3.45e-05,-0.485723,-1.27343e-06
3.46e-05,-0.938292,-1.24029e-06
3.47e-05,-1.37987,-1.21501e-06
3.48e-05,-1.80789,-1.1975e-06
3.49e-05,-2.21991,-1.18756e-06
3.5e-05,-2.61363,-1.1849e-06
3.51e-05,-3.11815,-0.0164456
3.52e-05,-3.5988,-0.0318791
3.53e-05,-4.05283,-0.0468038
3.54e-05,-4.47883,-0.0611929
3.55e-05,-4.87555,-0.0750224
3.56e-05,-5.24188,-0.0882716
3.57e-05,-5.57691,-0.100922
3.58e-05,-5.87984,-0.11296
3.59e-05,-6.15006,-0.124373
3.6e-05,-6.3871,-0.135152
3.61e-05,-6.59068,-0.145292
3.62e-05,-6.76062,-0.15479
3.63e-05,-6.89695,-0.163645
3.64e-05,-6.9998,-0.171861
3.65e-05,-7.06948,-0.179443
3.66e-05,-7.10641,-0.1864
3.67e-05,-7.11117,-0.192742
3.68e-05,-7.08445,-0.198483
3.69e-05,-7.02707,-0.203638
3.7e-05,-6.93998,-0.208226
3.71e-05,-6.82423,-0.212266
3.72e-05,-6.68095,-0.215781
3.73e-05,-6.51141,-0.218794
3.74e-05,-6.31693,-0.221331
3.75e-05,-6.09893,-0.223419
3.76e-05,-5.8589,-0.225085
3.77e-05,-5.59839,-0.226361
3.78e-05,-5.319,-0.227276
3.79e-05,-5.0224,-0.227862
3.8e-05,-4.71026,-0.228151
3.81e-05,-4.38433,-0.228177
3.82e-05,-4.04633,-0.227971
3.83e-05,-3.69804,-0.22757
3.84e-05,-3.34122,-0.227005
3.85e-05,-2.97763,-0.226311
3.86e-05,-2.60903,-0.225521
3.87e-05,-2.23716,-0.224669
3.88e-05,-1.86372,-0.223786
3.89e-05,-1.49041,-0.222905
3.9e-05,-1.11886,-0.222058
3.91e-05,-0.750677,-0.221275
3.92e-05,-0.387405,-0.220585
3.93e-05,-0.0305382,-0.220018
3.94e-05,0.318493,-0.2196
3.95e-05,0.658324,-0.219357
3.96e-05,0.987661,-0.219314
3.97e-05,1.30529,-0.219494
3.98e-05,1.61006,-0.21992
3.99e-05,1.90093,-0.22061
4e-05,2.17693,-1.55704e-05
4.01e-05,2.45104,-2.50105e-07
4.02e-05,2.73586,-4.97276e-07
4.03e-05,3.02972,-7.4179e-07
4.04e-05,3.33072,-9.81766e-07
4.05e-05,3.63674,-1.2154e-06
4.06e-05,3.94554,-1.44097e-06
4.07e-05,4.25469,-1.65687e-06
4.08e-05,4.56166,-1.86161e-06
4.09e-05,4.86382,-2.05383e-06
4.1e-05,5.15847,-2.23233e-06
4.11e-05,5.44291,-2.39604e-06
4.12e-05,5.71438,-2.54407e-06
4.13e-05,5.9702,-2.67568e-06
4.14e-05,6.20772,-2.79032e-06
4.15e-05,6.42439,-2.88761e-06
4.16e-05,6.61776,-2.96733e-06
4.17e-05,6.78553,-3.02945e-06
4.18e-05,6.92559,-3.07411e-06
4.19e-05,7.03599,-3.1016e-06
4.2e-05,7.11503,-3.11239e-06
4.21e-05,7.16121,-3.10708e-06
4.22e-05,7.17332,-3.08642e-06
4.23e-05,7.1504,-3.05129e-06
4.24e-05,7.09176,-3.0027e-06
4.25e-05,6.99703,-2.94175e-06
4.26e-05,6.86612,-2.86963e-06
4.27e-05,6.69923,-2.78762e-06
4.28e-05,6.49688,-2.69706e-06
4.29e-05,6.25987,-2.59932e-06
4.3e-05,5.98929,-2.49582e-06
4.31e-05,5.68654,-2.38797e-06
4.32e-05,5.35325,-2.27721e-06
4.33e-05,4.99133,-2.16493e-06
4.34e-05,4.60293,-2.05251e-06
4.35e-05,4.19041,-1.94128e-06
4.36e-05,3.75633,-1.83249e-06
4.37e-05,3.30342,-1.72734e-06
4.38e-05,2.83458,-1.62694e-06
4.39e-05,2.35281,-1.53228e-06
4.4e-05,1.86123,-1.44429e-06
4.41e-05,1.36301,-1.36374e-06
4.42e-05,0.861354,-1.29132e-06
4.43e-05,0.359503,-1.22755e-06
4.44e-05,-0.139338,-1.17286e-06
4.45e-05,-0.632006,-1.12754e-06
4.46e-05,-1.11541,-1.09173e-06
4.47e-05,-1.58656,-1.06545e-06
4.48e-05,-2.0426,-1.04861e-06
4.49e-05,-2.4808,-1.04095e-06
4.5e-05,-2.89864,-1.04214e-06
4.51e-05,-3.40945,-0.0206916
4.52e-05,-3.89483,-0.0362153
4.53e-05,-4.35218,-0.0512033
4.54e-05,-4.7801,-0.065629
4.55e-05,-5.17736,-0.079469
4.56e-05,-5.54291,-0.092703
4.57e-05,-5.87583,-0.105314
4.58e-05,-6.17538,-0.117287
4.59e-05,-6.441,-0.128612
4.6e-05,-6.67226,-0.139281
4.61e-05,-6.86892,-0.149289
4.62e-05,-7.03089,-0.158634
4.63e-05,-7.15822,-0.167317
4.64e-05,-7.25112,-0.175343
4.65e-05,-7.30996,-0.182718
4.66e-05,-7.33524,-0.189453
4.67e-05,-7.32759,-0.195558
4.68e-05,-7.2878,-0.201049
4.69e-05,-7.21674,-0.205944
4.7e-05,-7.11544,-0.21026
4.71e-05,-6.98501,-0.214021
4.72e-05,-6.82668,-0.217248
4.73e-05,-6.64178,-0.219968
4.74e-05,-6.43171,-0.222207
4.75e-05,-6.19797,-0.223994
4.76e-05,-5.94211,-0.225359
4.77e-05,-5.66575,-0.226332
4.78e-05,-5.37058,-0.226945
4.79e-05,-5.05831,-0.227233
4.8e-05,-4.73071,-0.227227
4.81e-05,-4.38955,-0.226962
4.82e-05,-4.03666,-0.226473
4.83e-05,-3.67385,-0.225794
4.84e-05,-3.30294,-0.224961
4.85e-05,-2.92574,-0.224007
4.86e-05,-2.54407,-0.222967
4.87e-05,-2.1597,-0.221876
4.88e-05,-1.77439,-0.220767
4.89e-05,-1.38986,-0.219673
4.9e-05,-1.00779,-0.218625
4.91e-05,-0.629811,-0.217655
4.92e-05,-0.257496,-0.216793
4.93e-05,0.10764,-0.216067
4.94e-05,0.464145,-0.215506
4.95e-05,0.81064,-0.215137
4.96e-05,1.14582,-0.214982
4.97e-05,1.46846,-0.215067
4.98e-05,1.77743,-0.215413
4.99e-05,2.07165,-0.21604
5e-05,2.35016,-5.64188e-06
5.01e-05,2.62569,-2.44886e-07
5.02e-05,2.91055,-4.86906e-07
5.03e-05,3.20311,-7.26355e-07
5.04e-05,3.5015,-9.61416e-07
5.05e-05,3.80369,-1.19034e-06
5.06e-05,4.1075,-1.41148e-06
5.07e-05,4.41057,-1.62327e-06
5.08e-05,4.71048,-1.82427e-06
5.09e-05,5.00468,-2.01318e-06
5.1e-05,5.29059,-2.18882e-06
5.11e-05,5.5656,-2.35018e-06
5.12e-05,5.82709,-2.49638e-06
5.13e-05,6.07248,-2.62671e-06
5.14e-05,6.29924,-2.74065e-06
5.15e-05,6.50493,-2.8378e-06
5.16e-05,6.68723,-2.91798e-06
5.17e-05,6.84397,-2.98114e-06
5.18e-05,6.97312,-3.0274e-06
5.19e-05,7.07286,-3.05706e-06
5.2e-05,7.14158,-3.07054e-06
5.21e-05,7.1779,-3.06843e-06
5.22e-05,7.18067,-3.05145e-06
5.23e-05,7.14902,-3.02044e-06
5.24e-05,7.08234,-2.97636e-06
5.25e-05,6.98031,-2.92027e-06
5.26e-05,6.84289,-2.85331e-06
5.27e-05,6.67034,-2.7767e-06
5.28e-05,6.46319,-2.69172e-06
5.29e-05,6.22227,-2.5997e-06
5.3e-05,5.94868,-2.50199e-06
5.31e-05,5.6438,-2.39994e-06
5.32e-05,5.30927,-2.29493e-06
5.33e-05,4.94698,-2.1883e-06
5.34e-05,4.55902,-2.08136e-06
5.35e-05,4.14772,-1.97539e-06
5.36e-05,3.7156,-1.87159e-06
5.37e-05,3.26534,-1.77111e-06
5.38e-05,2.79974,-1.675e-06
5.39e-05,2.32176,-1.58424e-06
5.4e-05,1.83442,-1.49969e-06
5.41e-05,1.34083,-1.4221e-06
5.42e-05,0.844098,-1.35212e-06
5.43e-05,0.34738,-1.29027e-06
5.44e-05,-0.146206,-1.23695e-06
5.45e-05,-0.633584,-1.19243e-06
5.46e-05,-1.11175,-1.15686e-06
5.47e-05,-1.57781,-1.13026e-06
5.48e-05,-2.02896,-1.11253e-06
5.49e-05,-2.46259,-1.10344e-06
5.5e-05,-2.87621,-1.10266e-06
5.51e-05,-3.38982,-0.0187538
5.52e-05,-3.87808,-0.0343326
5.53e-05,-4.33832,-0.0493758
5.54e-05,-4.76912,-0.0638567
5.55e-05,-5.16926,-0.0777516
5.56e-05,-5.53764,-0.0910399
5.57e-05,-5.87336,-0.103704
5.58e-05,-6.17567,-0.11573
5.59e-05,-6.44397,-0.127106
5.6e-05,-6.67785,-0.137825
5.61e-05,-6.87704,-0.147881
5.62e-05,-7.04144,-0.157273
5.63e-05,-7.17111,-0.166001
5.64e-05,-7.26624,-0.17407
5.65e-05,-7.32719,-0.181485
5.66e-05,-7.35446,-0.188258
5.67e-05,-7.34867,-0.194399
5.68e-05,-7.3106,-0.199923
5.69e-05,-7.24112,-0.204848
5.7e-05,-7.14126,-0.209192
5.71e-05,-7.01213,-0.212977
5.72e-05,-6.85495,-0.216227
5.73e-05,-6.67105,-0.218966
5.74e-05,-6.46183,-0.221221
5.75e-05,-6.22877,-0.223021
5.76e-05,-5.97345,-0.224396
5.77e-05,-5.69749,-0.225377
5.78e-05,-5.40256,-0.225995
5.79e-05,-5.09039,-0.226284
5.8e-05,-4.76274,-0.226278
5.81e-05,-4.4214,-0.226009
5.82e-05,-4.06819,-0.225514
5.83e-05,-3.70492,-0.224827
5.84e-05,-3.33342,-0.223982
5.85e-05,-2.95552,-0.223015
5.86e-05,-2.57303,-0.22196
5.87e-05,-2.18773,-0.220852
5.88e-05,-1.80139,-0.219723
5.89e-05,-1.41574,-0.218607
5.9e-05,-1.03245,-0.217536
5.91e-05,-0.653174,-0.216541
5.92e-05,-0.279487,-0.215653
5.93e-05,0.0870866,-0.2149
5.94e-05,0.445088,-0.214311
5.95e-05,0.793131,-0.213912
5.96e-05,1.1299,-0.213727
5.97e-05,1.45417,-0.213781
5.98e-05,1.76478,-0.214095
5.99e-05,2.06067,-0.21469
6e-05,2.34087,-3.43937e-06
6.01e-05,2.61799,-2.43313e-07
6.02e-05,2.90428,-4.83752e-07
6.03e-05,3.19807,-7.21615e-07
6.04e-05,3.49752,-9.55097e-07
6.05e-05,3.80059,-1.18247e-06
6.06e-05,4.10509,-1.40209e-06
6.07e-05,4.4087,-1.61241e-06
6.08e-05,4.70897,-1.81202e-06
6.09e-05,5.00338,-1.99961e-06
6.1e-05,5.28936,-2.17403e-06
6.11e-05,5.56431,-2.33426e-06
6.12e-05,5.82563,-2.47945e-06
6.13e-05,6.07076,-2.6089e-06
6.14e-05,6.29717,-2.72208e-06
6.15e-05,6.50246,-2.81862e-06
6.16e-05,6.68432,-2.89832e-06
6.17e-05,6.84059,-2.96115e-06
6.18e-05,6.96927,-3.00724e-06
6.19e-05,7.06856,-3.03687e-06
6.2e-05,7.13686,-3.05047e-06
6.21e-05,7.17281,-3.04864e-06
6.22e-05,7.17528,-3.03208e-06
6.23e-05,7.14342,-3.00163e-06
6.24e-05,7.07663,-2.95824e-06
6.25e-05,6.9746,-2.90297e-06
6.26e-05,6.83731,-2.83695e-06
6.27e-05,6.66501,-2.76139e-06
6.28e-05,6.45826,-2.67756e-06
6.29e-05,6.21788,-2.58678e-06
6.3e-05,5.94499,-2.49038e-06
6.31e-05,5.64096,-2.38972e-06
6.32e-05,5.30742,-2.28614e-06
6.33e-05,4.94627,-2.18098e-06
6.34e-05,4.5596,-2.07554e-06
6.35e-05,4.14973,-1.97108e-06
6.36e-05,3.71916,-1.86879e-06
6.37e-05,3.27056,-1.7698e-06
6.38e-05,2.80675,-1.67516e-06
6.39e-05,2.33063,-1.58582e-06
6.4e-05,1.84523,-1.50264e-06
6.41e-05,1.35364,-1.42637e-06
6.42e-05,0.85895,-1.35762e-06
6.43e-05,0.364296,-1.29693e-06
6.44e-05,-0.127223,-1.24467e-06
6.45e-05,-0.612551,-1.20112e-06
6.46e-05,-1.0887,-1.16642e-06
6.47e-05,-1.5528,-1.14057e-06
6.48e-05,-2.00208,-1.12348e-06
6.49e-05,-2.43391,-1.11492e-06
6.5e-05,-2.84587,-1.11538e-06
6.51e-05,-3.35927,-0.019062
6.52e-05,-3.84747,-0.0346396
6.53e-05,-4.30779,-0.0496843
6.54e-05,-4.7388,-0.0641692
6.55e-05,-5.13928,-0.0780706
6.56e-05,-5.50813,-0.0913677
6.57e-05,-5.84444,-0.104043
6.58e-05,-6.14744,-0.116082
6.59e-05,-6.41655,-0.127474
6.6e-05,-6.65134,-0.13821
6.61e-05,-6.85154,-0.148286
6.62e-05,-7.01704,-0.157698
6.63e-05,-7.14789,-0.166449
6.64e-05,-7.24428,-0.174541
6.65e-05,-7.30655,-0.181982
6.66e-05,-7.33521,-0.188781
6.67e-05,-7.33086,-0.19495
6.68e-05,-7.29428,-0.200502
6.69e-05,-7.22633,-0.205456
6.7e-05,-7.12803,-0.20983
6.71e-05,-7.00048,-0.213645
6.72e-05,-6.84489,-0.216925
6.73e-05,-6.6626,-0.219695
6.74e-05,-6.45498,-0.221981
6.75e-05,-6.22353,-0.223812
6.76e-05,-5.9698,-0.225217
6.77e-05,-5.69541,-0.226227
6.78e-05,-5.40202,-0.226875
6.79e-05,-5.09136,-0.227193
6.8e-05,-4.76518,-0.227214
6.81e-05,-4.42527,-0.226973
6.82e-05,-4.07344,-0.226504
6.83e-05,-3.7115,-0.225842
6.84e-05,-3.34127,-0.225022
6.85e-05,-2.96458,-0.224078
6.86e-05,-2.58322,-0.223045
6.87e-05,-2.19899,-0.221956
6.88e-05,-1.81365,-0.220846
6.89e-05,-1.42891,-0.219748
6.9e-05,-1.04646,-0.218693
6.91e-05,-0.667942,-0.217712
6.92e-05,-0.294932,-0.216837
6.93e-05,0.0710483,-0.216096
6.94e-05,0.428541,-0.215516
6.95e-05,0.776159,-0.215125
6.96e-05,1.11259,-0.214947
6.97e-05,1.4366,-0.215005
