time,Out1
0.0,0.0
0.2,0.19866933079506
0.4,0.38941834230865
0.6,0.56464247339504
0.8,0.71735609089952
1.0,0.8414709848079
1.2,0.93203908596723
1.4,0.98544972998846
1.6,0.99957360304151
1.8,0.9738476308782
2.0,0.90929742682568
2.2,0.80849640381959
2.4,0.67546318055115
2.6,0.51550137182146
2.8,0.3349881501559
3.0,0.14112000805987
3.2,-0.05837414342758
3.4,-0.25554110202683
3.6,-0.44252044329485
3.8,-0.61185789094272
4.0,-0.75680249530793
4.2,-0.87157577241359
4.4,-0.95160207388952
4.6,-0.99369100363346
4.8,-0.99616460883584
5.0,-0.95892427466314
5.2,-0.88345465572015
5.4,-0.77276448755599
5.6,-0.63126663787232
5.8,-0.46460217941376
6.0,-0.27941549819893
6.2,-0.083089402817496
6.4,0.11654920485049
6.6,0.31154136351338
6.8,0.49411335113861
7.0,0.65698659871879
7.2,0.79366786384915
7.4,0.89870809581163
7.6,0.96791967203149
7.8,0.9985433453746
8.0,0.98935824662338
8.2,0.94073055667977
8.4,0.85459890808828
8.6,0.73439709787411
8.8,0.58491719289176
9.0,0.41211848524176
9.2,0.22288991410025
9.4,0.024775425453358
9.6,-0.17432678122298
9.8,-0.36647912925193
10.0,-0.54402111088937
