    "time",   "Noise","Noise_Filt","Noise_Filt_Sat",    "Sine","Sine_Filt","Sine_Filt_Quantized"
         0,0.50419341,0.063024177,0.063024177,         0,         0,         0
      0.01,0.50419341,0.063024177,0.063024177,0.019999667,2.9686023e-006,         0
      0.02,0.50419341,0.063024177,0.063024177,0.039997333,2.3499662e-005,         0
      0.03,0.50419341,0.063024177,0.063024177,  0.059991,7.847642e-005,         0
      0.04,0.50419341,0.063024177,0.063024177,0.079978668,0.00018405385,         0
      0.05,0.50419341,0.063024177,0.063024177,0.099958339,0.00035567258,         0
      0.06, 3.3752486,0.48177904,0.48177904,0.11992801,0.00060807287,         0
      0.07, 3.3752486,0.48177904,0.48177904,0.13988569,0.00095530874,         0
      0.08, 3.3752486,0.48177904,0.48177904,0.15982939,0.001410762,         0
      0.09, 3.3752486,0.48177904,0.48177904, 0.1797571,0.0019871563,         0
       0.1, 3.3752486,0.48177904,0.48177904,0.19966683,0.0026965714,         0
      0.11,-1.2125882,0.30611657,0.30611657, 0.2195566,0.0035504571,         0
      0.12,-1.2125882,0.30611657,0.30611657,0.23942441,0.0045596473,         0
      0.13,-1.2125882,0.30611657,0.30611657,0.25926829,0.0057343741,         0
      0.14,-1.2125882,0.30611657,0.30611657,0.27908623,0.0070842817,         0
      0.15,-1.2125882,0.30611657,0.30611657,0.29887626,0.0086184406,         0
      0.16, 1.8177243,0.51802628,       0.5,0.31863641,0.010345361,         0
      0.17, 1.8177243,0.51802628,       0.5, 0.3383647,0.012273007,         0
      0.18, 1.8177243,0.51802628,       0.5,0.35805915,0.01440881,         0
      0.19, 1.8177243,0.51802628,       0.5,0.37771779,0.016759682,         0
       0.2, 1.8177243,0.51802628,       0.5,0.39733866,0.019332032,         0
      0.21, 0.2774625,0.52680778,       0.5, 0.4169198,0.022131773,         0
      0.22, 0.2774625,0.52680778,       0.5,0.43645925,0.025164342,         0
      0.23, 0.2774625,0.52680778,       0.5,0.45595505,0.028434711,         0
      0.24, 0.2774625,0.52680778,       0.5,0.47540525,0.03194734,         0
      0.25, 0.2774625,0.52680778,       0.5,0.49480792,0.035706428,         0
      0.26,-0.54855955,0.43189745,0.43189745, 0.5141611,0.039715564,         0
      0.27,-0.54855955,0.43189745,0.43189745,0.53346287,0.043977986,         0
      0.28,-0.54855955,0.43189745,0.43189745, 0.5527113,0.048496494,         0
      0.29,-0.54855955,0.43189745,0.43189745,0.57190445,0.053273612,         0
       0.3,-0.54855955,0.43189745,0.43189745,0.59104041,0.058311342,         0
      0.31,-1.3007991,0.24770268,0.24770268,0.61011727,0.063611445,       0.1
      0.32,-1.3007991,0.24770268,0.24770268,0.62913312,0.069175239,       0.1
      0.33,-1.3007991,0.24770268,0.24770268,0.64808606,0.075003738,       0.1
      0.34,-1.3007991,0.24770268,0.24770268,0.66697418,0.081097617,       0.1
      0.35,-1.3007991,0.24770268,0.24770268,0.68579561,0.08745724,       0.1
      0.36,    0.1949,0.25968005,0.25968005,0.70454847,0.094082655,       0.1
      0.37,    0.1949,0.25968005,0.25968005,0.72323086,0.10097362,       0.1
      0.38,    0.1949,0.25968005,0.25968005,0.74184094, 0.1081296,       0.1
      0.39,    0.1949,0.25968005,0.25968005,0.76037683, 0.1155498,       0.1
       0.4,    0.1949,0.25968005,0.25968005,0.77883668,0.12323313,       0.1
      0.41,0.81612375,0.34871152,0.34871152,0.79721866,0.13117828,       0.1
      0.42,0.81612375,0.34871152,0.34871152,0.81552091, 0.1393837,       0.1
      0.43,0.81612375,0.34871152,0.34871152, 0.8337416,0.14784754,       0.1
      0.44,0.81612375,0.34871152,0.34871152,0.85187893,0.15656781,       0.1
      0.45,0.81612375,0.34871152,0.34871152,0.86993107,0.16554221,       0.2
      0.46,0.35654631,0.37584423,0.37584423,0.88789621,0.17476832,       0.2
      0.47,0.35654631,0.37584423,0.37584423,0.90577257,0.18424348,       0.2
      0.48,0.35654631,0.37584423,0.37584423,0.92355835, 0.1939649,       0.2
      0.49,0.35654631,0.37584423,0.37584423,0.94125178,0.20392946,       0.2
       0.5,0.35654631,0.37584423,0.37584423,0.95885108,0.21413409,       0.2
      0.51,0.72283651,0.44740658,0.44740658,0.97635449,0.22457531,       0.2
