"time","y1","y","y2","y3","y4","y5","y6","Q","QI"
2.789,8,0,1,0,1,0,0,1,0
2.79,8,0,1,0,1,0,0,1,0
2.791,8,0,1,0,1,0,0,1,0
2.792,8,0,1,0,1,0,0,1,0
2.793,8,0,1,0,1,0,0,1,0
2.794,8,0,1,0,1,0,0,1,0
2.795,8,0,1,0,1,0,0,1,0
2.796,8,0,1,0,1,0,0,1,0
2.797,8,0,1,0,1,0,0,1,0
2.798,8,0,1,0,1,0,0,1,0
2.799,8,0,1,0,1,0,0,1,0
2.8,10,0,0,0,1,1,0,0,1
2.801,10,0,0,0,1,1,0,0,1
2.802,10,0,0,0,1,1,0,0,1
2.803,10,0,0,0,1,1,0,0,1
2.804,10,0,0,0,1,1,0,0,1
2.805,10,0,0,0,1,1,0,0,1
2.806,10,0,0,0,1,1,0,0,1
2.807,10,0,0,0,1,1,0,0,1
2.808,10,0,0,0,1,1,0,0,1
2.809,10,0,0,0,1,1,0,0,1
2.81,10,0,0,0,1,1,0,0,1
2.811,10,0,0,0,1,1,0,0,1
2.812,10,0,0,0,1,1,0,0,1
2.813,10,0,0,0,1,1,0,0,1
2.814,10,0,0,0,1,1,0,0,1
2.815,10,0,0,0,1,1,0,0,1
2.816,10,0,0,0,1,1,0,0,1
2.817,10,0,0,0,1,1,0,0,1
2.818,10,0,0,0,1,1,0,0,1
2.819,10,0,0,0,1,1,0,0,1
2.82,10,0,0,0,1,1,0,0,1
2.821,10,0,0,0,1,1,0,0,1
2.822,10,0,0,0,1,1,0,0,1
2.823,10,0,0,0,1,1,0,0,1
2.824,10,0,0,0,1,1,0,0,1
2.825,10,0,0,0,1,1,0,0,1
2.826,10,0,0,0,1,1,0,0,1
2.827,10,0,0,0,1,1,0,0,1
2.828,10,0,0,0,1,1,0,0,1
2.829,10,0,0,0,1,1,0,0,1
2.83,10,0,0,0,1,1,0,0,1
2.831,10,0,0,0,1,1,0,0,1
2.832,10,0,0,0,1,1,0,0,1
2.833,10,0,0,0,1,1,0,0,1
2.834,10,0,0,0,1,1,0,0,1
2.835,10,0,0,0,1,1,0,0,1
2.836,10,0,0,0,1,1,0,0,1
2.837,10,0,0,0,1,1,0,0,1
2.838,10,0,0,0,1,1,0,0,1
2.839,10,0,0,0,1,1,0,0,1
2.84,10,0,0,0,1,1,0,0,1
2.841,10,0,0,0,1,1,0,0,1
2.842,10,0,0,0,1,1,0,0,1
2.843,10,0,0,0,1,1,0,0,1
2.844,10,0,0,0,1,1,0,0,1
2.845,10,0,0,0,1,1,0,0,1
2.846,10,0,0,0,1,1,0,0,1
2.847,10,0,0,0,1,1,0,0,1
2.848,10,0,0,0,1,1,0,0,1
2.849,10,0,0,0,1,1,0,0,1
2.85,10,0,0,0,1,1,0,0,1
2.851,10,0,0,0,1,1,0,0,1
2.852,10,0,0,0,1,1,0,0,1
2.853,10,0,0,0,1,1,0,0,1
2.854,10,0,0,0,1,1,0,0,1
2.855,10,0,0,0,1,1,0,0,1
2.856,10,0,0,0,1,1,0,0,1
2.857,10,0,0,0,1,1,0,0,1
2.858,10,0,0,0,1,1,0,0,1
2.859,10,0,0,0,1,1,0,0,1
2.86,10,0,0,0,1,1,0,0,1
2.861,10,0,0,0,1,1,0,0,1
2.862,10,0,0,0,1,1,0,0,1
2.863,10,0,0,0,1,1,0,0,1
2.864,10,0,0,0,1,1,0,0,1
2.865,10,0,0,0,1,1,0,0,1
2.866,10,0,0,0,1,1,0,0,1
2.867,10,0,0,0,1,1,0,0,1
2.868,10,0,0,0,1,1,0,0,1
2.869,10,0,0,0,1,1,0,0,1
2.87,10,0,0,0,1,1,0,0,1
2.871,10,0,0,0,1,1,0,0,1
2.872,10,0,0,0,1,1,0,0,1
2.873,10,0,0,0,1,1,0,0,1
2.874,10,0,0,0,1,1,0,0,1
2.875,10,0,0,0,1,1,0,0,1
2.876,10,0,0,0,1,1,0,0,1
2.877,10,0,0,0,1,1,0,0,1
2.878,10,0,0,0,1,1,0,0,1
2.879,10,0,0,0,1,1,0,0,1
2.88,10,0,0,0,1,1,0,0,1
2.881,10,0,0,0,1,1,0,0,1
2.882,10,0,0,0,1,1,0,0,1
2.883,10,0,0,0,1,1,0,0,1
2.884,10,0,0,0,1,1,0,0,1
2.885,10,0,0,0,1,1,0,0,1
2.886,10,0,0,0,1,1,0,0,1
2.887,10,0,0,0,1,1,0,0,1
2.888,10,0,0,0,1,1,0,0,1
2.889,10,0,0,0,1,1,0,0,1
2.89,10,0,0,0,1,1,0,0,1
2.891,10,0,0,0,1,1,0,0,1
2.892,10,0,0,0,1,1,0,0,1
2.893,10,0,0,0,1,1,0,0,1
2.894,10,0,0,0,1,1,0,0,1
2.895,10,0,0,0,1,1,0,0,1
2.896,10,0,0,0,1,1,0,0,1
2.897,10,0,0,0,1,1,0,0,1
2.898,10,0,0,0,1,1,0,0,1
2.899,10,0,0,0,1,1,0,0,1
2.9,10,0,0,0,1,1,0,0,1
2.901,10,0,0,0,1,1,0,0,1
2.902,10,0,0,0,1,1,0,0,1
2.903,10,0,0,0,1,1,0,0,1
2.904,10,0,0,0,1,1,0,0,1
2.905,10,0,0,0,1,1,0,0,1
2.906,10,0,0,0,1,1,0,0,1
2.907,10,0,0,0,1,1,0,0,1
2.908,10,0,0,0,1,1,0,0,1
2.909,10,0,0,0,1,1,0,0,1
2.91,10,0,0,0,1,1,0,0,1
2.911,10,0,0,0,1,1,0,0,1
2.912,10,0,0,0,1,1,0,0,1
2.913,10,0,0,0,1,1,0,0,1
2.914,10,0,0,0,1,1,0,0,1
2.915,10,0,0,0,1,1,0,0,1
2.916,10,0,0,0,1,1,0,0,1
2.917,10,0,0,0,1,1,0,0,1
2.918,10,0,0,0,1,1,0,0,1
2.919,10,0,0,0,1,1,0,0,1
2.92,10,0,0,0,1,1,0,0,1
2.921,10,0,0,0,1,1,0,0,1
2.922,10,0,0,0,1,1,0,0,1
2.923,10,0,0,0,1,1,0,0,1
2.924,10,0,0,0,1,1,0,0,1
2.925,10,0,0,0,1,1,0,0,1
2.926,10,0,0,0,1,1,0,0,1
2.927,10,0,0,0,1,1,0,0,1
2.928,10,0,0,0,1,1,0,0,1
2.929,10,0,0,0,1,1,0,0,1
2.93,10,0,0,0,1,1,0,0,1
2.931,10,0,0,0,1,1,0,0,1
2.932,10,0,0,0,1,1,0,0,1
2.933,10,0,0,0,1,1,0,0,1
2.934,10,0,0,0,1,1,0,0,1
2.935,10,0,0,0,1,1,0,0,1
2.936,10,0,0,0,1,1,0,0,1
2.937,10,0,0,0,1,1,0,0,1
2.938,10,0,0,0,1,1,0,0,1
2.939,10,0,0,0,1,1,0,0,1
2.94,10,0,0,0,1,1,0,0,1
2.941,10,0,0,0,1,1,0,0,1
2.942,10,0,0,0,1,1,0,0,1
2.943,10,0,0,0,1,1,0,0,1
2.944,10,0,0,0,1,1,0,0,1
2.945,10,0,0,0,1,1,0,0,1
2.946,10,0,0,0,1,1,0,0,1
2.947,10,0,0,0,1,1,0,0,1
2.948,10,0,0,0,1,1,0,0,1
2.949,10,0,0,0,1,1,0,0,1
2.95,10,0,0,0,1,1,0,0,1
2.951,10,0,0,0,1,1,0,0,1
2.952,10,0,0,0,1,1,0,0,1
2.953,10,0,0,0,1,1,0,0,1
2.954,10,0,0,0,1,1,0,0,1
2.955,10,0,0,0,1,1,0,0,1
2.956,10,0,0,0,1,1,0,0,1
2.957,10,0,0,0,1,1,0,0,1
2.958,10,0,0,0,1,1,0,0,1
2.959,10,0,0,0,1,1,0,0,1
2.96,10,0,0,0,1,1,0,0,1
2.961,10,0,0,0,1,1,0,0,1
2.962,10,0,0,0,1,1,0,0,1
2.963,10,0,0,0,1,1,0,0,1
2.964,10,0,0,0,1,1,0,0,1
2.965,10,0,0,0,1,1,0,0,1
2.966,10,0,0,0,1,1,0,0,1
2.967,10,0,0,0,1,1,0,0,1
2.968,10,0,0,0,1,1,0,0,1
2.969,10,0,0,0,1,1,0,0,1
2.97,10,0,0,0,1,1,0,0,1
2.971,10,0,0,0,1,1,0,0,1
2.972,10,0,0,0,1,1,0,0,1
2.973,10,0,0,0,1,1,0,0,1
2.974,10,0,0,0,1,1,0,0,1
2.975,10,0,0,0,1,1,0,0,1
2.976,10,0,0,0,1,1,0,0,1
2.977,10,0,0,0,1,1,0,0,1
2.978,10,0,0,0,1,1,0,0,1
2.979,10,0,0,0,1,1,0,0,1
2.98,10,0,0,0,1,1,0,0,1
2.981,10,0,0,0,1,1,0,0,1
2.982,10,0,0,0,1,1,0,0,1
2.983,10,0,0,0,1,1,0,0,1
2.984,10,0,0,0,1,1,0,0,1
2.985,10,0,0,0,1,1,0,0,1
2.986,10,0,0,0,1,1,0,0,1
2.987,10,0,0,0,1,1,0,0,1
2.988,10,0,0,0,1,1,0,0,1
2.989,10,0,0,0,1,1,0,0,1
2.99,10,0,0,0,1,1,0,0,1
2.991,10,0,0,0,1,1,0,0,1
2.992,10,0,0,0,1,1,0,0,1
2.993,10,0,0,0,1,1,0,0,1
2.994,10,0,0,0,1,1,0,0,1
2.995,10,0,0,0,1,1,0,0,1
2.996,10,0,0,0,1,1,0,0,1
2.997,10,0,0,0,1,1,0,0,1
2.998,10,0,0,0,1,1,0,0,1
2.999,10,0,0,0,1,1,0,0,1
3,12,1,1,0,1,0,1,1,0
3.001,12,1,1,0,1,0,1,1,0
3.002,12,1,1,0,1,0,1,1,0
3.003,12,1,1,0,1,0,1,1,0
3.004,12,1,1,0,1,0,1,1,0
3.005,12,1,1,0,1,0,1,1,0
3.006,12,1,1,0,1,0,1,1,0
3.007,12,1,1,0,1,0,1,1,0
3.008,12,1,1,0,1,0,1,1,0
3.009,12,1,1,0,1,0,1,1,0
3.01,12,1,1,0,1,0,1,1,0
3.011,12,1,1,0,1,0,1,1,0
3.012,12,1,1,0,1,0,1,1,0
3.013,12,1,1,0,1,0,1,1,0
3.014,12,1,1,0,1,0,1,1,0
3.015,12,1,1,0,1,0,1,1,0
3.016,12,1,1,0,1,0,1,1,0
3.017,12,1,1,0,1,0,1,1,0
3.018,12,1,1,0,1,0,1,1,0
3.019,12,1,1,0,1,0,1,1,0
3.02,12,1,1,0,1,0,1,1,0
3.021,12,1,1,0,1,0,1,1,0
3.022,12,1,1,0,1,0,1,1,0
3.023,12,1,1,0,1,0,1,1,0
3.024,12,1,1,0,1,0,1,1,0
3.025,12,1,1,0,1,0,1,1,0
3.026,12,1,1,0,1,0,1,1,0
3.027,12,1,1,0,1,0,1,1,0
3.028,12,1,1,0,1,0,1,1,0
3.029,12,1,1,0,1,0,1,1,0
3.03,12,1,1,0,1,0,1,1,0
3.031,12,1,1,0,1,0,1,1,0
3.032,12,1,1,0,1,0,1,1,0
3.033,12,1,1,0,1,0,1,1,0
3.034,12,1,1,0,1,0,1,1,0
3.035,12,1,1,0,1,0,1,1,0
3.036,12,1,1,0,1,0,1,1,0
3.037,12,1,1,0,1,0,1,1,0
3.038,12,1,1,0,1,0,1,1,0
3.039,12,1,1,0,1,0,1,1,0
3.04,12,1,1,0,1,0,1,1,0
3.041,12,1,1,0,1,0,1,1,0
3.042,12,1,1,0,1,0,1,1,0
3.043,12,1,1,0,1,0,1,1,0
3.044,12,1,1,0,1,0,1,1,0
3.045,12,1,1,0,1,0,1,1,0
3.046,12,1,1,0,1,0,1,1,0
3.047,12,1,1,0,1,0,1,1,0
3.048,12,1,1,0,1,0,1,1,0
3.049,12,1,1,0,1,0,1,1,0
3.05,12,1,1,0,1,0,1,1,0
3.051,12,1,1,0,1,0,1,1,0
3.052,12,1,1,0,1,0,1,1,0
3.053,12,1,1,0,1,0,1,1,0
3.054,12,1,1,0,1,0,1,1,0
3.055,12,1,1,0,1,0,1,1,0
3.056,12,1,1,0,1,0,1,1,0
3.057,12,1,1,0,1,0,1,1,0
3.058,12,1,1,0,1,0,1,1,0
3.059,12,1,1,0,1,0,1,1,0
3.06,12,1,1,0,1,0,1,1,0
3.061,12,1,1,0,1,0,1,1,0
3.062,12,1,1,0,1,0,1,1,0
3.063,12,1,1,0,1,0,1,1,0
3.064,12,1,1,0,1,0,1,1,0
3.065,12,1,1,0,1,0,1,1,0
3.066,12,1,1,0,1,0,1,1,0
3.067,12,1,1,0,1,0,1,1,0
3.068,12,1,1,0,1,0,1,1,0
3.069,12,1,1,0,1,0,1,1,0
3.07,12,1,1,0,1,0,1,1,0
3.071,12,1,1,0,1,0,1,1,0
3.072,12,1,1,0,1,0,1,1,0
3.073,12,1,1,0,1,0,1,1,0
3.074,12,1,1,0,1,0,1,1,0
3.075,12,1,1,0,1,0,1,1,0
3.076,12,1,1,0,1,0,1,1,0
3.077,12,1,1,0,1,0,1,1,0
3.078,12,1,1,0,1,0,1,1,0
3.079,12,1,1,0,1,0,1,1,0
3.08,12,1,1,0,1,0,1,1,0
3.081,12,1,1,0,1,0,1,1,0
3.082,12,1,1,0,1,0,1,1,0
3.083,12,1,1,0,1,0,1,1,0
3.084,12,1,1,0,1,0,1,1,0
3.085,12,1,1,0,1,0,1,1,0
3.086,12,1,1,0,1,0,1,1,0
3.087,12,1,1,0,1,0,1,1,0
3.088,12,1,1,0,1,0,1,1,0
3.089,12,1,1,0,1,0,1,1,0
3.09,12,1,1,0,1,0,1,1,0
3.091,12,1,1,0,1,0,1,1,0
3.092,12,1,1,0,1,0,1,1,0
3.093,12,1,1,0,1,0,1,1,0
3.094,12,1,1,0,1,0,1,1,0
3.095,12,1,1,0,1,0,1,1,0
3.096,12,1,1,0,1,0,1,1,0
3.097,12,1,1,0,1,0,1,1,0
3.098,12,1,1,0,1,0,1,1,0
3.099,12,1,1,0,1,0,1,1,0
3.1,12,1,1,0,1,0,1,1,0
3.101,12,1,1,0,1,0,1,1,0
3.102,12,1,1,0,1,0,1,1,0
3.103,12,1,1,0,1,0,1,1,0
3.104,12,1,1,0,1,0,1,1,0
3.105,12,1,1,0,1,0,1,1,0
3.106,12,1,1,0,1,0,1,1,0
3.107,12,1,1,0,1,0,1,1,0
3.108,12,1,1,0,1,0,1,1,0
3.109,12,1,1,0,1,0,1,1,0
3.11,12,1,1,0,1,0,1,1,0
3.111,12,1,1,0,1,0,1,1,0
3.112,12,1,1,0,1,0,1,1,0
3.113,12,1,1,0,1,0,1,1,0
3.114,12,1,1,0,1,0,1,1,0
3.115,12,1,1,0,1,0,1,1,0
3.116,12,1,1,0,1,0,1,1,0
3.117,12,1,1,0,1,0,1,1,0
3.118,12,1,1,0,1,0,1,1,0
3.119,12,1,1,0,1,0,1,1,0
3.12,12,1,1,0,1,0,1,1,0
3.121,12,1,1,0,1,0,1,1,0
3.122,12,1,1,0,1,0,1,1,0
3.123,12,1,1,0,1,0,1,1,0
3.124,12,1,1,0,1,0,1,1,0
3.125,12,1,1,0,1,0,1,1,0
3.126,12,1,1,0,1,0,1,1,0
3.127,12,1,1,0,1,0,1,1,0
3.128,12,1,1,0,1,0,1,1,0
3.129,12,1,1,0,1,0,1,1,0
3.13,12,1,1,0,1,0,1,1,0
3.131,12,1,1,0,1,0,1,1,0
3.132,12,1,1,0,1,0,1,1,0
3.133,12,1,1,0,1,0,1,1,0
3.134,12,1,1,0,1,0,1,1,0
3.135,12,1,1,0,1,0,1,1,0
3.136,12,1,1,0,1,0,1,1,0
3.137,12,1,1,0,1,0,1,1,0
3.138,12,1,1,0,1,0,1,1,0
3.139,12,1,1,0,1,0,1,1,0
3.14,12,1,1,0,1,0,1,1,0
3.141,12,1,1,0,1,0,1,1,0
3.142,12,1,1,0,1,0,1,1,0
3.143,12,1,1,0,1,0,1,1,0
3.144,12,1,1,0,1,0,1,1,0
3.145,12,1,1,0,1,0,1,1,0
3.146,12,1,1,0,1,0,1,1,0
3.147,12,1,1,0,1,0,1,1,0
3.148,12,1,1,0,1,0,1,1,0
3.149,12,1,1,0,1,0,1,1,0
3.15,12,1,1,0,1,0,1,1,0
3.151,12,1,1,0,1,0,1,1,0
3.152,12,1,1,0,1,0,1,1,0
3.153,12,1,1,0,1,0,1,1,0
3.154,12,1,1,0,1,0,1,1,0
3.155,12,1,1,0,1,0,1,1,0
3.156,12,1,1,0,1,0,1,1,0
3.157,12,1,1,0,1,0,1,1,0
3.158,12,1,1,0,1,0,1,1,0
3.159,12,1,1,0,1,0,1,1,0
3.16,12,1,1,0,1,0,1,1,0
3.161,12,1,1,0,1,0,1,1,0
3.162,12,1,1,0,1,0,1,1,0
3.163,12,1,1,0,1,0,1,1,0
3.164,12,1,1,0,1,0,1,1,0
3.165,12,1,1,0,1,0,1,1,0
3.166,12,1,1,0,1,0,1,1,0
3.167,12,1,1,0,1,0,1,1,0
3.168,12,1,1,0,1,0,1,1,0
3.169,12,1,1,0,1,0,1,1,0
3.17,12,1,1,0,1,0,1,1,0
3.171,12,1,1,0,1,0,1,1,0
3.172,12,1,1,0,1,0,1,1,0
3.173,12,1,1,0,1,0,1,1,0
3.174,12,1,1,0,1,0,1,1,0
3.175,12,1,1,0,1,0,1,1,0
3.176,12,1,1,0,1,0,1,1,0
3.177,12,1,1,0,1,0,1,1,0
3.178,12,1,1,0,1,0,1,1,0
3.179,12,1,1,0,1,0,1,1,0
3.18,12,1,1,0,1,0,1,1,0
3.181,12,1,1,0,1,0,1,1,0
3.182,12,1,1,0,1,0,1,1,0
3.183,12,1,1,0,1,0,1,1,0
3.184,12,1,1,0,1,0,1,1,0
3.185,12,1,1,0,1,0,1,1,0
3.186,12,1,1,0,1,0,1,1,0
3.187,12,1,1,0,1,0,1,1,0
3.188,12,1,1,0,1,0,1,1,0
3.189,12,1,1,0,1,0,1,1,0
3.19,12,1,1,0,1,0,1,1,0
3.191,12,1,1,0,1,0,1,1,0
3.192,12,1,1,0,1,0,1,1,0
3.193,12,1,1,0,1,0,1,1,0
3.194,12,1,1,0,1,0,1,1,0
3.195,12,1,1,0,1,0,1,1,0
3.196,12,1,1,0,1,0,1,1,0
3.197,12,1,1,0,1,0,1,1,0
3.198,12,1,1,0,1,0,1,1,0
3.199,12,1,1,0,1,0,1,1,0
3.2,12,0,1,0,1,0,1,1,0
3.201,12,0,1,0,1,0,1,1,0
3.202,12,0,1,0,1,0,1,1,0
3.203,12,0,1,0,1,0,1,1,0
3.204,12,0,1,0,1,0,1,1,0
3.205,12,0,1,0,1,0,1,1,0
3.206,12,0,1,0,1,0,1,1,0
3.207,12,0,1,0,1,0,1,1,0
3.208,12,0,1,0,1,0,1,1,0
3.209,12,0,1,0,1,0,1,1,0
3.21,12,0,1,0,1,0,1,1,0
3.211,12,0,1,0,1,0,1,1,0
3.212,12,0,1,0,1,0,1,1,0
3.213,12,0,1,0,1,0,1,1,0
3.214,12,0,1,0,1,0,1,1,0
3.215,12,0,1,0,1,0,1,1,0
3.216,12,0,1,0,1,0,1,1,0
3.217,12,0,1,0,1,0,1,1,0
3.218,12,0,1,0,1,0,1,1,0
3.219,12,0,1,0,1,0,1,1,0
3.22,12,0,1,0,1,0,1,1,0
3.221,12,0,1,0,1,0,1,1,0
3.222,12,0,1,0,1,0,1,1,0
3.223,12,0,1,0,1,0,1,1,0
3.224,12,0,1,0,1,0,1,1,0
3.225,12,0,1,0,1,0,1,1,0
3.226,12,0,1,0,1,0,1,1,0
3.227,12,0,1,0,1,0,1,1,0
3.228,12,0,1,0,1,0,1,1,0
3.229,12,0,1,0,1,0,1,1,0
3.23,12,0,1,0,1,0,1,1,0
3.231,12,0,1,0,1,0,1,1,0
3.232,12,0,1,0,1,0,1,1,0
3.233,12,0,1,0,1,0,1,1,0
3.234,12,0,1,0,1,0,1,1,0
3.235,12,0,1,0,1,0,1,1,0
3.236,12,0,1,0,1,0,1,1,0
3.237,12,0,1,0,1,0,1,1,0
3.238,12,0,1,0,1,0,1,1,0
3.239,12,0,1,0,1,0,1,1,0
3.24,12,0,1,0,1,0,1,1,0
3.241,12,0,1,0,1,0,1,1,0
3.242,12,0,1,0,1,0,1,1,0
3.243,12,0,1,0,1,0,1,1,0
3.244,12,0,1,0,1,0,1,1,0
3.245,12,0,1,0,1,0,1,1,0
3.246,12,0,1,0,1,0,1,1,0
3.247,12,0,1,0,1,0,1,1,0
3.248,12,0,1,0,1,0,1,1,0
3.249,12,0,1,0,1,0,1,1,0
3.25,12,0,1,0,1,0,1,1,0
3.251,12,0,1,0,1,0,1,1,0
3.252,12,0,1,0,1,0,1,1,0
3.253,12,0,1,0,1,0,1,1,0
3.254,12,0,1,0,1,0,1,1,0
3.255,12,0,1,0,1,0,1,1,0
3.256,12,0,1,0,1,0,1,1,0
3.257,12,0,1,0,1,0,1,1,0
3.258,12,0,1,0,1,0,1,1,0
3.259,12,0,1,0,1,0,1,1,0
3.26,12,0,1,0,1,0,1,1,0
3.261,12,0,1,0,1,0,1,1,0
3.262,12,0,1,0,1,0,1,1,0
3.263,12,0,1,0,1,0,1,1,0
3.264,12,0,1,0,1,0,1,1,0
3.265,12,0,1,0,1,0,1,1,0
3.266,12,0,1,0,1,0,1,1,0
3.267,12,0,1,0,1,0,1,1,0
3.268,12,0,1,0,1,0,1,1,0
3.269,12,0,1,0,1,0,1,1,0
3.27,12,0,1,0,1,0,1,1,0
3.271,12,0,1,0,1,0,1,1,0
3.272,12,0,1,0,1,0,1,1,0
3.273,12,0,1,0,1,0,1,1,0
3.274,12,0,1,0,1,0,1,1,0
3.275,12,0,1,0,1,0,1,1,0
3.276,12,0,1,0,1,0,1,1,0
3.277,12,0,1,0,1,0,1,1,0
3.278,12,0,1,0,1,0,1,1,0
3.279,12,0,1,0,1,0,1,1,0
3.28,12,0,1,0,1,0,1,1,0
3.281,12,0,1,0,1,0,1,1,0
3.282,12,0,1,0,1,0,1,1,0
3.283,12,0,1,0,1,0,1,1,0
3.284,12,0,1,0,1,0,1,1,0
3.285,12,0,1,0,1,0,1,1,0
3.286,12,0,1,0,1,0,1,1,0
3.287,12,0,1,0,1,0,1,1,0
3.288,12,0,1,0,1,0,1,1,0
3.289,12,0,1,0,1,0,1,1,0
3.29,12,0,1,0,1,0,1,1,0
3.291,12,0,1,0,1,0,1,1,0
3.292,12,0,1,0,1,0,1,1,0
3.293,12,0,1,0,1,0,1,1,0
3.294,12,0,1,0,1,0,1,1,0
3.295,12,0,1,0,1,0,1,1,0
3.296,12,0,1,0,1,0,1,1,0
3.297,12,0,1,0,1,0,1,1,0
3.298,12,0,1,0,1,0,1,1,0
3.299,12,0,1,0,1,0,1,1,0
3.3,12,0,1,0,1,0,1,0,1
3.301,12,0,1,0,1,0,1,0,1
3.302,12,0,1,0,1,0,1,0,1
3.303,12,0,1,0,1,0,1,0,1
3.304,12,0,1,0,1,0,1,0,1
3.305,12,0,1,0,1,0,1,0,1
3.306,12,0,1,0,1,0,1,0,1
3.307,12,0,1,0,1,0,1,0,1
3.308,12,0,1,0,1,0,1,0,1
3.309,12,0,1,0,1,0,1,0,1
3.31,12,0,1,0,1,0,1,0,1
3.311,12,0,1,0,1,0,1,0,1
3.312,12,0,1,0,1,0,1,0,1
3.313,12,0,1,0,1,0,1,0,1
3.314,12,0,1,0,1,0,1,0,1
3.315,12,0,1,0,1,0,1,0,1
3.316,12,0,1,0,1,0,1,0,1
3.317,12,0,1,0,1,0,1,0,1
3.318,12,0,1,0,1,0,1,0,1
3.319,12,0,1,0,1,0,1,0,1
3.32,12,0,1,0,1,0,1,0,1
3.321,12,0,1,0,1,0,1,0,1
3.322,12,0,1,0,1,0,1,0,1
3.323,12,0,1,0,1,0,1,0,1
3.324,12,0,1,0,1,0,1,0,1
3.325,12,0,1,0,1,0,1,0,1
3.326,12,0,1,0,1,0,1,0,1
3.327,12,0,1,0,1,0,1,0,1
3.328,12,0,1,0,1,0,1,0,1
3.329,12,0,1,0,1,0,1,0,1
3.33,12,0,1,0,1,0,1,0,1
3.331,12,0,1,0,1,0,1,0,1
3.332,12,0,1,0,1,0,1,0,1
3.333,12,0,1,0,1,0,1,0,1
3.334,12,0,1,0,1,0,1,0,1
3.335,12,0,1,0,1,0,1,0,1
3.336,12,0,1,0,1,0,1,0,1
3.337,12,0,1,0,1,0,1,0,1
3.338,12,0,1,0,1,0,1,0,1
3.339,12,0,1,0,1,0,1,0,1
3.34,12,0,1,0,1,0,1,0,1
3.341,12,0,1,0,1,0,1,0,1
3.342,12,0,1,0,1,0,1,0,1
3.343,12,0,1,0,1,0,1,0,1
3.344,12,0,1,0,1,0,1,0,1
3.345,12,0,1,0,1,0,1,0,1
3.346,12,0,1,0,1,0,1,0,1
3.347,12,0,1,0,1,0,1,0,1
3.348,12,0,1,0,1,0,1,0,1
3.349,12,0,1,0,1,0,1,0,1
3.35,12,0,1,0,1,0,1,0,1
3.351,12,0,1,0,1,0,1,0,1
3.352,12,0,1,0,1,0,1,0,1
3.353,12,0,1,0,1,0,1,0,1
3.354,12,0,1,0,1,0,1,0,1
3.355,12,0,1,0,1,0,1,0,1
3.356,12,0,1,0,1,0,1,0,1
3.357,12,0,1,0,1,0,1,0,1
3.358,12,0,1,0,1,0,1,0,1
3.359,12,0,1,0,1,0,1,0,1
3.36,12,0,1,0,1,0,1,0,1
3.361,12,0,1,0,1,0,1,0,1
3.362,12,0,1,0,1,0,1,0,1
3.363,12,0,1,0,1,0,1,0,1
3.364,12,0,1,0,1,0,1,0,1
3.365,12,0,1,0,1,0,1,0,1
3.366,12,0,1,0,1,0,1,0,1
3.367,12,0,1,0,1,0,1,0,1
3.368,12,0,1,0,1,0,1,0,1
3.369,12,0,1,0,1,0,1,0,1
3.37,12,0,1,0,1,0,1,0,1
3.371,12,0,1,0,1,0,1,0,1
3.372,12,0,1,0,1,0,1,0,1
3.373,12,0,1,0,1,0,1,0,1
3.374,12,0,1,0,1,0,1,0,1
3.375,12,0,1,0,1,0,1,0,1
3.376,12,0,1,0,1,0,1,0,1
3.377,12,0,1,0,1,0,1,0,1
3.378,12,0,1,0,1,0,1,0,1
3.379,12,0,1,0,1,0,1,0,1
3.38,12,0,1,0,1,0,1,0,1
3.381,12,0,1,0,1,0,1,0,1
3.382,12,0,1,0,1,0,1,0,1
3.383,12,0,1,0,1,0,1,0,1
3.384,12,0,1,0,1,0,1,0,1
3.385,12,0,1,0,1,0,1,0,1
3.386,12,0,1,0,1,0,1,0,1
3.387,12,0,1,0,1,0,1,0,1
3.388,12,0,1,0,1,0,1,0,1
3.389,12,0,1,0,1,0,1,0,1
3.39,12,0,1,0,1,0,1,0,1
3.391,12,0,1,0,1,0,1,0,1
3.392,12,0,1,0,1,0,1,0,1
3.393,12,0,1,0,1,0,1,0,1
3.394,12,0,1,0,1,0,1,0,1
3.395,12,0,1,0,1,0,1,0,1
3.396,12,0,1,0,1,0,1,0,1
3.397,12,0,1,0,1,0,1,0,1
3.398,12,0,1,0,1,0,1,0,1
3.399,12,0,1,0,1,0,1,0,1
3.4,12,0,1,0,1,0,1,0,1
3.401,12,0,1,0,1,0,1,0,1
3.402,12,0,1,0,1,0,1,0,1
3.403,12,0,1,0,1,0,1,0,1
3.404,12,0,1,0,1,0,1,0,1
3.405,12,0,1,0,1,0,1,0,1
3.406,12,0,1,0,1,0,1,0,1
3.407,12,0,1,0,1,0,1,0,1
3.408,12,0,1,0,1,0,1,0,1
3.409,12,0,1,0,1,0,1,0,1
3.41,12,0,1,0,1,0,1,0,1
3.411,12,0,1,0,1,0,1,0,1
3.412,12,0,1,0,1,0,1,0,1
3.413,12,0,1,0,1,0,1,0,1
3.414,12,0,1,0,1,0,1,0,1
3.415,12,0,1,0,1,0,1,0,1
3.416,12,0,1,0,1,0,1,0,1
3.417,12,0,1,0,1,0,1,0,1
3.418,12,0,1,0,1,0,1,0,1
3.419,12,0,1,0,1,0,1,0,1
3.42,12,0,1,0,1,0,1,0,1
3.421,12,0,1,0,1,0,1,0,1
3.422,12,0,1,0,1,0,1,0,1
3.423,12,0,1,0,1,0,1,0,1
