"time","valves_eds1","egsTargetGear","valves_eds3","valves_eds2","valves_eds5","valves_eds4","tShiftStart","egsCarSpeed","valves_eds","valves_mv3","valves_mv2","valves_mv1"
1.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.60000000000000E-01,2.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,8.37157429214860E-65,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.60000000000000E-01,2.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,8.37157429214860E-65,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.60000000000000E-01,2.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,8.37157429214860E-65,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.80000000000000E-01,2.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-7.71074171437774E-65,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.80000000000000E-01,2.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-7.71074171437774E-65,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.00000000000000E-01,3.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-4.34820815124659E-66,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.00000000000000E-01,3.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-4.34820815124659E-66,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.20000000000000E-01,3.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,2.62758159216458E-12,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.20000000000000E-01,3.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,2.62758159216458E-12,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.40000000000000E-01,3.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-2.57787287698661E-13,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.40000000000000E-01,3.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-2.57787287698661E-13,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.60000000000000E-01,3.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-2.12122288664820E-13,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.60000000000000E-01,3.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-2.12122288664820E-13,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.80000000000000E-01,3.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-1.94064317313772E-14,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.80000000000000E-01,3.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-1.94064317313772E-14,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.00000000000000E-01,4.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.41837289704305E-14,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.00000000000000E-01,4.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.41837289704305E-14,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.20000000000000E-01,4.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-3.22183506112642E-14,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.20000000000000E-01,4.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-3.22183506112642E-14,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.40000000000000E-01,4.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-9.48302751375423E-15,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.40000000000000E-01,4.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-9.48302751375423E-15,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.60000000000000E-01,4.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,3.65785485171637E-15,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.60000000000000E-01,4.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,3.65785485171637E-15,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.80000000000000E-01,4.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-9.85899082074417E-15,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,4.80000000000000E-01,4.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-9.85899082074417E-15,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.00000000000000E-01,5.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-1.14413266690707E-15,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.00000000000000E-01,5.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-1.14413266690707E-15,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.20000000000000E-01,5.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.01663127612943E-15,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.20000000000000E-01,5.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.01663127612943E-15,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.40000000000000E-01,5.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,8.98484268005432E-16,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.40000000000000E-01,5.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,8.98484268005432E-16,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.60000000000000E-01,5.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.13791095714241E-15,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.60000000000000E-01,5.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.13791095714241E-15,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.80000000000000E-01,5.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.35948700913034E-15,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,5.80000000000000E-01,5.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.35948700913034E-15,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.00000000000000E-01,6.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.05113663654020E-14,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.00000000000000E-01,6.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.05113663654020E-14,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.20000000000000E-01,6.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,8.40056768695190E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.20000000000000E-01,6.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,8.40056768695190E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.40000000000000E-01,6.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-8.17192854054898E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.40000000000000E-01,6.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-8.17192854054898E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.60000000000000E-01,6.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-4.01164030695863E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.60000000000000E-01,6.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,-4.01164030695863E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.80000000000000E-01,6.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.24135665097514E-02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,6.80000000000000E-01,6.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.24135665097514E-02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.00000000000000E-01,7.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.18096945971149E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.00000000000000E-01,7.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.18096945971149E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.20000000000000E-01,7.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.38047569766947E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.20000000000000E-01,7.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.38047569766947E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.40000000000000E-01,7.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.45535626569488E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.40000000000000E-01,7.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.45535626569488E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.60000000000000E-01,7.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.52745858066907E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.60000000000000E-01,7.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.52745858066907E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.80000000000000E-01,7.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.60347064501737E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,7.80000000000000E-01,7.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.60347064501737E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.00000000000000E-01,8.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.68071677136605E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.00000000000000E-01,8.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.68071677136605E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.20000000000000E-01,8.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.75814048179022E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.20000000000000E-01,8.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.75814048179022E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.40000000000000E-01,8.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.83556746608462E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.40000000000000E-01,8.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.83556746608462E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.60000000000000E-01,8.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.91295305930533E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.60000000000000E-01,8.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.91295305930533E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,8.80000000000000E-01,8.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-02,1.99029749530022E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
