"time","J1_0w","J2_0w","J3_0w","J4_0w"
0.1185,9.40354,1.18069,-2.44249e-015,-2.44937e-015
0.12,9.40354,1.18069,-2.44249e-015,-2.44937e-015
0.12,9.38017,1.19553,-1.77636e-015,-1.78344e-015
0.1215,9.38017,1.19553,-1.77636e-015,-1.78344e-015
0.1215,9.35624,1.21036,-3.33067e-015,-3.33801e-015
0.123,9.35624,1.21036,-3.33067e-015,-3.33801e-015
0.123,9.33176,1.22518,-2.66454e-015,-2.67209e-015
0.1245,9.33176,1.22518,-2.66454e-015,-2.67209e-015
0.1245,9.30676,1.24,-3.10862e-015,-3.11643e-015
0.126,9.30676,1.24,-3.10862e-015,-3.11643e-015
0.126,9.28125,1.25482,-3.77476e-015,-3.78286e-015
0.1275,9.28125,1.25482,-3.77476e-015,-3.78286e-015
0.1275,9.25526,1.26963,-2.66454e-015,-2.67297e-015
0.129,9.25526,1.26963,-2.66454e-015,-2.67297e-015
0.129,9.22882,1.28444,-3.10862e-015,-3.11745e-015
0.1305,9.22882,1.28444,-3.10862e-015,-3.11745e-015
0.1305,9.20194,1.29924,-4.21885e-015,-4.22799e-015
0.132,9.20194,1.29924,-4.21885e-015,-4.22799e-015
0.132,9.17466,1.31404,-3.9968e-015,-4.00623e-015
0.1335,9.17466,1.31404,-3.9968e-015,-4.00623e-015
0.1335,9.14701,1.32883,-4.44089e-015,-4.45056e-015
0.135,9.14701,1.32883,-4.44089e-015,-4.45056e-015
0.135,9.11901,1.34362,-4.66294e-015,-4.67277e-015
0.1365,9.11901,1.34362,-4.66294e-015,-4.67277e-015
0.1365,9.0907,1.35841,-4.21885e-015,-4.22877e-015
0.138,9.0907,1.35841,-4.21885e-015,-4.22877e-015
0.138,9.06211,1.37319,-3.9968e-015,-4.00679e-015
0.1395,9.06211,1.37319,-3.9968e-015,-4.00679e-015
0.1395,9.03325,1.38796,-4.66294e-015,-4.67301e-015
0.141,9.03325,1.38796,-4.66294e-015,-4.67301e-015
0.141,9.00417,1.40273,-5.32907e-015,-5.33921e-015
0.1425,9.00417,1.40273,-5.32907e-015,-5.33921e-015
0.1425,8.97489,1.4175,-5.55112e-015,-5.56129e-015
0.144,8.97489,1.4175,-5.55112e-015,-5.56129e-015
0.144,8.94546,1.43226,-4.44089e-015,-4.45109e-015
0.1455,8.94546,1.43226,-4.44089e-015,-4.45109e-015
0.1455,8.91591,1.44701,-4.88498e-015,-4.89519e-015
0.147,8.91591,1.44701,-4.88498e-015,-4.89519e-015
0.147,8.88625,1.46176,-3.77476e-015,-3.78495e-015
0.1485,8.88625,1.46176,-3.77476e-015,-3.78495e-015
0.1485,8.85653,1.4765,-5.77316e-015,-5.78333e-015
0.15,8.85653,1.4765,-5.77316e-015,-5.78333e-015
0.15,8.82678,1.49124,-4.66294e-015,-4.67308e-015
0.1515,8.82678,1.49124,-4.66294e-015,-4.67308e-015
0.1515,8.79704,1.50598,-3.9968e-015,-4.00692e-015
0.153,8.79704,1.50598,-3.9968e-015,-4.00692e-015
0.153,8.76735,1.52071,-4.44089e-015,-4.451e-015
0.1545,8.76735,1.52071,-4.44089e-015,-4.451e-015
0.1545,8.73772,1.53543,-5.9952e-015,-6.00528e-015
0.156,8.73772,1.53543,-5.9952e-015,-6.00528e-015
0.156,8.70819,1.55015,-5.9952e-015,-6.00523e-015
0.1575,8.70819,1.55015,-5.9952e-015,-6.00523e-015
0.1575,8.6788,1.56486,-5.32907e-015,-5.33904e-015
0.159,8.6788,1.56486,-5.32907e-015,-5.33904e-015
0.159,8.64958,1.57957,-4.21885e-015,-4.22875e-015
0.1605,8.64958,1.57957,-4.21885e-015,-4.22875e-015
0.1605,8.62057,1.59427,-5.55112e-015,-5.56093e-015
0.162,8.62057,1.59427,-5.55112e-015,-5.56093e-015
0.162,8.5918,1.60896,-5.32907e-015,-5.33879e-015
0.1635,8.5918,1.60896,-5.32907e-015,-5.33879e-015
0.1635,8.56328,1.62365,-5.55112e-015,-5.56073e-015
0.165,8.56328,1.62365,-5.55112e-015,-5.56073e-015
0.165,8.53506,1.63834,-5.9952e-015,-6.0047e-015
0.1665,8.53506,1.63834,-5.9952e-015,-6.0047e-015
0.1665,8.50717,1.65301,-4.66294e-015,-4.67229e-015
0.168,8.50717,1.65301,-4.66294e-015,-4.67229e-015
0.168,8.47964,1.66769,-4.88498e-015,-4.89418e-015
0.1695,8.47964,1.66769,-4.88498e-015,-4.89418e-015
0.1695,8.4525,1.68235,-4.66294e-015,-4.67195e-015
0.171,8.4525,1.68235,-4.66294e-015,-4.67195e-015
0.171,8.42576,1.69701,-5.77316e-015,-5.78196e-015
0.1725,8.42576,1.69701,-5.77316e-015,-5.78196e-015
0.1725,8.39945,1.71167,-6.66134e-015,-6.66991e-015
0.174,8.39945,1.71167,-6.66134e-015,-6.66991e-015
0.174,8.37362,1.72632,-5.55112e-015,-5.55942e-015
0.1755,8.37362,1.72632,-5.55112e-015,-5.55942e-015
0.1755,8.34828,1.74096,-5.9952e-015,-6.0032e-015
0.177,8.34828,1.74096,-5.9952e-015,-6.0032e-015
0.177,8.32345,1.7556,-5.32907e-015,-5.33673e-015
0.1785,8.32345,1.7556,-5.32907e-015,-5.33673e-015
0.1785,8.29916,1.77023,-8.21565e-015,-8.22297e-015
0.18,8.29916,1.77023,-8.21565e-015,-8.22297e-015
0.18,8.27541,1.78485,-7.77156e-015,-7.77857e-015
0.1815,8.27541,1.78485,-7.77156e-015,-7.77857e-015
0.1815,8.25224,1.79947,-6.43929e-015,-6.44601e-015
0.183,8.25224,1.79947,-6.43929e-015,-6.44601e-015
0.183,8.22966,1.81408,-7.77156e-015,-7.77799e-015
0.1845,8.22966,1.81408,-7.77156e-015,-7.77799e-015
0.1845,8.2077,1.82868,-6.43929e-015,-6.44547e-015
0.186,8.2077,1.82868,-6.43929e-015,-6.44547e-015
0.186,8.18636,1.84328,-6.88338e-015,-6.88934e-015
0.1875,8.18636,1.84328,-6.88338e-015,-6.88934e-015
0.1875,8.16568,1.85787,-6.66134e-015,-6.66713e-015
0.189,8.16568,1.85787,-6.66134e-015,-6.66713e-015
0.189,8.14566,1.87246,-6.66134e-015,-6.66701e-015
0.1905,8.14566,1.87246,-6.66134e-015,-6.66701e-015
0.1905,8.12633,1.88704,-6.66134e-015,-6.66696e-015
0.192,8.12633,1.88704,-6.66134e-015,-6.66696e-015
0.192,8.10765,1.90161,-4.88498e-015,-4.89055e-015
0.1935,8.10765,1.90161,-4.88498e-015,-4.89055e-015
0.1935,8.08965,1.91617,-6.43929e-015,-6.44483e-015
0.195,8.08965,1.91617,-6.43929e-015,-6.44483e-015
0.195,8.07235,1.93073,-6.66134e-015,-6.66687e-015
0.1965,8.07235,1.93073,-6.66134e-015,-6.66687e-015
0.1965,8.05575,1.94528,-6.43929e-015,-6.44485e-015
0.198,8.05575,1.94528,-6.43929e-015,-6.44485e-015
0.198,8.03987,1.95983,-5.10703e-015,-5.11262e-015
0.1995,8.03987,1.95983,-5.10703e-015,-5.11262e-015
0.1995,8.0247,1.97436,-5.55112e-015,-5.55677e-015
0.201,8.0247,1.97436,-5.55112e-015,-5.55677e-015
0.201,8.01026,1.98889,-6.43929e-015,-6.44501e-015
0.2025,8.01026,1.98889,-6.43929e-015,-6.44501e-015
0.2025,7.99653,2.00342,-6.21725e-015,-6.22301e-015
0.204,7.99653,2.00342,-6.21725e-015,-6.22301e-015
0.204,7.98354,2.01793,-4.44089e-015,-4.44667e-015
0.2055,7.98354,2.01793,-4.44089e-015,-4.44667e-015
0.2055,7.97122,2.03244,-5.32907e-015,-5.33493e-015
0.207,7.97122,2.03244,-5.32907e-015,-5.33493e-015
0.207,7.95962,2.04695,-4.88498e-015,-4.89091e-015
0.2085,7.95962,2.04695,-4.88498e-015,-4.89091e-015
0.2085,7.94871,2.06144,-4.88498e-015,-4.89094e-015
0.21,7.94871,2.06144,-4.88498e-015,-4.89094e-015
0.21,7.9385,2.07593,-5.32907e-015,-5.33502e-015
0.2115,7.9385,2.07593,-5.32907e-015,-5.33502e-015
0.2115,7.92897,2.09041,-4.88498e-015,-4.89087e-015
0.213,7.92897,2.09041,-4.88498e-015,-4.89087e-015
0.213,7.92012,2.10488,-5.32907e-015,-5.33481e-015
0.2145,7.92012,2.10488,-5.32907e-015,-5.33481e-015
0.2145,7.91192,2.11935,-4.88498e-015,-4.89048e-015
0.216,7.91192,2.11935,-4.88498e-015,-4.89048e-015
0.216,7.90437,2.1338,-4.44089e-015,-4.44602e-015
0.2175,7.90437,2.1338,-4.44089e-015,-4.44602e-015
0.2175,7.89746,2.14825,-5.32907e-015,-5.33377e-015
0.219,7.89746,2.14825,-5.32907e-015,-5.33377e-015
0.219,7.89116,2.1627,-4.88498e-015,-4.88933e-015
0.2205,7.89116,2.1627,-4.88498e-015,-4.88933e-015
0.2205,7.88547,2.17713,-4.88498e-015,-4.88893e-015
0.222,7.88547,2.17713,-4.88498e-015,-4.88893e-015
0.222,7.88034,2.19156,-5.32907e-015,-5.33256e-015
0.2235,7.88034,2.19156,-5.32907e-015,-5.33256e-015
0.2235,7.87578,2.20598,-4.88498e-015,-4.88797e-015
0.225,7.87578,2.20598,-4.88498e-015,-4.88797e-015
0.225,7.87175,2.22039,-5.32907e-015,-5.33151e-015
0.2265,7.87175,2.22039,-5.32907e-015,-5.33151e-015
0.2265,7.86822,2.23479,-4.88498e-015,-4.88683e-015
0.228,7.86822,2.23479,-4.88498e-015,-4.88683e-015
0.228,7.86517,2.24919,-5.32907e-015,-5.3303e-015
0.2295,7.86517,2.24919,-5.32907e-015,-5.3303e-015
0.2295,7.86257,2.26358,-5.32907e-015,-5.32966e-015
0.231,7.86257,2.26358,-5.32907e-015,-5.32966e-015
0.231,7.86042,2.27796,-3.9968e-015,-3.99673e-015
0.2325,7.86042,2.27796,-3.9968e-015,-3.99673e-015
0.2325,7.85869,2.29233,-3.55271e-015,-3.55196e-015
0.234,7.85869,2.29233,-3.55271e-015,-3.55196e-015
0.234,7.85734,2.30669,-3.55271e-015,-3.55129e-015
0.2355,7.85734,2.30669,-3.55271e-015,-3.55129e-015
0.2355,7.85634,2.32105,-3.55271e-015,-3.55064e-015
0.237,7.85634,2.32105,-3.55271e-015,-3.55064e-015
0.237,7.85566,2.3354,-3.55271e-015,-3.55002e-015
0.2385,7.85566,2.3354,-3.55271e-015,-3.55002e-015
0.2385,7.85526,2.34974,-3.55271e-015,-3.54947e-015
0.24,7.85526,2.34974,-3.55271e-015,-3.54947e-015
0.24,7.85512,2.36407,-3.9968e-015,-3.99307e-015
0.2415,7.85512,2.36407,-3.9968e-015,-3.99307e-015
0.2415,7.85519,2.37839,-3.55271e-015,-3.54861e-015
0.243,7.85519,2.37839,-3.55271e-015,-3.54861e-015
0.243,7.85544,2.3927,-3.55271e-015,-3.54836e-015
0.2445,7.85544,2.3927,-3.55271e-015,-3.54836e-015
0.2445,7.85588,2.40701,-2.22045e-015,-2.21576e-015
0.246,7.85588,2.40701,-2.22045e-015,-2.21576e-015
0.246,7.85645,2.4213,-1.77636e-015,-1.77135e-015
0.2475,7.85645,2.4213,-1.77636e-015,-1.77135e-015
0.2475,7.85712,2.43559,-2.22045e-015,-2.21516e-015
0.249,7.85712,2.43559,-2.22045e-015,-2.21516e-015
0.249,7.85785,2.44987,-2.22045e-015,-2.21493e-015
0.2505,7.85785,2.44987,-2.22045e-015,-2.21493e-015
0.2505,7.85861,2.46414,-2.66454e-015,-2.65884e-015
0.252,7.85861,2.46414,-2.66454e-015,-2.65884e-015
0.252,7.85936,2.47841,-2.66454e-015,-2.65871e-015
0.2535,7.85936,2.47841,-2.66454e-015,-2.65871e-015
0.2535,7.86007,2.49266,-2.22045e-015,-2.21454e-015
0.255,7.86007,2.49266,-2.22045e-015,-2.21454e-015
0.255,7.86071,2.5069,-2.22045e-015,-2.21448e-015
0.2565,7.86071,2.5069,-2.22045e-015,-2.21448e-015
0.2565,7.86123,2.52114,-3.10862e-015,-3.10264e-015
0.258,7.86123,2.52114,-3.10862e-015,-3.10264e-015
0.258,7.86164,2.53537,-3.55271e-015,-3.54679e-015
0.2595,7.86164,2.53537,-3.55271e-015,-3.54679e-015
0.2595,7.86187,2.54958,-3.10862e-015,-3.1028e-015
0.261,7.86187,2.54958,-3.10862e-015,-3.1028e-015
0.261,7.8619,2.56379,-2.66454e-015,-2.65885e-015
0.2625,7.8619,2.56379,-2.66454e-015,-2.65885e-015
0.2625,7.8617,2.57799,-3.10862e-015,-3.10309e-015
0.264,7.8617,2.57799,-3.10862e-015,-3.10309e-015
0.264,7.86124,2.59218,-3.55271e-015,-3.54735e-015
0.2655,7.86124,2.59218,-3.55271e-015,-3.54735e-015
0.2655,7.86048,2.60636,-2.66454e-015,-2.65935e-015
0.267,7.86048,2.60636,-2.66454e-015,-2.65935e-015
0.267,7.8594,2.62054,-2.66454e-015,-2.65952e-015
0.2685,7.8594,2.62054,-2.66454e-015,-2.65952e-015
0.2685,7.85797,2.6347,-2.66454e-015,-2.65966e-015
0.27,7.85797,2.6347,-2.66454e-015,-2.65966e-015
0.27,7.85616,2.64885,-2.22045e-015,-2.21572e-015
0.2715,7.85616,2.64885,-2.22045e-015,-2.21572e-015
0.2715,7.85394,2.663,-2.66454e-015,-2.66003e-015
0.273,7.85394,2.663,-2.66454e-015,-2.66003e-015
0.273,7.85128,2.67713,-2.66454e-015,-2.66025e-015
0.2745,7.85128,2.67713,-2.66454e-015,-2.66025e-015
0.2745,7.84817,2.69126,-1.77636e-015,-1.77229e-015
0.276,7.84817,2.69126,-1.77636e-015,-1.77229e-015
0.276,7.84457,2.70537,-2.66454e-015,-2.66068e-015
0.2775,7.84457,2.70537,-2.66454e-015,-2.66068e-015
0.2775,7.84047,2.71948,-2.66454e-015,-2.66087e-015
0.279,7.84047,2.71948,-2.66454e-015,-2.66087e-015
0.279,7.83584,2.73357,-1.77636e-015,-1.77288e-015
0.2805,7.83584,2.73357,-1.77636e-015,-1.77288e-015
0.2805,7.83066,2.74766,-2.22045e-015,-2.21712e-015
0.282,7.83066,2.74766,-2.22045e-015,-2.21712e-015
0.282,7.82491,2.76174,-2.66454e-015,-2.66135e-015
0.2835,7.82491,2.76174,-2.66454e-015,-2.66135e-015
0.2835,7.81857,2.77581,-2.22045e-015,-2.21737e-015
0.285,7.81857,2.77581,-2.22045e-015,-2.21737e-015
0.285,7.81163,2.78986,-2.66454e-015,-2.66156e-015
0.2865,7.81163,2.78986,-2.66454e-015,-2.66156e-015
0.2865,7.80406,2.80391,-2.22045e-015,-2.21755e-015
0.288,7.80406,2.80391,-2.22045e-015,-2.21755e-015
0.288,7.79586,2.81795,-1.77636e-015,-1.77352e-015
0.2895,7.79586,2.81795,-1.77636e-015,-1.77352e-015
0.2895,7.78701,2.83198,-2.22045e-015,-2.21764e-015
0.291,7.78701,2.83198,-2.22045e-015,-2.21764e-015
0.291,7.7775,2.84599,-2.22045e-015,-2.21765e-015
0.2925,7.7775,2.84599,-2.22045e-015,-2.21765e-015
0.2925,7.76733,2.86,-2.22045e-015,-2.21763e-015
0.294,7.76733,2.86,-2.22045e-015,-2.21763e-015
0.294,7.75648,2.874,-1.77636e-015,-1.77351e-015
0.2955,7.75648,2.874,-1.77636e-015,-1.77351e-015
0.2955,7.74495,2.88798,-2.22045e-015,-2.21755e-015
0.297,7.74495,2.88798,-2.22045e-015,-2.21755e-015
0.297,7.73272,2.90196,-2.66454e-015,-2.6616e-015
0.2985,7.73272,2.90196,-2.66454e-015,-2.6616e-015
0.2985,7.7198,2.91593,-2.66454e-015,-2.66159e-015
0.3,7.7198,2.91593,-2.66454e-015,-2.66159e-015
0.3,7.70617,2.92988,-1.77636e-015,-1.77341e-015
0.3015,7.70617,2.92988,-1.77636e-015,-1.77341e-015
0.3015,7.69185,2.94383,-2.66454e-015,-2.66163e-015
0.303,7.69185,2.94383,-2.66454e-015,-2.66163e-015
0.303,7.67683,2.95777,-2.22045e-015,-2.21762e-015
0.3045,7.67683,2.95777,-2.22045e-015,-2.21762e-015
0.3045,7.66112,2.97169,-1.77636e-015,-1.77367e-015
0.306,7.66112,2.97169,-1.77636e-015,-1.77367e-015
0.306,7.64473,2.98561,-1.77636e-015,-1.77389e-015
0.3075,7.64473,2.98561,-1.77636e-015,-1.77389e-015
0.3075,7.62766,2.99951,-2.22045e-015,-2.21829e-015
0.309,7.62766,2.99951,-2.22045e-015,-2.21829e-015
0.309,7.60991,3.0134,-2.66454e-015,-2.6628e-015
0.3105,7.60991,3.0134,-2.66454e-015,-2.6628e-015
0.3105,7.59148,3.02728,-2.66454e-015,-2.66304e-015
0.312,7.59148,3.02728,-2.66454e-015,-2.66304e-015
0.312,7.57239,3.04116,-3.10862e-015,-3.10737e-015
0.3135,7.57239,3.04116,-3.10862e-015,-3.10737e-015
0.3135,7.55265,3.05502,-2.66454e-015,-2.66352e-015
0.315,7.55265,3.05502,-2.66454e-015,-2.66352e-015
0.315,7.53227,3.06887,-2.66454e-015,-2.66375e-015
0.3165,7.53227,3.06887,-2.66454e-015,-2.66375e-015
0.3165,7.51128,3.08271,-2.66454e-015,-2.66395e-015
0.318,7.51128,3.08271,-2.66454e-015,-2.66395e-015
0.318,7.48969,3.09653,-2.66454e-015,-2.66411e-015
0.3195,7.48969,3.09653,-2.66454e-015,-2.66411e-015
0.3195,7.46751,3.11035,-3.10862e-015,-3.1083e-015
0.321,7.46751,3.11035,-3.10862e-015,-3.1083e-015
0.321,7.44478,3.12416,-2.22045e-015,-2.22013e-015
0.3225,7.44478,3.12416,-2.22045e-015,-2.22013e-015
0.3225,7.4215,3.13795,-3.10862e-015,-3.1083e-015
