"time","dataOut1","dataOut2"
0,1,1
0.05,1,1
0.1,1,1
0.15,1,1
0.2,1,1
0.25,1,1
0.3,1,1
0.35,1,1
0.4,1,1
0.45,1,1
0.5,1,1
0.55,1,1
0.6,1,1
0.65,1,1
0.7,1,1
0.75,1,1
0.8,1,1
0.85,1,1
0.9,1,1
0.95,1,1
1,1,1
1,1,1
1.05,1,1
1.1,1,1
1.15,1,1
1.2,1,1
1.25,1,1
1.3,1,1
1.35,1,1
1.4,1,1
1.45,1,1
1.5,1,1
1.55,1,1
1.6,1,1
1.65,1,1
1.7,1,1
1.75,1,1
1.8,1,1
1.85,1,1
1.9,1,1
1.95,1,1
2,1,1
2,1,1
2.05,1,1
2.1,1,1
2.15,1,1
2.2,1,1
2.25,1,1
2.3,1,1
2.35,1,1
2.4,1,1
2.45,1,1
2.5,1,1
2.55,1,1
2.6,1,1
2.65,1,1
2.7,1,1
2.75,1,1
2.8,1,1
2.85,1,1
2.9,1,1
2.95,1,1
3,1,1
3.05,1,1
3.1,1,1
3.15,1,1
3.2,1,1
3.25,1,1
3.3,1,1
3.35,1,1
3.4,1,1
3.45,1,1
3.5,1,1
3.55,1,1
3.6,1,1
3.65,1,1
3.7,1,1
3.75,1,1
3.8,1,1
3.85,1,1
3.9,1,1
3.95,1,1
4,1,1
4.05,1,1
4.1,1,1
4.15,1,1
4.2,1,1
4.25,1,1
4.3,1,1
4.35,1,1
4.4,1,1
4.45,1,1
4.5,1,1
4.55,1,1
4.6,1,1
4.65,1,1
4.7,1,1
4.75,1,1
4.8,1,1
4.85,1,1
4.9,1,1
4.95,1,1
5,1,1
5.05,1,1
5.1,1,1
5.15,1,1
5.2,1,1
5.25,1,1
5.3,1,1
5.35,1,1
5.4,1,1
5.45,1,1
5.5,1,1
5.55,1,1
5.6,1,1
5.65,1,1
5.7,1,1
5.75,1,1
5.8,1,1
5.85,1,1
5.9,1,1
5.95,1,1
6,1,1
6,3,3
6.05,3,3
6.1,3,3
6.15,3,3
6.2,3,3
6.25,3,3
6.3,3,3
6.35,3,3
6.4,3,3
6.45,3,3
6.5,3,3
6.55,3,3
6.6,3,3
6.65,3,3
6.7,3,3
6.75,3,3
6.8,3,3
6.85,3,3
6.9,3,3
6.95,3,3
7,3,3
7,3,3
7.05,3,3
7.1,3,3
7.15,3,3
7.2,3,3
7.25,3,3
7.3,3,3
7.35,3,3
7.4,3,3
7.45,3,3
7.5,3,3
7.55,3,3
7.6,3,3
7.65,3,3
7.7,3,3
7.75,3,3
7.8,3,3
7.85,3,3
7.9,3,3
7.95,3,3
8,3,3
8,3,3
8.05,3,3
8.1,3,3
8.15,3,3
8.2,3,3
8.25,3,3
8.3,3,3
8.35,3,3
8.4,3,3
8.45,3,3
8.5,3,3
8.55,3,3
8.6,3,3
8.65,3,3
8.7,3,3
8.75,3,3
8.8,3,3
8.85,3,3
8.9,3,3
8.95,3,3
9,3,3
9.05,3,3
9.1,3,3
9.15,3,3
9.2,3,3
9.25,3,3
9.3,3,3
9.35,3,3
9.4,3,3
9.45,3,3
9.5,3,3
9.55,3,3
9.6,3,3
9.65,3,3
9.7,3,3
9.75,3,3
9.8,3,3
9.85,3,3
9.9,3,3
9.95,3,3
10,3,3
10,3,3
10.05,3,3
10.1,3,3
10.15,3,3
10.2,3,3
10.25,3,3
10.3,3,3
10.35,3,3
10.4,3,3
10.45,3,3
10.5,3,3
10.55,3,3
10.6,3,3
10.65,3,3
10.7,3,3
10.75,3,3
10.8,3,3
10.85,3,3
10.9,3,3
10.95,3,3
11,3,3
11,3,3
11.05,3,3
11.1,3,3
11.15,3,3
11.2,3,3
11.25,3,3
11.3,3,3
11.35,3,3
11.4,3,3
11.45,3,3
11.5,3,3
11.55,3,3
11.6,3,3
11.65,3,3
11.7,3,3
11.75,3,3
11.8,3,3
11.85,3,3
11.9,3,3
11.95,3,3
12,3,3
12,3,3
12.05,3,3
12.1,3,3
12.15,3,3
12.2,3,3
12.25,3,3
12.3,3,3
12.35,3,3
12.4,3,3
12.45,3,3
12.5,3,3
12.55,3,3
12.6,3,3
12.65,3,3
12.7,3,3
12.75,3,3
12.8,3,3
12.85,3,3
12.9,3,3
12.95,3,3
13,3,3
13,4,3
13.05,4,3
13.1,4,3
13.15,4,3
13.2,4,3
13.25,4,3
13.3,4,3
13.35,4,3
13.4,4,3
13.45,4,3
13.5,4,3
13.55,4,3
13.6,4,3
13.65,4,3
13.7,4,3
13.75,4,3
13.8,4,3
13.85,4,3
13.9,4,3
13.95,4,3
14,4,3
14.05,4,3
14.1,4,3
14.15,4,3
14.2,4,3
14.25,4,3
14.3,4,3
14.35,4,3
14.4,4,3
14.45,4,3
14.5,4,3
14.55,4,3
14.6,4,3
14.65,4,3
14.7,4,3
14.75,4,3
14.8,4,3
14.85,4,3
14.9,4,3
14.95,4,3
15,4,3
15,4,3
15.05,4,3
15.1,4,3
15.15,4,3
15.2,4,3
15.25,4,3
15.3,4,3
15.35,4,3
15.4,4,3
15.45,4,3
15.5,4,3
15.55,4,3
15.6,4,3
15.65,4,3
15.7,4,3
15.75,4,3
15.8,4,3
15.85,4,3
15.9,4,3
15.95,4,3
16,4,3
16,4,2
16.05,4,2
16.1,4,2
16.15,4,2
