"time","der_p","der_T"
0.0,0.0,0.0
0.001,0.0,0.0
0.003,0.0,0.0
0.005,0.0,0.0
0.007,0.0,0.0
0.009,0.0,0.0
0.011,0.0,0.0
0.013,0.0,0.0
0.015,0.0,0.0
0.017,0.0,0.0
0.019,0.0,0.0
0.021,0.0,0.0
0.023,0.0,0.0
0.025,0.0,0.0
0.027,0.0,0.0
0.029,0.0,0.0
0.031,0.0,0.0
0.033,0.0,0.0
0.035,0.0,0.0
0.037,0.0,0.0
0.039,0.0,0.0
0.041,0.0,0.0
0.043,0.0,0.0
0.045,0.0,0.0
0.047,0.0,0.0
0.049,0.0,0.0
0.051,0.0,0.0
0.053,0.0,0.0
0.055,0.0,0.0
0.057,0.0,0.0
0.059,0.0,0.0
0.061,0.0,0.0
0.063,0.0,0.0
0.065,0.0,0.0
0.067,0.0,0.0
0.069,0.0,0.0
0.071,0.0,0.0
0.073,0.0,0.0
0.075,0.0,0.0
0.077,0.0,0.0
0.079,0.0,0.0
0.081,0.0,0.0
0.083,0.0,0.0
0.085,0.0,0.0
0.087,0.0,0.0
0.089,0.0,0.0
0.091,0.0,0.0
0.093,0.0,0.0
0.095,0.0,0.0
0.097,0.0,0.0
0.099,0.0,0.0
0.101,0.0,0.0
0.103,0.0,0.0
0.105,0.0,0.0
0.107,0.0,0.0
0.109,0.0,0.0
0.111,0.0,0.0
0.113,0.0,0.0
0.115,0.0,0.0
0.117,0.0,0.0
0.119,0.0,0.0
0.121,0.0,0.0
0.123,0.0,0.0
0.125,0.0,0.0
0.127,0.0,0.0
0.129,0.0,0.0
0.131,0.0,0.0
0.133,0.0,0.0
0.135,0.0,0.0
0.137,0.0,0.0
0.139,0.0,0.0
0.141,0.0,0.0
0.143,0.0,0.0
0.145,0.0,0.0
0.147,0.0,0.0
0.149,0.0,0.0
0.151,0.0,0.0
0.153,0.0,0.0
0.155,0.0,0.0
0.157,0.0,0.0
0.159,0.0,0.0
0.161,0.0,0.0
0.163,0.0,0.0
0.165,0.0,0.0
0.167,0.0,0.0
0.169,0.0,0.0
0.171,0.0,0.0
0.173,0.0,0.0
0.175,0.0,0.0
0.177,0.0,0.0
0.179,0.0,0.0
0.181,0.0,0.0
0.183,0.0,0.0
0.185,0.0,0.0
0.187,0.0,0.0
0.189,0.0,0.0
0.191,0.0,0.0
0.193,0.0,0.0
0.195,0.0,0.0
0.197,0.0,0.0
0.199,0.0,0.0
0.201,0.0,0.0
0.203,0.0,0.0
0.205,0.0,0.0
0.207,0.0,0.0
0.209,0.0,0.0
0.211,0.0,0.0
0.213,0.0,0.0
0.215,0.0,0.0
0.217,0.0,0.0
0.219,0.0,0.0
0.221,0.0,0.0
0.223,0.0,0.0
0.225,0.0,0.0
0.227,0.0,0.0
0.229,0.0,0.0
0.231,0.0,0.0
0.233,0.0,0.0
0.235,0.0,0.0
0.237,0.0,0.0
0.239,0.0,0.0
0.241,0.0,0.0
0.243,0.0,0.0
0.245,0.0,0.0
0.247,0.0,0.0
0.249,0.0,0.0
0.251,0.0,0.0
0.253,0.0,0.0
0.255,0.0,0.0
0.257,0.0,0.0
0.259,0.0,0.0
0.261,0.0,0.0
0.263,0.0,0.0
0.265,0.0,0.0
0.267,0.0,0.0
0.269,0.0,0.0
0.271,0.0,0.0
0.273,0.0,0.0
0.275,0.0,0.0
0.277,0.0,0.0
0.279,0.0,0.0
0.281,0.0,0.0
0.283,0.0,0.0
0.285,0.0,0.0
0.287,0.0,0.0
0.289,0.0,0.0
0.291,0.0,0.0
0.293,0.0,0.0
0.295,0.0,0.0
0.297,0.0,0.0
0.299,0.0,7.771561172376096e-16
0.301,-8.97467074694714,-0.11376305572141832
0.303,-17.299993149634588,-0.22568429889777708
0.305,-24.98348812895574,-0.33577316996102147
