    "time",      "y1",       "y",      "y2",      "y3",      "y4",      "y5",      "y6",      "QI",       "Q"
      0.49,         0,         0,         1,         0,         1,         0,         0,         1,         0
       0.5,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.51,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.52,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.53,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.54,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.55,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.56,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.57,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.58,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.59,         0,         0,         1,         0,         1,         0,         0,         0,         1
       0.6,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.61,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.62,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.63,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.64,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.65,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.66,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.67,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.68,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.69,         0,         0,         1,         0,         1,         0,         0,         0,         1
       0.7,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.71,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.72,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.73,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.74,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.75,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.76,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.77,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.78,         0,         0,         1,         0,         1,         0,         0,         0,         1
      0.79,         0,         0,         1,         0,         1,         0,         0,         0,         1
       0.8,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.81,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.82,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.83,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.84,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.85,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.86,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.87,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.88,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.89,         2,         0,         0,         0,         1,         1,         0,         1,         0
       0.9,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.91,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.92,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.93,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.94,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.95,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.96,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.97,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.98,         2,         0,         0,         0,         1,         1,         0,         1,         0
      0.99,         2,         0,         0,         0,         1,         1,         0,         1,         0
         1,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.01,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.02,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.03,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.04,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.05,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.06,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.07,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.08,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.09,         4,         0,         1,         0,         1,         0,         0,         0,         1
       1.1,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.11,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.12,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.13,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.14,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.15,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.16,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.17,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.18,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.19,         4,         0,         1,         0,         1,         0,         0,         0,         1
       1.2,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.21,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.22,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.23,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.24,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.25,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.26,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.27,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.28,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.29,         4,         0,         1,         0,         1,         0,         0,         0,         1
       1.3,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.31,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.32,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.33,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.34,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.35,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.36,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.37,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.38,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.39,         4,         0,         1,         0,         1,         0,         0,         1,         0
       1.4,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.41,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.42,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.43,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.44,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.45,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.46,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.47,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.48,         4,         0,         1,         0,         1,         0,         0,         1,         0
      1.49,         4,         0,         1,         0,         1,         0,         0,         1,         0
       1.5,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.51,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.52,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.53,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.54,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.55,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.56,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.57,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.58,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.59,         4,         0,         1,         0,         1,         0,         0,         0,         1
       1.6,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.61,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.62,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.63,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.64,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.65,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.66,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.67,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.68,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.69,         4,         0,         1,         0,         1,         0,         0,         0,         1
       1.7,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.71,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.72,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.73,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.74,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.75,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.76,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.77,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.78,         4,         0,         1,         0,         1,         0,         0,         0,         1
      1.79,         4,         0,         1,         0,         1,         0,         0,         0,         1
       1.8,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.81,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.82,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.83,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.84,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.85,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.86,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.87,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.88,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.89,         6,         0,         0,         0,         1,         1,         0,         1,         0
       1.9,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.91,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.92,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.93,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.94,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.95,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.96,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.97,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.98,         6,         0,         0,         0,         1,         1,         0,         1,         0
      1.99,         6,         0,         0,         0,         1,         1,         0,         1,         0
         2,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.01,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.02,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.03,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.04,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.05,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.06,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.07,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.08,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.09,         8,         1,         1,         1,         1,         0,         0,         0,         1
       2.1,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.11,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.12,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.13,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.14,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.15,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.16,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.17,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.18,         8,         1,         1,         1,         1,         0,         0,         0,         1
      2.19,         8,         1,         1,         1,         1,         0,         0,         0,         1
       2.2,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.21,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.22,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.23,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.24,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.25,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.26,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.27,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.28,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.29,         8,         1,         1,         0,         1,         0,         0,         0,         1
       2.3,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.31,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.32,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.33,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.34,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.35,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.36,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.37,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.38,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.39,         8,         1,         1,         0,         1,         0,         0,         1,         0
       2.4,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.41,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.42,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.43,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.44,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.45,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.46,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.47,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.48,         8,         1,         1,         0,         1,         0,         0,         1,         0
      2.49,         8,         1,         1,         0,         1,         0,         0,         1,         0
       2.5,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.51,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.52,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.53,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.54,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.55,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.56,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.57,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.58,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.59,         8,         1,         1,         0,         1,         0,         0,         0,         1
       2.6,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.61,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.62,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.63,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.64,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.65,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.66,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.67,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.68,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.69,         8,         1,         1,         0,         1,         0,         0,         0,         1
       2.7,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.71,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.72,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.73,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.74,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.75,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.76,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.77,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.78,         8,         1,         1,         0,         1,         0,         0,         0,         1
      2.79,         8,         1,         1,         0,         1,         0,         0,         0,         1
       2.8,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.81,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.82,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.83,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.84,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.85,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.86,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.87,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.88,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.89,        10,         1,         0,         0,         1,         1,         0,         1,         0
       2.9,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.91,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.92,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.93,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.94,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.95,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.96,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.97,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.98,        10,         1,         0,         0,         1,         1,         0,         1,         0
      2.99,        10,         1,         0,         0,         1,         1,         0,         1,         0
         3,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.01,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.02,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.03,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.04,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.05,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.06,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.07,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.08,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.09,        12,         1,         1,         1,         1,         0,         1,         0,         1
       3.1,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.11,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.12,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.13,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.14,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.15,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.16,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.17,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.18,        12,         1,         1,         1,         1,         0,         1,         0,         1
      3.19,        12,         1,         1,         1,         1,         0,         1,         0,         1
       3.2,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.21,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.22,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.23,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.24,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.25,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.26,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.27,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.28,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.29,        12,         1,         1,         0,         1,         0,         1,         0,         1
       3.3,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.31,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.32,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.33,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.34,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.35,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.36,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.37,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.38,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.39,        12,         1,         1,         0,         1,         0,         1,         1,         0
       3.4,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.41,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.42,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.43,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.44,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.45,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.46,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.47,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.48,        12,         1,         1,         0,         1,         0,         1,         1,         0
      3.49,        12,         1,         1,         0,         1,         0,         1,         1,         0
       3.5,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.51,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.52,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.53,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.54,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.55,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.56,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.57,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.58,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.59,        12,         1,         1,         0,         1,         0,         1,         0,         1
       3.6,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.61,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.62,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.63,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.64,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.65,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.66,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.67,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.68,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.69,        12,         1,         1,         0,         1,         0,         1,         0,         1
       3.7,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.71,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.72,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.73,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.74,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.75,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.76,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.77,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.78,        12,         1,         1,         0,         1,         0,         1,         0,         1
      3.79,        12,         1,         1,         0,         1,         0,         1,         0,         1
       3.8,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.81,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.82,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.83,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.84,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.85,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.86,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.87,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.88,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.89,        14,         1,         0,         0,         1,         1,         1,         1,         0
       3.9,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.91,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.92,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.93,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.94,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.95,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.96,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.97,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.98,        14,         1,         0,         0,         1,         1,         1,         1,         0
      3.99,        14,         1,         0,         0,         1,         1,         1,         1,         0
         4,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.01,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.02,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.03,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.04,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.05,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.06,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.07,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.08,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.09,        16,         0,         1,         1,         1,         0,         0,         0,         1
       4.1,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.11,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.12,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.13,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.14,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.15,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.16,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.17,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.18,        16,         0,         1,         1,         1,         0,         0,         0,         1
      4.19,        16,         0,         1,         1,         1,         0,         0,         0,         1
       4.2,        16,         0,         1,         0,         1,         0,         0,         0,         1
      4.21,        16,         0,         1,         0,         1,         0,         0,         0,         1
      4.22,        16,         0,         1,         0,         1,         0,         0,         0,         1
      4.23,        16,         0,         1,         0,         1,         0,         0,         0,         1
      4.24,        16,         0,         1,         0,         1,         0,         0,         0,         1
      4.25,        16,         0,         1,         0,         1,         0,         0,         0,         1
      4.26,        16,         0,         1,         0,         1,         0,         0,         0,         1
      4.27,        16,         0,         1,         0,         1,         0,         0,         0,         1
      4.28,        16,         0,         1,         0,         1,         0,         0,         0,         1
      4.29,        16,         0,         1,         0,         1,         0,         0,         0,         1
       4.3,        16,         0,         1,         0,         1,         0,         0,         1,         0
      4.31,        16,         0,         1,         0,         1,         0,         0,         1,         0
      4.32,        16,         0,         1,         0,         1,         0,         0,         1,         0
      4.33,        16,         0,         1,         0,         1,         0,         0,         1,         0
