"time","lca@PUMP01","x1@INJ01","q@INJ01","volume@INJ01","p1@PUMP01","pa@DVALV01","sacp@INJ01"
0.000000,0.000000,0.000000,0.000000,0.000000,2.500000,10.000000,50.000000
0.000010,0.000000,0.000000,0.000000,0.000000,2.500000,10.000000,50.000000
0.000020,0.000000,0.000000,0.000000,0.000000,2.500000,10.000000,50.000000
0.000030,0.000000,0.000000,0.000000,0.000000,2.500000,10.000000,50.000000
0.000040,0.000000,0.000000,-0.000000,-0.000000,2.500082,9.945533,50.000000
0.000050,0.000000,0.000000,-0.000000,-0.000000,2.500082,9.945533,50.000000
0.000060,0.000000,0.000000,-0.000000,-0.000000,2.500082,9.945533,50.000000
0.000070,0.000000,0.000000,-0.000000,-0.000000,2.500009,9.954097,50.000000
0.000080,0.000000,0.000000,-0.000000,-0.000000,2.500009,9.954097,50.000000
0.000090,0.000000,0.000000,-0.000000,-0.000000,2.500009,9.954097,50.000000
0.000100,0.000000,0.000000,-0.000000,-0.000000,2.500157,9.963541,50.000000
0.000110,0.000000,0.000000,-0.000000,-0.000000,2.500157,9.963541,50.000000
0.000120,0.000000,0.000000,-0.000000,-0.000000,2.500157,9.963541,50.000000
0.000130,0.000000,0.000000,-0.000000,-0.000000,2.500157,9.963541,50.000000
0.000140,0.000001,0.000000,-0.000000,-0.000000,2.500306,9.958160,50.000000
0.000150,0.000001,0.000000,-0.000000,-0.000000,2.500306,9.958160,50.000000
0.000160,0.000001,0.000000,-0.000000,-0.000000,2.500306,9.958160,50.000000
0.000170,0.000002,0.000000,-0.000000,-0.000000,2.500571,9.965259,50.000000
0.000180,0.000002,0.000000,-0.000000,-0.000000,2.500571,9.965259,50.000000
0.000190,0.000002,0.000000,-0.000000,-0.000000,2.500571,9.965259,50.000000
0.000200,0.000002,0.000000,-0.000000,-0.000000,2.500935,9.967405,50.000000
0.000210,0.000002,0.000000,-0.000000,-0.000000,2.500935,9.967405,50.000000
0.000220,0.000002,0.000000,-0.000000,-0.000000,2.500935,9.967405,50.000000
0.000230,0.000002,0.000000,-0.000000,-0.000000,2.500935,9.967405,50.000000
0.000240,0.000003,0.000000,-0.000000,-0.000000,2.501216,9.970173,50.000000
0.000250,0.000003,0.000000,-0.000000,-0.000000,2.501216,9.970173,50.000000
0.000260,0.000003,0.000000,-0.000000,-0.000000,2.501216,9.970173,50.000000
0.000270,0.000005,0.000000,-0.000000,-0.000000,2.501498,9.973785,50.000000
0.000280,0.000005,0.000000,-0.000000,-0.000000,2.501498,9.973785,50.000000
0.000290,0.000005,0.000000,-0.000000,-0.000000,2.501498,9.973785,50.000000
0.000300,0.000006,0.000000,-0.000000,-0.000000,2.501729,9.975919,50.000000
0.000310,0.000006,0.000000,-0.000000,-0.000000,2.501729,9.975919,50.000000
0.000320,0.000006,0.000000,-0.000000,-0.000000,2.501729,9.975919,50.000000
0.000330,0.000006,0.000000,-0.000000,-0.000000,2.501729,9.975919,50.000000
0.000340,0.000007,0.000000,-0.000000,-0.000000,2.501978,9.978204,50.000000
0.000350,0.000007,0.000000,-0.000000,-0.000000,2.501978,9.978204,50.000000
0.000360,0.000007,0.000000,-0.000000,-0.000000,2.501978,9.978204,50.000000
0.000370,0.000009,0.000000,-0.000000,-0.000000,2.502293,9.980386,50.000000
0.000380,0.000009,0.000000,-0.000000,-0.000000,2.502293,9.980386,50.000000
