"time","h","der(h)","v","der(v)","g","e"
0.45,0.02881,-4.4145,-4.4145,-9.81,9.81,0.7
0.46,-0.015335,3.15882,3.15882,-9.81,9.81,0.7
0.47,0.0162532,3.06072,3.06072,-9.81,9.81,0.7
0.48,0.0468604,2.96262,2.96262,-9.81,9.81,0.7
0.49,0.0764866,2.86452,2.86452,-9.81,9.81,0.7
0.5,0.105132,2.76642,2.76642,-9.81,9.81,0.7
0.51,0.132796,2.66832,2.66832,-9.81,9.81,0.7
0.52,0.159479,2.57022,2.57022,-9.81,9.81,0.7
0.53,0.185181,2.47212,2.47212,-9.81,9.81,0.7
0.54,0.209903,2.37402,2.37402,-9.81,9.81,0.7
0.55,0.233643,2.27592,2.27592,-9.81,9.81,0.7
0.56,0.256402,2.17782,2.17782,-9.81,9.81,0.7
0.57,0.27818,2.07972,2.07972,-9.81,9.81,0.7
0.58,0.298977,1.98162,1.98162,-9.81,9.81,0.7
0.59,0.318794,1.88352,1.88352,-9.81,9.81,0.7
0.6,0.337629,1.78542,1.78542,-9.81,9.81,0.7
0.61,0.355483,1.68732,1.68732,-9.81,9.81,0.7
0.62,0.372356,1.58922,1.58922,-9.81,9.81,0.7
0.63,0.388248,1.49112,1.49112,-9.81,9.81,0.7
0.64,0.40316,1.39302,1.39302,-9.81,9.81,0.7
0.65,0.41709,1.29492,1.29492,-9.81,9.81,0.7
0.66,0.430039,1.19682,1.19682,-9.81,9.81,0.7
0.67,0.442007,1.09872,1.09872,-9.81,9.81,0.7
0.68,0.452994,1.00062,1.00062,-9.81,9.81,0.7
0.69,0.463001,0.90252,0.90252,-9.81,9.81,0.7
0.7,0.472026,0.80442,0.80442,-9.81,9.81,0.7
0.71,0.48007,0.70632,0.70632,-9.81,9.81,0.7
0.72,0.487133,0.60822,0.60822,-9.81,9.81,0.7
0.73,0.493215,0.51012,0.51012,-9.81,9.81,0.7
0.74,0.498317,0.41202,0.41202,-9.81,9.81,0.7
0.75,0.502437,0.31392,0.31392,-9.81,9.81,0.7
0.76,0.505576,0.21582,0.21582,-9.81,9.81,0.7
0.77,0.507734,0.11772,0.11772,-9.81,9.81,0.7
0.78,0.508911,0.01962,0.01962,-9.81,9.81,0.7
0.79,0.509108,-0.07848,-0.07848,-9.81,9.81,0.7
0.8,0.508323,-0.17658,-0.17658,-9.81,9.81,0.7
0.81,0.506557,-0.27468,-0.27468,-9.81,9.81,0.7
0.82,0.50381,-0.37278,-0.37278,-9.81,9.81,0.7
0.83,0.500082,-0.47088,-0.47088,-9.81,9.81,0.7
0.84,0.495374,-0.56898,-0.56898,-9.81,9.81,0.7
0.85,0.489684,-0.66708,-0.66708,-9.81,9.81,0.7
0.86,0.483013,-0.76518,-0.76518,-9.81,9.81,0.7
0.87,0.475361,-0.86328,-0.86328,-9.81,9.81,0.7
0.88,0.466728,-0.96138,-0.96138,-9.81,9.81,0.7
0.89,0.457115,-1.05948,-1.05948,-9.81,9.81,0.7
0.9,0.44652,-1.15758,-1.15758,-9.81,9.81,0.7
0.91,0.434944,-1.25568,-1.25568,-9.81,9.81,0.7
0.92,0.422387,-1.35378,-1.35378,-9.81,9.81,0.7
0.93,0.408849,-1.45188,-1.45188,-9.81,9.81,0.7
0.94,0.394331,-1.54998,-1.54998,-9.81,9.81,0.7
0.95,0.378831,-1.64808,-1.64808,-9.81,9.81,0.7
0.96,0.36235,-1.74618,-1.74618,-9.81,9.81,0.7
0.97,0.344888,-1.84428,-1.84428,-9.81,9.81,0.7
0.98,0.326445,-1.94238,-1.94238,-9.81,9.81,0.7
0.99,0.307022,-2.04048,-2.04048,-9.81,9.81,0.7
1,0.286617,-2.13858,-2.13858,-9.81,9.81,0.7
1.01,0.265231,-2.23668,-2.23668,-9.81,9.81,0.7
1.02,0.242864,-2.33478,-2.33478,-9.81,9.81,0.7
1.03,0.219516,-2.43288,-2.43288,-9.81,9.81,0.7
1.04,0.195188,-2.53098,-2.53098,-9.81,9.81,0.7
1.05,0.169878,-2.62908,-2.62908,-9.81,9.81,0.7
1.06,0.143587,-2.72718,-2.72718,-9.81,9.81,0.7
1.07,0.116315,-2.82528,-2.82528,-9.81,9.81,0.7
1.08,0.0880624,-2.92338,-2.92338,-9.81,9.81,0.7
1.09,0.0588286,-3.02148,-3.02148,-9.81,9.81,0.7
1.1,0.0286138,-3.11958,-3.11958,-9.81,9.81,0.7
1.11,-0.002582,2.25238,2.25238,-9.81,9.81,0.7
1.12,0.0199418,2.15428,2.15428,-9.81,9.81,0.7
1.13,0.0414845,2.05618,2.05618,-9.81,9.81,0.7
1.14,0.0620463,1.95808,1.95808,-9.81,9.81,0.7
1.15,0.081627,1.85998,1.85998,-9.81,9.81,0.7
1.16,0.100227,1.76188,1.76188,-9.81,9.81,0.7
1.17,0.117846,1.66378,1.66378,-9.81,9.81,0.7
1.18,0.134483,1.56568,1.56568,-9.81,9.81,0.7
1.19,0.15014,1.46758,1.46758,-9.81,9.81,0.7
1.2,0.164816,1.36948,1.36948,-9.81,9.81,0.7
1.21,0.178511,1.27138,1.27138,-9.81,9.81,0.7
1.22,0.191224,1.17328,1.17328,-9.81,9.81,0.7
1.23,0.202957,1.07518,1.07518,-9.81,9.81,0.7
1.24,0.213709,0.977076,0.977076,-9.81,9.81,0.7
1.25,0.22348,0.878976,0.878976,-9.81,9.81,0.7
1.26,0.232269,0.780876,0.780876,-9.81,9.81,0.7
1.27,0.240078,0.682776,0.682776,-9.81,9.81,0.7
1.28,0.246906,0.584676,0.584676,-9.81,9.81,0.7
1.29,0.252753,0.486576,0.486576,-9.81,9.81,0.7
1.3,0.257618,0.388476,0.388476,-9.81,9.81,0.7
1.31,0.261503,0.290376,0.290376,-9.81,9.81,0.7
1.32,0.264407,0.192276,0.192276,-9.81,9.81,0.7
1.33,0.26633,0.094176,0.094176,-9.81,9.81,0.7
1.34,0.267271,-0.003924,-0.003924,-9.81,9.81,0.7
1.35,0.267232,-0.102024,-0.102024,-9.81,9.81,0.7
1.36,0.266212,-0.200124,-0.200124,-9.81,9.81,0.7
1.37,0.264211,-0.298224,-0.298224,-9.81,9.81,0.7
1.38,0.261229,-0.396324,-0.396324,-9.81,9.81,0.7
1.39,0.257265,-0.494424,-0.494424,-9.81,9.81,0.7
1.4,0.252321,-0.592524,-0.592524,-9.81,9.81,0.7
1.41,0.246396,-0.690624,-0.690624,-9.81,9.81,0.7
1.42,0.23949,-0.788724,-0.788724,-9.81,9.81,0.7
1.43,0.231602,-0.886824,-0.886824,-9.81,9.81,0.7
1.44,0.222734,-0.984924,-0.984924,-9.81,9.81,0.7
1.45,0.212885,-1.08302,-1.08302,-9.81,9.81,0.7
1.46,0.202055,-1.18112,-1.18112,-9.81,9.81,0.7
1.47,0.190243,-1.27922,-1.27922,-9.81,9.81,0.7
1.48,0.177451,-1.37732,-1.37732,-9.81,9.81,0.7
1.49,0.163678,-1.47542,-1.47542,-9.81,9.81,0.7
1.5,0.148924,-1.57352,-1.57352,-9.81,9.81,0.7
1.51,0.133188,-1.67162,-1.67162,-9.81,9.81,0.7
1.52,0.116472,-1.76972,-1.76972,-9.81,9.81,0.7
1.53,0.0987749,-1.86782,-1.86782,-9.81,9.81,0.7
1.54,0.0800967,-1.96592,-1.96592,-9.81,9.81,0.7
1.55,0.0604374,-2.06402,-2.06402,-9.81,9.81,0.7
1.56,0.0397972,-2.16212,-2.16212,-9.81,9.81,0.7
1.57,0.018176,-2.26022,-2.26022,-9.81,9.81,0.7
1.58,-0.00442628,1.65083,1.65083,-9.81,9.81,0.7
1.59,0.012082,1.55273,1.55273,-9.81,9.81,0.7
1.6,0.0276093,1.45463,1.45463,-9.81,9.81,0.7
1.61,0.0421555,1.35653,1.35653,-9.81,9.81,0.7
1.62,0.0557208,1.25843,1.25843,-9.81,9.81,0.7
1.63,0.0683051,1.16033,1.16033,-9.81,9.81,0.7
1.64,0.0799083,1.06223,1.06223,-9.81,9.81,0.7
1.65,0.0905306,0.964127,0.964127,-9.81,9.81,0.7
1.66,0.100172,0.866027,0.866027,-9.81,9.81,0.7
1.67,0.108832,0.767927,0.767927,-9.81,9.81,0.7
1.68,0.116511,0.669827,0.669827,-9.81,9.81,0.7
1.69,0.12321,0.571727,0.571727,-9.81,9.81,0.7
1.7,0.128927,0.473627,0.473627,-9.81,9.81,0.7
1.71,0.133663,0.375527,0.375527,-9.81,9.81,0.7
1.72,0.137418,0.277427,0.277427,-9.81,9.81,0.7
1.73,0.140193,0.179327,0.179327,-9.81,9.81,0.7
1.74,0.141986,0.0812268,0.0812268,-9.81,9.81,0.7
1.75,0.142798,-0.0168732,-0.0168732,-9.81,9.81,0.7
1.76,0.14263,-0.114973,-0.114973,-9.81,9.81,0.7
1.77,0.14148,-0.213073,-0.213073,-9.81,9.81,0.7
1.78,0.139349,-0.311173,-0.311173,-9.81,9.81,0.7
1.79,0.136237,-0.409273,-0.409273,-9.81,9.81,0.7
1.8,0.132145,-0.507373,-0.507373,-9.81,9.81,0.7
1.81,0.127071,-0.605473,-0.605473,-9.81,9.81,0.7
1.82,0.121016,-0.703573,-0.703573,-9.81,9.81,0.7
1.83,0.11398,-0.801673,-0.801673,-9.81,9.81,0.7
1.84,0.105964,-0.899773,-0.899773,-9.81,9.81,0.7
1.85,0.096966,-0.997873,-0.997873,-9.81,9.81,0.7
1.86,0.0869872,-1.09597,-1.09597,-9.81,9.81,0.7
1.87,0.0760275,-1.19407,-1.19407,-9.81,9.81,0.7
1.88,0.0640868,-1.29217,-1.29217,-9.81,9.81,0.7
1.89,0.051165,-1.39027,-1.39027,-9.81,9.81,0.7
1.9,0.0372623,-1.48837,-1.48837,-9.81,9.81,0.7
1.91,0.0223786,-1.58647,-1.58647,-9.81,9.81,0.7
1.92,0.00651383,-1.68457,-1.68457,-9.81,9.81,0.7
1.93,-0.0103319,1.24787,1.24787,-9.81,9.81,0.7
1.94,0.00214681,1.14977,1.14977,-9.81,9.81,0.7
1.95,0.0136445,1.05167,1.05167,-9.81,9.81,0.7
1.96,0.0241612,0.953571,0.953571,-9.81,9.81,0.7
1.97,0.0336969,0.855471,0.855471,-9.81,9.81,0.7
1.98,0.0422517,0.757371,0.757371,-9.81,9.81,0.7
1.99,0.0498254,0.659271,0.659271,-9.81,9.81,0.7
2,0.0564181,0.561171,0.561171,-9.81,9.81,0.7
2.01,0.0620298,0.463071,0.463071,-9.81,9.81,0.7
2.02,0.0666605,0.364971,0.364971,-9.81,9.81,0.7
2.03,0.0703102,0.266871,0.266871,-9.81,9.81,0.7
2.04,0.0729789,0.168771,0.168771,-9.81,9.81,0.7
2.05,0.0746666,0.0706712,0.0706712,-9.81,9.81,0.7
2.06,0.0753734,-0.0274288,-0.0274288,-9.81,9.81,0.7
2.07,0.0750991,-0.125529,-0.125529,-9.81,9.81,0.7
2.08,0.0738438,-0.223629,-0.223629,-9.81,9.81,0.7
2.09,0.0716075,-0.321729,-0.321729,-9.81,9.81,0.7
2.1,0.0683902,-0.419829,-0.419829,-9.81,9.81,0.7
2.11,0.0641919,-0.517929,-0.517929,-9.81,9.81,0.7
2.12,0.0590126,-0.616029,-0.616029,-9.81,9.81,0.7
2.13,0.0528523,-0.714129,-0.714129,-9.81,9.81,0.7
2.14,0.0457111,-0.812229,-0.812229,-9.81,9.81,0.7
2.15,0.0375888,-0.910329,-0.910329,-9.81,9.81,0.7
2.16,0.0284855,-1.00843,-1.00843,-9.81,9.81,0.7
2.17,0.0184012,-1.10653,-1.10653,-9.81,9.81,0.7
2.18,0.00733591,-1.20463,-1.20463,-9.81,9.81,0.7
2.19,-0.00471038,0.91191,0.91191,-9.81,9.81,0.7
2.2,0.00440872,0.81381,0.81381,-9.81,9.81,0.7
2.21,0.0125468,0.71571,0.71571,-9.81,9.81,0.7
2.22,0.0197039,0.61761,0.61761,-9.81,9.81,0.7
2.23,0.02588,0.51951,0.51951,-9.81,9.81,0.7
2.24,0.0310751,0.42141,0.42141,-9.81,9.81,0.7
2.25,0.0352892,0.32331,0.32331,-9.81,9.81,0.7
2.26,0.0385223,0.22521,0.22521,-9.81,9.81,0.7
2.27,0.0407744,0.12711,0.12711,-9.81,9.81,0.7
2.28,0.0420455,0.0290101,0.0290101,-9.81,9.81,0.7
2.29,0.0423356,-0.0690899,-0.0690899,-9.81,9.81,0.7
2.3,0.0416447,-0.16719,-0.16719,-9.81,9.81,0.7
2.31,0.0399728,-0.26529,-0.26529,-9.81,9.81,0.7
2.32,0.0373199,-0.36339,-0.36339,-9.81,9.81,0.7
2.33,0.033686,-0.46149,-0.46149,-9.81,9.81,0.7
2.34,0.0290711,-0.55959,-0.55959,-9.81,9.81,0.7
2.35,0.0234752,-0.65769,-0.65769,-9.81,9.81,0.7
2.36,0.0168983,-0.75579,-0.75579,-9.81,9.81,0.7
2.37,0.00934045,-0.85389,-0.85389,-9.81,9.81,0.7
2.38,0.000801547,-0.95199,-0.95199,-9.81,9.81,0.7
2.39,-0.00871835,0.735063,0.735063,-9.81,9.81,0.7
2.4,-0.00136772,0,0,0,9.81,0.7
2.41,-0.00136772,0,0,0,9.81,0.7
2.42,-0.00136772,0,0,0,9.81,0.7
2.43,-0.00136772,0,0,0,9.81,0.7
2.44,-0.00136772,0,0,0,9.81,0.7
2.45,-0.00136772,0,0,0,9.81,0.7
2.46,-0.00136772,0,0,0,9.81,0.7
2.47,-0.00136772,0,0,0,9.81,0.7
2.48,-0.00136772,0,0,0,9.81,0.7
2.49,-0.00136772,0,0,0,9.81,0.7
2.5,-0.00136772,0,0,0,9.81,0.7
2.51,-0.00136772,0,0,0,9.81,0.7
2.52,-0.00136772,0,0,0,9.81,0.7
2.53,-0.00136772,0,0,0,9.81,0.7
2.54,-0.00136772,0,0,0,9.81,0.7
2.55,-0.00136772,0,0,0,9.81,0.7
2.56,-0.00136772,0,0,0,9.81,0.7
2.57,-0.00136772,0,0,0,9.81,0.7
2.58,-0.00136772,0,0,0,9.81,0.7
2.59,-0.00136772,0,0,0,9.81,0.7
2.6,-0.00136772,0,0,0,9.81,0.7
2.61,-0.00136772,0,0,0,9.81,0.7
2.62,-0.00136772,0,0,0,9.81,0.7
2.63,-0.00136772,0,0,0,9.81,0.7
2.64,-0.00136772,0,0,0,9.81,0.7
2.65,-0.00136772,0,0,0,9.81,0.7
2.66,-0.00136772,0,0,0,9.81,0.7
2.67,-0.00136772,0,0,0,9.81,0.7
2.68,-0.00136772,0,0,0,9.81,0.7
2.69,-0.00136772,0,0,0,9.81,0.7
2.7,-0.00136772,0,0,0,9.81,0.7
2.71,-0.00136772,0,0,0,9.81,0.7
2.72,-0.00136772,0,0,0,9.81,0.7
2.73,-0.00136772,0,0,0,9.81,0.7
2.74,-0.00136772,0,0,0,9.81,0.7
2.75,-0.00136772,0,0,0,9.81,0.7
2.76,-0.00136772,0,0,0,9.81,0.7
2.77,-0.00136772,0,0,0,9.81,0.7
2.78,-0.00136772,0,0,0,9.81,0.7
2.79,-0.00136772,0,0,0,9.81,0.7
2.8,-0.00136772,0,0,0,9.81,0.7
2.81,-0.00136772,0,0,0,9.81,0.7
2.82,-0.00136772,0,0,0,9.81,0.7
2.83,-0.00136772,0,0,0,9.81,0.7
2.84,-0.00136772,0,0,0,9.81,0.7
2.85,-0.00136772,0,0,0,9.81,0.7
2.86,-0.00136772,0,0,0,9.81,0.7
2.87,-0.00136772,0,0,0,9.81,0.7
2.88,-0.00136772,0,0,0,9.81,0.7
2.89,-0.00136772,0,0,0,9.81,0.7
2.9,-0.00136772,0,0,0,9.81,0.7
2.91,-0.00136772,0,0,0,9.81,0.7
2.92,-0.00136772,0,0,0,9.81,0.7
2.93,-0.00136772,0,0,0,9.81,0.7
2.94,-0.00136772,0,0,0,9.81,0.7
2.95,-0.00136772,0,0,0,9.81,0.7
2.96,-0.00136772,0,0,0,9.81,0.7
2.97,-0.00136772,0,0,0,9.81,0.7
2.98,-0.00136772,0,0,0,9.81,0.7
2.99,-0.00136772,0,0,0,9.81,0.7
3,-0.00136772,0,0,0,9.81,0.7
3.01,-0.00136772,0,0,0,9.81,0.7
3.02,-0.00136772,0,0,0,9.81,0.7
3.03,-0.00136772,0,0,0,9.81,0.7
3.04,-0.00136772,0,0,0,9.81,0.7
3.05,-0.00136772,0,0,0,9.81,0.7
3.06,-0.00136772,0,0,0,9.81,0.7
3.07,-0.00136772,0,0,0,9.81,0.7
3.08,-0.00136772,0,0,0,9.81,0.7
3.09,-0.00136772,0,0,0,9.81,0.7
3.1,-0.00136772,0,0,0,9.81,0.7
3.11,-0.00136772,0,0,0,9.81,0.7
3.12,-0.00136772,0,0,0,9.81,0.7
3.13,-0.00136772,0,0,0,9.81,0.7
3.14,-0.00136772,0,0,0,9.81,0.7
3.15,-0.00136772,0,0,0,9.81,0.7
3.16,-0.00136772,0,0,0,9.81,0.7
3.17,-0.00136772,0,0,0,9.81,0.7
3.18,-0.00136772,0,0,0,9.81,0.7
3.19,-0.00136772,0,0,0,9.81,0.7
3.2,-0.00136772,0,0,0,9.81,0.7
3.21,-0.00136772,0,0,0,9.81,0.7
3.22,-0.00136772,0,0,0,9.81,0.7
3.23,-0.00136772,0,0,0,9.81,0.7
3.24,-0.00136772,0,0,0,9.81,0.7
3.25,-0.00136772,0,0,0,9.81,0.7
3.26,-0.00136772,0,0,0,9.81,0.7
3.27,-0.00136772,0,0,0,9.81,0.7
3.28,-0.00136772,0,0,0,9.81,0.7
3.29,-0.00136772,0,0,0,9.81,0.7
3.3,-0.00136772,0,0,0,9.81,0.7
3.31,-0.00136772,0,0,0,9.81,0.7
3.32,-0.00136772,0,0,0,9.81,0.7
3.33,-0.00136772,0,0,0,9.81,0.7
3.34,-0.00136772,0,0,0,9.81,0.7
3.35,-0.00136772,0,0,0,9.81,0.7
3.36,-0.00136772,0,0,0,9.81,0.7
3.37,-0.00136772,0,0,0,9.81,0.7
3.38,-0.00136772,0,0,0,9.81,0.7
3.39,-0.00136772,0,0,0,9.81,0.7
3.4,-0.00136772,0,0,0,9.81,0.7
3.41,-0.00136772,0,0,0,9.81,0.7
3.42,-0.00136772,0,0,0,9.81,0.7
3.43,-0.00136772,0,0,0,9.81,0.7
3.44,-0.00136772,0,0,0,9.81,0.7
3.45,-0.00136772,0,0,0,9.81,0.7
3.46,-0.00136772,0,0,0,9.81,0.7
3.47,-0.00136772,0,0,0,9.81,0.7
3.48,-0.00136772,0,0,0,9.81,0.7
3.49,-0.00136772,0,0,0,9.81,0.7
3.5,-0.00136772,0,0,0,9.81,0.7
3.51,-0.00136772,0,0,0,9.81,0.7
3.52,-0.00136772,0,0,0,9.81,0.7
3.53,-0.00136772,0,0,0,9.81,0.7
3.54,-0.00136772,0,0,0,9.81,0.7
3.55,-0.00136772,0,0,0,9.81,0.7
3.56,-0.00136772,0,0,0,9.81,0.7
3.57,-0.00136772,0,0,0,9.81,0.7
3.58,-0.00136772,0,0,0,9.81,0.7
3.59,-0.00136772,0,0,0,9.81,0.7
3.6,-0.00136772,0,0,0,9.81,0.7
3.61,-0.00136772,0,0,0,9.81,0.7
3.62,-0.00136772,0,0,0,9.81,0.7
3.63,-0.00136772,0,0,0,9.81,0.7
3.64,-0.00136772,0,0,0,9.81,0.7
3.65,-0.00136772,0,0,0,9.81,0.7
3.66,-0.00136772,0,0,0,9.81,0.7
3.67,-0.00136772,0,0,0,9.81,0.7
3.68,-0.00136772,0,0,0,9.81,0.7
3.69,-0.00136772,0,0,0,9.81,0.7
3.7,-0.00136772,0,0,0,9.81,0.7
3.71,-0.00136772,0,0,0,9.81,0.7
3.72,-0.00136772,0,0,0,9.81,0.7
3.73,-0.00136772,0,0,0,9.81,0.7
3.74,-0.00136772,0,0,0,9.81,0.7
3.75,-0.00136772,0,0,0,9.81,0.7
3.76,-0.00136772,0,0,0,9.81,0.7
3.77,-0.00136772,0,0,0,9.81,0.7
3.78,-0.00136772,0,0,0,9.81,0.7
3.79,-0.00136772,0,0,0,9.81,0.7
3.8,-0.00136772,0,0,0,9.81,0.7
3.81,-0.00136772,0,0,0,9.81,0.7
3.82,-0.00136772,0,0,0,9.81,0.7
3.83,-0.00136772,0,0,0,9.81,0.7
3.84,-0.00136772,0,0,0,9.81,0.7
3.85,-0.00136772,0,0,0,9.81,0.7
3.86,-0.00136772,0,0,0,9.81,0.7
3.87,-0.00136772,0,0,0,9.81,0.7
3.88,-0.00136772,0,0,0,9.81,0.7
3.89,-0.00136772,0,0,0,9.81,0.7
3.9,-0.00136772,0,0,0,9.81,0.7
3.91,-0.00136772,0,0,0,9.81,0.7
3.92,-0.00136772,0,0,0,9.81,0.7
3.93,-0.00136772,0,0,0,9.81,0.7
3.94,-0.00136772,0,0,0,9.81,0.7
3.95,-0.00136772,0,0,0,9.81,0.7
3.96,-0.00136772,0,0,0,9.81,0.7
3.97,-0.00136772,0,0,0,9.81,0.7
3.98,-0.00136772,0,0,0,9.81,0.7
3.99,-0.00136772,0,0,0,9.81,0.7
4,-0.00136772,0,0,0,9.81,0.7
4,-0.00136772,0,0,0,9.81,0.7
