"time","Noise","Noise_Filt","Noise_Filt_Sat","Sine","Sine_Filt","Sine_Filt_Quantized"
0.00000000000000E+00,5.04193413169030E-01,6.30241766461288E-02,6.30241766461288E-02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.86451812976500E-07,5.04193413169030E-01,6.30241766461288E-02,6.30241766461288E-02,1.37290362595289E-06,6.65867548561803E-25,0.00000000000000E+00
6.86520458157798E-03,5.04193413169030E-01,6.30241766461288E-02,6.30241766461288E-02,1.37303013086801E-02,5.82299076698040E-14,0.00000000000000E+00
2.00000000000000E-02,5.04193413169030E-01,6.30241766461288E-02,6.30241766461288E-02,3.99973333866662E-02,4.13885211293020E-05,0.00000000000000E+00
2.00000000000000E-02,5.04193413169030E-01,6.30241766461288E-02,6.30241766461288E-02,3.99973333866662E-02,4.13885211293020E-05,0.00000000000000E+00
2.00008163333801E-02,5.04193413169030E-01,6.30241766461288E-02,6.30241766461288E-02,3.99989657268906E-02,4.13919582278452E-05,0.00000000000000E+00
2.81641501343618E-02,5.04193413169030E-01,6.30241766461288E-02,6.30241766461288E-02,5.63208537810842E-02,7.57590540544719E-05,0.00000000000000E+00
4.00000000000000E-02,5.04193413169030E-01,6.30241766461288E-02,6.30241766461288E-02,7.99786683732683E-02,2.59402192385007E-04,0.00000000000000E+00
4.00000000000000E-02,5.04193413169030E-01,6.30241766461288E-02,6.30241766461288E-02,7.99786683732683E-02,2.59402192385007E-04,0.00000000000000E+00
4.00005132424410E-02,5.04193413169030E-01,6.30241766461288E-02,6.30241766461288E-02,7.99796940370613E-02,2.59409951281272E-04,0.00000000000000E+00
4.51329376519485E-02,5.04193413169030E-01,6.30241766461288E-02,6.30241766461288E-02,9.02352334301237E-02,3.36961977946874E-04,0.00000000000000E+00
5.00000000000000E-02,5.04193413169030E-01,6.30241766461288E-02,6.30241766461288E-02,9.99583385413567E-02,4.60222774306346E-04,0.00000000000000E+00
5.00000000000000E-02,3.37524856311971E+00,4.81779038203788E-01,4.81779038203788E-01,9.99583385413567E-02,4.60222774306346E-04,0.00000000000000E+00
5.00005371775737E-02,3.37524856311971E+00,4.81779038203788E-01,4.81779038203788E-01,9.99594115538255E-02,4.60234940930179E-04,0.00000000000000E+00
5.53723129148381E-02,3.37524856311971E+00,4.81779038203788E-01,4.81779038203788E-01,1.10688042283860E-01,5.81834901968939E-04,0.00000000000000E+00
6.00000000000000E-02,3.37524856311971E+00,4.81779038203788E-01,4.81779038203788E-01,1.19928012958889E-01,7.46754229736032E-04,0.00000000000000E+00
6.00000000000000E-02,3.37524856311971E+00,4.81779038203788E-01,4.81779038203788E-01,1.19928012958889E-01,7.46754229736032E-04,0.00000000000000E+00
6.00009707894638E-02,3.37524856311971E+00,4.81779038203788E-01,4.81779038203788E-01,1.19929951043967E-01,7.46784910899285E-04,0.00000000000000E+00
6.97088654277335E-02,3.37524856311971E+00,4.81779038203788E-01,4.81779038203788E-01,1.39304845587416E-01,1.15406594448051E-03,0.00000000000000E+00
8.00000000000000E-02,3.37524856311971E+00,4.81779038203788E-01,4.81779038203788E-01,1.59829387938345E-01,1.68413153441653E-03,0.00000000000000E+00
