"time","uDC","iAC_1_","iAC_2_","iAC_3_","uAC_1_","uAC_2_","uAC_3_","Losses"
0.0023,494.035,43.8723,-44.2138,0.341581,498.122,-419.852,-78.2704,850.543
0.0023,491.085,74.3513,-74.6639,0.312567,495.233,-403.9,-91.3325,962.856
0.0024,491.085,74.3513,-74.6639,0.312567,495.233,-403.9,-91.3325,962.856
0.0024,488.361,111.865,-112.148,0.283245,492.584,-387.915,-104.669,1111.42
0.0025,488.361,111.865,-112.148,0.283245,492.584,-387.915,-104.669,1111.42
0.0025,485.909,155.75,-156.004,0.253643,490.22,-371.932,-118.288,1296.48
0.0026,485.909,155.75,-156.004,0.253643,490.22,-371.932,-118.288,1296.48
0.0026,483.769,205.306,-205.53,0.223791,488.179,-355.985,-132.194,1518.12
0.0027,483.769,205.306,-205.53,0.223791,488.179,-355.985,-132.194,1518.12
0.0027,481.976,259.798,-259.992,0.193718,486.495,-340.107,-146.388,1776.11
0.0028,481.976,259.798,-259.992,0.193718,486.495,-340.107,-146.388,1776.11
0.0028,480.561,318.461,-318.625,0.163454,485.197,-324.325,-160.871,2069.74
0.0029,480.561,318.461,-318.625,0.163454,485.197,-324.325,-160.871,2069.74
0.0029,479.548,380.508,-380.641,0.133028,484.308,-308.668,-175.64,2397.65
0.003,479.548,380.508,-380.641,0.133028,484.308,-308.668,-175.64,2397.65
0.003,478.958,445.127,-445.229,0.102472,483.847,-293.16,-190.688,2757.74
0.0031,478.958,445.127,-445.229,0.102472,483.847,-293.16,-190.688,2757.74
0.0031,478.805,511.494,-511.566,0.0718137,483.827,-277.82,-206.007,3147.07
0.0032,478.805,511.494,-511.566,0.0718137,483.827,-277.82,-206.007,3147.07
0.0032,479.098,578.777,-578.818,0.0410849,484.254,-262.67,-221.585,3561.79
0.0033,479.098,578.777,-578.818,0.0410849,484.254,-262.67,-221.585,3561.79
0.0033,479.84,646.136,-646.147,0.0103156,485.131,-247.723,-237.408,3997.15
0.0034,479.84,646.136,-646.147,0.0103156,485.131,-247.723,-237.408,3997.15
0.0034,481.029,712.734,-712.714,-0.0204639,486.453,-232.995,-253.458,4447.45
0.0035,481.029,712.734,-712.714,-0.0204639,486.453,-232.995,-253.458,4447.45
0.0035,482.656,777.738,-777.687,-0.0512232,488.211,-218.494,-269.717,4906.15
0.0036,482.656,777.738,-777.687,-0.0512232,488.211,-218.494,-269.717,4906.15
0.0036,484.71,840.326,-840.244,-0.0819319,490.389,-204.229,-286.161,5365.94
0.0037,484.71,840.326,-840.244,-0.0819319,490.389,-204.229,-286.161,5365.94
0.0037,487.17,899.69,-899.577,-0.11256,492.968,-190.204,-302.764,5818.82
0.0038,487.17,899.69,-899.577,-0.11256,492.968,-190.204,-302.764,5818.82
0.0038,490.013,955.044,-954.901,-0.143077,495.922,-176.423,-319.499,6256.3
0.0039,490.013,955.044,-954.901,-0.143077,495.922,-176.423,-319.499,6256.3
0.0039,493.21,1005.63,-1005.45,-0.173452,499.22,-162.884,-336.336,6669.53
0.004,493.21,1005.63,-1005.45,-0.173452,499.22,-162.884,-336.336,6669.53
0.004,496.725,1050.71,-1050.51,-0.203657,502.825,-149.584,-353.241,7049.54
0.0041,496.725,1050.71,-1050.51,-0.203657,502.825,-149.584,-353.241,7049.54
0.0041,500.521,1089.59,-1089.36,-0.23366,506.699,-136.519,-370.18,7387.42
0.0042,500.521,1089.59,-1089.36,-0.23366,506.699,-136.519,-370.18,7387.42
0.0042,504.553,1121.62,-1121.36,-0.263433,510.795,-123.681,-387.114,7674.58
0.0043,504.553,1121.62,-1121.36,-0.263433,510.795,-123.681,-387.114,7674.58
0.0043,508.774,1146.18,-1145.89,-0.292946,515.065,-111.06,-404.006,7902.96
0.0044,508.774,1146.18,-1145.89,-0.292946,515.065,-111.06,-404.006,7902.96
0.0044,513.132,1162.69,-1162.37,-0.32217,519.456,-98.6431,-420.813,8065.29
0.0045,513.132,1162.69,-1162.37,-0.32217,519.456,-98.6431,-420.813,8065.29
0.0045,517.572,1170.65,-1170.3,-0.351075,523.912,-86.418,-437.494,8155.29
0.0046,517.572,1170.65,-1170.3,-0.351075,523.912,-86.418,-437.494,8155.29
0.0046,522.034,1169.58,-1169.2,-0.379635,528.372,-74.3685,-454.004,8167.92
0.0047,522.034,1169.58,-1169.2,-0.379635,528.372,-74.3685,-454.004,8167.92
0.0047,526.459,1159.07,-1158.66,-0.407819,532.775,-62.4777,-470.298,8099.54
0.0048,526.459,1159.07,-1158.66,-0.407819,532.775,-62.4777,-470.298,8099.54
0.0048,530.78,1138.77,-1138.34,-0.435602,537.056,-50.727,-486.329,7948.15
0.0049,530.78,1138.77,-1138.34,-0.435602,537.056,-50.727,-486.329,7948.15
0.0049,534.933,1108.4,-1107.94,-0.462954,541.148,-39.0967,-502.051,7713.43
0.005,534.933,1108.4,-1107.94,-0.462954,541.148,-39.0967,-502.051,7713.43
0.005,538.848,1067.72,-1067.23,-0.489849,544.982,-27.5661,-517.416,7396.93
0.0051,538.848,1067.72,-1067.23,-0.489849,544.982,-27.5661,-517.416,7396.93
0.0051,542.458,1016.58,-1016.06,-0.516262,548.489,-16.1136,-532.376,7002.14
0.0052,542.458,1016.58,-1016.06,-0.516262,548.489,-16.1136,-532.376,7002.14
0.0052,545.691,954.863,-954.321,-0.542164,551.599,-4.71716,-546.882,6534.45
0.0053,545.691,954.863,-954.321,-0.542164,551.599,-4.71716,-546.882,6534.45
0.0053,548.479,883.949,-880.592,-3.35641,554.243,-0.877235,-553.365,5998.38
0.0054,548.479,883.949,-880.592,-3.35641,554.243,-0.877235,-553.365,5998.38
0.0054,550.778,808.371,-790.387,-17.9841,556.376,-0.772402,-555.604,5425.35
0.0055,550.778,808.371,-790.387,-17.9841,556.376,-0.772402,-555.604,5425.35
0.0055,552.559,728.511,-683.448,-45.0623,557.97,-0.638385,-557.332,4833.18
0.0056,552.559,728.511,-683.448,-45.0623,557.97,-0.638385,-557.332,4833.18
0.0056,553.794,644.434,-559.899,-84.5349,558.997,-0.475364,-558.521,4237.04
0.0057,553.794,644.434,-559.899,-84.5349,558.997,-0.475364,-558.521,4237.04
0.0057,554.454,556.241,-419.893,-136.348,559.429,-0.283545,-559.145,3654.85
0.0058,554.454,556.241,-419.893,-136.348,559.429,-0.283545,-559.145,3654.85
0.0058,554.512,464.066,-263.616,-200.45,559.239,-0.0631665,-559.176,3107.07
0.0059,554.512,464.066,-263.616,-200.45,559.239,-0.0631665,-559.176,3107.07
0.0059,553.944,368.077,-91.285,-276.792,558.402,0.185507,-558.588,2616.62
0.006,553.944,368.077,-91.285,-276.792,558.402,0.185507,-558.588,2616.62
0.006,552.805,316.991,-0.203765,-316.787,380.601,176.836,-557.438,2255.34
0.0061,552.805,316.991,-0.203765,-316.787,380.601,176.836,-557.438,2255.34
0.0061,551.568,315.527,-0.173561,-315.354,364.88,191.318,-556.198,2238.6
0.0062,551.568,315.527,-0.173561,-315.354,364.88,191.318,-556.198,2238.6
0.0062,550.334,317.716,-0.143186,-317.573,349.077,205.891,-554.968,2241.99
0.0063,550.334,317.716,-0.143186,-317.573,349.077,205.891,-554.968,2241.99
0.0063,549.125,323.081,-0.11267,-322.968,333.22,220.55,-553.77,2263.17
0.0064,549.125,323.081,-0.11267,-322.968,333.22,220.55,-553.77,2263.17
0.0064,547.961,331.126,-0.0820423,-331.044,317.332,235.29,-552.622,2299.78
0.0065,547.961,331.126,-0.0820423,-331.044,317.332,235.29,-552.622,2299.78
0.0065,546.859,341.341,-0.0513338,-341.289,301.437,250.103,-551.54,2349.39
0.0066,546.859,341.341,-0.0513338,-341.289,301.437,250.103,-551.54,2349.39
0.0066,545.83,353.201,-0.0205747,-353.18,285.555,264.98,-550.535,2409.47
0.0067,545.83,353.201,-0.0205747,-353.18,285.555,264.98,-550.535,2409.47
0.0067,544.885,366.173,0.0102048,-366.183,269.706,279.91,-549.616,2477.36
0.0068,544.885,366.173,0.0102048,-366.183,269.706,279.91,-549.616,2477.36
0.0068,544.028,379.72,0.0409742,-379.761,253.906,294.88,-548.787,2550.29
0.0069,544.028,379.72,0.0409742,-379.761,253.906,294.88,-548.787,2550.29
0.0069,543.263,393.3,0.0717032,-393.371,238.172,309.876,-548.048,2625.34
0.007,543.263,393.3,0.0717032,-393.371,238.172,309.876,-548.048,2625.34
0.007,542.586,406.374,0.102361,-406.476,222.518,324.88,-547.398,2699.47
0.0071,542.586,406.374,0.102361,-406.476,222.518,324.88,-547.398,2699.47
0.0071,541.994,418.407,0.132919,-418.54,206.956,339.874,-546.83,2769.53
0.0072,541.994,418.407,0.132919,-418.54,206.956,339.874,-546.83,2769.53
0.0072,541.477,428.874,0.163345,-429.037,191.495,354.839,-546.334,2832.32
0.0073,541.477,428.874,0.163345,-429.037,191.495,354.839,-546.334,2832.32
0.0073,541.023,437.259,0.193609,-437.452,176.144,369.753,-545.897,2884.65
0.0074,541.023,437.259,0.193609,-437.452,176.144,369.753,-545.897,2884.65
0.0074,540.617,443.062,0.223683,-443.286,160.91,384.593,-545.503,2923.35
0.0075,540.617,443.062,0.223683,-443.286,160.91,384.593,-545.503,2923.35
0.0075,540.24,445.802,0.253536,-446.056,145.797,399.334,-545.131,2945.37
0.0076,540.24,445.802,0.253536,-446.056,145.797,399.334,-545.131,2945.37
0.0076,539.87,445.018,0.283139,-445.301,130.81,413.949,-544.759,2947.86
0.0077,539.87,445.018,0.283139,-445.301,130.81,413.949,-544.759,2947.86
0.0077,539.482,440.273,0.312462,-440.585,115.95,428.412,-544.362,2928.24
0.0078,539.482,440.273,0.312462,-440.585,115.95,428.412,-544.362,2928.24
0.0078,539.048,431.156,0.341477,-431.498,101.216,442.693,-543.909,2884.28
0.0079,539.048,431.156,0.341477,-431.498,101.216,442.693,-543.909,2884.28
0.0079,538.537,417.288,0.370155,-417.658,86.6078,456.763,-543.371,2814.17
0.008,538.537,417.288,0.370155,-417.658,86.6078,456.763,-543.371,2814.17
0.008,537.918,398.32,0.398468,-398.719,72.1227,470.591,-542.714,2716.64
0.0081,537.918,398.32,0.398468,-398.719,72.1227,470.591,-542.714,2716.64
0.0081,537.154,373.939,0.426387,-374.365,57.7568,484.145,-541.901,2590.97
0.0082,537.154,373.939,0.426387,-374.365,57.7568,484.145,-541.901,2590.97
0.0082,536.209,343.867,0.453886,-344.321,43.5049,497.391,-540.896,2437.12
0.0083,536.209,343.867,0.453886,-344.321,43.5049,497.391,-540.896,2437.12
0.0083,535.044,307.866,0.480937,-308.347,29.3611,510.298,-539.659,2255.75
0.0084,535.044,307.866,0.480937,-308.347,29.3611,510.298,-539.659,2255.75
0.0084,533.619,265.737,0.507513,-266.245,15.3184,522.832,-538.15,2048.26
0.0085,533.619,265.737,0.507513,-266.245,15.3184,522.832,-538.15,2048.26
0.0085,531.892,217.324,0.533588,-217.857,1.36899,534.958,-536.327,1816.81
0.0086,531.892,217.324,0.533588,-217.857,1.36899,534.958,-536.327,1816.81
0.0086,529.828,159.284,7.0081,-166.292,0.152276,534.001,-534.153,1563.57
0.0087,529.828,159.284,7.0081,-166.292,0.152276,534.001,-534.153,1563.57
0.0087,527.424,87.1491,28.6884,-115.838,0.0584607,531.568,-531.626,1322.88
0.0088,527.424,87.1491,28.6884,-115.838,0.0584607,531.568,-531.626,1322.88
0.0088,524.687,0.881706,65.4759,-66.3576,-0.0645941,528.818,-528.753,1103.16
0.0089,524.687,0.881706,65.4759,-66.3576,-0.0645941,528.818,-528.753,1103.16
0.0089,521.785,0.331946,67.2331,-67.565,-96.9864,525.919,-428.933,1016.51
0.009,521.785,0.331946,67.2331,-67.565,-96.9864,525.919,-428.933,1016.51
0.009,518.918,0.302826,76.1444,-76.4472,-110.122,523.07,-412.948,1037.94
0.0091,518.918,0.302826,76.1444,-76.4472,-110.122,523.07,-412.948,1037.94
0.0091,516.134,0.273407,91.9693,-92.2427,-123.455,520.317,-396.862,1090.82
0.0092,516.134,0.273407,91.9693,-92.2427,-123.455,520.317,-396.862,1090.82
0.0092,513.477,0.243719,114.164,-114.408,-136.993,517.704,-380.712,1174.17
0.0093,513.477,0.243719,114.164,-114.408,-136.993,517.704,-380.712,1174.17
0.0093,510.987,0.21379,142.148,-142.362,-150.74,515.27,-364.53,1287.16
0.0094,510.987,0.21379,142.148,-142.362,-150.74,515.27,-364.53,1287.16
0.0094,508.701,0.18365,175.303,-175.487,-164.7,513.051,-348.35,1428.95
0.0095,508.701,0.18365,175.303,-175.487,-164.7,513.051,-348.35,1428.95
0.0095,506.652,0.153328,212.983,-213.136,-178.874,511.077,-332.203,1598.54
0.0096,506.652,0.153328,212.983,-213.136,-178.874,511.077,-332.203,1598.54
0.0096,504.867,0.122856,254.512,-254.635,-193.259,509.375,-316.115,1794.7
0.0097,504.867,0.122856,254.512,-254.635,-193.259,509.375,-316.115,1794.7
0.0097,503.369,0.092262,299.195,-299.288,-207.852,507.967,-300.114,2015.78
0.0098,503.369,0.092262,299.195,-299.288,-207.852,507.967,-300.114,2015.78
0.0098,502.178,0.0615771,346.316,-346.378,-222.646,506.87,-284.224,2259.66
0.0099,502.178,0.0615771,346.316,-346.378,-222.646,506.87,-284.224,2259.66
0.0099,501.308,0.0308315,395.147,-395.177,-237.633,506.097,-268.464,2523.7
0.01,501.308,0.0308315,395.147,-395.177,-237.633,506.097,-268.464,2523.7
0.01,500.766,5.5406e-005,444.949,-444.949,-252.8,505.655,-252.855,2804.67
0.0101,500.766,5.5406e-005,444.949,-444.949,-252.8,505.655,-252.855,2804.67
0.0101,500.557,-0.0307207,494.98,-494.95,-268.134,505.546,-237.413,3098.7
0.0102,500.557,-0.0307207,494.98,-494.95,-268.134,505.546,-237.413,3098.7
0.0102,500.681,-0.0614665,544.499,-544.438,-283.618,505.769,-222.151,3401.36
0.0103,500.681,-0.0614665,544.499,-544.438,-283.618,505.769,-222.151,3401.36
0.0103,501.131,-0.0921517,592.767,-592.675,-299.233,506.315,-207.082,3707.59
0.0104,501.131,-0.0921517,592.767,-592.675,-299.233,506.315,-207.082,3707.59
0.0104,501.896,-0.122746,639.055,-638.932,-314.96,507.173,-192.214,4011.88
0.0105,501.896,-0.122746,639.055,-638.932,-314.96,507.173,-192.214,4011.88
0.0105,502.961,-0.153219,682.647,-682.494,-330.772,508.325,-177.553,4308.26
0.0106,502.961,-0.153219,682.647,-682.494,-330.772,508.325,-177.553,4308.26
0.0106,504.306,-0.183541,722.848,-722.664,-346.646,509.751,-163.105,4590.44
0.0107,504.306,-0.183541,722.848,-722.664,-346.646,509.751,-163.105,4590.44
0.0107,505.906,-0.213682,758.981,-758.768,-362.552,511.422,-148.87,4851.98
0.0108,505.906,-0.213682,758.981,-758.768,-362.552,511.422,-148.87,4851.98
0.0108,507.73,-0.243611,790.399,-790.156,-378.461,513.31,-134.849,5086.36
0.0109,507.73,-0.243611,790.399,-790.156,-378.461,513.31,-134.849,5086.36
0.0109,509.747,-0.273301,816.483,-816.21,-394.34,515.379,-121.039,5287.21
0.011,509.747,-0.273301,816.483,-816.21,-394.34,515.379,-121.039,5287.21
0.011,511.918,-0.302721,836.649,-836.346,-410.155,517.59,-107.435,5448.46
0.0111,511.918,-0.302721,836.649,-836.346,-410.155,517.59,-107.435,5448.46
0.0111,514.202,-0.331842,850.351,-850.019,-425.872,519.902,-94.0298,5564.49
0.0112,514.202,-0.331842,850.351,-850.019,-425.872,519.902,-94.0298,5564.49
0.0112,516.555,-0.360635,857.085,-856.724,-441.451,522.267,-80.816,5630.35
0.0113,516.555,-0.360635,857.085,-856.724,-441.451,522.267,-80.816,5630.35
0.0113,518.927,-0.389073,856.39,-856.001,-456.856,524.639,-67.7828,5641.89
0.0114,518.927,-0.389073,856.39,-856.001,-456.856,524.639,-67.7828,5641.89
0.0114,521.269,-0.417126,847.853,-847.436,-472.045,526.963,-54.9183,5595.96
0.0115,521.269,-0.417126,847.853,-847.436,-472.045,526.963,-54.9183,5595.96
0.0115,523.527,-0.444768,831.112,-830.667,-486.978,529.188,-42.2094,5490.51
0.0116,523.527,-0.444768,831.112,-830.667,-486.978,529.188,-42.2094,5490.51
0.0116,525.645,-0.471971,805.855,-805.383,-501.613,531.255,-29.6415,5324.75
0.0117,525.645,-0.471971,805.855,-805.383,-501.613,531.255,-29.6415,5324.75
0.0117,527.565,-0.498708,771.828,-771.329,-515.908,533.107,-17.1989,5099.25
0.0118,527.565,-0.498708,771.828,-771.329,-515.908,533.107,-17.1989,5099.25
0.0118,529.228,-0.524954,728.828,-728.303,-529.819,534.684,-4.86497,4815.98
0.0119,529.228,-0.524954,728.828,-728.303,-529.819,534.684,-4.86497,4815.98
0.0119,530.576,-3.51257,678.195,-674.682,-535.257,535.928,-0.671169,4475.64
0.012,530.576,-3.51257,678.195,-674.682,-535.257,535.928,-0.671169,4475.64
0.012,531.577,-19.1945,624.7,-605.506,-536.219,536.806,-0.586311,4106.96
0.0121,531.577,-19.1945,624.7,-605.506,-536.219,536.806,-0.586311,4106.96
0.0121,532.212,-48.2183,568.601,-520.383,-536.828,537.3,-0.472164,3723.77
0.0122,532.212,-48.2183,568.601,-520.383,-536.828,537.3,-0.472164,3723.77
0.0122,532.464,-90.4466,509.783,-419.336,-537.063,537.392,-0.328889,3336.77
0.0123,532.464,-90.4466,509.783,-419.336,-537.063,537.392,-0.328889,3336.77
0.0123,532.315,-145.739,448.154,-302.415,-536.907,537.064,-0.156675,2959.42
0.0124,532.315,-145.739,448.154,-302.415,-536.907,537.064,-0.156675,2959.42
0.0124,531.745,-213.954,383.648,-169.693,-536.341,536.297,0.0442609,2607.79
0.0125,531.745,-213.954,383.648,-169.693,-536.341,536.297,0.0442609,2607.79
0.0125,530.735,-294.948,316.222,-21.2746,-535.345,535.072,0.273673,2300.55
0.0126,530.735,-294.948,316.222,-21.2746,-535.345,535.072,0.273673,2300.55
0.0126,529.471,-317.056,317.28,-0.223791,-534.104,378.948,155.157,2197.87
0.0127,529.471,-317.056,317.28,-0.223791,-534.104,378.948,155.157,2197.87
0.0127,528.294,-333.034,333.228,-0.193718,-532.959,363.339,169.621,2273.09
0.0128,528.294,-333.034,333.228,-0.193718,-532.959,363.339,169.621,2273.09
0.0128,527.237,-352.841,353.005,-0.163454,-531.941,347.698,184.244,2371.21
0.0129,527.237,-352.841,353.005,-0.163454,-531.941,347.698,184.244,2371.21
0.0129,526.322,-375.905,376.038,-0.133028,-531.073,332.051,199.022,2490.08
0.013,526.322,-375.905,376.038,-0.133028,-531.073,332.051,199.022,2490.08
0.013,525.571,-401.634,401.736,-0.102472,-530.373,316.422,213.951,2627.35
0.0131,525.571,-401.634,401.736,-0.102472,-530.373,316.422,213.951,2627.35
0.0131,524.998,-429.418,429.49,-0.0718137,-529.856,300.835,229.021,2780.41
0.0132,524.998,-429.418,429.49,-0.0718137,-529.856,300.835,229.021,2780.41
0.0132,524.616,-458.639,458.68,-0.0410849,-529.532,285.308,244.223,2946.37
0.0133,524.616,-458.639,458.68,-0.0410849,-529.532,285.308,244.223,2946.37
0.0133,524.431,-488.667,488.677,-0.0103156,-529.407,269.861,259.546,3122.01
0.0134,524.431,-488.667,488.677,-0.0103156,-529.407,269.861,259.546,3122.01
0.0134,524.447,-518.871,518.85,0.0204639,-529.484,254.51,274.974,3303.79
0.0135,524.447,-518.871,518.85,0.0204639,-529.484,254.51,274.974,3303.79
0.0135,524.663,-548.617,548.566,0.0512232,-529.76,239.268,290.491,3487.85
0.0136,524.663,-548.617,548.566,0.0512232,-529.76,239.268,290.491,3487.85
0.0136,525.075,-577.278,577.196,0.0819319,-530.228,224.148,306.08,3670.06
0.0137,525.075,-577.278,577.196,0.0819319,-530.228,224.148,306.08,3670.06
0.0137,525.672,-604.232,604.12,0.11256,-530.879,209.159,321.719,3846.02
0.0138,525.672,-604.232,604.12,0.11256,-530.879,209.159,321.719,3846.02
0.0138,526.441,-628.871,628.728,0.143077,-531.697,194.31,337.387,4011.16
0.0139,526.441,-628.871,628.728,0.143077,-531.697,194.31,337.387,4011.16
0.0139,527.364,-650.602,650.429,0.173452,-532.664,179.606,353.058,4160.83
0.014,527.364,-650.602,650.429,0.173452,-532.664,179.606,353.058,4160.83
0.014,528.422,-668.85,668.646,0.203657,-533.758,165.051,368.708,4290.36
0.0141,528.422,-668.85,668.646,0.203657,-533.758,165.051,368.708,4290.36
0.0141,529.587,-683.065,682.831,0.23366,-534.952,150.646,384.306,4395.19
0.0142,529.587,-683.065,682.831,0.23366,-534.952,150.646,384.306,4395.19
0.0142,530.833,-692.72,692.456,0.263433,-536.217,136.392,399.825,4470.98
0.0143,530.833,-692.72,692.456,0.263433,-536.217,136.392,399.825,4470.98
0.0143,532.126,-697.32,697.027,0.292946,-537.519,122.287,415.233,4513.72
0.0144,532.126,-697.32,697.027,0.292946,-537.519,122.287,415.233,4513.72
0.0144,533.432,-696.402,696.08,0.32217,-538.823,108.327,430.497,4519.87
0.0145,533.432,-696.402,696.08,0.32217,-538.823,108.327,430.497,4519.87
0.0145,534.712,-689.541,689.19,0.351075,-540.089,94.5068,445.582,4486.46
0.0146,534.712,-689.541,689.19,0.351075,-540.089,94.5068,445.582,4486.46
0.0146,535.925,-676.348,675.968,0.379635,-541.276,80.8204,460.456,4411.25
0.0147,535.925,-676.348,675.968,0.379635,-541.276,80.8204,460.456,4411.25
0.0147,537.028,-656.476,656.068,0.407819,-542.339,67.2597,475.079,4292.77
0.0148,537.028,-656.476,656.068,0.407819,-542.339,67.2597,475.079,4292.77
0.0148,537.975,-629.62,629.185,0.435602,-543.233,53.8153,489.417,4130.47
0.0149,537.975,-629.62,629.185,0.435602,-543.233,53.8153,489.417,4130.47
0.0149,538.719,-595.523,595.06,0.462954,-543.909,40.4771,503.432,3924.77
0.015,538.719,-595.523,595.06,0.462954,-543.909,40.4771,503.432,3924.77
0.015,539.211,-553.973,553.483,0.489849,-544.318,27.2338,517.084,3677.14
0.0151,539.211,-553.973,553.483,0.489849,-544.318,27.2338,517.084,3677.14
0.0151,539.401,-504.806,504.29,0.516262,-544.409,14.0734,530.335,3390.13
0.0152,539.401,-504.806,504.29,0.516262,-544.409,14.0734,530.335,3390.13
0.0152,539.237,-447.909,447.367,0.542164,-544.131,0.983171,543.148,3067.38
0.0153,539.237,-447.909,447.367,0.542164,-544.131,0.983171,543.148,3067.38
0.0153,538.674,-386.53,379.341,7.18947,-543.439,0.372151,543.067,2713.22
0.0154,538.674,-386.53,379.341,7.18947,-543.439,0.372151,543.067,2713.22
0.0154,537.701,-324.491,296.325,28.166,-542.32,0.268159,542.052,2362.45
0.0155,537.701,-324.491,296.325,28.166,-542.32,0.268159,542.052,2362.45
0.0155,536.311,-261.726,198.354,63.3719,-540.77,0.134982,540.635,2024.87
0.0156,536.311,-261.726,198.354,63.3719,-540.77,0.134982,540.635,2024.87
0.0156,534.5,-198.168,85.4836,112.685,-538.783,-0.0272013,538.81,1712.23
0.0157,534.5,-198.168,85.4836,112.685,-538.783,-0.0272013,538.81,1712.23
0.0157,532.286,-155.011,0.293052,154.718,-414.823,-121.772,536.595,1420.81
0.0158,532.286,-155.011,0.293052,154.718,-414.823,-121.772,536.595,1420.81
0.0158,529.992,-160.762,0.26354,160.498,-398.926,-135.386,534.312,1433.2
0.0159,529.992,-160.762,0.26354,160.498,-398.926,-135.386,534.312,1433.2
0.0159,527.756,-172.369,0.233768,172.136,-382.934,-149.166,532.1,1474.1
0.016,527.756,-172.369,0.233768,172.136,-382.934,-149.166,532.1,1474.1
0.016,525.616,-189.311,0.203765,189.107,-366.879,-163.114,529.994,1541.98
0.0161,525.616,-189.311,0.203765,189.107,-366.879,-163.114,529.994,1541.98
0.0161,523.605,-211.031,0.173561,210.858,-350.794,-177.232,528.026,1635.33
0.0162,523.605,-211.031,0.173561,210.858,-350.794,-177.232,528.026,1635.33
0.0162,521.754,-236.945,0.143186,236.802,-334.706,-191.52,526.226,1752.61
0.0163,521.754,-236.945,0.143186,236.802,-334.706,-191.52,526.226,1752.61
