"time","FMU_Interface_OUT0_Vehicle_Acceleration","FMU_Interface_OUT1_Vehicle_Velocity","FMU_Interface_OUT2_Vehicle_Distance","FMU_Interface_OUT3_Load_Signal","FMU_Interface_OUT4_Engine_Speed"
1.74,0,0,0,0,750
1.75,0,0,0,0,750
1.76,0,0,0,0,750
1.77,0,0,0,0,750
1.78,0,0,0,0,750
1.79,0,0,0,0,750
1.8,0,0,0,0,750
1.81,0,0,0,0,750
1.82,0,0,0,0,750
1.83,0,0,0,0,750
1.84,0,0,0,0,750
1.85,0,0,0,0,750
1.86,0,0,0,0,750
1.87,0,0,0,0,750
1.88,0,0,0,0,750
1.89,0,0,0,0,750
1.9,0,0,0,0,750
1.91,0,0,0,0,750
1.92,0,0,0,0,750
1.93,0,0,0,0,750
1.94,0,0,0,0,750
1.95,0,0,0,0,750
1.96,0,0,0,0,750
1.97,0,0,0,0,750
1.98,0,0,0,0,750
1.99,0,0,0,0,750
2,0,0,0,0,750
2.01,0,0,0,0,750
2.02,0,0,0,0,750
2.03,0,0,0,0,750
2.04,0,0,0,0,750
2.05,0,0,0,0,750
2.06,0,0,0,0,750
2.07,0,0,0,0,750
2.08,0,0,0,0,750
2.09,0,0,0,0,750
2.1,0,0,0,0,750
2.11,0,0,0,0,750
2.12,0,0,0,0,750
2.13,0,0,0,0,750
2.14,0,0,0,0,750
2.15,0,0,0,0,750
2.16,0,0,0,0,750
2.17,0,0,0,0,750
2.18,0,0,0,0,750
2.19,0,0,0,0,750
2.2,0,0,0,0,750
2.21,0,0,0,0,750
2.22,0,0,0,0,750
2.23,0,0,0,0,750
2.24,0,0,0,0,750
2.25,0,0,0,0,750
2.26,0,0,0,0,750
2.27,0,0,0,0,750
2.28,0,0,0,0,750
2.29,0,0,0,0,750
2.3,0,0,0,0,750
2.31,0,0,0,0,750
2.32,0,0,0,0,750
2.33,0,0,0,0,750
2.34,0,0,0,0,750
2.35,0,0,0,0,750
2.36,0,0,0,0,750
2.37,0,0,0,0,750
2.38,0,0,0,0,750
2.39,0,0,0,0,750
2.4,0,0,0,0,750
2.41,0,0,0,0,750
2.42,0,0,0,0,750
2.43,0,0,0,0,750
2.44,0,0,0,0,750
2.45,0,0,0,0,750
2.46,0,0,0,0,750
2.47,0,0,0,0,750
2.48,0,0,0,0,750
2.49,0,0,0,0,750
2.5,0,0,0,0,750
2.51,0,0,0,0,750
2.52,0,0,0,0,750
2.53,0,0,0,0,750
2.54,0,0,0,0,750
2.55,0,0,0,0,750
2.56,0,0,0,0,750
2.57,0,0,0,0,750
2.58,0,0,0,0,750
2.59,0,0,0,0,750
2.6,0,0,0,0,750
2.61,0,0,0,0,750
2.62,0,0,0,0,750
2.63,0,0,0,0,750
2.64,0,0,0,0,750
2.65,0,0,0,0,750
2.66,0,0,0,0,750
2.67,0,0,0,0,750
2.68,0,0,0,0,750
2.69,0,0,0,0,750
2.7,0,0,0,0,750
2.71,0,0,0,0,750
2.72,0,0,0,0,750
2.73,0,0,0,0,750
2.74,0,0,0,0,750
2.75,0,0,0,0,750
2.76,0,0,0,0,750
2.77,0,0,0,0,750
2.78,0,0,0,0,750
2.79,0,0,0,0,750
2.8,0,0,0,0,750
2.81,0,0,0,0,750
2.82,0,0,0,0,750
2.83,0,0,0,0,750
2.84,0,0,0,0,750
2.85,0,0,0,0,750
2.86,0,0,0,0,750
2.87,0,0,0,0,750
2.88,0,0,0,0,750
2.89,0,0,0,0,750
2.9,0,0,0,0,750
2.91,0,0,0,0,750
2.92,0,0,0,0,750
2.93,0,0,0,0,750
2.94,0,0,0,0,750
2.95,0,0,0,0,750
2.96,0,0,0,0,750
2.97,0,0,0,0,750
2.98,0,0,0,0,750
2.99,0,0,0,0,750
3,0,0,0,0,750
3.01,0,0,0,0,750
3.02,0,0,0,0,750
3.03,0,0,0,0,750
3.04,0,0,0,0,750
3.05,0,0,0,0,750
3.06,0,0,0,0,750
3.07,0,0,0,0,750
3.08,0,0,0,0,750
3.09,0,0,0,0,750
3.1,0,0,0,0,750
3.11,0,0,0,0,750
3.12,0,0,0,0,750
3.13,0,0,0,0,750
3.14,0,0,0,0,750
3.15,0,0,0,0,750
3.16,0,0,0,0,750
3.17,0,0,0,0,750
3.18,0,0,0,0,750
3.19,0,0,0,0,750
3.2,0,0,0,0,750
3.21,0,0,0,0,750
3.22,0,0,0,0,750
3.23,0,0,0,0,750
3.24,0,0,0,0,750
3.25,0,0,0,0,750
3.26,0,0,0,0,750
3.27,0,0,0,0,750
3.28,0,0,0,0,750
3.29,0,0,0,0,750
3.3,0,0,0,0,750
3.31,0,0,0,0,750
3.32,0,0,0,0,750
3.33,0,0,0,0,750
3.34,0,0,0,0,750
3.35,0,0,0,0,750
3.36,0,0,0,0,750
3.37,0,0,0,0,750
3.38,0,0,0,0,750
3.39,0,0,0,0,750
3.4,0,0,0,0,750
3.41,0,0,0,0,750
3.42,0,0,0,0,750
3.43,0,0,0,0,750
3.44,0,0,0,0,750
3.45,0,0,0,0,750
3.46,0,0,0,0,750
3.47,0,0,0,0,750
3.48,0,0,0,0,750
3.49,0,0,0,0,750
3.5,0,0,0,0,750
3.51,0,0,0,0,750
3.52,0,0,0,0,750
3.53,0,0,0,0,750
3.54,0,0,0,0,750
3.55,0,0,0,0,750
3.56,0,0,0,0,750
3.57,0,0,0,0,750
3.58,0,0,0,0,750
3.59,0,0,0,0,750
3.6,0,0,0,0,750
3.61,0,0,0,0,750
3.62,0,0,0,0,750
3.63,0,0,0,0,750
3.64,0,0,0,0,750
3.65,0,0,0,0,750
3.66,0,0,0,0,750
3.67,0,0,0,0,750
3.68,0,0,0,0,750
3.69,0,0,0,0,750
3.7,0,0,0,0,750
3.71,0,0,0,0,750
3.72,0,0,0,0,750
3.73,0,0,0,0,750
3.74,0,0,0,0,750
3.75,0,0,0,0,750
3.76,0,0,0,0,750
3.77,0,0,0,0,750
3.78,0,0,0,0,750
3.79,0,0,0,0,750
3.8,0,0,0,0,750
3.81,0,0,0,0,750
3.82,0,0,0,0,750
3.83,0,0,0,0,750
3.84,0,0,0,0,750
3.85,0,0,0,0,750
3.86,0,0,0,0,750
3.87,0,0,0,0,750
3.88,0,0,0,0,750
3.89,0,0,0,0,750
3.9,0,0,0,0,750
3.91,0,0,0,0,750
3.92,0,0,0,0,750
3.93,0,0,0,0,750
3.94,0,0,0,0,750
3.95,0,0,0,0,750
3.96,0,0,0,0,750
3.97,0,0,0,0,750
3.98,0,0,0,0,750
3.99,0,0,0,0,750
4,0,0,0,0,750
4.01,0,0,0,0,750
4.02,0,0,0,0,750
4.03,0,0,0,0,750
4.04,0,0,0,0,750
4.05,0,0,0,0,750
4.06,0,0,0,0,750
4.07,0,0,0,0,750
4.08,0,0,0,0,750
4.09,0,0,0,0,750
4.1,0,0,0,0,750
4.11,0,0,0,0,750
4.12,0,0,0,0,750
4.13,0,0,0,0,750
4.14,0,0,0,0,750
4.15,0,0,0,0,750
4.16,0,0,0,0,750
4.17,0,0,0,0,750
4.18,0,0,0,0,750
4.19,0,0,0,0,750
4.2,0,0,0,0,750
4.21,0,0,0,0,750
4.22,0,0,0,0,750
4.23,0,0,0,0,750
4.24,0,0,0,0,750
4.25,0,0,0,0,750
4.26,0,0,0,0,750
4.27,0,0,0,0,750
4.28,0,0,0,0,750
4.29,0,0,0,0,750
4.3,0,0,0,0,750
4.31,0,0,0,0,750
4.32,0,0,0,0,750
4.33,0,0,0,0,750
4.34,0,0,0,0,750
4.35,0,0,0,0,750
4.36,0,0,0,0,750
4.37,0,0,0,0,750
4.38,0,0,0,0,750
4.39,0,0,0,0,750
4.4,0,0,0,0,750
4.41,0,0,0,0,750
4.42,0,0,0,0,750
4.43,0,0,0,0,750
4.44,0,0,0,0,750
4.45,0,0,0,0,750
4.46,0,0,0,0,750
4.47,0,0,0,0,750
4.48,0,0,0,0,750
4.49,0,0,0,0,750
4.5,0,0,0,0,750
4.51,0,0,0,0,750
4.52,0,0,0,0,750
4.53,0,0,0,0,750
4.54,0,0,0,0,750
4.55,0,0,0,0,750
4.56,0,0,0,0,750
4.57,0,0,0,0,750
4.58,0,0,0,0,750
4.59,0,0,0,0,750
4.6,0,0,0,0,750
4.61,0,0,0,0,750
4.62,0,0,0,0,750
4.63,0,0,0,0,750
4.64,0,0,0,0,750
4.65,0,0,0,0,750
4.66,0,0,0,0,750
4.67,0,0,0,0,750
4.68,0,0,0,0,750
4.69,0,0,0,0,750
4.7,0,0,0,0,750
4.71,0,0,0,0,750
4.72,0,0,0,0,750
4.73,0,0,0,0,750
4.74,0,0,0,0,750
4.75,0,0,0,0,750
4.76,0,0,0,0,750
4.77,0,0,0,0,750
4.78,0,0,0,0,750
4.79,0,0,0,0,750
4.8,0,0,0,0,750
4.81,0,0,0,0,750
4.82,0,0,0,0,750
4.83,0,0,0,0,750
4.84,0,0,0,0,750
4.85,0,0,0,0,750
4.86,0,0,0,0,750
4.87,0,0,0,0,750
4.88,0,0,0,0,750
4.89,0,0,0,0,750
4.9,0,0,0,0,750
4.91,0,0,0,0,750
4.92,0,0,0,0,750
4.93,0,0,0,0,750
4.94,0,0,0,0,750
4.95,0,0,0,0,750
4.96,0,0,0,0,750
4.97,0,0,0,0,750
4.98,0,0,0,0,750
4.99,0,0,0,0,750
5,0,0,0,0,750
5.01,0,0,0,0,750
5.02,0,0,0,0,750
5.03,0,0,0,0,750
5.04,0,0,0,0,750
5.05,0,0,0,0,750
5.06,0,0,0,0,750
5.07,0,0,0,0,750
5.08,0,0,0,0,750
5.09,0,0,0,0,750
5.1,0,0,0,0,750
5.11,0,0,0,0,750
5.12,0,0,0,0,750
5.13,0,0,0,0,750
5.14,0,0,0,0,750
5.15,0,0,0,0,750
5.16,0,0,0,0,750
5.17,0,0,0,0,750
5.18,0,0,0,0,750
5.19,0,0,0,0,750
5.2,0,0,0,0,750
5.21,0,0,0,0,750
5.22,0,0,0,0,750
5.23,0,0,0,0,750
5.24,0,0,0,0,750
5.25,0,0,0,0,750
5.26,0,0,0,0,750
5.27,0,0,0,0,750
5.28,0,0,0,0,750
5.29,0,0,0,0,750
5.3,0,0,0,0,750
5.31,0,0,0,0,750
5.32,0,0,0,0,750
5.33,0,0,0,0,750
5.34,0,0,0,0,750
5.35,0,0,0,0,750
5.36,0,0,0,0,750
5.37,0,0,0,0,750
5.38,0,0,0,0,750
5.39,0,0,0,0,750
5.4,0,0,0,0,750
5.41,0,0,0,0,750
5.42,0,0,0,0,750
5.43,0,0,0,0,750
5.44,0,0,0,0,750
5.45,0,0,0,0,750
5.46,0,0,0,0,750
5.47,0,0,0,0,750
5.48,0,0,0,0,750
5.49,0,0,0,0,750
5.5,0,0,0,0,750
5.51,0,0,0,0,750
5.52,0,0,0,0,750
5.53,0,0,0,0,750
5.54,0,0,0,0,750
5.55,0,0,0,0,750
5.56,0,0,0,0,750
5.57,0,0,0,0,750
5.58,0,0,0,0,750
5.59,0,0,0,0,750
5.6,0,0,0,0,750
5.61,0,0,0,0,750
5.62,0,0,0,0,750
5.63,0,0,0,0,750
5.64,0,0,0,0,750
5.65,0,0,0,0,750
5.66,0,0,0,0,750
5.67,0,0,0,0,750
5.68,0,0,0,0,750
5.69,0,0,0,0,750
5.7,0,0,0,0,750
5.71,0,0,0,0,750
5.72,0,0,0,0,750
5.73,0,0,0,0,750
5.74,0,0,0,0,750
5.75,0,0,0,0,750
5.76,0,0,0,0,750
5.77,0,0,0,0,750
5.78,0,0,0,0,750
5.79,0,0,0,0,750
5.8,0,0,0,0,750
5.81,0,0,0,0,750
5.82,0,0,0,0,750
5.83,0,0,0,0,750
5.84,0,0,0,0,750
5.85,0,0,0,0,750
5.86,0,0,0,0,750
5.87,0,0,0,0,750
5.88,0,0,0,0,750
5.89,0,0,0,0,750
5.9,0,0,0,0,750
5.91,0,0,0,0,750
5.92,0,0,0,0,750
5.93,0,0,0,0,750
5.94,0,0,0,0,750
5.95,0,0,0,0,750
5.96,0,0,0,0,750
5.97,0,0,0,0,750
5.98,0,0,0,0,750
5.99,0,0,0,0,750
6,0,0,0,0,750
6.01,0,0,0,0,750
6.02,0,0,0,0,750
6.03,0,0,0,0,750
6.04,0,0,0,0,750
6.05,0,0,0,0,750
6.06,0,0,0,0,750
6.07,0,0,0,0,750
6.08,0,0,0,0,750
6.09,0,0,0,0,750
6.1,0,0,0,0,750
6.11,0,0,0,0,750
6.12,0,0,0,0,750
6.13,0,0,0,0,750
6.14,0,0,0,0,750
6.15,0,0,0,0,750
6.16,0,0,0,0,750
6.17,0,0,0,0,750
6.18,0,0,0,0,750
6.19,0,0,0,0,750
6.2,0,0,0,0,750
6.21,0,0,0,0,750
6.22,0,0,0,0,750
6.23,0,0,0,0,750
6.24,0,0,0,0,750
6.25,0,0,0,0,750
6.26,0,0,0,0,750
6.27,0,0,0,0,750
6.28,0,0,0,0,750
6.29,0,0,0,0,750
6.3,0,0,0,0,750
6.31,0,0,0,0,750
6.32,0,0,0,0,750
6.33,0,0,0,0,750
6.34,0,0,0,0,750
6.35,0,0,0,0,750
6.36,0,0,0,0,750
6.37,0,0,0,0,750
6.38,0,0,0,0,750
6.39,0,0,0,0,750
6.4,0,0,0,0,750
6.41,0,0,0,0,750
6.42,0,0,0,0,750
6.43,0,0,0,0,750
6.44,0,0,0,0,750
6.45,0,0,0,0,750
6.46,0,0,0,0,750
6.47,0,0,0,0,750
6.48,0,0,0,0,750
6.49,0,0,0,0,750
6.5,0,0,0,0,750
6.51,0,0,0,0,750
6.52,0,0,0,0,750
6.53,0,0,0,0,750
6.54,0,0,0,0,750
6.55,0,0,0,0,750
6.56,0,0,0,0,750
6.57,0,0,0,0,750
6.58,0,0,0,0,750
6.59,0,0,0,0,750
6.6,0,0,0,0,750
6.61,0,0,0,0,750
6.62,0,0,0,0,750
6.63,0,0,0,0,750
6.64,0,0,0,0,750
6.65,0,0,0,0,750
6.66,0,0,0,0,750
6.67,0,0,0,0,750
6.68,0,0,0,0,750
6.69,0,0,0,0,750
6.7,0,0,0,0,750
6.71,0,0,0,0,750
6.72,0,0,0,0,750
6.73,0,0,0,0,750
6.74,0,0,0,0,750
6.75,0,0,0,0,750
6.76,0,0,0,0,750
6.77,0,0,0,0,750
6.78,0,0,0,0,750
6.79,0,0,0,0,750
6.8,0,0,0,0,750
6.81,0,0,0,0,750
6.82,0,0,0,0,750
6.83,0,0,0,0,750
6.84,0,0,0,0,750
6.85,0,0,0,0,750
6.86,0,0,0,0,750
6.87,0,0,0,0,750
6.88,0,0,0,0,750
6.89,0,0,0,0,750
6.9,0,0,0,0,750
6.91,0,0,0,0,750
6.92,0,0,0,0,750
6.93,0,0,0,0,750
6.94,0,0,0,0,750
6.95,0,0,0,0,750
6.96,0,0,0,0,750
6.97,0,0,0,0,750
6.98,0,0,0,0,750
6.99,0,0,0,0,750
7,0,0,0,0,750
7.01,0,0,0,0,750
7.02,0,0,0,0,750
7.03,0,0,0,0,750
7.04,0,0,0,0,750
7.05,0,0,0,0,750
7.06,0,0,0,0,750
7.07,0,0,0,0,750
7.08,0,0,0,0,750
7.09,0,0,0,0,750
7.1,0,0,0,0,750
7.11,0,0,0,0,750
7.12,0,0,0,0,750
7.13,0,0,0,0,750
7.14,0,0,0,0,750
7.15,0,0,0,0,750
7.16,0,0,0,0,750
7.17,0,0,0,0,750
7.18,0,0,0,0,750
7.19,0,0,0,0,750
7.2,0,0,0,0,750
7.21,0,0,0,0,750
7.22,0,0,0,0,750
7.23,0,0,0,0,750
7.24,0,0,0,0,750
7.25,0,0,0,0,750
7.26,0,0,0,0,750
7.27,0,0,0,0,750
7.28,0,0,0,0,750
7.29,0,0,0,0,750
7.3,0,0,0,0,750
7.31,0,0,0,0,750
7.32,0,0,0,0,750
7.33,0,0,0,0,750
7.34,0,0,0,0,750
7.35,0,0,0,0,750
7.36,0,0,0,0,750
7.37,0,0,0,0,750
7.38,0,0,0,0,750
7.39,0,0,0,0,750
7.4,0,0,0,0,750
7.41,0,0,0,0,750
7.42,0,0,0,0,750
7.43,0,0,0,0,750
7.44,0,0,0,0,750
7.45,0,0,0,0,750
7.46,0,0,0,0,750
7.47,0,0,0,0,750
7.48,0,0,0,0,750
7.49,0,0,0,0,750
7.5,0,0,0,0,750
7.51,0,0,0,0,750
7.52,0,0,0,0,750
7.53,0,0,0,0,750
7.54,0,0,0,0,750
7.55,0,0,0,0,750
7.56,0,0,0,0,750
7.57,0,0,0,0,750
7.58,0,0,0,0,750
7.59,0,0,0,0,750
7.6,0,0,0,0,750
7.61,0,0,0,0,750
7.62,0,0,0,0,750
7.63,0,0,0,0,750
7.64,0,0,0,0,750
7.65,0,0,0,0,750
7.66,0,0,0,0,750
7.67,0,0,0,0,750
7.68,0,0,0,0,750
7.69,0,0,0,0,750
7.7,0,0,0,0,750
7.71,0,0,0,0,750
7.72,0,0,0,0,750
7.73,0,0,0,0,750
7.74,0,0,0,0,750
7.75,0,0,0,0,750
7.76,0,0,0,0,750
7.77,0,0,0,0,750
7.78,0,0,0,0,750
7.79,0,0,0,0,750
7.8,0,0,0,0,750
7.81,0,0,0,0,750
7.82,0,0,0,0,750
7.83,0,0,0,0,750
7.84,0,0,0,0,750
7.85,0,0,0,0,750
7.86,0,0,0,0,750
7.87,0,0,0,0,750
7.88,0,0,0,0,750
7.89,0,0,0,0,750
7.9,0,0,0,0,750
7.91,0,0,0,0,750
7.92,0,0,0,0,750
7.93,0,0,0,0,750
7.94,0,0,0,0,750
7.95,0,0,0,0,750
7.96,0,0,0,0,750
7.97,0,0,0,0,750
7.98,0,0,0,0,750
7.99,0,0,0,0,750
8,0,0,0,0,750
8.01,0,0,0,0,750
8.02,0,0,0,0,750
8.03,0,0,0,0,750
8.04,0,0,0,0,750
8.05,0,0,0,0,750
8.06,0,0,0,0,750
8.07,0,0,0,0,750
8.08,0,0,0,0,750
8.09,0,0,0,0,750
8.1,0,0,0,0,750
8.11,0,0,0,0,750
8.12,0,0,0,0,750
8.13,0,0,0,0,750
8.14,0,0,0,0,750
8.15,0,0,0,0,750
8.16,0,0,0,0,750
8.17,0,0,0,0,750
8.18,0,0,0,0,750
8.19,0,0,0,0,750
8.2,0,0,0,0,750
8.21,0,0,0,0,750
8.22,0,0,0,0,750
8.23,0,0,0,0,750
8.24,0,0,0,0,750
8.25,0,0,0,0,750
8.26,0,0,0,0,750
8.27,0,0,0,0,750
8.28,0,0,0,0,750
8.29,0,0,0,0,750
8.3,0,0,0,0,750
8.31,0,0,0,0,750
8.32,0,0,0,0,750
8.33,0,0,0,0,750
8.34,0,0,0,0,750
8.35,0,0,0,0,750
8.36,0,0,0,0,750
8.37,0,0,0,0,750
8.38,0,0,0,0,750
8.39,0,0,0,0,750
8.4,0,0,0,0,750
8.41,0,0,0,0,750
8.42,0,0,0,0,750
8.43,0,0,0,0,750
8.44,0,0,0,0,750
8.45,0,0,0,0,750
8.46,0,0,0,0,750
8.47,0,0,0,0,750
8.48,0,0,0,0,750
8.49,0,0,0,0,750
8.5,0,0,0,0,750
8.51,0,0,0,0,750
8.52,0,0,0,0,750
8.53,0,0,0,0,750
8.54,0,0,0,0,750
8.55,0,0,0,0,750
8.56,0,0,0,0,750
8.57,0,0,0,0,750
8.58,0,0,0,0,750
8.59,0,0,0,0,750
8.6,0,0,0,0,750
8.61,0,0,0,0,750
8.62,0,0,0,0,750
8.63,0,0,0,0,750
8.64,0,0,0,0,750
8.65,0,0,0,0,750
8.66,0,0,0,0,750
8.67,0,0,0,0,750
8.68,0,0,0,0,750
8.69,0,0,0,0,750
8.7,0,0,0,0,750
8.71,0,0,0,0,750
8.72,0,0,0,0,750
8.73,0,0,0,0,750
8.74,0,0,0,0,750
8.75,0,0,0,0,750
8.76,0,0,0,0,750
8.77,0,0,0,0,750
8.78,0,0,0,0,750
8.79,0,0,0,0,750
8.8,0,0,0,0,750
8.81,0,0,0,0,750
8.82,0,0,0,0,750
8.83,0,0,0,0,750
8.84,0,0,0,0,750
8.85,0,0,0,0,750
8.86,0,0,0,0,750
8.87,0,0,0,0,750
8.88,0,0,0,0,750
8.89,0,0,0,0,750
8.9,0,0,0,0,750
8.91,0,0,0,0,750
8.92,0,0,0,0,750
8.93,0,0,0,0,750
8.94,0,0,0,0,750
8.95,0,0,0,0,750
8.96,0,0,0,0,750
8.97,0,0,0,0,750
8.98,0,0,0,0,750
8.99,0,0,0,0,750
9,0,0,0,0,750
9.01,0,0,0,0,750
9.02,0,0,0,0,750
9.03,0,0,0,0,750
9.04,0,0,0,0,750
9.05,0,0,0,0,750
9.06,0,0,0,0,750
9.07,0,0,0,0,750
9.08,0,0,0,0,750
9.09,0,0,0,0,750
9.1,0,0,0,0,750
9.11,0,0,0,0,750
9.12,0,0,0,0,750
9.13,0,0,0,0,750
9.14,0,0,0,0,750
9.15,0,0,0,0,750
9.16,0,0,0,0,750
9.17,0,0,0,0,750
9.18,0,0,0,0,750
9.19,0,0,0,0,750
9.2,0,0,0,0,750
9.21,0,0,0,0,750
9.22,0,0,0,0,750
9.23,0,0,0,0,750
9.24,0,0,0,0,750
9.25,0,0,0,0,750
9.26,0,0,0,0,750
9.27,0,0,0,0,750
9.28,0,0,0,0,750
9.29,0,0,0,0,750
9.3,0,0,0,0,750
9.31,0,0,0,0,750
9.32,0,0,0,0,750
9.33,0,0,0,0,750
9.34,0,0,0,0,750
9.35,0,0,0,0,750
9.36,0,0,0,0,750
9.37,0,0,0,0,750
9.38,0,0,0,0,750
9.39,0,0,0,0,750
9.4,0,0,0,0,750
9.41,0,0,0,0,750
9.42,0,0,0,0,750
9.43,0,0,0,0,750
9.44,0,0,0,0,750
9.45,0,0,0,0,750
9.46,0,0,0,0,750
9.47,0,0,0,0,750
9.48,0,0,0,0,750
9.49,0,0,0,0,750
9.5,0,0,0,0,750
9.51,0,0,0,0,750
9.52,0,0,0,0,750
9.53,0,0,0,0,750
9.54,0,0,0,0,750
9.55,0,0,0,0,750
9.56,0,0,0,0,750
9.57,0,0,0,0,750
9.58,0,0,0,0,750
9.59,0,0,0,0,750
9.6,0,0,0,0,750
9.61,0,0,0,0,750
9.62,0,0,0,0,750
9.63,0,0,0,0,750
9.64,0,0,0,0,750
9.65,0,0,0,0,750
9.66,0,0,0,0,750
9.67,0,0,0,0,750
9.68,0,0,0,0,750
9.69,0,0,0,0,750
9.7,0,0,0,0,750
9.71,0,0,0,0,750
9.72,0,0,0,0,750
9.73,0,0,0,0,750
9.74,0,0,0,0,750
9.75,0,0,0,0,750
9.76,0,0,0,0,750
9.77,0,0,0,0,750
9.78,0,0,0,0,750
9.79,0,0,0,0,750
9.8,0,0,0,0,750
9.81,0,0,0,0,750
9.82,0,0,0,0,750
9.83,0,0,0,0,750
