time,dFFREG.dataOut[1],dFFREG.dataOut[2]
0.00258,1.0,1.0
0.00261,1.0,1.0
0.00264,1.0,1.0
0.00267,1.0,1.0
0.0027,1.0,1.0
0.00273,1.0,1.0
0.00276,1.0,1.0
0.00279,1.0,1.0
0.00282,1.0,1.0
0.00285,1.0,1.0
0.00288,1.0,1.0
0.00291,1.0,1.0
0.00294,1.0,1.0
0.00297,1.0,1.0
0.003,1.0,1.0
0.00303,1.0,1.0
0.00306,1.0,1.0
0.00309,1.0,1.0
0.00312,1.0,1.0
0.00315,1.0,1.0
0.00318,1.0,1.0
0.00321,1.0,1.0
0.00324,1.0,1.0
0.00327,1.0,1.0
0.0033,1.0,1.0
0.00333,1.0,1.0
0.00336,1.0,1.0
0.00339,1.0,1.0
0.00342,1.0,1.0
0.00345,1.0,1.0
0.00348,1.0,1.0
0.00351,1.0,1.0
0.00354,1.0,1.0
0.00357,1.0,1.0
0.0036,1.0,1.0
0.00363,1.0,1.0
0.00366,1.0,1.0
0.00369,1.0,1.0
0.00372,1.0,1.0
0.00375,1.0,1.0
0.00378,1.0,1.0
0.00381,1.0,1.0
0.00384,1.0,1.0
0.00387,1.0,1.0
0.0039,1.0,1.0
0.00393,1.0,1.0
0.00396,1.0,1.0
0.00399,1.0,1.0
0.00402,1.0,1.0
0.00405,1.0,1.0
0.00408,1.0,1.0
0.00411,1.0,1.0
0.00414,1.0,1.0
0.00417,1.0,1.0
0.0042,1.0,1.0
0.00423,1.0,1.0
0.00426,1.0,1.0
0.00429,1.0,1.0
0.00432,1.0,1.0
0.00435,1.0,1.0
0.00438,1.0,1.0
0.00441,1.0,1.0
0.00444,1.0,1.0
0.00447,1.0,1.0
0.0045,1.0,1.0
0.00453,1.0,1.0
0.00456,1.0,1.0
0.00459,1.0,1.0
0.00462,1.0,1.0
0.00465,1.0,1.0
0.00468,1.0,1.0
0.00471,1.0,1.0
0.00474,1.0,1.0
0.00477,1.0,1.0
0.0048,1.0,1.0
0.00483,1.0,1.0
0.00486,1.0,1.0
0.00489,1.0,1.0
0.00492,1.0,1.0
0.00495,1.0,1.0
0.00498,1.0,1.0
0.00501,1.0,1.0
0.00504,1.0,1.0
0.00507,1.0,1.0
0.0051,1.0,1.0
0.00513,1.0,1.0
0.00516,1.0,1.0
0.00519,1.0,1.0
0.00522,1.0,1.0
0.00525,1.0,1.0
0.00528,1.0,1.0
0.00531,1.0,1.0
0.00534,1.0,1.0
0.00537,1.0,1.0
0.0054,1.0,1.0
0.00543,1.0,1.0
0.00546,1.0,1.0
0.00549,1.0,1.0
0.00552,1.0,1.0
0.00555,1.0,1.0
0.00558,1.0,1.0
0.00561,1.0,1.0
0.00564,1.0,1.0
0.00567,1.0,1.0
0.0057,1.0,1.0
0.00573,1.0,1.0
0.00576,1.0,1.0
0.00579,1.0,1.0
0.00582,1.0,1.0
0.00585,1.0,1.0
0.00588,1.0,1.0
0.00591,1.0,1.0
0.00594,1.0,1.0
0.00597,1.0,1.0
0.006,1.0,1.0
0.00603,1.0,1.0
0.00606,1.0,1.0
0.00609,1.0,1.0
0.00612,1.0,1.0
0.00615,1.0,1.0
0.00618,1.0,1.0
0.00621,1.0,1.0
0.00624,1.0,1.0
0.00627,1.0,1.0
0.0063,1.0,1.0
0.00633,1.0,1.0
0.00636,1.0,1.0
0.00639,1.0,1.0
0.00642,1.0,1.0
0.00645,1.0,1.0
0.00648,1.0,1.0
0.00651,1.0,1.0
0.00654,1.0,1.0
0.00657,1.0,1.0
0.0066,1.0,1.0
0.00663,1.0,1.0
0.00666,1.0,1.0
0.00669,1.0,1.0
0.00672,1.0,1.0
0.00675,1.0,1.0
0.00678,1.0,1.0
0.00681,1.0,1.0
0.00684,1.0,1.0
0.00687,1.0,1.0
0.0069,1.0,1.0
0.00693,1.0,1.0
0.00696,1.0,1.0
0.00699,1.0,1.0
0.00702,1.0,1.0
0.00705,1.0,1.0
0.00708,1.0,1.0
0.00711,1.0,1.0
0.00714,1.0,1.0
0.00717,1.0,1.0
0.0072,1.0,1.0
0.00723,1.0,1.0
0.00726,1.0,1.0
0.00729,1.0,1.0
0.00732,1.0,1.0
0.00735,1.0,1.0
0.00738,1.0,1.0
0.00741,1.0,1.0
0.00744,1.0,1.0
0.00747,1.0,1.0
0.0075,1.0,1.0
0.00753,1.0,1.0
0.00756,1.0,1.0
0.00759,1.0,1.0
0.00762,1.0,1.0
0.00765,1.0,1.0
0.00768,1.0,1.0
0.00771,1.0,1.0
0.00774,1.0,1.0
0.00777,1.0,1.0
0.0078,1.0,1.0
0.00783,1.0,1.0
0.00786,1.0,1.0
0.00789,1.0,1.0
0.00792,1.0,1.0
0.00795,1.0,1.0
0.00798,1.0,1.0
0.00801,1.0,1.0
0.00804,1.0,1.0
0.00807,1.0,1.0
0.0081,1.0,1.0
0.00813,1.0,1.0
0.00816,1.0,1.0
0.00819,1.0,1.0
0.00822,1.0,1.0
0.00825,1.0,1.0
0.00828,1.0,1.0
0.00831,1.0,1.0
0.00834,1.0,1.0
0.00837,1.0,1.0
0.0084,1.0,1.0
0.00843,1.0,1.0
0.00846,1.0,1.0
0.00849,1.0,1.0
0.00852,1.0,1.0
0.00855,1.0,1.0
0.00858,1.0,1.0
0.00861,1.0,1.0
0.00864,1.0,1.0
0.00867,1.0,1.0
0.0087,1.0,1.0
0.00873,1.0,1.0
0.00876,1.0,1.0
0.00879,1.0,1.0
0.00882,1.0,1.0
0.00885,1.0,1.0
0.00888,1.0,1.0
0.00891,1.0,1.0
0.00894,1.0,1.0
0.00897,1.0,1.0
0.009,1.0,1.0
0.00903,1.0,1.0
0.00906,1.0,1.0
0.00909,1.0,1.0
0.00912,1.0,1.0
0.00915,1.0,1.0
0.00918,1.0,1.0
0.00921,1.0,1.0
0.00924,1.0,1.0
0.00927,1.0,1.0
0.0093,1.0,1.0
0.00933,1.0,1.0
0.00936,1.0,1.0
0.00939,1.0,1.0
0.00942,1.0,1.0
0.00945,1.0,1.0
0.00948,1.0,1.0
0.00951,1.0,1.0
0.00954,1.0,1.0
0.00957,1.0,1.0
0.0096,1.0,1.0
0.00963,1.0,1.0
0.00966,1.0,1.0
0.00969,1.0,1.0
0.00972,1.0,1.0
0.00975,1.0,1.0
0.00978,1.0,1.0
0.00981,1.0,1.0
0.00984,1.0,1.0
0.00987,1.0,1.0
0.0099,1.0,1.0
0.00993,1.0,1.0
0.00996,1.0,1.0
0.00999,1.0,1.0
0.01002,1.0,1.0
0.01005,1.0,1.0
0.01008,1.0,1.0
0.01011,1.0,1.0
0.01014,1.0,1.0
0.01017,1.0,1.0
0.0102,1.0,1.0
0.01023,1.0,1.0
0.01026,1.0,1.0
0.01029,1.0,1.0
0.01032,1.0,1.0
0.01035,1.0,1.0
0.01038,1.0,1.0
0.01041,1.0,1.0
0.01044,1.0,1.0
0.01047,1.0,1.0
0.0105,1.0,1.0
0.01053,1.0,1.0
0.01056,1.0,1.0
0.01059,1.0,1.0
0.01062,1.0,1.0
0.01065,1.0,1.0
0.01068,1.0,1.0
0.01071,1.0,1.0
0.01074,1.0,1.0
0.01077,1.0,1.0
0.0108,1.0,1.0
0.01083,1.0,1.0
0.01086,1.0,1.0
0.01089,1.0,1.0
0.01092,1.0,1.0
0.01095,1.0,1.0
0.01098,1.0,1.0
0.01101,1.0,1.0
0.01104,1.0,1.0
0.01107,1.0,1.0
0.0111,1.0,1.0
0.01113,1.0,1.0
0.01116,1.0,1.0
0.01119,1.0,1.0
0.01122,1.0,1.0
0.01125,1.0,1.0
0.01128,1.0,1.0
0.01131,1.0,1.0
0.01134,1.0,1.0
0.01137,1.0,1.0
0.0114,1.0,1.0
0.01143,1.0,1.0
0.01146,1.0,1.0
0.01149,1.0,1.0
0.01152,1.0,1.0
0.01155,1.0,1.0
0.01158,1.0,1.0
0.01161,1.0,1.0
0.01164,1.0,1.0
0.01167,1.0,1.0
0.0117,1.0,1.0
0.01173,1.0,1.0
0.01176,1.0,1.0
0.01179,1.0,1.0
0.01182,1.0,1.0
0.01185,1.0,1.0
0.01188,1.0,1.0
0.01191,1.0,1.0
0.01194,1.0,1.0
0.01197,1.0,1.0
0.012,1.0,1.0
0.01203,1.0,1.0
0.01206,1.0,1.0
0.01209,1.0,1.0
0.01212,1.0,1.0
0.01215,1.0,1.0
0.01218,1.0,1.0
0.01221,1.0,1.0
0.01224,1.0,1.0
0.01227,1.0,1.0
0.0123,1.0,1.0
0.01233,1.0,1.0
0.01236,1.0,1.0
0.01239,1.0,1.0
0.01242,1.0,1.0
0.01245,1.0,1.0
0.01248,1.0,1.0
0.01251,1.0,1.0
0.01254,1.0,1.0
0.01257,1.0,1.0
0.0126,1.0,1.0
0.01263,1.0,1.0
0.01266,1.0,1.0
0.01269,1.0,1.0
0.01272,1.0,1.0
0.01275,1.0,1.0
0.01278,1.0,1.0
0.01281,1.0,1.0
0.01284,1.0,1.0
0.01287,1.0,1.0
0.0129,1.0,1.0
0.01293,1.0,1.0
0.01296,1.0,1.0
0.01299,1.0,1.0
0.01302,1.0,1.0
0.01305,1.0,1.0
0.01308,1.0,1.0
0.01311,1.0,1.0
0.01314,1.0,1.0
0.01317,1.0,1.0
0.0132,1.0,1.0
0.01323,1.0,1.0
0.01326,1.0,1.0
0.01329,1.0,1.0
0.01332,1.0,1.0
0.01335,1.0,1.0
0.01338,1.0,1.0
0.01341,1.0,1.0
0.01344,1.0,1.0
0.01347,1.0,1.0
0.0135,1.0,1.0
0.01353,1.0,1.0
0.01356,1.0,1.0
0.01359,1.0,1.0
0.01362,1.0,1.0
0.01365,1.0,1.0
0.01368,1.0,1.0
0.01371,1.0,1.0
0.01374,1.0,1.0
0.01377,1.0,1.0
0.0138,1.0,1.0
0.01383,1.0,1.0
0.01386,1.0,1.0
0.01389,1.0,1.0
0.01392,1.0,1.0
0.01395,1.0,1.0
0.01398,1.0,1.0
0.01401,1.0,1.0
0.01404,1.0,1.0
0.01407,1.0,1.0
0.0141,1.0,1.0
0.01413,1.0,1.0
0.01416,1.0,1.0
0.01419,1.0,1.0
0.01422,1.0,1.0
0.01425,1.0,1.0
0.01428,1.0,1.0
0.01431,1.0,1.0
0.01434,1.0,1.0
0.01437,1.0,1.0
0.0144,1.0,1.0
0.01443,1.0,1.0
0.01446,1.0,1.0
0.01449,1.0,1.0
0.01452,1.0,1.0
0.01455,1.0,1.0
0.01458,1.0,1.0
0.01461,1.0,1.0
0.01464,1.0,1.0
0.01467,1.0,1.0
0.0147,1.0,1.0
0.01473,1.0,1.0
0.01476,1.0,1.0
0.01479,1.0,1.0
0.01482,1.0,1.0
0.01485,1.0,1.0
0.01488,1.0,1.0
0.01491,1.0,1.0
0.01494,1.0,1.0
0.01497,1.0,1.0
0.015,1.0,1.0
0.01503,1.0,1.0
0.01506,1.0,1.0
0.01509,1.0,1.0
0.01512,1.0,1.0
0.01515,1.0,1.0
0.01518,1.0,1.0
0.01521,1.0,1.0
0.01524,1.0,1.0
0.01527,1.0,1.0
0.0153,1.0,1.0
0.01533,1.0,1.0
0.01536,1.0,1.0
0.01539,1.0,1.0
0.01542,1.0,1.0
0.01545,1.0,1.0
0.01548,1.0,1.0
0.01551,1.0,1.0
0.01554,1.0,1.0
0.01557,1.0,1.0
0.0156,1.0,1.0
0.01563,1.0,1.0
0.01566,1.0,1.0
0.01569,1.0,1.0
0.01572,1.0,1.0
0.01575,1.0,1.0
0.01578,1.0,1.0
0.01581,1.0,1.0
0.01584,1.0,1.0
0.01587,1.0,1.0
0.0159,1.0,1.0
0.01593,1.0,1.0
0.01596,1.0,1.0
0.01599,1.0,1.0
0.01602,1.0,1.0
0.01605,1.0,1.0
0.01608,1.0,1.0
0.01611,1.0,1.0
0.01614,1.0,1.0
0.01617,1.0,1.0
0.0162,1.0,1.0
0.01623,1.0,1.0
0.01626,1.0,1.0
0.01629,1.0,1.0
0.01632,1.0,1.0
0.01635,1.0,1.0
0.01638,1.0,1.0
0.01641,1.0,1.0
0.01644,1.0,1.0
0.01647,1.0,1.0
0.0165,1.0,1.0
0.01653,1.0,1.0
0.01656,1.0,1.0
0.01659,1.0,1.0
0.01662,1.0,1.0
0.01665,1.0,1.0
0.01668,1.0,1.0
0.01671,1.0,1.0
0.01674,1.0,1.0
0.01677,1.0,1.0
0.0168,1.0,1.0
0.01683,1.0,1.0
0.01686,1.0,1.0
0.01689,1.0,1.0
0.01692,1.0,1.0
0.01695,1.0,1.0
0.01698,1.0,1.0
0.01701,1.0,1.0
0.01704,1.0,1.0
0.01707,1.0,1.0
0.0171,1.0,1.0
0.01713,1.0,1.0
0.01716,1.0,1.0
0.01719,1.0,1.0
0.01722,1.0,1.0
0.01725,1.0,1.0
0.01728,1.0,1.0
0.01731,1.0,1.0
0.01734,1.0,1.0
0.01737,1.0,1.0
0.0174,1.0,1.0
0.01743,1.0,1.0
0.01746,1.0,1.0
0.01749,1.0,1.0
0.01752,1.0,1.0
0.01755,1.0,1.0
0.01758,1.0,1.0
0.01761,1.0,1.0
0.01764,1.0,1.0
0.01767,1.0,1.0
0.0177,1.0,1.0
0.01773,1.0,1.0
0.01776,1.0,1.0
0.01779,1.0,1.0
0.01782,1.0,1.0
0.01785,1.0,1.0
0.01788,1.0,1.0
0.01791,1.0,1.0
0.01794,1.0,1.0
0.01797,1.0,1.0
0.018,1.0,1.0
0.01803,1.0,1.0
0.01806,1.0,1.0
0.01809,1.0,1.0
0.01812,1.0,1.0
0.01815,1.0,1.0
0.01818,1.0,1.0
0.01821,1.0,1.0
0.01824,1.0,1.0
0.01827,1.0,1.0
0.0183,1.0,1.0
0.01833,1.0,1.0
0.01836,1.0,1.0
0.01839,1.0,1.0
0.01842,1.0,1.0
0.01845,1.0,1.0
0.01848,1.0,1.0
0.01851,1.0,1.0
0.01854,1.0,1.0
0.01857,1.0,1.0
0.0186,1.0,1.0
0.01863,1.0,1.0
0.01866,1.0,1.0
0.01869,1.0,1.0
0.01872,1.0,1.0
0.01875,1.0,1.0
0.01878,1.0,1.0
0.01881,1.0,1.0
0.01884,1.0,1.0
0.01887,1.0,1.0
0.0189,1.0,1.0
0.01893,1.0,1.0
0.01896,1.0,1.0
0.01899,1.0,1.0
0.01902,1.0,1.0
0.01905,1.0,1.0
0.01908,1.0,1.0
0.01911,1.0,1.0
0.01914,1.0,1.0
0.01917,1.0,1.0
0.0192,1.0,1.0
0.01923,1.0,1.0
0.01926,1.0,1.0
0.01929,1.0,1.0
0.01932,1.0,1.0
0.01935,1.0,1.0
0.01938,1.0,1.0
0.01941,1.0,1.0
0.01944,1.0,1.0
0.01947,1.0,1.0
0.0195,1.0,1.0
0.01953,1.0,1.0
0.01956,1.0,1.0
0.01959,1.0,1.0
0.01962,1.0,1.0
0.01965,1.0,1.0
0.01968,1.0,1.0
0.01971,1.0,1.0
0.01974,1.0,1.0
0.01977,1.0,1.0
0.0198,1.0,1.0
0.01983,1.0,1.0
0.01986,1.0,1.0
0.01989,1.0,1.0
0.01992,1.0,1.0
0.01995,1.0,1.0
0.01998,1.0,1.0
0.02001,1.0,1.0
0.02004,1.0,1.0
0.02007,1.0,1.0
0.0201,1.0,1.0
0.02013,1.0,1.0
0.02016,1.0,1.0
0.02019,1.0,1.0
0.02022,1.0,1.0
0.02025,1.0,1.0
0.02028,1.0,1.0
0.02031,1.0,1.0
0.02034,1.0,1.0
0.02037,1.0,1.0
0.0204,1.0,1.0
0.02043,1.0,1.0
0.02046,1.0,1.0
0.02049,1.0,1.0
0.02052,1.0,1.0
0.02055,1.0,1.0
0.02058,1.0,1.0
0.02061,1.0,1.0
0.02064,1.0,1.0
0.02067,1.0,1.0
0.0207,1.0,1.0
0.02073,1.0,1.0
0.02076,1.0,1.0
0.02079,1.0,1.0
0.02082,1.0,1.0
0.02085,1.0,1.0
0.02088,1.0,1.0
0.02091,1.0,1.0
0.02094,1.0,1.0
0.02097,1.0,1.0
0.021,1.0,1.0
0.02103,1.0,1.0
0.02106,1.0,1.0
0.02109,1.0,1.0
0.02112,1.0,1.0
0.02115,1.0,1.0
0.02118,1.0,1.0
0.02121,1.0,1.0
0.02124,1.0,1.0
0.02127,1.0,1.0
0.0213,1.0,1.0
0.02133,1.0,1.0
0.02136,1.0,1.0
0.02139,1.0,1.0
0.02142,1.0,1.0
0.02145,1.0,1.0
0.02148,1.0,1.0
0.02151,1.0,1.0
0.02154,1.0,1.0
0.02157,1.0,1.0
0.0216,1.0,1.0
0.02163,1.0,1.0
0.02166,1.0,1.0
0.02169,1.0,1.0
0.02172,1.0,1.0
0.02175,1.0,1.0
0.02178,1.0,1.0
0.02181,1.0,1.0
0.02184,1.0,1.0
0.02187,1.0,1.0
0.0219,1.0,1.0
0.02193,1.0,1.0
0.02196,1.0,1.0
0.02199,1.0,1.0
0.02202,1.0,1.0
0.02205,1.0,1.0
0.02208,1.0,1.0
0.02211,1.0,1.0
0.02214,1.0,1.0
0.02217,1.0,1.0
0.0222,1.0,1.0
0.02223,1.0,1.0
0.02226,1.0,1.0
0.02229,1.0,1.0
0.02232,1.0,1.0
0.02235,1.0,1.0
0.02238,1.0,1.0
0.02241,1.0,1.0
0.02244,1.0,1.0
0.02247,1.0,1.0
0.0225,1.0,1.0
0.02253,1.0,1.0
0.02256,1.0,1.0
0.02259,1.0,1.0
0.02262,1.0,1.0
0.02265,1.0,1.0
0.02268,1.0,1.0
0.02271,1.0,1.0
0.02274,1.0,1.0
0.02277,1.0,1.0
0.0228,1.0,1.0
0.02283,1.0,1.0
0.02286,1.0,1.0
0.02289,1.0,1.0
0.02292,1.0,1.0
0.02295,1.0,1.0
0.02298,1.0,1.0
0.02301,1.0,1.0
0.02304,1.0,1.0
0.02307,1.0,1.0
0.0231,1.0,1.0
0.02313,1.0,1.0
0.02316,1.0,1.0
0.02319,1.0,1.0
0.02322,1.0,1.0
0.02325,1.0,1.0
0.02328,1.0,1.0
0.02331,1.0,1.0
0.02334,1.0,1.0
0.02337,1.0,1.0
0.0234,1.0,1.0
0.02343,1.0,1.0
0.02346,1.0,1.0
0.02349,1.0,1.0
0.02352,1.0,1.0
0.02355,1.0,1.0
0.02358,1.0,1.0
0.02361,1.0,1.0
0.02364,1.0,1.0
0.02367,1.0,1.0
0.0237,1.0,1.0
0.02373,1.0,1.0
0.02376,1.0,1.0
0.02379,1.0,1.0
0.02382,1.0,1.0
0.02385,1.0,1.0
0.02388,1.0,1.0
0.02391,1.0,1.0
0.02394,1.0,1.0
0.02397,1.0,1.0
0.024,1.0,1.0
0.02403,1.0,1.0
0.02406,1.0,1.0
0.02409,1.0,1.0
0.02412,1.0,1.0
0.02415,1.0,1.0
0.02418,1.0,1.0
0.02421,1.0,1.0
0.02424,1.0,1.0
0.02427,1.0,1.0
0.0243,1.0,1.0
0.02433,1.0,1.0
0.02436,1.0,1.0
0.02439,1.0,1.0
0.02442,1.0,1.0
0.02445,1.0,1.0
0.02448,1.0,1.0
0.02451,1.0,1.0
0.02454,1.0,1.0
0.02457,1.0,1.0
0.0246,1.0,1.0
0.02463,1.0,1.0
0.02466,1.0,1.0
0.02469,1.0,1.0
0.02472,1.0,1.0
0.02475,1.0,1.0
0.02478,1.0,1.0
0.02481,1.0,1.0
0.02484,1.0,1.0
0.02487,1.0,1.0
0.0249,1.0,1.0
0.02493,1.0,1.0
0.02496,1.0,1.0
0.02499,1.0,1.0
0.02502,1.0,1.0
0.02505,1.0,1.0
0.02508,1.0,1.0
0.02511,1.0,1.0
0.02514,1.0,1.0
0.02517,1.0,1.0
0.0252,1.0,1.0
0.02523,1.0,1.0
0.02526,1.0,1.0
0.02529,1.0,1.0
0.02532,1.0,1.0
0.02535,1.0,1.0
0.02538,1.0,1.0
0.02541,1.0,1.0
0.02544,1.0,1.0
0.02547,1.0,1.0
0.0255,1.0,1.0
0.02553,1.0,1.0
0.02556,1.0,1.0
0.02559,1.0,1.0
0.02562,1.0,1.0
0.02565,1.0,1.0
0.02568,1.0,1.0
0.02571,1.0,1.0
0.02574,1.0,1.0
0.02577,1.0,1.0
0.0258,1.0,1.0
0.02583,1.0,1.0
0.02586,1.0,1.0
0.02589,1.0,1.0
0.02592,1.0,1.0
0.02595,1.0,1.0
0.02598,1.0,1.0
0.02601,1.0,1.0
0.02604,1.0,1.0
0.02607,1.0,1.0
0.0261,1.0,1.0
0.02613,1.0,1.0
0.02616,1.0,1.0
0.02619,1.0,1.0
0.02622,1.0,1.0
0.02625,1.0,1.0
0.02628,1.0,1.0
0.02631,1.0,1.0
0.02634,1.0,1.0
0.02637,1.0,1.0
0.0264,1.0,1.0
0.02643,1.0,1.0
0.02646,1.0,1.0
0.02649,1.0,1.0
0.02652,1.0,1.0
0.02655,1.0,1.0
0.02658,1.0,1.0
0.02661,1.0,1.0
0.02664,1.0,1.0
0.02667,1.0,1.0
0.0267,1.0,1.0
0.02673,1.0,1.0
0.02676,1.0,1.0
0.02679,1.0,1.0
0.02682,1.0,1.0
0.02685,1.0,1.0
0.02688,1.0,1.0
0.02691,1.0,1.0
0.02694,1.0,1.0
0.02697,1.0,1.0
0.027,1.0,1.0
0.02703,1.0,1.0
0.02706,1.0,1.0
0.02709,1.0,1.0
0.02712,1.0,1.0
0.02715,1.0,1.0
0.02718,1.0,1.0
0.02721,1.0,1.0
0.02724,1.0,1.0
0.02727,1.0,1.0
0.0273,1.0,1.0
0.02733,1.0,1.0
0.02736,1.0,1.0
0.02739,1.0,1.0
0.02742,1.0,1.0
0.02745,1.0,1.0
0.02748,1.0,1.0
0.02751,1.0,1.0
0.02754,1.0,1.0
0.02757,1.0,1.0
0.0276,1.0,1.0
0.02763,1.0,1.0
0.02766,1.0,1.0
0.02769,1.0,1.0
0.02772,1.0,1.0
0.02775,1.0,1.0
0.02778,1.0,1.0
0.02781,1.0,1.0
0.02784,1.0,1.0
0.02787,1.0,1.0
0.0279,1.0,1.0
0.02793,1.0,1.0
0.02796,1.0,1.0
0.02799,1.0,1.0
0.02802,1.0,1.0
0.02805,1.0,1.0
0.02808,1.0,1.0
0.02811,1.0,1.0
0.02814,1.0,1.0
0.02817,1.0,1.0
0.0282,1.0,1.0
0.02823,1.0,1.0
0.02826,1.0,1.0
0.02829,1.0,1.0
0.02832,1.0,1.0
0.02835,1.0,1.0
0.02838,1.0,1.0
0.02841,1.0,1.0
0.02844,1.0,1.0
0.02847,1.0,1.0
0.0285,1.0,1.0
0.02853,1.0,1.0
0.02856,1.0,1.0
0.02859,1.0,1.0
0.02862,1.0,1.0
0.02865,1.0,1.0
0.02868,1.0,1.0
0.02871,1.0,1.0
0.02874,1.0,1.0
0.02877,1.0,1.0
0.0288,1.0,1.0
0.02883,1.0,1.0
0.02886,1.0,1.0
0.02889,1.0,1.0
0.02892,1.0,1.0
0.02895,1.0,1.0
0.02898,1.0,1.0
0.02901,1.0,1.0
0.02904,1.0,1.0
0.02907,1.0,1.0
0.0291,1.0,1.0
0.02913,1.0,1.0
0.02916,1.0,1.0
0.02919,1.0,1.0
0.02922,1.0,1.0
0.02925,1.0,1.0
0.02928,1.0,1.0
0.02931,1.0,1.0
0.02934,1.0,1.0
0.02937,1.0,1.0
0.0294,1.0,1.0
0.02943,1.0,1.0
0.02946,1.0,1.0
0.02949,1.0,1.0
0.02952,1.0,1.0
0.02955,1.0,1.0
0.02958,1.0,1.0
0.02961,1.0,1.0
0.02964,1.0,1.0
0.02967,1.0,1.0
0.0297,1.0,1.0
0.02973,1.0,1.0
0.02976,1.0,1.0
0.02979,1.0,1.0
0.02982,1.0,1.0
0.02985,1.0,1.0
0.02988,1.0,1.0
0.02991,1.0,1.0
0.02994,1.0,1.0
0.02997,1.0,1.0
0.03,1.0,1.0
0.03003,1.0,1.0
0.03006,1.0,1.0
0.03009,1.0,1.0
0.03012,1.0,1.0
0.03015,1.0,1.0
0.03018,1.0,1.0
0.03021,1.0,1.0
0.03024,1.0,1.0
0.03027,1.0,1.0
0.0303,1.0,1.0
0.03033,1.0,1.0
0.03036,1.0,1.0
0.03039,1.0,1.0
0.03042,1.0,1.0
0.03045,1.0,1.0
0.03048,1.0,1.0
0.03051,1.0,1.0
0.03054,1.0,1.0
0.03057,1.0,1.0
0.0306,1.0,1.0
0.03063,1.0,1.0
0.03066,1.0,1.0
0.03069,1.0,1.0
0.03072,1.0,1.0
0.03075,1.0,1.0
0.03078,1.0,1.0
0.03081,1.0,1.0
0.03084,1.0,1.0
0.03087,1.0,1.0
0.0309,1.0,1.0
0.03093,1.0,1.0
0.03096,1.0,1.0
0.03099,1.0,1.0
0.03102,1.0,1.0
0.03105,1.0,1.0
0.03108,1.0,1.0
0.03111,1.0,1.0
0.03114,1.0,1.0
0.03117,1.0,1.0
0.0312,1.0,1.0
0.03123,1.0,1.0
0.03126,1.0,1.0
0.03129,1.0,1.0
0.03132,1.0,1.0
0.03135,1.0,1.0
0.03138,1.0,1.0
0.03141,1.0,1.0
0.03144,1.0,1.0
0.03147,1.0,1.0
0.0315,1.0,1.0
0.03153,1.0,1.0
0.03156,1.0,1.0
0.03159,1.0,1.0
0.03162,1.0,1.0
0.03165,1.0,1.0
0.03168,1.0,1.0
0.03171,1.0,1.0
0.03174,1.0,1.0
0.03177,1.0,1.0
0.0318,1.0,1.0
0.03183,1.0,1.0
0.03186,1.0,1.0
0.03189,1.0,1.0
0.03192,1.0,1.0
0.03195,1.0,1.0
0.03198,1.0,1.0
0.03201,1.0,1.0
0.03204,1.0,1.0
0.03207,1.0,1.0
0.0321,1.0,1.0
0.03213,1.0,1.0
0.03216,1.0,1.0
