time,y,y1,y2,y3,y4,y5,y6,Q,QI
0,False,0,True,False,True,False,False,False,True
0.1,False,0,True,False,True,False,False,True,False
0.2,False,0,True,False,True,False,False,True,False
0.3,False,0,True,False,True,False,False,False,True
0.4,False,0,True,False,True,False,False,False,True
0.5,False,0,True,False,True,False,False,True,False
0.6,False,0,True,False,True,False,False,True,False
0.7,False,0,True,False,True,False,False,True,False
0.8,False,0,True,False,True,False,False,True,False
0.9,False,2,False,False,True,True,False,False,True
1,False,2,False,False,True,True,False,False,True
1.1,False,4,True,False,True,False,False,True,False
1.2,False,4,True,False,True,False,False,True,False
1.3,False,4,True,False,True,False,False,False,True
1.4,False,4,True,False,True,False,False,False,True
1.5,False,4,True,False,True,False,False,True,False
1.6,False,4,True,False,True,False,False,True,False
1.7,False,4,True,False,True,False,False,True,False
1.8,False,6,False,False,True,True,False,False,True
1.9,False,6,False,False,True,True,False,False,True
2,False,8,True,False,True,False,False,True,False
2.1,False,8,True,False,True,False,False,True,False
2.2,False,8,True,False,True,False,False,True,False
2.3,False,8,True,False,True,False,False,False,True
2.4,False,8,True,False,True,False,False,False,True
2.5,False,8,True,False,True,False,False,True,False
2.6,False,8,True,False,True,False,False,True,False
2.7,False,8,True,False,True,False,False,True,False
2.8,False,10,False,False,True,True,False,False,True
2.9,False,10,False,False,True,True,False,False,True
3,False,12,True,False,True,False,True,True,False
3.1,False,12,True,False,True,False,True,True,False
3.2,False,12,True,False,True,False,True,True,False
3.3,False,12,True,False,True,False,True,False,True
3.4,False,12,True,False,True,False,True,False,True
3.5,False,12,True,False,True,False,True,True,False
3.6,False,12,True,False,True,False,True,True,False
3.7,False,12,True,False,True,False,True,True,False
3.8,False,14,False,False,True,True,True,False,True
3.9,False,14,False,False,True,True,True,False,True
4,False,16,True,False,True,False,False,True,False
4.1,False,16,True,False,True,False,False,True,False
4.2,False,16,True,False,True,False,False,True,False
4.3,False,16,True,False,True,False,False,False,True
4.4,False,16,True,False,True,False,False,False,True
4.5,False,16,True,False,True,False,False,True,False
4.6,False,16,True,False,True,False,False,True,False
4.7,False,16,True,False,True,False,False,True,False
4.8,False,16,True,False,True,False,False,True,False
4.9,False,18,False,False,True,True,False,False,True
5,False,18,False,False,True,True,False,False,True
5.1,False,20,True,False,True,False,False,True,False
5.2,False,20,True,False,True,False,False,True,False
5.3,False,20,True,False,True,False,False,True,False
5.4,False,20,True,False,True,False,False,False,True
5.5,False,20,True,False,True,False,False,False,True
5.6,False,20,True,False,True,False,False,True,False
5.7,False,20,True,False,True,False,False,True,False
5.8,False,20,True,False,True,False,False,True,False
5.9,False,22,False,False,True,True,False,False,True
6,False,22,False,False,True,True,False,False,True
6.1,False,24,True,False,True,False,False,True,False
6.2,False,24,True,False,True,False,False,True,False
6.3,False,24,True,False,True,False,False,True,False
6.4,False,24,True,False,True,False,False,False,True
6.5,False,24,True,False,True,False,False,False,True
6.6,False,24,True,False,True,False,False,True,False
6.7,False,24,True,False,True,False,False,True,False
6.8,False,24,True,False,True,False,False,True,False
6.9,False,26,False,False,True,True,False,False,True
7,False,26,False,False,True,True,False,False,True
7.1,False,28,True,False,True,False,False,True,False
7.2,False,28,True,False,True,False,False,True,False
7.3,False,28,True,False,True,False,False,True,False
7.4,False,28,True,False,True,False,False,False,True
7.5,False,28,True,False,True,False,False,False,True
7.6,False,28,True,False,True,False,False,True,False
7.7,False,28,True,False,True,False,False,True,False
7.8,False,28,True,False,True,False,False,True,False
7.9,False,30,False,False,True,True,False,False,True
8,False,30,False,False,True,True,False,False,True
8.1,False,32,True,False,True,False,True,True,False
8.2,False,32,True,False,True,False,True,True,False
8.3,False,32,True,False,True,False,True,True,False
8.4,False,32,True,False,True,False,True,False,True
8.5,False,32,True,False,True,False,True,False,True
8.6,False,32,True,False,True,False,True,True,False
8.7,False,32,True,False,True,False,True,True,False
8.8,False,32,True,False,True,False,True,True,False
8.9,False,34,False,False,True,True,True,False,True
9,False,34,False,False,True,True,True,False,True
9.1,False,36,True,False,True,False,False,True,False
9.2,False,36,True,False,True,False,False,True,False
9.3,False,36,True,False,True,False,False,True,False
9.4,False,36,True,False,True,False,False,False,True
9.5,False,36,True,False,True,False,False,False,True
9.6,False,36,True,False,True,False,False,True,False
9.7,False,36,True,False,True,False,False,True,False
9.8,False,36,True,False,True,False,False,True,False
9.9,False,38,False,False,True,True,False,False,True
10,False,38,False,False,True,True,False,False,True
