    "time","q1@hydraulic","p2@presscontrol01"
     0.112,0.0050836874,0.00049039528
     0.113,0.006899864,0.0007239331
     0.114,0.0091363159,0.0010366942
     0.115,0.011841341,0.0014461908
     0.116,0.015061971,0.0019718995
     0.117,0.018843228,0.002635226
     0.118,0.023227433,0.0034594609
     0.119,0.028253555,0.0044697252
      0.12,0.033956859,0.0056927928
     0.121,0.04036813,0.0071571875
     0.122,0.047512784,0.0088932066
     0.123,0.055410691,0.010932693
     0.124,0.064075863,0.013308911
     0.125,0.073516173,0.016056473
     0.126,0.083733046,0.019211304
     0.127,0.094721213,0.022810606
     0.128,0.10646851,0.026892815
     0.129,0.11895577,0.031497563
      0.13,0.13215673,0.036665644
     0.131,0.14603801,0.042438993
     0.132,0.16055915,0.048860669
     0.133,0.17567265,0.055974842
     0.134, 0.1913241,0.063826794
     0.135,0.20745235,0.072462896
     0.136, 0.2239897, 0.0819306
     0.137,0.24086222,0.092278407
     0.138,0.25799004,0.10355582
     0.139,0.27528783,0.11581329
      0.14,0.29266525,0.12910211
     0.141,0.31002764, 0.1434743
     0.142,0.32727668,0.15898248
     0.143,0.34431129, 0.1756796
     0.144,0.36102868,0.19361878
     0.145,0.37732542,0.21285297
     0.146,0.39309891,0.23343463
     0.147,0.40824905,0.25541536
     0.148,0.42267999,0.27884545
     0.149,0.43630213,0.30377354
      0.15,0.44903434, 0.3302462
     0.151,0.46080638,0.35830757
     0.152,0.47156151,0.38799905
     0.153,0.48125926,0.41935922
     0.154,0.48987803,0.45242385
     0.155,0.49741776,0.48722628
     0.156, 0.5039022,0.52379805
     0.157, 0.5093809,0.56217003
     0.158,0.51393039,0.60237393
     0.159,0.51765456,0.64444448
      0.16,0.52068371,  0.688422
     0.161,0.52317225,0.73435558
     0.162,0.52529458,0.78230664
     0.163,0.52723896,0.83235282
     0.164, 0.5291993,0.88459174
     0.165,0.53136467,0.93914463
     0.166,0.53390674,0.99615899
     0.167,0.53696534, 1.0558101
     0.168, 0.5406327, 1.1183004
     0.169,0.54493723, 1.1838566
      0.17,0.54982773, 1.2527229
     0.171,0.55515961, 1.3251505
     0.172,0.56068468, 1.4013826
     0.173,0.56604646, 1.4816339
     0.174,0.57255995, 1.5499706
     0.175,0.59162961, 1.5851991
     0.176, 0.6336811, 1.6054517
     0.177,0.70271204, 1.6208068
     0.178,0.80000765, 1.6372044
     0.179,0.92478312, 1.6570594
      0.18, 1.0754086, 1.6815037
     0.181, 1.2496415, 1.7108103
     0.182, 1.4449103, 1.7448556
     0.183, 1.6584259, 1.7832373
     0.184, 1.8872688, 1.8254101
     0.185, 2.1283101, 1.8708609
     0.186, 2.3782609, 1.9192214
     0.187, 2.6338055, 1.9698119
     0.188,  2.891699, 2.0217417
     0.189, 3.1488153, 2.0741075
      0.19, 3.4021475, 2.1262415
     0.191, 3.6487957, 2.1775896
     0.192, 3.8859833, 2.2276235
     0.193, 4.1111235,  2.275722
     0.194, 4.3218909,  2.321304
     0.195, 4.5162626, 2.3638419
     0.196, 4.6925139, 2.4029702
     0.197, 4.8492147, 2.4383462
     0.198, 4.9852353, 2.4697382
     0.199, 5.0997732, 2.4968684
       0.2, 5.1923537, 2.5196391
     0.201, 5.2624234, 2.5378279
     0.202, 5.3109197, 2.5516373
     0.203, 5.3378131, 2.5610282
     0.204, 5.3436097, 2.5660772
     0.205, 5.3291143, 2.5669215
     0.206, 5.2953457, 2.5637419
     0.207, 5.2433984, 2.5567433
     0.208, 5.1743458, 2.5461295
     0.209, 5.0896493, 2.5321806
      0.21,  4.990547, 2.5151374
     0.211, 4.8784635, 2.4952782
     0.212, 4.7549484, 2.4729082
     0.213, 4.6214878, 2.4483225
     0.214, 4.4795543, 2.4218145
     0.215, 4.3305871, 2.3936728
     0.216, 4.1759874, 2.3641799
     0.217, 4.0171055, 2.3336089
     0.218, 3.8552306, 2.3022217
     0.219, 3.6915864, 2.2702678
      0.22, 3.5273245,  2.237983
     0.221, 3.3635203, 2.2055884
     0.222, 3.2011723, 2.1732902
     0.223, 3.0412012, 2.1412791
     0.224, 2.8844512, 2.1097312
     0.225, 2.7316907, 2.0788075
     0.226, 2.5836145, 2.0486547
     0.227, 2.4408462, 2.0194053
     0.228, 2.3039412, 1.9911786
     0.229, 2.1733896, 1.9640811
      0.23, 2.0496197, 1.9382071
     0.231, 1.9330009, 1.9136395
     0.232, 1.8238472, 1.8904503
     0.233, 1.7224201, 1.8687013
     0.234, 1.6289318, 1.8484449
     0.235, 1.5435474, 1.8297243
     0.236, 1.4663881, 1.8125742
     0.237, 1.3975333, 1.7970212
     0.238, 1.3370226, 1.7830844
     0.239, 1.2848579, 1.7707755
      0.24, 1.2410049, 1.7600989
     0.241, 1.2053948, 1.7510528
     0.242, 1.1779255, 1.7436283
     0.243,  1.158463, 1.7378105
     0.244, 1.1468425,  1.733578
     0.245, 1.1428688, 1.7309035
     0.246, 1.1463179, 1.7297534
     0.247, 1.1569374, 1.7300882
     0.248, 1.1744477, 1.7318627
     0.249, 1.1985429, 1.7350256
      0.25, 1.2288916, 1.7395202
     0.251, 1.2651384,  1.745284
     0.252, 1.3069048, 1.7522493
     0.253, 1.3537908, 1.7603431
     0.254, 1.4053764, 1.7694875
     0.255, 1.4612236,    1.7796
     0.256, 1.5208782, 1.7905939
     0.257, 1.5838722, 1.8023786
     0.258, 1.6497261, 1.8148603
     0.259, 1.7179518, 1.8279421
      0.26,  1.788055, 1.8415252
     0.261, 1.8595388, 1.8555091
     0.262, 1.9319066, 1.8697923
     0.263, 2.0046653, 1.8842732
     0.264, 2.0773287, 1.8988509
     0.265, 2.1494211, 1.9134255
     0.266, 2.2204803, 1.9278994
     0.267, 2.2900612, 1.9421776
     0.268, 2.3577392, 1.9561687
     0.269, 2.4231125, 1.9697856
      0.27, 2.4858056, 1.9829459
     0.271, 2.5454716, 1.9955728
     0.272, 2.6017946, 2.0075952
     0.273, 2.6544915, 2.0189487
     0.274, 2.7033137, 2.0295757
     0.275, 2.7480483, 2.0394257
     0.276, 2.7885191, 2.0484557
     0.277, 2.8245869, 2.0566302
     0.278, 2.8561495, 2.0639211
     0.279, 2.8831416, 2.0703081
      0.28,  2.905534, 2.0757785
     0.281, 2.9233326, 2.0803267
     0.282, 2.9365769, 2.0839543
     0.283, 2.9453388, 2.0866697
     0.284, 2.9497203, 2.0884876
     0.285, 2.9498516,  2.089429
     0.286, 2.9458886, 2.0895203
     0.287, 2.9380108, 2.0887929
     0.288, 2.9264187, 2.0872832
     0.289,  2.911331, 2.0850313
      0.29, 2.8929822, 2.0820812
     0.291, 2.8716199, 2.0784796
     0.292, 2.8475024, 2.0742761
     0.293,  2.820896,  2.069522
     0.294, 2.7920726, 2.0642704
     0.295, 2.7613075, 2.0585753
     0.296, 2.7288771, 2.0524914
     0.297,  2.695057, 2.0460733
     0.298, 2.6601198, 2.0393757
     0.299, 2.6243338, 2.0324525
       0.3, 2.5879608, 2.0253569
     0.301, 2.5512551, 2.0181405
     0.302, 2.5144622, 2.0108537
     0.303, 2.4778174,  2.003545
     0.304,  2.441545,  1.996261
     0.305, 2.4058573, 1.9890461
     0.306,  2.370954, 1.9819423
     0.307, 2.3370216, 1.9749892
     0.308, 2.3042328, 1.9682239
     0.309, 2.2727465, 1.9616807
      0.31, 2.2427068, 1.9553912
     0.311, 2.2142436, 1.9493843
     0.312, 2.1874723, 1.9436861
     0.313, 2.1624935, 1.9383196
     0.314, 2.1393933, 1.9333053
     0.315, 2.1182434, 1.9286606
     0.316, 2.0991016, 1.9244003
     0.317, 2.0820114, 1.9205363
     0.318, 2.0670028, 1.9170778
     0.319, 2.0540927, 1.9140313
      0.32, 2.0432849, 1.9114007
     0.321, 2.0345709, 1.9091874
     0.322, 2.0279301, 1.9073902
     0.323, 2.0233308, 1.9060057
     0.324,   2.02073, 1.9050281
     0.325, 2.0200747, 1.9044494
     0.326, 2.0213019, 1.9042595
     0.327, 2.0243397, 1.9044465
     0.328,  2.029108, 1.9049965
     0.329, 2.0355186,  1.905894
      0.33, 2.0434765, 1.9071216
     0.331, 2.0528804,  1.908661
     0.332, 2.0636234, 1.9104921
     0.333, 2.0755941, 1.9125939
     0.334, 2.0886767, 1.9149443
     0.335, 2.1027525, 1.9175205
     0.336, 2.1177003, 1.9202988
     0.337, 2.1333972, 1.9232551
     0.338, 2.1497195, 1.9263648
     0.339, 2.1665436, 1.9296033
      0.34, 2.1837462, 1.9329459
     0.341, 2.2012058, 1.9363677
     0.342, 2.2188029, 1.9398445
     0.343, 2.2364209, 1.9433521
     0.344, 2.2539466, 1.9468672
     0.345, 2.2712711,  1.950367
     0.346, 2.2882903, 1.9538295
     0.347, 2.3049051, 1.9572338
     0.348, 2.3210226, 1.9605597
     0.349, 2.3365557, 1.9637886
      0.35, 2.3514243, 1.9669029
     0.351,  2.365555, 1.9698863
     0.352, 2.3788817,  1.972724
     0.353, 2.3913458, 1.9754026
     0.354, 2.4028964, 1.9779102
     0.355, 2.4134902, 1.9802365
     0.356, 2.4230916, 1.9823726
     0.357,  2.431673, 1.9843112
     0.358, 2.4392142, 1.9860468
     0.359, 2.4457027, 1.9875752
      0.36, 2.4511334, 1.9888936
     0.361, 2.4555083, 1.9900011
     0.362, 2.4588362, 1.9908978
     0.363, 2.4611328, 1.9915854
     0.364, 2.4624196,  1.992067
     0.365, 2.4627243, 1.9923467
     0.366, 2.4620798,   1.99243
     0.367, 2.4605243, 1.9923234
     0.368, 2.4581003, 1.9920344
     0.369, 2.4548546, 1.9915714
      0.37, 2.4508377, 1.9909437
     0.371, 2.4461029, 1.9901612
     0.372, 2.4407067, 1.9892346
     0.373, 2.4347074,  1.988175
     0.374, 2.4281652, 1.9869941
     0.375, 2.4211417, 1.9857038
     0.376,  2.413699, 1.9843163
     0.377, 2.4058998, 1.9828439
     0.378, 2.3978068, 1.9812992
     0.379,  2.389482, 1.9796945
      0.38, 2.3809868, 1.9780423
     0.381, 2.3723813, 1.9763548
     0.382, 2.3637241, 1.9746439
     0.383, 2.3550719, 1.9729213
     0.384, 2.3464793, 1.9711984
     0.385, 2.3379986,  1.969486
     0.386, 2.3296792, 1.9677945
     0.387, 2.3215679, 1.9661339
     0.388, 2.3137084, 1.9645136
     0.389, 2.3061413, 1.9629422
      0.39, 2.2989036,  1.961428
     0.391, 2.2920292, 1.9599784
     0.392, 2.2855483, 1.9586001
     0.393, 2.2794878, 1.9572994
     0.394, 2.2738706, 1.9560816
     0.395, 2.2687164, 1.9549514
     0.396,  2.264041, 1.9539128
     0.397,  2.259857, 1.9529691
     0.398, 2.2561731, 1.9521229
     0.399, 2.2529949,  1.951376
       0.4, 2.2503245, 1.9507296
     0.401, 2.2481606, 1.9501842
     0.402, 2.2464992, 1.9497397
     0.403,  2.245333, 1.9493954
     0.404,  2.244652, 1.9491499
     0.405, 2.2444433, 1.9490013
     0.406, 2.2446919, 1.9489472
     0.407, 2.2453801, 1.9489845
     0.408, 2.2464883, 1.9491099
     0.409, 2.2479948, 1.9493196
      0.41, 2.2498762, 1.9496092
     0.411, 2.2521077, 1.9499741
     0.412, 2.2546628, 1.9504095
     0.413, 2.2575143, 1.9509102
     0.414, 2.2606338, 1.9514706
     0.415, 2.2639923, 1.9520852
     0.416, 2.2675602, 1.9527483
     0.417, 2.2713077, 1.9534539
     0.418, 2.2752048, 1.9541961
     0.419, 2.2792216, 1.9549689
      0.42, 2.2833285, 1.9557664
     0.421, 2.2874962, 1.9565827
     0.422, 2.2916964, 1.9574118
     0.423,  2.295901, 1.9582482
     0.424, 2.3000833, 1.9590862
     0.425, 2.3042175, 1.9599204
     0.426, 2.3082789, 1.9607457
     0.427, 2.3122443, 1.9615571
     0.428, 2.3160917,   1.96235
     0.429, 2.3198008, 1.9631199
      0.43, 2.3233528, 1.9638627
     0.431, 2.3267305, 1.9645747
     0.432, 2.3299185, 1.9652524
     0.433, 2.3329031, 1.9658926
     0.434, 2.3356725, 1.9664926
     0.435, 2.3382164,   1.96705
     0.436, 2.3405267, 1.9675627
     0.437, 2.3425966,  1.968029
     0.438, 2.3444216, 1.9684475
     0.439, 2.3459985, 1.9688174
      0.44, 2.3473261, 1.9691378
     0.441, 2.3484046, 1.9694086
     0.442, 2.3492359, 1.9696297
     0.443, 2.3498234, 1.9698016
     0.444, 2.3501721, 1.9699247
     0.445,  2.350288, 1.9700001
     0.446, 2.3501788,  1.970029
     0.447, 2.3498529, 1.9700128
     0.448, 2.3493202, 1.9699533
     0.449, 2.3485914, 1.9698523
      0.45,  2.347678, 1.9697119
     0.451, 2.3465924, 1.9695345
     0.452, 2.3453477, 1.9693225
     0.453, 2.3439572, 1.9690785
     0.454, 2.3424352, 1.9688051
     0.455, 2.3407958, 1.9685051
     0.456, 2.3390537, 1.9681814
     0.457, 2.3372236, 1.9678369
     0.458, 2.3353202, 1.9674744
     0.459, 2.3333582, 1.9670971
      0.46, 2.3313522, 1.9667077
     0.461, 2.3293164, 1.9663091
     0.462, 2.3272649, 1.9659043
     0.463, 2.3252112,  1.965496
     0.464, 2.3231683, 1.9650869
     0.465, 2.3211489, 1.9646796
     0.466,  2.319165, 1.9642767
     0.467, 2.3172278, 1.9638805
     0.468,  2.315348, 1.9634934
     0.469, 2.3135355, 1.9631174
      0.47, 2.3117993, 1.9627546
     0.471, 2.3101478, 1.9624068
     0.472, 2.3085884, 1.9620756
     0.473, 2.3071278, 1.9617626
     0.474, 2.3057717, 1.9614691
     0.475, 2.3045251, 1.9611962
     0.476, 2.3033918,  1.960945
     0.477, 2.3023752, 1.9607164
     0.478, 2.3014776, 1.9605108
     0.479, 2.3007003, 1.9603289
      0.48, 2.3000442,  1.960171
     0.481, 2.2995091, 1.9600371
     0.482, 2.2990941, 1.9599274
     0.483, 2.2987976, 1.9598416
     0.484, 2.2986174, 1.9597795
     0.485, 2.2985505, 1.9597406
     0.486, 2.2985933, 1.9597244
     0.487, 2.2987417, 1.9597301
     0.488,  2.298991, 1.9597569
     0.489, 2.2993361,  1.959804
      0.49, 2.2997716, 1.9598703
     0.491, 2.3002913, 1.9599548
     0.492, 2.3008892, 1.9600562
     0.493, 2.3015586, 1.9601733
     0.494, 2.3022927, 1.9603049
     0.495, 2.3030848, 1.9604495
     0.496, 2.3039277, 1.9606058
     0.497, 2.3048142, 1.9607725
     0.498, 2.3057373,  1.960948
     0.499, 2.3066898,  1.961131
       0.5, 2.3076645, 1.9613201
     0.501, 2.3086547, 1.9615138
     0.502, 2.3096533, 1.9617107
     0.503, 2.3106538, 1.9619095
     0.504, 2.3116498, 1.9621088
     0.505, 2.3126351, 1.9623074
     0.506, 2.3136039,  1.962504
     0.507, 2.3145505, 1.9626975
     0.508, 2.3154697, 1.9628867
     0.509, 2.3163566, 1.9630706
      0.51, 2.3172068, 1.9632481
     0.511, 2.3180162, 1.9634185
     0.512, 2.3187809, 1.9635808
     0.513, 2.3194979, 1.9637343
     0.514,  2.320164, 1.9638784
     0.515,  2.320777, 1.9640124
     0.516, 2.3213348, 1.9641359
     0.517, 2.3218358, 1.9642485
     0.518, 2.3222788, 1.9643498
     0.519, 2.3226631, 1.9644395
      0.52, 2.3229882, 1.9645176
     0.521, 2.3232542, 1.9645838
     0.522, 2.3234614, 1.9646383
     0.523, 2.3236107, 1.9646811
     0.524, 2.3237031, 1.9647123
     0.525,   2.32374, 1.9647322
     0.526, 2.3237232,  1.964741
     0.527, 2.3236547,  1.964739
     0.528, 2.3235366, 1.9647266
     0.529, 2.3233716, 1.9647043
      0.53, 2.3231623, 1.9646726
     0.531, 2.3229116, 1.9646321
     0.532, 2.3226225, 1.9645831
     0.533, 2.3222983, 1.9645265
     0.534, 2.3219422, 1.9644628
     0.535, 2.3215576, 1.9643927
     0.536,  2.321148, 1.9643168
     0.537, 2.3207169, 1.9642358
     0.538, 2.3202677, 1.9641504
     0.539,  2.319804, 1.9640614
      0.54, 2.3193291, 1.9639693
     0.541, 2.3188466,  1.963875
     0.542, 2.3183597, 1.9637791
     0.543, 2.3178716, 1.9636822
     0.544, 2.3173856, 1.9635849
     0.545, 2.3169046, 1.9634881
     0.546, 2.3164315, 1.9633921
     0.547, 2.3159691, 1.9632976
     0.548, 2.3155198, 1.9632052
     0.549, 2.3150861, 1.9631153
      0.55, 2.3146701, 1.9630285
     0.551,  2.314274, 1.9629452
     0.552, 2.3138994, 1.9628658
     0.553, 2.3135481, 1.9627906
     0.554, 2.3132213,   1.96272
     0.555, 2.3129205, 1.9626543
     0.556, 2.3126464, 1.9625936
     0.557,    2.3124, 1.9625384
     0.558, 2.3121817, 1.9624885
     0.559, 2.3119921, 1.9624443
      0.56, 2.3118313, 1.9624058
     0.561, 2.3116992, 1.9623731
     0.562, 2.3115958,  1.962346
     0.563, 2.3115207, 1.9623247
     0.564, 2.3114734,  1.962309
     0.565, 2.3114531, 1.9622988
     0.566,  2.311459, 1.9622941
     0.567, 2.3114903, 1.9622946
     0.568, 2.3115457, 1.9623002
     0.569, 2.3116242, 1.9623106
      0.57, 2.3117244, 1.9623257
     0.571, 2.3118448, 1.9623451
     0.572, 2.3119841, 1.9623686
     0.573, 2.3121406, 1.9623959
     0.574, 2.3123128, 1.9624266
     0.575, 2.3124991, 1.9624605
     0.576, 2.3126976, 1.9624973
     0.577, 2.3129069, 1.9625365
     0.578, 2.3131251,  1.962578
     0.579, 2.3133505, 1.9626212
      0.58, 2.3135815, 1.9626659
     0.581, 2.3138164, 1.9627118
     0.582, 2.3140536, 1.9627585
     0.583, 2.3142915, 1.9628057
     0.584, 2.3145286, 1.9628531
     0.585, 2.3147633, 1.9629004
     0.586, 2.3149943, 1.9629472
     0.587, 2.3152203, 1.9629933
     0.588, 2.3154399, 1.9630385
     0.589,  2.315652, 1.9630824
      0.59, 2.3158556, 1.9631249
     0.591, 2.3160496, 1.9631657
     0.592, 2.3162332, 1.9632046
     0.593, 2.3164055, 1.9632414
     0.594, 2.3165658,  1.963276
     0.595, 2.3167136, 1.9633083
     0.596, 2.3168484, 1.9633381
     0.597, 2.3169697, 1.9633652
     0.598, 2.3170773, 1.9633898
     0.599, 2.3171709, 1.9634115
       0.6, 2.3172505, 1.9634305
     0.601,  2.317316, 1.9634468
     0.602, 2.3173676, 1.9634602
     0.603, 2.3174054, 1.9634708
     0.604, 2.3174296, 1.9634787
     0.605, 2.3174406, 1.9634839
     0.606, 2.3174387, 1.9634864
     0.607, 2.3174244, 1.9634863
     0.608, 2.3173983, 1.9634838
     0.609,  2.317361, 1.9634789
      0.61, 2.3173129, 1.9634717
     0.611,  2.317255, 1.9634624
     0.612, 2.3171878, 1.9634512
     0.613, 2.3171121,  1.963438
     0.614, 2.3170287, 1.9634231
     0.615, 2.3169384, 1.9634067
     0.616, 2.3168421, 1.9633889
     0.617, 2.3167404, 1.9633699
     0.618, 2.3166344, 1.9633497
     0.619, 2.3165247, 1.9633287
      0.62, 2.3164122, 1.9633069
     0.621, 2.3162978, 1.9632846
     0.622, 2.3161822, 1.9632619
     0.623, 2.3160662, 1.9632389
     0.624, 2.3159506, 1.9632158
     0.625,  2.315836, 1.9631927
     0.626, 2.3157232, 1.9631699
     0.627, 2.3156129, 1.9631473
     0.628, 2.3155055, 1.9631253
     0.629, 2.3154018, 1.9631038
      0.63, 2.3153022,  1.963083
     0.631, 2.3152072, 1.9630631
     0.632, 2.3151173, 1.9630441
     0.633, 2.3150328,  1.963026
     0.634, 2.3149541,  1.963009
     0.635, 2.3148816, 1.9629932
     0.636, 2.3148153, 1.9629786
     0.637, 2.3147557, 1.9629652
     0.638, 2.3147026, 1.9629532
     0.639, 2.3146564, 1.9629425
      0.64, 2.3146171, 1.9629331
     0.641, 2.3145845, 1.9629251
     0.642, 2.3145588, 1.9629184
     0.643, 2.3145399, 1.9629131
     0.644, 2.3145275, 1.9629091
     0.645, 2.3145216, 1.9629065
     0.646,  2.314522, 1.9629052
     0.647, 2.3145285, 1.9629051
     0.648, 2.3145407, 1.9629062
     0.649, 2.3145585, 1.9629085
      0.65, 2.3145815, 1.9629119
     0.651, 2.3146093, 1.9629164
     0.652, 2.3146417, 1.9629218
     0.653, 2.3146783, 1.9629281
     0.654, 2.3147186, 1.9629353
     0.655, 2.3147623, 1.9629433
     0.656, 2.3148091, 1.9629519
     0.657, 2.3148584, 1.9629611
     0.658,   2.31491, 1.9629709
     0.659, 2.3149633, 1.9629811
      0.66,  2.315018, 1.9629917
     0.661, 2.3150737, 1.9630026
     0.662, 2.3151301, 1.9630136
     0.663, 2.3151866, 1.9630248
     0.664,  2.315243, 1.9630361
     0.665, 2.3152989, 1.9630473
     0.666,  2.315354, 1.9630585
     0.667, 2.3154079, 1.9630695
     0.668, 2.3154604, 1.9630803
     0.669, 2.3155111, 1.9630908
      0.67, 2.3155598, 1.9631009
     0.671, 2.3156064, 1.9631107
     0.672, 2.3156504,   1.96312
     0.673, 2.3156918, 1.9631288
     0.674, 2.3157304, 1.9631372
     0.675,  2.315766, 1.9631449
     0.676, 2.3157986, 1.9631521
     0.677,  2.315828, 1.9631587
     0.678, 2.3158541, 1.9631646
     0.679, 2.3158769, 1.9631699
      0.68, 2.3158964, 1.9631745
     0.681, 2.3159125, 1.9631785
     0.682, 2.3159253, 1.9631818
     0.683, 2.3159348, 1.9631844
     0.684, 2.3159411, 1.9631864
     0.685, 2.3159442, 1.9631877
     0.686, 2.3159443, 1.9631884
     0.687, 2.3159414, 1.9631885
     0.688, 2.3159356,  1.963188
     0.689, 2.3159272, 1.9631869
      0.69, 2.3159162, 1.9631853
     0.691, 2.3159028, 1.9631832
     0.692, 2.3158872, 1.9631806
     0.693, 2.3158695, 1.9631775
     0.694,   2.31585, 1.9631741
     0.695, 2.3158288, 1.9631702
     0.696, 2.3158061,  1.963166
     0.697, 2.3157822, 1.9631616
     0.698, 2.3157571, 1.9631568
     0.699, 2.3157312, 1.9631519
       0.7, 2.3157046, 1.9631467
