"Time","axlePosition","speedVal2","RUN1_rotation","RUN1_cycleEnd"
1.12,0,0,0,1
1.13,0,0,0,1
1.14,0,0,0,1
1.15,0,0,0,1
1.16,0,0,0,1
1.17,0,0,0,1
1.18,0,0,0,1
1.19,0,0,0,1
1.2,0,0,0,1
1.21,0,0,0,1
1.22,0,0,0,1
1.23,0,0,0,1
1.24,0,0,0,1
1.25,0,0,0,1
1.26,0,0,0,1
1.27,0,0,0,1
1.28,0,0,0,1
1.29,0,0,0,1
1.3,0,0,0,1
1.31,0,0,0,1
1.32,0,0,0,1
1.33,0,0,0,1
1.34,0,0,0,1
1.35,0,0,0,1
1.36,0,0,0,1
1.37,0,0,0,1
1.38,0,0,0,1
1.39,0,0,0,1
1.4,0,0,0,1
1.41,0,0,0,1
1.42,0,0,0,1
1.43,0,0,0,1
1.44,0,0,0,1
1.45,0,0,0,1
1.46,0,0,0,1
1.47,0,0,0,1
1.48,0,0,0,1
1.49,0,0,0,1
1.5,0,0,0,1
1.51,0,0,0,1
1.52,0,0,0,1
1.53,0,0,0,1
1.54,0,0,0,1
1.55,0,0,0,1
1.56,0,0,0,1
1.57,0,0,0,1
1.58,0,0,0,1
1.59,0,0,0,1
1.6,0,0,0,1
1.61,0,0,0,1
1.62,0,0,0,1
1.63,0,0,0,1
1.64,0,0,0,1
1.65,0,0,0,1
1.66,0,0,0,1
1.67,0,0,0,1
1.68,0,0,0,1
1.69,0,0,0,1
1.7,0,0,0,1
1.71,0,0,0,1
1.72,0,0,0,1
1.73,0,0,0,1
1.74,0,0,0,1
1.75,0,0,0,1
1.76,0,0,0,1
1.77,0,0,0,1
1.78,0,0,0,1
1.79,0,0,0,1
1.8,0,0,0,1
1.81,0,0,0,1
1.82,0,0,0,1
1.83,0,0,0,1
1.84,0,0,0,1
1.85,0,0,0,1
1.86,0,0,0,1
1.87,0,0,0,1
1.88,0,0,0,1
1.89,0,0,0,1
1.9,0,0,0,1
1.91,0,0,0,1
1.92,0,0,0,1
1.93,0,0,0,1
1.94,0,0,0,1
1.95,0,0,0,1
1.96,0,0,0,1
1.97,0,0,0,1
1.98,0,0,0,1
1.99,0,0,0,1
2,0,0,0,1
2.01,0,0,0,1
2.02,0,0,0,1
2.03,0,0,0,1
2.04,0,0,0,1
2.05,0,0,0,1
2.06,0,0,0,1
2.07,0,0,0,1
2.08,0,0,0,1
2.09,0,0,0,1
2.1,0,0,0,1
2.11,0,0,0,1
2.12,0,0,0,1
2.13,0,0,0,1
2.14,0,0,0,1
2.15,0,0,0,1
2.16,0,0,0,1
2.17,0,0,0,1
2.18,0,0,0,1
2.19,0,0,0,1
2.2,0,0,0,1
2.21,0,0,0,1
2.22,0,0,0,1
2.23,0,0,0,1
2.24,0,0,0,1
2.25,0,0,0,1
2.26,0,0,0,1
2.27,0,0,0,1
2.28,0,0,0,1
2.29,0,0,0,1
2.3,0,0,0,1
2.31,0,0,0,1
2.32,0,0,0,1
2.33,0,0,0,1
2.34,0,0,0,1
2.35,0,0,0,1
2.36,0,0,0,1
2.37,0,0,0,1
2.38,0,0,0,1
2.39,0,0,0,1
2.4,0,0,0,1
2.41,0,0,0,1
2.42,0,0,0,1
2.43,0,0,0,1
2.44,0,0,0,1
2.45,0,0,0,1
2.46,0,0,0,1
2.47,0,0,0,1
2.48,0,0,0,1
2.49,0,0,0,1
2.5,0,0,0,1
2.51,0,0,0,1
2.52,0,0,0,1
2.53,0,0,0,1
2.54,0,0,0,1
2.55,0,0,0,1
2.56,0,0,0,1
2.57,0,0,0,1
2.58,0,0,0,1
2.59,0,0,0,1
2.6,0,0,0,1
2.61,0,0,0,1
2.62,0,0,0,1
2.63,0,0,0,1
2.64,0,0,0,1
2.65,0,0,0,1
2.66,0,0,0,1
2.67,0,0,0,1
2.68,0,0,0,1
2.69,0,0,0,1
2.7,0,0,0,1
2.71,0,0,0,1
2.72,0,0,0,1
2.73,0,0,0,1
2.74,0,0,0,1
2.75,0,0,0,1
2.76,0,0,0,1
2.77,0,0,0,1
2.78,0,0,0,1
2.79,0,0,0,1
2.8,0,0,0,1
2.81,0,0,0,1
2.82,0,0,0,1
2.83,0,0,0,1
2.84,0,0,0,1
2.85,0,0,0,1
2.86,0,0,0,1
2.87,0,0,0,1
2.88,0,0,0,1
2.89,0,0,0,1
2.9,0,0,0,1
2.91,0,0,0,1
2.92,0,0,0,1
2.93,0,0,0,1
2.94,0,0,0,1
2.95,0,0,0,1
2.96,0,0,0,1
2.97,0,0,0,1
2.98,0,0,0,1
2.99,0,0,0,1
3,0,0,0,1
3.01,0,0,0,1
3.02,0,0,0,1
3.03,0,0,0,1
3.04,0,0,0,1
3.05,0,0,0,1
3.06,0,0,0,1
3.07,0,0,0,1
3.08,0,0,0,1
3.09,0,0,0,1
3.1,0,0,0,1
3.11,0,0,0,1
3.12,0,0,0,1
3.13,0,0,0,1
3.14,0,0,0,1
3.15,0,0,0,1
3.16,0,0,0,1
3.17,0,0,0,1
3.18,0,0,0,1
3.19,0,0,0,1
3.2,0,0,0,1
3.21,0,0,0,1
3.22,0,0,0,1
3.23,0,0,0,1
3.24,0,0,0,1
3.25,0,0,0,1
3.26,0,0,0,1
3.27,0,0,0,1
3.28,0,0,0,1
3.29,0,0,0,1
3.3,0,0,0,1
3.31,0,0,0,1
3.32,0,0,0,1
3.33,0,0,0,1
3.34,0,0,0,1
3.35,0,0,0,1
3.36,0,0,0,1
3.37,0,0,0,1
3.38,0,0,0,1
3.39,0,0,0,1
3.4,0,0,0,1
3.41,0,0,0,1
3.42,0,0,0,1
3.43,0,0,0,1
3.44,0,0,0,1
3.45,0,0,0,1
3.46,0,0,0,1
3.47,0,0,0,1
3.48,0,0,0,1
3.49,0,0,0,1
3.5,0,0,0,1
3.51,0,0,0,1
3.52,0,0,0,1
3.53,0,0,0,1
3.54,0,0,0,1
3.55,0,0,0,1
3.56,0,0,0,1
3.57,0,0,0,1
3.58,0,0,0,1
3.59,0,0,0,1
3.6,0,0,0,1
3.61,0,0,0,1
3.62,0,0,0,1
3.63,0,0,0,1
3.64,0,0,0,1
3.65,0,0,0,1
3.66,0,0,0,1
3.67,0,0,0,1
3.68,0,0,0,1
3.69,0,0,0,1
3.7,0,0,0,1
3.71,0,0,0,1
3.72,0,0,0,1
3.73,0,0,0,1
3.74,0,0,0,1
3.75,0,0,0,1
3.76,0,0,0,1
3.77,0,0,0,1
3.78,0,0,0,1
3.79,0,0,0,1
3.8,0,0,0,1
3.81,0,0,0,1
3.82,0,0,0,1
3.83,0,0,0,1
3.84,0,0,0,1
3.85,0,0,0,1
3.86,0,0,0,1
3.87,0,0,0,1
3.88,0,0,0,1
3.89,0,0,0,1
3.9,0,0,0,1
3.91,0,0,0,1
3.92,0,0,0,1
3.93,0,0,0,1
3.94,0,0,0,1
3.95,0,0,0,1
3.96,0,0,0,1
3.97,0,0,0,1
3.98,0,0,0,1
3.99,0,0,0,1
4,0,0,0,1
4.01,0,0,0,1
4.02,0,0,0,1
4.03,0,0,0,1
4.04,0,0,0,1
4.05,0,0,0,1
4.06,0,0,0,1
4.07,0,0,0,1
4.08,0,0,0,1
4.09,0,0,0,1
4.1,0,0,0,1
4.11,0,0,0,1
4.12,0,0,0,1
4.13,0,0,0,1
4.14,0,0,0,1
4.15,0,0,0,1
4.16,0,0,0,1
4.17,0,0,0,1
4.18,0,0,0,1
4.19,0,0,0,1
4.2,0,0,0,1
4.21,0,0,0,1
4.22,0,0,0,1
4.23,0,0,0,1
4.24,0,0,0,1
4.25,0,0,0,1
4.26,0,0,0,1
4.27,0,0,0,1
4.28,0,0,0,1
4.29,0,0,0,1
4.3,0,0,0,1
4.31,0,0,0,1
4.32,0,0,0,1
4.33,0,0,0,1
4.34,0,0,0,1
4.35,0,0,0,1
4.36,0,0,0,1
4.37,0,0,0,1
4.38,0,0,0,1
4.39,0,0,0,1
4.4,0,0,0,1
4.41,0,0,0,1
4.42,0,0,0,1
4.43,0,0,0,1
4.44,0,0,0,1
4.45,0,0,0,1
4.46,0,0,0,1
4.47,0,0,0,1
4.48,0,0,0,1
4.49,0,0,0,1
4.5,0,0,0,1
4.51,0,0,0,1
4.52,0,0,0,1
4.53,0,0,0,1
4.54,0,0,0,1
4.55,0,0,0,1
4.56,0,0,0,1
4.57,0,0,0,1
4.58,0,0,0,1
4.59,0,0,0,1
4.6,0,0,0,1
4.61,0,0,0,1
4.62,0,0,0,1
4.63,0,0,0,1
4.64,0,0,0,1
4.65,0,0,0,1
4.66,0,0,0,1
4.67,0,0,0,1
4.68,0,0,0,1
4.69,0,0,0,1
4.7,0,0,0,1
4.71,0,0,0,1
4.72,0,0,0,1
4.73,0,0,0,1
4.74,0,0,0,1
4.75,0,0,0,1
4.76,0,0,0,1
4.77,0,0,0,1
4.78,0,0,0,1
4.79,0,0,0,1
4.8,0,0,0,1
4.81,0,0,0,1
4.82,0,0,0,1
4.83,0,0,0,1
4.84,0,0,0,1
4.85,0,0,0,1
4.86,0,0,0,1
4.87,0,0,0,1
4.88,0,0,0,1
4.89,0,0,0,1
4.9,0,0,0,1
4.91,0,0,0,1
4.92,0,0,0,1
4.93,0,0,0,1
4.94,0,0,0,1
4.95,0,0,0,0
4.96,0,0,0,0
4.97,0,0,0,0
4.98,0,0,0,0
4.99,0,0,0,0
5,0,0,0,0
5.01,0,0,0,0
5.02,0,0,0,0
5.03,0,0,0,0
5.04,0,0,0,0
5.05,0,0,0,0
5.06,0,0,0,0
5.07,0,0,0,0
5.08,0,0,0,0
5.09,0,0,0,0
5.1,0,0,0,0
5.11,0,0,0,0
5.12,0,0,0,0
5.13,0,0,0,0
5.14,0,0,0,0
5.15,0,0,0,0
5.16,0,0,0,0
5.17,0,0,0,0
5.18,0,0,0,0
5.19,0,0,0,0
5.2,0,0,0,0
5.21,0,0,0,0
5.22,0,0,0,0
5.23,0,0,0,0
5.24,0,0,0,0
5.25,0,0,0,0
5.26,0,0,0,0
5.27,0,0,0,0
5.28,0,0,0,0
5.29,0,0,0,0
5.3,0,0,0,0
5.31,0,0,0,0
5.32,0,0,0,0
5.33,0,0,0,0
5.34,0,0,0,0
5.35,0,0,0,0
5.36,0,0,0,0
5.37,0,0,0,0
5.38,0,0,0,0
5.39,0,0,0,0
5.4,0,0,0,0
5.41,0,0,0,0
5.42,0,0,0,0
5.43,0,0,0,0
5.44,0,0,0,0
5.45,0,0,0,0
5.46,0,0,0,0
5.47,0,0,0,0
5.48,0,0,0,0
5.49,0,0,0,0
5.5,0,0,0,0
5.51,0,0,0,0
5.52,0,0,0,0
5.53,0,0,0,0
5.54,0,0,0,0
5.55,0,0,0,0
5.56,0,0,0,0
5.57,0,0,0,0
5.58,0,0,0,0
5.59,0,0,0,0
5.6,0,0,0,0
5.61,0,0,0,0
5.62,0,0,0,0
5.63,0,0,0,0
5.64,0,0,0,0
5.65,0,0,0,0
5.66,0,0,0,0
5.67,0,0,0,0
5.68,0,0,0,0
5.69,0,0,0,0
5.7,0,0,0,0
5.71,0,0,0,0
5.72,0,0,0,0
5.73,0,0,0,0
5.74,0,0,0,0
5.75,0,0,0,0
5.76,0,0,0,0
5.77,0,0,0,0
5.78,0,0,0,0
5.79,0,0,0,0
5.8,0,0,0,0
5.81,0,0,0,0
5.82,0,0,0,0
5.83,0,0,0,0
5.84,0,0,0,0
5.85,0,0,0,0
5.86,0,0,0,0
5.87,0,0,0,0
5.88,0,0,0,0
5.89,0,0,0,0
5.9,0,0,0,0
5.91,0,0,0,0
5.92,0,0,0,0
5.93,0,0,0,0
5.94,0,0,0,0
5.95,0,0,0,0
5.96,0,0,0,0
5.97,0,0,0,0
5.98,0,0,0,0
5.99,0,0,0,0
6,0,0,1,0
6.01,0,0,1,0
6.02,0,0,1,0
6.03,0,0,1,0
6.04,0,0,1,0
6.05,10,500,1,0
6.06,10,500,1,0
6.07,10,500,1,0
6.08,10,500,1,0
6.09,10,500,1,0
6.1,20,1000,1,0
6.11,20,1000,1,0
6.12,20,1000,1,0
6.13,20,1000,1,0
6.14,20,1000,1,0
6.15,30,1500,1,0
6.16,30,1500,1,0
6.17,30,1500,1,0
6.18,30,1500,1,0
6.19,30,1500,1,0
6.2,40,2000,1,0
6.21,40,2000,1,0
6.22,40,2000,1,0
6.23,40,2000,1,0
6.24,40,2000,1,0
6.25,50,2500,1,0
6.26,50,2500,1,0
6.27,50,2500,1,0
6.28,50,2500,1,0
6.29,50,2500,1,0
6.3,60,3000,1,0
6.31,60,3000,1,0
6.32,60,3000,1,0
6.33,60,3000,1,0
6.34,60,3000,1,0
6.35,70,3500,1,0
6.36,70,3500,1,0
6.37,70,3500,1,0
6.38,70,3500,1,0
6.39,70,3500,1,0
6.4,80,4000,1,0
6.41,80,4000,1,0
6.42,80,4000,1,0
6.43,80,4000,1,0
6.44,80,4000,1,0
6.45,80,4500,1,0
6.46,80,4500,1,0
6.47,80,4500,1,0
6.48,80,4500,1,0
6.49,80,4500,1,0
6.5,85,5000,1,0
6.51,85,5000,1,0
6.52,85,5000,1,0
6.53,85,5000,1,0
6.54,85,5000,1,0
6.55,90,5000,1,0
6.56,90,5000,1,0
6.57,90,5000,1,0
6.58,90,5000,1,0
6.59,90,5000,1,0
6.6,95,5000,1,0
6.61,95,5000,1,0
6.62,95,5000,1,0
6.63,95,5000,1,0
6.64,95,5000,1,0
6.65,100,5000,1,0
6.66,100,5000,1,0
6.67,100,5000,1,0
6.68,100,5000,1,0
6.69,100,5000,1,0
6.7,100,5000,1,0
6.71,100,5000,1,0
6.72,100,5000,1,0
6.73,100,5000,1,0
6.74,100,5000,1,0
6.75,95,5000,1,0
6.76,95,5000,1,0
6.77,95,5000,1,0
6.78,95,5000,1,0
6.79,95,5000,1,0
6.8,85,5000,1,0
6.81,85,5000,1,0
6.82,85,5000,1,0
6.83,85,5000,1,0
6.84,85,5000,1,0
6.85,75,5000,1,0
6.86,75,5000,1,0
6.87,75,5000,1,0
6.88,75,5000,1,0
6.89,75,5000,1,0
6.9,65,5000,1,0
6.91,65,5000,1,0
6.92,65,5000,1,0
6.93,65,5000,1,0
6.94,65,5000,1,0
6.95,55,5000,1,0
6.96,55,5000,1,0
6.97,55,5000,1,0
6.98,55,5000,1,0
6.99,55,5000,1,0
7,45,5000,1,0
7.01,45,5000,1,0
7.02,45,5000,1,0
7.03,45,5000,1,0
7.04,45,5000,1,0
7.05,35,5000,1,0
7.06,35,5000,1,0
7.07,35,5000,1,0
7.08,35,5000,1,0
7.09,35,5000,1,0
7.1,25,5000,0,0
7.11,25,5000,0,0
7.12,25,5000,0,0
7.13,25,5000,0,0
7.14,25,5000,0,0
7.15,25,4500,0,0
7.16,25,4500,0,0
7.17,25,4500,0,0
7.18,25,4500,0,0
7.19,25,4500,0,0
7.2,20,4000,0,0
7.21,20,4000,0,0
7.22,20,4000,0,0
7.23,20,4000,0,0
7.24,20,4000,0,0
7.25,15,3500,0,0
7.26,15,3500,0,0
7.27,15,3500,0,0
7.28,15,3500,0,0
7.29,15,3500,0,0
7.3,10,3000,0,0
7.31,10,3000,0,0
7.32,10,3000,0,0
7.33,10,3000,0,0
7.34,10,3000,0,0
7.35,5,2500,0,0
7.36,5,2500,0,0
7.37,5,2500,0,0
7.38,5,2500,0,0
7.39,5,2500,0,0
7.4,0,2000,0,0
7.41,0,2000,0,0
7.42,0,2000,0,0
7.43,0,2000,0,0
7.44,0,2000,0,0
7.45,0,1500,0,0
7.46,0,1500,0,0
7.47,0,1500,0,0
7.48,0,1500,0,0
7.49,0,1500,0,0
7.5,0,1000,0,0
7.51,0,1000,0,0
7.52,0,1000,0,0
7.53,0,1000,0,0
7.54,0,1000,0,0
7.55,0,500,0,0
7.56,0,500,0,0
7.57,0,500,0,0
7.58,0,500,0,0
7.59,0,500,0,0
7.6,0,0,0,0
7.61,0,0,0,0
7.62,0,0,0,0
7.63,0,0,0,0
7.64,0,0,0,0
7.65,0,0,0,0
7.66,0,0,0,0
7.67,0,0,0,0
7.68,0,0,0,0
7.69,0,0,0,0
7.7,0,0,0,0
7.71,0,0,0,0
7.72,0,0,0,0
7.73,0,0,0,0
7.74,0,0,0,0
7.75,0,0,0,0
7.76,0,0,0,0
7.77,0,0,0,0
7.78,0,0,0,0
7.79,0,0,0,0
7.8,0,0,0,0
7.81,0,0,0,0
7.82,0,0,0,0
7.83,0,0,0,0
7.84,0,0,0,0
7.85,0,0,0,0
7.86,0,0,0,0
7.87,0,0,0,0
7.88,0,0,0,0
7.89,0,0,0,0
7.9,0,0,0,0
7.91,0,0,0,0
7.92,0,0,0,0
7.93,0,0,0,0
7.94,0,0,0,0
7.95,0,0,0,0
7.96,0,0,0,0
7.97,0,0,0,0
7.98,0,0,0,0
7.99,0,0,0,0
8,0,0,0,0
8.01,0,0,0,0
8.02,0,0,0,0
8.03,0,0,0,0
8.04,0,0,0,0
8.05,0,0,0,0
8.06,0,0,0,0
8.07,0,0,0,0
8.08,0,0,0,0
8.09,0,0,0,0
8.1,0,0,0,0
8.11,0,0,0,0
8.12,0,0,0,0
8.13,0,0,0,0
8.14,0,0,0,0
8.15,0,0,0,0
8.16,0,0,0,0
8.17,0,0,0,0
8.18,0,0,0,0
8.19,0,0,0,0
8.2,0,0,0,0
8.21,0,0,0,0
8.22,0,0,0,0
8.23,0,0,0,0
8.24,0,0,0,0
8.25,0,0,0,0
8.26,0,0,0,0
8.27,0,0,0,0
8.28,0,0,0,0
8.29,0,0,0,0
8.3,0,0,0,0
8.31,0,0,0,0
8.32,0,0,0,0
8.33,0,0,0,0
8.34,0,0,0,0
8.35,0,0,0,0
8.36,0,0,0,0
8.37,0,0,0,0
8.38,0,0,0,0
8.39,0,0,0,0
8.4,0,0,0,0
8.41,0,0,0,0
8.42,0,0,0,0
8.43,0,0,0,0
8.44,0,0,0,0
8.45,0,0,0,0
8.46,0,0,0,0
8.47,0,0,0,0
8.48,0,0,0,0
8.49,0,0,0,0
8.5,0,0,0,1
8.51,0,0,0,1
8.52,0,0,0,1
8.53,0,0,0,1
8.54,0,0,0,1
8.55,0,0,0,1
8.56,0,0,0,1
8.57,0,0,0,1
8.58,0,0,0,1
8.59,0,0,0,1
8.6,0,0,0,1
8.61,0,0,0,1
8.62,0,0,0,1
8.63,0,0,0,1
8.64,0,0,0,1
8.65,0,0,0,1
8.66,0,0,0,1
8.67,0,0,0,1
8.68,0,0,0,1
8.69,0,0,0,1
8.7,0,0,0,1
8.71,0,0,0,1
8.72,0,0,0,1
8.73,0,0,0,1
8.74,0,0,0,1
8.75,0,0,0,1
8.76,0,0,0,1
8.77,0,0,0,1
8.78,0,0,0,1
8.79,0,0,0,1
8.8,0,0,0,1
8.81,0,0,0,1
8.82,0,0,0,1
8.83,0,0,0,1
8.84,0,0,0,1
8.85,0,0,0,1
8.86,0,0,0,1
8.87,0,0,0,1
8.88,0,0,0,1
8.89,0,0,0,1
8.9,0,0,0,1
8.91,0,0,0,1
8.92,0,0,0,1
8.93,0,0,0,1
8.94,0,0,0,1
8.95,0,0,0,1
8.96,0,0,0,1
8.97,0,0,0,1
8.98,0,0,0,1
8.99,0,0,0,1
9,0,0,0,1
9.01,0,0,0,1
9.02,0,0,0,1
9.03,0,0,0,1
9.04,0,0,0,1
9.05,0,0,0,0
9.06,0,0,0,0
9.07,0,0,0,0
9.08,0,0,0,0
9.09,0,0,0,0
9.1,0,0,0,0
9.11,0,0,0,0
9.12,0,0,0,0
9.13,0,0,0,0
9.14,0,0,0,0
9.15,0,0,0,0
9.16,0,0,0,0
9.17,0,0,0,0
9.18,0,0,0,0
9.19,0,0,0,0
9.2,0,0,0,0
9.21,0,0,0,0
9.22,0,0,0,0
9.23,0,0,0,0
9.24,0,0,0,0
9.25,0,0,0,0
9.26,0,0,0,0
9.27,0,0,0,0
9.28,0,0,0,0
9.29,0,0,0,0
9.3,0,0,0,0
9.31,0,0,0,0
9.32,0,0,0,0
9.33,0,0,0,0
9.34,0,0,0,0
9.35,0,0,0,0
9.36,0,0,0,0
9.37,0,0,0,0
9.38,0,0,0,0
9.39,0,0,0,0
9.4,0,0,0,0
9.41,0,0,0,0
9.42,0,0,0,0
9.43,0,0,0,0
9.44,0,0,0,0
9.45,0,0,0,0
9.46,0,0,0,0
9.47,0,0,0,0
9.48,0,0,0,0
9.49,0,0,0,0
9.5,0,0,0,0
9.51,0,0,0,0
9.52,0,0,0,0
9.53,0,0,0,0
9.54,0,0,0,0
9.55,0,0,0,0
9.56,0,0,0,0
9.57,0,0,0,0
9.58,0,0,0,0
9.59,0,0,0,0
9.6,0,0,0,0
9.61,0,0,0,0
9.62,0,0,0,0
9.63,0,0,0,0
9.64,0,0,0,0
9.65,0,0,0,0
9.66,0,0,0,0
9.67,0,0,0,0
9.68,0,0,0,0
9.69,0,0,0,0
9.7,0,0,0,0
9.71,0,0,0,0
9.72,0,0,0,0
9.73,0,0,0,0
9.74,0,0,0,0
9.75,0,0,0,0
9.76,0,0,0,0
9.77,0,0,0,0
9.78,0,0,0,0
9.79,0,0,0,0
9.8,0,0,0,0
9.81,0,0,0,0
9.82,0,0,0,0
9.83,0,0,0,0
9.84,0,0,0,0
9.85,0,0,0,0
9.86,0,0,0,0
9.87,0,0,0,0
9.88,0,0,0,0
9.89,0,0,0,0
9.9,0,0,0,0
9.91,0,0,0,0
9.92,0,0,0,0
9.93,0,0,0,0
9.94,0,0,0,0
9.95,0,0,0,0
9.96,0,0,0,0
9.97,0,0,0,0
9.98,0,0,0,0
9.99,0,0,0,0
10,0,0,0,0
10.01,0,0,0,0
10.02,0,0,0,0
10.03,0,0,0,0
10.04,0,0,0,0
10.05,0,0,0,0
10.06,0,0,0,0
10.07,0,0,0,0
10.08,0,0,0,0
10.09,0,0,0,0
10.1,0,0,0,0
10.11,0,0,1,0
10.12,0,0,1,0
10.13,0,0,1,0
10.14,0,0,1,0
10.15,0,0,1,0
10.16,10,500,1,0
10.17,10,500,1,0
10.18,10,500,1,0
10.19,10,500,1,0
10.2,10,500,1,0
10.21,20,1000,1,0
10.22,20,1000,1,0
10.23,20,1000,1,0
10.24,20,1000,1,0
10.25,20,1000,1,0
10.26,30,1500,1,0
10.27,30,1500,1,0
10.28,30,1500,1,0
10.29,30,1500,1,0
10.3,30,1500,1,0
10.31,40,2000,1,0
10.32,40,2000,1,0
10.33,40,2000,1,0
10.34,40,2000,1,0
10.35,40,2000,1,0
10.36,50,2500,1,0
10.37,50,2500,1,0
10.38,50,2500,1,0
10.39,50,2500,1,0
10.4,50,2500,1,0
10.41,60,3000,1,0
10.42,60,3000,1,0
10.43,60,3000,1,0
10.44,60,3000,1,0
10.45,60,3000,1,0
10.46,70,3500,1,0
10.47,70,3500,1,0
10.48,70,3500,1,0
10.49,70,3500,1,0
10.5,70,3500,1,0
10.51,80,4000,1,0
10.52,80,4000,1,0
10.53,80,4000,1,0
10.54,80,4000,1,0
10.55,80,4000,1,0
10.56,80,4500,1,0
10.57,80,4500,1,0
10.58,80,4500,1,0
10.59,80,4500,1,0
10.6,80,4500,1,0
10.61,85,5000,1,0
10.62,85,5000,1,0
10.63,85,5000,1,0
10.64,85,5000,1,0
10.65,85,5000,1,0
10.66,90,5000,1,0
10.67,90,5000,1,0
10.68,90,5000,1,0
10.69,90,5000,1,0
10.7,90,5000,1,0
10.71,95,5000,1,0
10.72,95,5000,1,0
10.73,95,5000,1,0
10.74,95,5000,1,0
10.75,95,5000,1,0
10.76,100,5000,1,0
10.77,100,5000,1,0
10.78,100,5000,1,0
10.79,100,5000,1,0
10.8,100,5000,1,0
10.81,100,5000,1,0
10.82,100,5000,1,0
10.83,100,5000,1,0
10.84,100,5000,1,0
10.85,100,5000,1,0
10.86,95,5000,1,0
10.87,95,5000,1,0
10.88,95,5000,1,0
10.89,95,5000,1,0
10.9,95,5000,1,0
10.91,85,5000,1,0
10.92,85,5000,1,0
10.93,85,5000,1,0
10.94,85,5000,1,0
10.95,85,5000,1,0
10.96,75,5000,1,0
10.97,75,5000,1,0
10.98,75,5000,1,0
10.99,75,5000,1,0
11,75,5000,1,0
11.01,65,5000,1,0
11.02,65,5000,1,0
11.03,65,5000,1,0
11.04,65,5000,1,0
11.05,65,5000,1,0
11.06,55,5000,1,0
11.07,55,5000,1,0
11.08,55,5000,1,0
11.09,55,5000,1,0
11.1,55,5000,1,0
11.11,45,5000,1,0
11.12,45,5000,1,0
11.13,45,5000,1,0
11.14,45,5000,1,0
11.15,45,5000,1,0
11.16,35,5000,1,0
11.17,35,5000,1,0
11.18,35,5000,1,0
11.19,35,5000,1,0
11.2,35,5000,1,0
11.21,25,5000,0,0
11.22,25,5000,0,0
11.23,25,5000,0,0
11.24,25,5000,0,0
11.25,25,5000,0,0
11.26,25,4500,0,0
11.27,25,4500,0,0
11.28,25,4500,0,0
11.29,25,4500,0,0
11.3,25,4500,0,0
11.31,20,4000,0,0
11.32,20,4000,0,0
11.33,20,4000,0,0
11.34,20,4000,0,0
11.35,20,4000,0,0
11.36,15,3500,0,0
11.37,15,3500,0,0
11.38,15,3500,0,0
11.39,15,3500,0,0
