time,dataOut1,dataOut2
0.0,4,2
0.05,4,2
0.1,4,2
0.15,4,2
0.2,4,2
0.25,4,2
0.3,4,2
0.35,4,2
0.4,4,2
0.45,4,2
0.5,4,2
0.55,4,2
0.6,4,2
0.65,4,2
0.7,4,2
0.75,4,2
0.8,4,2
0.85,4,2
0.9,4,2
0.95,4,2
1.0,4,2
1.0,4,2
1.05,4,2
1.1,4,2
1.15,4,2
1.2,4,2
1.25,4,2
1.3,4,2
1.35,4,2
1.4,4,2
1.45,4,2
1.5,4,2
1.55,4,2
1.6,4,2
1.65,4,2
1.7,4,2
1.75,4,2
1.8,4,2
1.85,4,2
1.9,4,2
1.95,4,2
2.0,4,2
2.0,4,2
2.05,4,2
2.1,4,2
2.15,4,2
2.2,4,2
2.25,4,2
2.3,4,2
2.35,4,2
2.4,4,2
2.45,4,2
2.5,4,2
2.55,4,2
2.6,4,2
2.65,4,2
2.7,4,2
2.75,4,2
2.8,4,2
2.85,4,2
2.9,4,2
2.95,4,2
3.0,4,2
3.05,4,2
3.1,4,2
3.15,4,2
3.2,4,2
3.25,4,2
3.3,4,2
3.35,4,2
3.4,4,2
3.45,4,2
3.5,4,2
3.55,4,2
3.6,4,2
3.65,4,2
3.7,4,2
3.75,4,2
3.8,4,2
3.85,4,2
3.9,4,2
3.95,4,2
4.0,4,2
4.05,4,2
4.1,4,2
4.15,4,2
4.2,4,2
4.25,4,2
4.3,4,2
4.35,4,2
4.4,4,2
4.45,4,2
4.5,4,2
4.55,4,2
4.6,4,2
4.65,4,2
4.7,4,2
4.75,4,2
4.8,4,2
4.85,4,2
4.9,4,2
4.95,4,2
5.0,4,2
5.05,4,2
5.1,4,2
5.15,4,2
5.2,4,2
5.25,4,2
5.3,4,2
5.35,4,2
5.4,4,2
5.45,4,2
5.5,4,2
5.55,4,2
5.6,4,2
5.65,4,2
5.7,4,2
5.75,4,2
5.8,4,2
5.85,4,2
5.9,4,2
5.95,4,2
6.0,4,2
6.0,4,2
6.0,4,2
6.05,4,2
6.1,4,2
6.15,4,2
6.2,4,2
6.25,4,2
6.3,4,2
6.35,4,2
6.4,4,2
6.45,4,2
6.5,4,2
6.55,4,2
6.6,4,2
6.65,4,2
6.7,4,2
6.75,4,2
6.8,4,2
6.85,4,2
6.9,4,2
6.95,4,2
7.0,4,2
7.0,4,2
7.0,4,2
7.05,4,2
7.1,4,2
7.15,4,2
7.2,4,2
7.25,4,2
7.3,4,2
7.35,4,2
7.4,4,2
7.45,4,2
7.5,4,2
7.55,4,2
7.6,4,2
7.65,4,2
7.7,4,2
7.75,4,2
7.8,4,2
7.85,4,2
7.9,4,2
7.95,4,2
8.0,4,2
8.0,4,2
8.0,4,2
8.05,4,2
8.1,4,2
8.15,4,2
8.2,4,2
8.25,4,2
8.3,4,2
8.35,4,2
8.4,4,2
8.45,4,2
8.5,4,2
8.55,4,2
8.6,4,2
8.65,4,2
8.7,4,2
8.75,4,2
8.8,4,2
8.85,4,2
8.9,4,2
8.95,4,2
9.0,4,2
9.05,4,2
9.1,4,2
9.15,4,2
9.2,4,2
9.25,4,2
9.3,4,2
9.35,4,2
9.4,4,2
9.45,4,2
9.5,4,2
9.55,4,2
9.6,4,2
9.65,4,2
9.7,4,2
9.75,4,2
9.8,4,2
9.85,4,2
9.9,4,2
9.95,4,2
10.0,4,2
10.0,4,2
10.05,4,2
10.1,4,2
10.15,4,2
10.2,4,2
10.25,4,2
10.3,4,2
10.35,4,2
10.4,4,2
10.45,4,2
10.5,4,2
10.55,4,2
10.6,4,2
10.65,4,2
10.7,4,2
10.75,4,2
10.8,4,2
10.85,4,2
10.9,4,2
10.95,4,2
11.0,4,2
11.0,4,2
11.05,4,2
11.1,4,2
11.15,4,2
11.2,4,2
11.25,4,2
11.3,4,2
11.35,4,2
11.4,4,2
11.45,4,2
11.5,4,2
11.55,4,2
11.6,4,2
11.65,4,2
11.7,4,2
11.75,4,2
11.8,4,2
11.85,4,2
11.9,4,2
11.95,4,2
12.0,4,2
12.0,4,2
12.05,4,2
12.1,4,2
12.15,4,2
12.2,4,2
12.25,4,2
12.3,4,2
12.35,4,2
12.4,4,2
12.45,4,2
12.5,4,2
12.55,4,2
12.6,4,2
12.65,4,2
12.7,4,2
12.75,4,2
12.8,4,2
12.85,4,2
12.9,4,2
12.95,4,2
13.0,4,2
13.0,4,2
13.05,4,2
13.1,4,2
13.15,4,2
13.2,4,2
13.25,4,2
13.3,4,2
13.35,4,2
13.4,4,2
13.45,4,2
13.5,4,2
13.55,4,2
13.6,4,2
13.65,4,2
13.7,4,2
13.75,4,2
13.8,4,2
13.85,4,2
13.9,4,2
13.95,4,2
14.0,4,2
14.05,4,2
14.1,4,2
14.15,4,2
14.2,4,2
14.25,4,2
14.3,4,2
14.35,4,2
14.4,4,2
14.45,4,2
14.5,4,2
14.55,4,2
14.6,4,2
14.65,4,2
14.7,4,2
14.75,4,2
14.8,4,2
14.85,4,2
14.9,4,2
14.95,4,2
15.0,4,2
15.0,4,2
15.05,4,2
15.1,4,2
15.15,4,2
15.2,4,2
15.25,4,2
15.3,4,2
15.35,4,2
15.4,4,2
15.45,4,2
15.5,4,2
15.55,4,2
15.6,4,2
15.65,4,2
15.7,4,2
15.75,4,2
15.8,4,2
15.85,4,2
15.9,4,2
15.95,4,2
16.0,4,2
16.0,4,2
16.05,4,2
16.1,4,2
16.15,4,2
16.2,4,2
16.25,4,2
16.3,4,2
16.35,4,2
16.4,4,2
16.45,4,2
16.5,4,2
16.55,4,2
16.6,4,2
16.65,4,2
16.7,4,2
16.75,4,2
16.8,4,2
16.85,4,2
16.9,4,2
16.95,4,2
17.0,4,2
17.05,4,2
17.1,4,2
17.15,4,2
17.2,4,2
17.25,4,2
17.3,4,2
17.35,4,2
17.4,4,2
17.45,4,2
17.5,4,2
17.55,4,2
17.6,4,2
17.65,4,2
17.7,4,2
17.75,4,2
17.8,4,2
17.85,4,2
17.9,4,2
17.95,4,2
18.0,4,2
18.05,4,2
18.1,4,2
18.15,4,2
18.2,4,2
18.25,4,2
18.3,4,2
18.35,4,2
18.4,4,2
18.45,4,2
18.5,4,2
18.55,4,2
18.6,4,2
18.65,4,2
18.7,4,2
18.75,4,2
18.8,4,2
18.85,4,2
18.9,4,2
18.95,4,2
19.0,4,2
19.05,4,2
19.1,4,2
19.15,4,2
19.2,4,2
19.25,4,2
19.3,4,2
19.35,4,2
19.4,4,2
19.45,4,2
19.5,4,2
19.55,4,2
19.6,4,2
19.65,4,2
19.7,4,2
19.75,4,2
19.8,4,2
19.85,4,2
19.9,4,2
19.95,4,2
20.0,4,2
20.0,4,2
20.05,4,2
20.1,4,2
20.15,4,2
20.2,4,2
20.25,4,2
20.3,4,2
20.35,4,2
20.4,4,2
20.45,4,2
20.5,4,2
20.55,4,2
20.6,4,2
20.65,4,2
20.7,4,2
20.75,4,2
20.8,4,2
20.85,4,2
20.9,4,2
20.95,4,2
21.0,4,2
21.05,4,2
21.1,4,2
21.15,4,2
21.2,4,2
21.25,4,2
21.3,4,2
21.35,4,2
21.4,4,2
21.45,4,2
21.5,4,2
21.55,4,2
21.6,4,2
21.65,4,2
21.7,4,2
21.75,4,2
21.8,4,2
21.85,4,2
21.9,4,2
21.95,4,2
22.0,4,2
22.05,4,2
22.1,4,2
22.15,4,2
22.2,4,2
22.25,4,2
22.3,4,2
22.35,4,2
22.4,4,2
22.45,4,2
22.5,4,2
22.55,4,2
22.6,4,2
22.65,4,2
22.7,4,2
22.75,4,2
22.8,4,2
22.85,4,2
22.9,4,2
22.95,4,2
23.0,4,2
23.05,4,2
23.1,4,2
23.15,4,2
23.2,4,2
23.25,4,2
23.3,4,2
23.35,4,2
23.4,4,2
23.45,4,2
23.5,4,2
23.55,4,2
23.6,4,2
23.65,4,2
23.7,4,2
23.75,4,2
23.8,4,2
23.85,4,2
23.9,4,2
23.95,4,2
24.0,4,2
24.05,4,2
24.1,4,2
24.15,4,2
24.2,4,2
24.25,4,2
24.3,4,2
24.35,4,2
24.4,4,2
24.45,4,2
24.5,4,2
24.55,4,2
24.6,4,2
24.65,4,2
24.7,4,2
24.75,4,2
24.8,4,2
24.85,4,2
24.9,4,2
24.95,4,2
25.0,4,2
25.0,4,2
