"time","Out1"
0,0
1e-16,1e-16
1e-16,1e-16
0.2,0.19867
0.4,0.38942
0.6,0.56464
0.8,0.71736
1,0.84147
1.2,0.93204
1.4,0.98545
1.6,0.99957
1.8,0.97385
2,0.9093
2.2,0.8085
2.4,0.67546
2.6,0.5155
2.8,0.33499
3,0.14112
3.2,-0.058374
3.4,-0.25554
3.6,-0.44252
3.8,-0.61186
4,-0.7568
4.2,-0.87158
4.4,-0.9516
4.6,-0.99369
4.8,-0.99616
5,-0.95892
5.2,-0.88345
5.4,-0.77276
5.6,-0.63127
5.8,-0.4646
6,-0.27942
6.2,-0.083089
6.4,0.11655
6.6,0.31154
6.8,0.49411
7,0.65699
7.2,0.79367
7.4,0.89871
7.6,0.96792
7.8,0.99854
8,0.98936
8.2,0.94073
8.4,0.8546
8.6,0.7344
8.8,0.58492
9,0.41212
9.2,0.22289
9.4,0.024775
9.6,-0.17433
9.8,-0.36648
10,-0.54402
