"time","Noise","Noise_Filt","Noise_Filt_Sat","Sine","Sine_Filt","Sine_Filt_Quantized"
0,0.504193,0.0630242,0.0630242,0,0,0
0.01,0.504193,0.0630242,0.0630242,0.0231065,4.99884E-06,0
0.02,0.504193,0.0630242,0.0630242,0.0399973,2.45484E-05,0
0.03,0.504193,0.0630242,0.0630242,0.059991,7.88795E-05,0
0.04,0.504193,0.0630242,0.0630242,0.0799787,0.000185609,0
0.05,0.504193,0.0630242,0.0630242,0.0999583,0.00035705,0
0.06,3.37525,0.481779,0.481779,0.119928,0.000609386,0
0.07,3.37525,0.481779,0.481779,0.139886,0.000956559,0
0.08,3.37525,0.481779,0.481779,0.159829,0.00141195,0
0.09,3.37525,0.481779,0.481779,0.179757,0.00198828,0
0.1,3.37525,0.481779,0.481779,0.199667,0.00269764,0
0.11,-1.21259,0.306117,0.306117,0.219557,0.00355147,0
0.12,-1.21259,0.306117,0.306117,0.239424,0.0045606,0
0.13,-1.21259,0.306117,0.306117,0.259268,0.00573528,0
0.14,-1.21259,0.306117,0.306117,0.279086,0.00708513,0
0.15,-1.21259,0.306117,0.306117,0.298876,0.00861924,0
0.16,1.81772,0.518026,0.5,0.318636,0.0103461,0
0.17,1.81772,0.518026,0.5,0.338365,0.0122737,0
0.18,1.81772,0.518026,0.5,0.358059,0.0144095,0
0.19,1.81772,0.518026,0.5,0.377718,0.0167603,0
0.2,1.81772,0.518026,0.5,0.397339,0.0193326,0
0.21,0.277463,0.526808,0.5,0.41692,0.0221323,0
0.22,0.277463,0.526808,0.5,0.436459,0.0251648,0
0.23,0.277463,0.526808,0.5,0.455955,0.0284351,0
0.24,0.277463,0.526808,0.5,0.475405,0.0319478,0
0.25,0.277463,0.526808,0.5,0.494808,0.0357068,0
0.26,-0.54856,0.431897,0.431897,0.514161,0.0397159,0
0.27,-0.54856,0.431897,0.431897,0.533463,0.0439783,0
0.28,-0.54856,0.431897,0.431897,0.552711,0.0484968,0
0.29,-0.54856,0.431897,0.431897,0.571904,0.0532739,0
0.3,-0.54856,0.431897,0.431897,0.59104,0.0583116,0
0.31,-1.3008,0.247703,0.247703,0.610117,0.0636117,0.1
0.32,-1.3008,0.247703,0.247703,0.629133,0.0691754,0.1
0.33,-1.3008,0.247703,0.247703,0.648086,0.0750039,0.1
0.34,-1.3008,0.247703,0.247703,0.666974,0.0810977,0.1
0.35,-1.3008,0.247703,0.247703,0.685796,0.0874573,0.1
0.36,0.1949,0.25968,0.25968,0.704548,0.0940827,0.1
0.37,0.1949,0.25968,0.25968,0.723231,0.100974,0.1
0.38,0.1949,0.25968,0.25968,0.741841,0.10813,0.1
0.39,0.1949,0.25968,0.25968,0.760377,0.11555,0.1
0.4,0.1949,0.25968,0.25968,0.778837,0.123233,0.1
0.41,0.816124,0.348712,0.348712,0.797219,0.131178,0.1
0.42,0.816124,0.348712,0.348712,0.815521,0.139384,0.1
0.43,0.816124,0.348712,0.348712,0.833742,0.147847,0.1
0.44,0.816124,0.348712,0.348712,0.851879,0.156568,0.1
0.45,0.816124,0.348712,0.348712,0.869931,0.165542,0.2
0.46,0.356546,0.375844,0.375844,0.887896,0.174768,0.2
0.47,0.356546,0.375844,0.375844,0.905773,0.184243,0.2
0.48,0.356546,0.375844,0.375844,0.923558,0.193964,0.2
0.49,0.356546,0.375844,0.375844,0.941252,0.203929,0.2
0.5,0.356546,0.375844,0.375844,0.958851,0.214134,0.2
0.51,0.722836,0.447407,0.447407,0.976354,0.224575,0.2
0.52,0.722836,0.447407,0.447407,0.99376,0.235249,0.2
0.53,0.722836,0.447407,0.447407,1.01107,0.246153,0.2
0.54,0.722836,0.447407,0.447407,1.02827,0.257282,0.2
0.55,0.722836,0.447407,0.447407,1.04537,0.268634,0.3
0.56,0.702385,0.512834,0.5,1.06237,0.280203,0.3
0.57,0.702385,0.512834,0.5,1.07926,0.291985,0.3
0.58,0.702385,0.512834,0.5,1.09605,0.303977,0.3
0.59,0.702385,0.512834,0.5,1.11272,0.316173,0.3
0.6,0.702385,0.512834,0.5,1.12928,0.32857,0.3
0.61,-0.196037,0.462688,0.462688,1.14573,0.341163,0.3
0.62,-0.196037,0.462688,0.462688,1.16207,0.353947,0.3
0.63,-0.196037,0.462688,0.462688,1.17829,0.366918,0.4
0.64,-0.196037,0.462688,0.462688,1.19439,0.38007,0.4
0.65,-0.196037,0.462688,0.462688,1.21037,0.393398,0.4
0.66,1.77242,0.661106,0.5,1.22623,0.406899,0.4
0.67,1.77242,0.661106,0.5,1.24197,0.420567,0.4
0.68,1.77242,0.661106,0.5,1.25759,0.434396,0.4
0.69,1.77242,0.661106,0.5,1.27307,0.448382,0.4
0.7,1.77242,0.661106,0.5,1.28844,0.462519,0.4
0.71,-0.731124,0.53666,0.5,1.30367,0.476803,0.5
0.72,-0.731124,0.53666,0.5,1.31877,0.491228,0.5
0.73,-0.731124,0.53666,0.5,1.33374,0.50579,0.5
0.74,-0.731124,0.53666,0.5,1.34858,0.520482,0.5
0.75,-0.731124,0.53666,0.5,1.36328,0.535299,0.5
0.76,-3.00201,0.134576,0.134576,1.37784,0.550237,0.5
0.77,-3.00201,0.134576,0.134576,1.39227,0.56529,0.6
0.78,-3.00201,0.134576,0.134576,1.40656,0.580453,0.6
0.79,-3.00201,0.134576,0.134576,1.42071,0.59572,0.6
0.8,-3.00201,0.134576,0.134576,1.43471,0.611086,0.6
0.81,-2.1872,-0.145553,-0.145553,1.44857,0.626546,0.6
0.82,-2.1872,-0.145553,-0.145553,1.46229,0.642095,0.6
0.83,-2.1872,-0.145553,-0.145553,1.47586,0.657727,0.6
0.84,-2.1872,-0.145553,-0.145553,1.48929,0.673437,0.6
0.85,-2.1872,-0.145553,-0.145553,1.50256,0.68922,0.7
