"time","Piston_body_r_00_2_","Inertia_w"
0.092,0.252956,99.9582
0.092,0.248724,102.281
0.0925,0.248724,102.281
0.0925,0.244591,104.612
0.093,0.244591,104.612
0.093,0.240573,106.933
0.0935,0.240573,106.933
0.0935,0.236686,109.227
0.094,0.236686,109.227
0.094,0.232946,111.476
0.0945,0.232946,111.476
0.0945,0.229367,113.661
0.095,0.229367,113.661
0.095,0.225961,115.763
0.0955,0.225961,115.763
0.0955,0.222741,117.767
0.096,0.222741,117.767
0.096,0.219715,119.656
0.0965,0.219715,119.656
0.0965,0.216893,121.42
0.097,0.216893,121.42
0.097,0.214281,123.048
0.0975,0.214281,123.048
0.0975,0.211884,124.534
0.098,0.211884,124.534
0.098,0.209705,125.874
0.0985,0.209705,125.874
0.0985,0.207746,127.068
0.099,0.207746,127.068
0.099,0.206009,128.115
0.0995,0.206009,128.115
0.0995,0.204494,129.018
0.1,0.204494,129.018
0.1,0.2032,129.781
0.1005,0.2032,129.781
0.1005,0.202127,130.408
0.101,0.202127,130.408
0.101,0.201273,130.902
0.1015,0.201273,130.902
0.1015,0.200638,131.266
0.102,0.200638,131.266
0.102,0.20022,131.504
0.1025,0.20022,131.504
0.1025,0.20002,131.619
0.103,0.20002,131.619
0.103,0.200036,131.609
0.1035,0.200036,131.609
0.1035,0.200268,131.477
0.104,0.200268,131.477
0.104,0.200718,131.222
0.1045,0.200718,131.222
0.1045,0.201385,130.843
0.105,0.201385,130.843
0.105,0.202272,130.339
0.1055,0.202272,130.339
0.1055,0.203378,129.712
0.106,0.203378,129.712
0.106,0.204705,128.96
0.1065,0.204705,128.96
0.1065,0.206254,128.084
0.107,0.206254,128.084
0.107,0.208026,127.085
0.1075,0.208026,127.085
0.1075,0.210022,125.967
0.108,0.210022,125.967
0.108,0.21224,124.734
0.1085,0.21224,124.734
0.1085,0.214682,123.39
0.109,0.214682,123.39
0.109,0.217343,121.945
0.1095,0.217343,121.945
0.1095,0.220222,120.408
0.11,0.220222,120.408
0.11,0.223315,118.791
0.1105,0.223315,118.791
0.1105,0.226615,117.108
0.111,0.226615,117.108
0.111,0.230116,115.374
0.1115,0.230116,115.374
0.1115,0.233811,113.605
0.112,0.233811,113.605
0.112,0.237689,111.818
0.1125,0.237689,111.818
0.1125,0.241741,110.031
0.113,0.241741,110.031
0.113,0.245955,108.26
0.1135,0.245955,108.26
0.1135,0.250319,106.519
0.114,0.250319,106.519
0.114,0.254821,104.825
0.1145,0.254821,104.825
0.1145,0.259448,103.188
0.115,0.259448,103.188
0.115,0.264186,101.62
0.1155,0.264186,101.62
0.1155,0.269021,100.13
0.116,0.269021,100.13
0.116,0.273941,98.7254
0.1165,0.273941,98.7254
0.1165,0.278931,97.4123
0.117,0.278931,97.4123
0.117,0.283979,96.1953
0.1175,0.283979,96.1953
0.1175,0.28907,95.0781
0.118,0.28907,95.0781
0.118,0.294194,94.0635
0.1185,0.294194,94.0635
0.1185,0.299335,93.1535
0.119,0.299335,93.1535
0.119,0.304484,92.35
0.1195,0.304484,92.35
0.1195,0.309627,91.6543
0.12,0.309627,91.6543
0.12,0.314754,91.068
0.1205,0.314754,91.068
0.1205,0.319852,90.5924
0.121,0.319852,90.5924
0.121,0.324912,90.2289
0.1215,0.324912,90.2289
0.1215,0.329921,89.9792
0.122,0.329921,89.9792
0.122,0.334869,89.8449
0.1225,0.334869,89.8449
0.1225,0.339745,89.8282
0.123,0.339745,89.8282
0.123,0.344539,89.9308
0.1235,0.344539,89.9308
0.1235,0.349239,90.1549
0.124,0.349239,90.1549
0.124,0.353833,90.5022
0.1245,0.353833,90.5022
0.1245,0.35831,90.9741
0.125,0.35831,90.9741
0.125,0.362657,91.5712
0.1255,0.362657,91.5712
0.1255,0.36686,92.2931
0.126,0.36686,92.2931
0.126,0.370904,93.1375
0.1265,0.370904,93.1375
0.1265,0.374773,94.0998
0.127,0.374773,94.0998
0.127,0.37845,95.1718
0.1275,0.37845,95.1718
0.1275,0.381917,96.3411
0.128,0.381917,96.3411
0.128,0.385151,97.5895
0.1285,0.385151,97.5895
0.1285,0.388132,98.8917
0.129,0.388132,98.8917
0.129,0.390834,100.215
0.1295,0.390834,100.215
0.1295,0.393235,101.517
0.13,0.393235,101.517
0.13,0.395308,102.75
0.1305,0.395308,102.75
0.1305,0.397028,103.857
0.131,0.397028,103.857
0.131,0.398374,104.781
0.1315,0.398374,104.781
0.1315,0.399325,105.468
0.132,0.399325,105.468
0.132,0.399867,105.875
0.1325,0.399867,105.875
0.1325,0.399991,105.973
0.133,0.399991,105.973
0.133,0.399694,105.867
0.1335,0.399694,105.867
0.1335,0.39898,105.618
0.134,0.39898,105.618
0.134,0.397855,105.244
0.1345,0.397855,105.244
0.1345,0.396331,104.771
0.135,0.396331,104.771
0.135,0.394422,104.232
0.1355,0.394422,104.232
0.1355,0.392143,103.66
0.136,0.392143,103.66
0.136,0.389512,103.085
0.1365,0.389512,103.085
0.1365,0.386547,102.536
0.137,0.386547,102.536
0.137,0.383266,102.04
0.1375,0.383266,102.04
0.1375,0.379687,101.618
0.138,0.379687,101.618
0.138,0.375828,101.287
0.1385,0.375828,101.287
0.1385,0.371705,101.061
0.139,0.371705,101.061
0.139,0.367335,100.954
0.1395,0.367335,100.954
0.1395,0.362733,100.974
0.14,0.362733,100.974
0.14,0.357914,101.13
0.1405,0.357914,101.13
0.1405,0.352893,101.429
0.141,0.352893,101.429
0.141,0.347684,101.879
0.1415,0.347684,101.879
0.1415,0.342302,102.485
0.142,0.342302,102.485
0.142,0.336761,103.255
0.1425,0.336761,103.255
0.1425,0.331075,104.193
0.143,0.331075,104.193
0.143,0.325259,105.306
0.1435,0.325259,105.306
0.1435,0.31933,106.6
0.144,0.31933,106.6
0.144,0.313305,108.08
0.1445,0.313305,108.08
0.1445,0.3072,109.753
0.145,0.3072,109.753
0.145,0.301035,111.621
0.1455,0.301035,111.621
0.1455,0.294831,113.689
0.146,0.294831,113.689
0.146,0.28861,115.957
0.1465,0.28861,115.957
0.1465,0.282396,118.423
0.147,0.282396,118.423
0.147,0.276215,121.083
0.1475,0.276215,121.083
0.1475,0.270094,123.926
0.148,0.270094,123.926
0.148,0.264063,126.935
0.1485,0.264063,126.935
0.1485,0.258152,130.089
0.149,0.258152,130.089
0.149,0.252393,133.357
0.1495,0.252393,133.357
0.1495,0.246817,136.701
0.15,0.246817,136.701
0.15,0.241456,140.078
0.1505,0.241456,140.078
0.1505,0.23634,143.439
0.151,0.23634,143.439
0.151,0.231497,146.731
0.1515,0.231497,146.731
0.1515,0.226954,149.901
0.152,0.226954,149.901
0.152,0.222731,152.902
0.1525,0.222731,152.902
0.1525,0.218848,155.692
0.153,0.218848,155.692
0.153,0.215316,158.238
0.1535,0.215316,158.238
0.1535,0.212147,160.518
0.154,0.212147,160.518
0.154,0.209345,162.52
0.1545,0.209345,162.52
0.1545,0.206914,164.239
0.155,0.206914,164.239
0.155,0.204852,165.679
0.1555,0.204852,165.679
0.1555,0.203158,166.846
0.156,0.203158,166.846
0.156,0.201829,167.75
0.1565,0.201829,167.75
0.1565,0.200863,168.4
0.157,0.200863,168.4
0.157,0.200256,168.805
0.1575,0.200256,168.805
0.1575,0.200007,168.97
0.158,0.200007,168.97
0.158,0.200115,168.898
0.1585,0.200115,168.898
0.1585,0.20058,168.589
0.159,0.20058,168.589
0.159,0.201404,168.039
0.1595,0.201404,168.039
0.1595,0.20259,167.247
0.16,0.20259,167.247
0.16,0.20414,166.209
0.1605,0.20414,166.209
0.1605,0.206057,164.921
0.161,0.206057,164.921
0.161,0.208345,163.383
0.1615,0.208345,163.383
0.1615,0.211004,161.599
0.162,0.211004,161.599
0.162,0.214037,159.577
0.1625,0.214037,159.577
0.1625,0.217439,157.333
0.163,0.217439,157.333
0.163,0.221207,154.891
0.1635,0.221207,154.891
0.1635,0.225331,152.282
0.164,0.225331,152.282
0.164,0.229801,149.545
0.1645,0.229801,149.545
0.1645,0.2346,146.726
0.165,0.2346,146.726
0.165,0.239708,143.873
0.1655,0.239708,143.873
0.1655,0.245106,141.036
0.166,0.245106,141.036
0.166,0.250767,138.263
0.1665,0.250767,138.263
0.1665,0.256665,135.598
0.167,0.256665,135.598
0.167,0.262774,133.079
0.1675,0.262774,133.079
0.1675,0.269066,130.737
0.168,0.269066,130.737
0.168,0.275511,128.6
0.1685,0.275511,128.6
0.1685,0.282083,126.688
0.169,0.282083,126.688
0.169,0.288753,125.015
0.1695,0.288753,125.015
0.1695,0.295496,123.595
0.17,0.295496,123.595
0.17,0.302284,122.435
0.1705,0.302284,122.435
0.1705,0.309092,121.544
0.171,0.309092,121.544
0.171,0.315894,120.929
0.1715,0.315894,120.929
0.1715,0.322666,120.597
0.172,0.322666,120.597
0.172,0.329382,120.556
0.1725,0.329382,120.556
0.1725,0.336017,120.814
0.173,0.336017,120.814
0.173,0.342545,121.381
0.1735,0.342545,121.381
0.1735,0.348938,122.266
0.174,0.348938,122.266
0.174,0.355166,123.477
0.1745,0.355166,123.477
0.1745,0.361196,125.024
0.175,0.361196,125.024
0.175,0.366991,126.907
0.1755,0.366991,126.907
0.1755,0.372511,129.121
0.176,0.372511,129.121
0.176,0.377707,131.646
0.1765,0.377707,131.646
0.1765,0.382525,134.438
0.177,0.382525,134.438
0.177,0.386905,137.424
0.1775,0.386905,137.424
0.1775,0.390777,140.485
0.178,0.390777,140.485
0.178,0.394066,143.453
0.1785,0.394066,143.453
0.1785,0.396698,146.109
0.179,0.396698,146.109
0.179,0.398598,148.209
0.1795,0.398598,148.209
0.1795,0.399708,149.509
0.18,0.399708,149.509
0.18,0.399988,149.85
0.1805,0.399988,149.85
0.1805,0.39943,149.338
0.181,0.39943,149.338
0.181,0.398048,148.122
0.1815,0.398048,148.122
0.1815,0.395882,146.352
0.182,0.395882,146.352
0.182,0.392986,144.226
0.1825,0.392986,144.226
0.1825,0.389423,141.936
0.183,0.389423,141.936
0.183,0.385263,139.657
0.1835,0.385263,139.657
0.1835,0.380569,137.516
0.184,0.380569,137.516
0.184,0.375401,135.605
0.1845,0.375401,135.605
0.1845,0.369814,133.985
0.185,0.369814,133.985
0.185,0.363859,132.693
0.1855,0.363859,132.693
0.1855,0.357578,131.752
0.186,0.357578,131.752
0.186,0.351012,131.175
0.1865,0.351012,131.175
0.1865,0.344198,130.967
0.187,0.344198,130.967
0.187,0.337171,131.134
0.1875,0.337171,131.134
0.1875,0.329963,131.678
0.188,0.329963,131.678
0.188,0.322606,132.603
0.1885,0.322606,132.603
0.1885,0.315132,133.911
0.189,0.315132,133.911
0.189,0.307576,135.606
0.1895,0.307576,135.606
0.1895,0.299971,137.689
0.19,0.299971,137.689
0.19,0.292353,140.158
0.1905,0.292353,140.158
0.1905,0.284762,143.007
0.191,0.284762,143.007
0.191,0.27724,146.224
0.1915,0.27724,146.224
0.1915,0.269831,149.785
0.192,0.269831,149.785
0.192,0.262581,153.654
0.1925,0.262581,153.654
0.1925,0.25554,157.78
0.193,0.25554,157.78
0.193,0.248758,162.095
0.1935,0.248758,162.095
0.1935,0.242285,166.514
0.194,0.242285,166.514
0.194,0.236168,170.941
0.1945,0.236168,170.941
0.1945,0.230452,175.274
0.195,0.230452,175.274
0.195,0.225174,179.411
0.1955,0.225174,179.411
0.1955,0.220367,183.261
0.196,0.220367,183.261
0.196,0.216052,186.753
0.1965,0.216052,186.753
0.1965,0.212247,189.835
0.197,0.212247,189.835
0.197,0.208959,192.481
0.1975,0.208959,192.481
0.1975,0.20619,194.683
0.198,0.20619,194.683
0.198,0.203937,196.448
0.1985,0.203937,196.448
0.1985,0.202197,197.791
0.199,0.202197,197.791
0.199,0.200964,198.73
0.1995,0.200964,198.73
0.1995,0.200233,199.281
0.2,0.200233,199.281
0.2,0.2,199.455
0.2005,0.2,199.455
0.2005,0.200265,199.254
0.201,0.200265,199.254
0.201,0.201029,198.679
0.2015,0.201029,198.679
0.2015,0.202294,197.721
0.202,0.202294,197.721
0.202,0.204067,196.372
0.2025,0.204067,196.372
0.2025,0.206353,194.623
0.203,0.206353,194.623
0.203,0.209158,192.471
0.2035,0.209158,192.471
0.2035,0.212483,189.921
0.204,0.212483,189.921
0.204,0.21633,186.992
0.2045,0.21633,186.992
0.2045,0.220693,183.719
0.205,0.220693,183.719
0.205,0.225559,180.16
0.2055,0.225559,180.16
0.2055,0.230911,176.39
0.206,0.230911,176.39
0.206,0.236721,172.5
0.2065,0.236721,172.5
0.2065,0.242958,168.587
0.207,0.242958,168.587
0.207,0.249584,164.749
0.2075,0.249584,164.749
0.2075,0.256557,161.078
0.208,0.256557,161.078
0.208,0.263832,157.654
0.2085,0.263832,157.654
0.2085,0.271363,154.544
0.209,0.271363,154.544
0.209,0.279105,151.801
0.2095,0.279105,151.801
0.2095,0.287011,149.464
0.21,0.287011,149.464
0.21,0.295039,147.562
0.2105,0.295039,147.562
0.2105,0.303143,146.118
0.211,0.303143,146.118
0.211,0.311283,145.15
0.2115,0.311283,145.15
0.2115,0.319417,144.674
0.212,0.319417,144.674
0.212,0.327501,144.708
0.2125,0.327501,144.708
0.2125,0.335494,145.271
0.213,0.335494,145.271
0.213,0.343349,146.383
0.2135,0.343349,146.383
0.2135,0.351018,148.067
0.214,0.351018,148.067
0.214,0.358446,150.345
0.2145,0.358446,150.345
0.2145,0.365569,153.227
0.215,0.365569,153.227
0.215,0.372317,156.714
0.2155,0.372317,156.714
0.2155,0.378601,160.763
0.216,0.378601,160.763
0.216,0.384322,165.274
0.2165,0.384322,165.274
0.2165,0.389359,170.05
0.217,0.389359,170.05
0.217,0.393578,174.759
0.2175,0.393578,174.759
0.2175,0.396836,178.931
0.218,0.396836,178.931
0.218,0.398997,181.999
0.2185,0.398997,181.999
0.2185,0.399956,183.446
0.219,0.399956,183.446
0.219,0.39966,183.073
0.2195,0.39966,183.073
0.2195,0.398123,181.152
0.22,0.398123,181.152
0.22,0.395416,178.044
0.2205,0.395416,178.044
0.2205,0.391651,174.237
0.221,0.391651,174.237
0.221,0.386956,170.204
0.2215,0.386956,170.204
0.2215,0.381461,166.309
0.222,0.381461,166.309
0.222,0.375286,162.8
0.2225,0.375286,162.8
0.2225,0.368536,159.816
0.223,0.368536,159.816
0.223,0.361304,157.431
0.2235,0.361304,157.431
0.2235,0.353667,155.677
0.224,0.353667,155.677
0.224,0.345694,154.564
0.2245,0.345694,154.564
0.2245,0.337449,154.093
0.225,0.337449,154.093
0.225,0.328986,154.259
0.2255,0.328986,154.259
0.2255,0.320359,155.055
0.226,0.320359,155.055
0.226,0.311618,156.478
0.2265,0.311618,156.478
0.2265,0.302816,158.522
0.227,0.302816,158.522
0.227,0.294007,161.18
0.2275,0.294007,161.18
0.2275,0.285248,164.437
0.228,0.285248,164.437
0.228,0.2766,168.267
0.2285,0.2766,168.267
0.2285,0.268127,172.626
0.229,0.268127,172.626
0.229,0.259896,177.446
0.2295,0.259896,177.446
0.2295,0.251979,182.629
0.23,0.251979,182.629
0.23,0.244446,188.047
0.2305,0.244446,188.047
0.2305,0.237366,193.543
0.231,0.237366,193.543
0.231,0.230801,198.949
0.2315,0.230801,198.949
0.2315,0.224807,204.097
0.232,0.224807,204.097
0.232,0.219427,208.838
0.2325,0.219427,208.838
0.2325,0.214691,213.059
0.233,0.214691,213.059
0.233,0.210615,216.688
0.2335,0.210615,216.688
0.2335,0.207208,219.692
0.234,0.207208,219.692
0.234,0.204467,222.074
0.2345,0.204467,222.074
0.2345,0.202386,223.853
0.235,0.202386,223.853
0.235,0.200956,225.058
0.2355,0.200956,225.058
0.2355,0.20017,225.713
0.236,0.20017,225.713
0.236,0.200023,225.836
0.2365,0.200023,225.836
0.2365,0.200514,225.428
0.237,0.200514,225.428
0.237,0.201646,224.483
0.2375,0.201646,224.483
0.2375,0.203426,222.986
0.238,0.203426,222.986
0.238,0.205862,220.923
0.2385,0.205862,220.923
0.2385,0.208963,218.281
0.239,0.208963,218.281
0.239,0.212732,215.064
0.2395,0.212732,215.064
0.2395,0.217173,211.298
0.24,0.217173,211.298
0.24,0.222276,207.045
0.2405,0.222276,207.045
0.2405,0.228021,202.408
0.241,0.228021,202.408
0.241,0.234378,197.52
0.2415,0.234378,197.52
0.2415,0.241303,192.54
0.242,0.241303,192.54
0.242,0.248745,187.635
0.2425,0.248745,187.635
0.2425,0.256643,182.961
0.243,0.256643,182.961
0.243,0.264934,178.657
0.2435,0.264934,178.657
0.2435,0.273552,174.835
0.244,0.273552,174.835
0.244,0.282431,171.577
0.2445,0.282431,171.577
0.2445,0.291505,168.946
0.245,0.291505,168.946
0.245,0.300711,166.987
0.2455,0.300711,166.987
0.2455,0.309988,165.734
0.246,0.309988,165.734
0.246,0.319274,165.221
0.2465,0.319274,165.221
0.2465,0.328506,165.479
0.247,0.328506,165.479
0.247,0.337622,166.542
0.2475,0.337622,166.542
0.2475,0.34655,168.45
0.248,0.34655,168.45
0.248,0.355216,171.243
0.2485,0.355216,171.243
0.2485,0.363528,174.952
0.249,0.363528,174.952
0.249,0.371383,179.587
0.2495,0.371383,179.587
0.2495,0.378651,185.093
0.25,0.378651,185.093
0.25,0.385176,191.298
0.2505,0.385176,191.298
0.2505,0.390772,197.827
0.251,0.390772,197.827
0.251,0.395225,204.027
0.2515,0.395225,204.027
0.2515,0.398314,208.973
