"time","'lca@PUMP01'","'x1@INJ01'","'q@INJ01'","'volume@INJ01'","'p1@PUMP01'","'pa@DVALV01'","'sacp@INJ01'"
0.002352,0.000314574,1e-009,-9.8296e-009,-3.85554e-013,2.58057,9.97074,50
0.002368,0.000314574,1e-009,-9.8296e-009,-3.85554e-013,2.58057,9.97074,50
0.002368,0.000318841,1e-009,-9.82932e-009,-3.88175e-013,2.5817,9.97117,50
0.002384,0.000318841,1e-009,-9.82932e-009,-3.88175e-013,2.5817,9.97117,50
0.002384,0.000323138,1e-009,-9.82905e-009,-3.90796e-013,2.58279,9.9716,50
0.0024,0.000323138,1e-009,-9.82905e-009,-3.90796e-013,2.58279,9.9716,50
0.0024,0.000327462,1e-009,-9.82877e-009,-3.93417e-013,2.58382,9.97202,50
0.002416,0.000327462,1e-009,-9.82877e-009,-3.93417e-013,2.58382,9.97202,50
0.002416,0.000331812,1e-009,-9.82852e-009,-3.96038e-013,2.58479,9.97245,50
0.002432,0.000331812,1e-009,-9.82852e-009,-3.96038e-013,2.58479,9.97245,50
0.002432,0.000336186,1e-009,-9.82828e-009,-3.98659e-013,2.5857,9.97288,50
0.002448,0.000336186,1e-009,-9.82828e-009,-3.98659e-013,2.5857,9.97288,50
0.002448,0.000340581,1e-009,-9.82807e-009,-4.0128e-013,2.58654,9.97333,50
0.002464,0.000340581,1e-009,-9.82807e-009,-4.0128e-013,2.58654,9.97333,50
0.002464,0.000344998,1e-009,-9.82789e-009,-4.03901e-013,2.58731,9.97379,50
0.00248,0.000344998,1e-009,-9.82789e-009,-4.03901e-013,2.58731,9.97379,50
0.00248,0.000349433,1e-009,-9.82778e-009,-4.06522e-013,2.58802,9.97427,50
0.002496,0.000349433,1e-009,-9.82778e-009,-4.06522e-013,2.58802,9.97427,50
0.002496,0.000353885,1e-009,-9.8277e-009,-4.09142e-013,2.58867,9.97476,50
0.002512,0.000353885,1e-009,-9.8277e-009,-4.09142e-013,2.58867,9.97476,50
0.002512,0.000358352,1e-009,-9.8277e-009,-4.11763e-013,2.58932,9.97527,50
0.002528,0.000358352,1e-009,-9.8277e-009,-4.11763e-013,2.58932,9.97527,50
0.002528,0.000362839,1e-009,-9.82777e-009,-4.14384e-013,2.59019,9.97581,50
0.002544,0.000362839,1e-009,-9.82777e-009,-4.14384e-013,2.59019,9.97581,50
0.002544,0.000367352,1e-009,-9.82791e-009,-4.17005e-013,2.59134,9.97635,50
0.00256,0.000367352,1e-009,-9.82791e-009,-4.17005e-013,2.59134,9.97635,50
0.00256,0.000371898,1e-009,-9.82811e-009,-4.19625e-013,2.59275,9.97692,50
0.002576,0.000371898,1e-009,-9.82811e-009,-4.19625e-013,2.59275,9.97692,50
0.002576,0.000376482,1e-009,-9.82839e-009,-4.22246e-013,2.59443,9.97749,50
0.002592,0.000376482,1e-009,-9.82839e-009,-4.22246e-013,2.59443,9.97749,50
0.002592,0.000381111,1e-009,-9.82875e-009,-4.24867e-013,2.5964,9.97807,50
0.002608,0.000381111,1e-009,-9.82875e-009,-4.24867e-013,2.5964,9.97807,50
0.002608,0.000385793,1e-009,-9.82918e-009,-4.27488e-013,2.59866,9.97865,50
0.002624,0.000385793,1e-009,-9.82918e-009,-4.27488e-013,2.59866,9.97865,50
0.002624,0.000390532,1e-009,-9.82967e-009,-4.3011e-013,2.60121,9.97923,50
0.00264,0.000390532,1e-009,-9.82967e-009,-4.3011e-013,2.60121,9.97923,50
0.00264,0.000395336,1e-009,-9.83022e-009,-4.32731e-013,2.60407,9.9798,50
0.002656,0.000395336,1e-009,-9.83022e-009,-4.32731e-013,2.60407,9.9798,50
0.002656,0.000400208,1e-009,-9.83083e-009,-4.35352e-013,2.60702,9.98037,50
0.002672,0.000400208,1e-009,-9.83083e-009,-4.35352e-013,2.60702,9.98037,50
0.002672,0.000405145,1e-009,-9.83148e-009,-4.37974e-013,2.60976,9.98091,50
0.002688,0.000405145,1e-009,-9.83148e-009,-4.37974e-013,2.60976,9.98091,50
0.002688,0.000410141,1e-009,-9.83218e-009,-4.40596e-013,2.61228,9.98144,50
0.002704,0.000410141,1e-009,-9.83218e-009,-4.40596e-013,2.61228,9.98144,50
0.002704,0.000415191,1e-009,-9.83291e-009,-4.43218e-013,2.61458,9.98194,50
0.00272,0.000415191,1e-009,-9.83291e-009,-4.43218e-013,2.61458,9.98194,50
0.00272,0.000420287,1e-009,-9.83368e-009,-4.4584e-013,2.61664,9.98242,50
0.002736,0.000420287,1e-009,-9.83368e-009,-4.4584e-013,2.61664,9.98242,50
0.002736,0.000425426,1e-009,-9.83444e-009,-4.48463e-013,2.61846,9.98287,50
0.002752,0.000425426,1e-009,-9.83444e-009,-4.48463e-013,2.61846,9.98287,50
0.002752,0.000430601,1e-009,-9.83521e-009,-4.51085e-013,2.62004,9.9833,50
0.002768,0.000430601,1e-009,-9.83521e-009,-4.51085e-013,2.62004,9.9833,50
0.002768,0.000435806,1e-009,-9.83597e-009,-4.53708e-013,2.62136,9.98371,50
0.002784,0.000435806,1e-009,-9.83597e-009,-4.53708e-013,2.62136,9.98371,50
0.002784,0.000441037,1e-009,-9.83673e-009,-4.56331e-013,2.62244,9.98409,50
0.0028,0.000441037,1e-009,-9.83673e-009,-4.56331e-013,2.62244,9.98409,50
0.0028,0.000446288,1e-009,-9.83745e-009,-4.58954e-013,2.62336,9.98446,50
0.002816,0.000446288,1e-009,-9.83745e-009,-4.58954e-013,2.62336,9.98446,50
0.002816,0.000451558,1e-009,-9.83815e-009,-4.61578e-013,2.62419,9.98481,50
0.002832,0.000451558,1e-009,-9.83815e-009,-4.61578e-013,2.62419,9.98481,50
0.002832,0.000456844,1e-009,-9.83883e-009,-4.64202e-013,2.62493,9.98515,50
0.002848,0.000456844,1e-009,-9.83883e-009,-4.64202e-013,2.62493,9.98515,50
0.002848,0.000462144,1e-009,-9.83945e-009,-4.66825e-013,2.62556,9.98548,50
0.002864,0.000462144,1e-009,-9.83945e-009,-4.66825e-013,2.62556,9.98548,50
0.002864,0.000467456,1e-009,-9.84003e-009,-4.69449e-013,2.62609,9.98581,50
0.00288,0.000467456,1e-009,-9.84003e-009,-4.69449e-013,2.62609,9.98581,50
0.00288,0.000472778,1e-009,-9.84057e-009,-4.72073e-013,2.62652,9.98615,50
0.002896,0.000472778,1e-009,-9.84057e-009,-4.72073e-013,2.62652,9.98615,50
0.002896,0.000478108,1e-009,-9.84105e-009,-4.74698e-013,2.62685,9.98648,50
0.002912,0.000478108,1e-009,-9.84105e-009,-4.74698e-013,2.62685,9.98648,50
0.002912,0.000483443,1e-009,-9.84146e-009,-4.77322e-013,2.62708,9.98683,50
0.002928,0.000483443,1e-009,-9.84146e-009,-4.77322e-013,2.62708,9.98683,50
0.002928,0.000488782,1e-009,-9.84182e-009,-4.79946e-013,2.62727,9.98719,50
0.002944,0.000488782,1e-009,-9.84182e-009,-4.79946e-013,2.62727,9.98719,50
0.002944,0.000494128,1e-009,-9.84212e-009,-4.82571e-013,2.62765,9.98757,50
0.00296,0.000494128,1e-009,-9.84212e-009,-4.82571e-013,2.62765,9.98757,50
0.00296,0.000499485,1e-009,-9.84236e-009,-4.85196e-013,2.62829,9.98797,50
0.002976,0.000499485,1e-009,-9.84236e-009,-4.85196e-013,2.62829,9.98797,50
0.002976,0.000504858,1e-009,-9.84254e-009,-4.8782e-013,2.62918,9.98839,50
0.002992,0.000504858,1e-009,-9.84254e-009,-4.8782e-013,2.62918,9.98839,50
0.002992,0.000510253,1e-009,-9.84265e-009,-4.90445e-013,2.63031,9.98884,50
0.003008,0.000510253,1e-009,-9.84265e-009,-4.90445e-013,2.63031,9.98884,50
0.003008,0.000515676,1e-009,-9.84271e-009,-4.9307e-013,2.6317,9.98931,50
0.003024,0.000515676,1e-009,-9.84271e-009,-4.9307e-013,2.6317,9.98931,50
0.003024,0.00052113,1e-009,-9.84271e-009,-4.95694e-013,2.63335,9.98981,50
0.00304,0.00052113,1e-009,-9.84271e-009,-4.95694e-013,2.63335,9.98981,50
0.00304,0.000526621,1e-009,-9.84267e-009,-4.98319e-013,2.63525,9.99033,50
0.003056,0.000526621,1e-009,-9.84267e-009,-4.98319e-013,2.63525,9.99033,50
0.003056,0.000532154,1e-009,-9.84257e-009,-5.00944e-013,2.63743,9.99088,50
0.003072,0.000532154,1e-009,-9.84257e-009,-5.00944e-013,2.63743,9.99088,50
0.003072,0.000537734,1e-009,-9.84243e-009,-5.03568e-013,2.63976,9.99146,50
0.003088,0.000537734,1e-009,-9.84243e-009,-5.03568e-013,2.63976,9.99146,50
0.003088,0.000543361,1e-009,-9.84227e-009,-5.06193e-013,2.64213,9.99206,50
0.003104,0.000543361,1e-009,-9.84227e-009,-5.06193e-013,2.64213,9.99206,50
0.003104,0.000549035,1e-009,-9.84208e-009,-5.08818e-013,2.64451,9.99267,50
0.00312,0.000549035,1e-009,-9.84208e-009,-5.08818e-013,2.64451,9.99267,50
0.00312,0.000554757,1e-009,-9.84187e-009,-5.11442e-013,2.64692,9.99331,50
0.003136,0.000554757,1e-009,-9.84187e-009,-5.11442e-013,2.64692,9.99331,50
0.003136,0.000560526,1e-009,-9.84166e-009,-5.14067e-013,2.64935,9.99396,50
0.003152,0.000560526,1e-009,-9.84166e-009,-5.14067e-013,2.64935,9.99396,50
0.003152,0.000566342,1e-009,-9.84144e-009,-5.16691e-013,2.6518,9.99463,50
0.003168,0.000566342,1e-009,-9.84144e-009,-5.16691e-013,2.6518,9.99463,50
0.003168,0.000572205,1e-009,-9.84121e-009,-5.19315e-013,2.65427,9.99531,50
0.003184,0.000572205,1e-009,-9.84121e-009,-5.19315e-013,2.65427,9.99531,50
0.003184,0.000578116,1e-009,-9.84101e-009,-5.2194e-013,2.65676,9.996,50
0.0032,0.000578116,1e-009,-9.84101e-009,-5.2194e-013,2.65676,9.996,50
0.0032,0.000584074,1e-009,-9.84081e-009,-5.24564e-013,2.65927,9.99669,50
0.003216,0.000584074,1e-009,-9.84081e-009,-5.24564e-013,2.65927,9.99669,50
0.003216,0.000590078,1e-009,-9.84064e-009,-5.27188e-013,2.66161,9.99739,50
0.003232,0.000590078,1e-009,-9.84064e-009,-5.27188e-013,2.66161,9.99739,50
0.003232,0.000596121,1e-009,-9.84047e-009,-5.29812e-013,2.66368,9.99809,50
0.003248,0.000596121,1e-009,-9.84047e-009,-5.29812e-013,2.66368,9.99809,50
0.003248,0.0006022,1e-009,-9.84035e-009,-5.32436e-013,2.66549,9.99878,50
0.003264,0.0006022,1e-009,-9.84035e-009,-5.32436e-013,2.66549,9.99878,50
0.003264,0.000608309,1e-009,-9.84024e-009,-5.3506e-013,2.66702,9.99946,50
0.00328,0.000608309,1e-009,-9.84024e-009,-5.3506e-013,2.66702,9.99946,50
0.00328,0.000614443,1e-009,-9.84016e-009,-5.37684e-013,2.66827,10.0001,50
0.003296,0.000614443,1e-009,-9.84016e-009,-5.37684e-013,2.66827,10.0001,50
0.003296,0.000620596,1e-009,-9.8401e-009,-5.40309e-013,2.66924,10.0008,50
0.003312,0.000620596,1e-009,-9.8401e-009,-5.40309e-013,2.66924,10.0008,50
0.003312,0.000626764,1e-009,-9.84007e-009,-5.42933e-013,2.66993,10.0014,50
0.003328,0.000626764,1e-009,-9.84007e-009,-5.42933e-013,2.66993,10.0014,50
0.003328,0.00063294,1e-009,-9.84005e-009,-5.45557e-013,2.67033,10.002,50
0.003344,0.00063294,1e-009,-9.84005e-009,-5.45557e-013,2.67033,10.002,50
0.003344,0.000639121,1e-009,-9.84005e-009,-5.48181e-013,2.67051,10.0026,50
0.00336,0.000639121,1e-009,-9.84005e-009,-5.48181e-013,2.67051,10.0026,50
0.00336,0.000645305,1e-009,-9.84005e-009,-5.50805e-013,2.67077,10.0031,50
0.003376,0.000645305,1e-009,-9.84005e-009,-5.50805e-013,2.67077,10.0031,50
0.003376,0.000651496,1e-009,-9.84007e-009,-5.53429e-013,2.67116,10.0036,50
0.003392,0.000651496,1e-009,-9.84007e-009,-5.53429e-013,2.67116,10.0036,50
0.003392,0.000657696,1e-009,-9.84007e-009,-5.56053e-013,2.67169,10.004,50
0.003408,0.000657696,1e-009,-9.84007e-009,-5.56053e-013,2.67169,10.004,50
0.003408,0.000663907,1e-009,-9.84006e-009,-5.58677e-013,2.67236,10.0043,50
0.003424,0.000663907,1e-009,-9.84006e-009,-5.58677e-013,2.67236,10.0043,50
0.003424,0.000670132,1e-009,-9.84003e-009,-5.61301e-013,2.67317,10.0046,50
0.00344,0.000670132,1e-009,-9.84003e-009,-5.61301e-013,2.67317,10.0046,50
0.00344,0.000676372,1e-009,-9.83999e-009,-5.63925e-013,2.67412,10.0048,50
0.003456,0.000676372,1e-009,-9.83999e-009,-5.63925e-013,2.67412,10.0048,50
0.003456,0.000682632,1e-009,-9.83992e-009,-5.66549e-013,2.67521,10.0049,50
0.003472,0.000682632,1e-009,-9.83992e-009,-5.66549e-013,2.67521,10.0049,50
0.003472,0.000688913,1e-009,-9.83982e-009,-5.69173e-013,2.67645,10.0049,50
0.003488,0.000688913,1e-009,-9.83982e-009,-5.69173e-013,2.67645,10.0049,50
0.003488,0.000695217,1e-009,-9.8397e-009,-5.71797e-013,2.67786,10.0048,50
0.003504,0.000695217,1e-009,-9.8397e-009,-5.71797e-013,2.67786,10.0048,50
0.003504,0.00070155,1e-009,-9.83955e-009,-5.7442e-013,2.67953,10.0046,50
0.00352,0.00070155,1e-009,-9.83955e-009,-5.7442e-013,2.67953,10.0046,50
0.00352,0.000707915,1e-009,-9.83937e-009,-5.77044e-013,2.68147,10.0043,50
0.003536,0.000707915,1e-009,-9.83937e-009,-5.77044e-013,2.68147,10.0043,50
0.003536,0.000714317,1e-009,-9.83919e-009,-5.79668e-013,2.68366,10.004,50
0.003552,0.000714317,1e-009,-9.83919e-009,-5.79668e-013,2.68366,10.004,50
0.003552,0.000720761,1e-009,-9.83898e-009,-5.82292e-013,2.68613,10.0034,50
0.003568,0.000720761,1e-009,-9.83898e-009,-5.82292e-013,2.68613,10.0034,50
0.003568,0.000727251,1e-009,-9.83875e-009,-5.84915e-013,2.68888,10.0028,50
0.003584,0.000727251,1e-009,-9.83875e-009,-5.84915e-013,2.68888,10.0028,50
0.003584,0.000733791,1e-009,-9.83851e-009,-5.87539e-013,2.69189,10.0021,50
0.0036,0.000733791,1e-009,-9.83851e-009,-5.87539e-013,2.69189,10.0021,50
0.0036,0.000740386,1e-009,-9.83827e-009,-5.90163e-013,2.6952,10.0013,50
0.003616,0.000740386,1e-009,-9.83827e-009,-5.90163e-013,2.6952,10.0013,50
0.003616,0.00074704,1e-009,-9.83803e-009,-5.92786e-013,2.69879,10.0004,50
0.003632,0.00074704,1e-009,-9.83803e-009,-5.92786e-013,2.69879,10.0004,50
0.003632,0.000753755,1e-009,-9.8378e-009,-5.9541e-013,2.70245,9.9994,50
0.003648,0.000753755,1e-009,-9.8378e-009,-5.9541e-013,2.70245,9.9994,50
0.003648,0.000760531,1e-009,-9.83759e-009,-5.98033e-013,2.70601,9.99829,50
0.003664,0.000760531,1e-009,-9.83759e-009,-5.98033e-013,2.70601,9.99829,50
0.003664,0.000767364,1e-009,-9.83739e-009,-6.00656e-013,2.70949,9.99712,50
0.00368,0.000767364,1e-009,-9.83739e-009,-6.00656e-013,2.70949,9.99712,50
0.00368,0.000774253,1e-009,-9.83722e-009,-6.0328e-013,2.71287,9.99588,50
0.003696,0.000774253,1e-009,-9.83722e-009,-6.0328e-013,2.71287,9.99588,50
0.003696,0.000781196,1e-009,-9.83707e-009,-6.05903e-013,2.71617,9.9946,50
0.003712,0.000781196,1e-009,-9.83707e-009,-6.05903e-013,2.71617,9.9946,50
0.003712,0.000788191,1e-009,-9.83695e-009,-6.08526e-013,2.71935,9.99327,50
0.003728,0.000788191,1e-009,-9.83695e-009,-6.08526e-013,2.71935,9.99327,50
0.003728,0.000795236,1e-009,-9.83686e-009,-6.11149e-013,2.72244,9.99191,50
0.003744,0.000795236,1e-009,-9.83686e-009,-6.11149e-013,2.72244,9.99191,50
0.003744,0.000802328,1e-009,-9.83681e-009,-6.13772e-013,2.72542,9.99053,50
0.00376,0.000802328,1e-009,-9.83681e-009,-6.13772e-013,2.72542,9.99053,50
0.00376,0.000809467,1e-009,-9.83676e-009,-6.16395e-013,2.72826,9.98915,50
0.003776,0.000809467,1e-009,-9.83676e-009,-6.16395e-013,2.72826,9.98915,50
0.003776,0.000816646,1e-009,-9.83675e-009,-6.19019e-013,2.7308,9.98777,50
0.003792,0.000816646,1e-009,-9.83675e-009,-6.19019e-013,2.7308,9.98777,50
0.003792,0.000823862,1e-009,-9.83676e-009,-6.21642e-013,2.73299,9.98641,50
0.003808,0.000823862,1e-009,-9.83676e-009,-6.21642e-013,2.73299,9.98641,50
0.003808,0.000831108,1e-009,-9.83678e-009,-6.24265e-013,2.73483,9.98507,50
0.003824,0.000831108,1e-009,-9.83678e-009,-6.24265e-013,2.73483,9.98507,50
0.003824,0.000838379,1e-009,-9.83681e-009,-6.26888e-013,2.73631,9.98377,50
0.00384,0.000838379,1e-009,-9.83681e-009,-6.26888e-013,2.73631,9.98377,50
0.00384,0.000845668,1e-009,-9.83685e-009,-6.29511e-013,2.73742,9.98251,50
0.003856,0.000845668,1e-009,-9.83685e-009,-6.29511e-013,2.73742,9.98251,50
0.003856,0.000852971,1e-009,-9.8369e-009,-6.32134e-013,2.73816,9.9813,50
0.003872,0.000852971,1e-009,-9.8369e-009,-6.32134e-013,2.73816,9.9813,50
0.003872,0.000860281,1e-009,-9.83694e-009,-6.34758e-013,2.73854,9.98015,50
0.003888,0.000860281,1e-009,-9.83694e-009,-6.34758e-013,2.73854,9.98015,50
0.003888,0.000867594,1e-009,-9.83696e-009,-6.37381e-013,2.73855,9.97907,50
0.003904,0.000867594,1e-009,-9.83696e-009,-6.37381e-013,2.73855,9.97907,50
0.003904,0.000874904,1e-009,-9.83697e-009,-6.40004e-013,2.73845,9.97806,50
0.00392,0.000874904,1e-009,-9.83697e-009,-6.40004e-013,2.73845,9.97806,50
0.00392,0.000882216,1e-009,-9.83695e-009,-6.42627e-013,2.73869,9.97712,50
0.003936,0.000882216,1e-009,-9.83695e-009,-6.42627e-013,2.73869,9.97712,50
0.003936,0.000889537,1e-009,-9.83692e-009,-6.4525e-013,2.73936,9.97625,50
0.003952,0.000889537,1e-009,-9.83692e-009,-6.4525e-013,2.73936,9.97625,50
0.003952,0.000896872,1e-009,-9.83686e-009,-6.47873e-013,2.74044,9.97545,50
0.003968,0.000896872,1e-009,-9.83686e-009,-6.47873e-013,2.74044,9.97545,50
0.003968,0.000904228,1e-009,-9.83678e-009,-6.50497e-013,2.74194,9.97473,50
0.003984,0.000904228,1e-009,-9.83678e-009,-6.50497e-013,2.74194,9.97473,50
0.003984,0.000911611,1e-009,-9.83667e-009,-6.5312e-013,2.74386,9.97407,50
0.004,0.000911611,1e-009,-9.83667e-009,-6.5312e-013,2.74386,9.97407,50
0.004,0.000919027,1e-009,-9.83651e-009,-6.55743e-013,2.74619,9.97349,50
0.004016,0.000919027,1e-009,-9.83651e-009,-6.55743e-013,2.74619,9.97349,50
0.004016,0.000926483,1e-009,-9.83634e-009,-6.58366e-013,2.74896,9.97297,50
0.004032,0.000926483,1e-009,-9.83634e-009,-6.58366e-013,2.74896,9.97297,50
0.004032,0.000933984,1e-009,-9.83613e-009,-6.60989e-013,2.75216,9.97251,50
0.004048,0.000933984,1e-009,-9.83613e-009,-6.60989e-013,2.75216,9.97251,50
0.004048,0.000941536,1e-009,-9.8359e-009,-6.63612e-013,2.75551,9.97211,50
0.004064,0.000941536,1e-009,-9.8359e-009,-6.63612e-013,2.75551,9.97211,50
0.004064,0.000949137,1e-009,-9.83565e-009,-6.66235e-013,2.75881,9.97176,50
0.00408,0.000949137,1e-009,-9.83565e-009,-6.66235e-013,2.75881,9.97176,50
0.00408,0.000956785,1e-009,-9.83536e-009,-6.68857e-013,2.76206,9.97145,50
0.004096,0.000956785,1e-009,-9.83536e-009,-6.68857e-013,2.76206,9.97145,50
0.004096,0.000964481,1e-009,-9.83511e-009,-6.7148e-013,2.76524,9.97117,50
0.004112,0.000964481,1e-009,-9.83511e-009,-6.7148e-013,2.76524,9.97117,50
0.004112,0.000972222,1e-009,-9.83475e-009,-6.74103e-013,2.76837,9.97093,50
0.004128,0.000972222,1e-009,-9.83475e-009,-6.74103e-013,2.76837,9.97093,50
0.004128,0.000980008,1e-009,-9.83441e-009,-6.76725e-013,2.77143,9.97072,50
0.004144,0.000980008,1e-009,-9.83441e-009,-6.76725e-013,2.77143,9.97072,50
0.004144,0.000987837,1e-009,-9.83406e-009,-6.79348e-013,2.77443,9.97053,50
0.00416,0.000987837,1e-009,-9.83406e-009,-6.79348e-013,2.77443,9.97053,50
0.00416,0.000995708,1e-009,-9.8337e-009,-6.8197e-013,2.77737,9.97036,50
0.004176,0.000995708,1e-009,-9.8337e-009,-6.8197e-013,2.77737,9.97036,50
0.004176,0.00100362,1e-009,-9.83334e-009,-6.84592e-013,2.78024,9.97021,50
0.004192,0.00100362,1e-009,-9.83334e-009,-6.84592e-013,2.78024,9.97021,50
0.004192,0.00101157,1e-009,-9.83296e-009,-6.87215e-013,2.78301,9.97007,50
0.004208,0.00101157,1e-009,-9.83296e-009,-6.87215e-013,2.78301,9.97007,50
0.004208,0.00101956,1e-009,-9.83259e-009,-6.89837e-013,2.78567,9.96995,50
0.004224,0.00101956,1e-009,-9.83259e-009,-6.89837e-013,2.78567,9.96995,50
0.004224,0.00102759,1e-009,-9.8322e-009,-6.92459e-013,2.78822,9.96985,50
0.00424,0.00102759,1e-009,-9.8322e-009,-6.92459e-013,2.78822,9.96985,50
0.00424,0.00103565,1e-009,-9.83182e-009,-6.9508e-013,2.79066,9.96975,50
0.004256,0.00103565,1e-009,-9.83182e-009,-6.9508e-013,2.79066,9.96975,50
0.004256,0.00104374,1e-009,-9.83141e-009,-6.97702e-013,2.79299,9.96967,50
0.004272,0.00104374,1e-009,-9.83141e-009,-6.97702e-013,2.79299,9.96967,50
0.004272,0.00105187,1e-009,-9.83102e-009,-7.00324e-013,2.79519,9.9696,50
0.004288,0.00105187,1e-009,-9.83102e-009,-7.00324e-013,2.79519,9.9696,50
0.004288,0.00106002,1e-009,-9.83062e-009,-7.02945e-013,2.79729,9.96954,50
0.004304,0.00106002,1e-009,-9.83062e-009,-7.02945e-013,2.79729,9.96954,50
0.004304,0.0010682,1e-009,-9.83023e-009,-7.05567e-013,2.79927,9.9695,50
0.00432,0.0010682,1e-009,-9.83023e-009,-7.05567e-013,2.79927,9.9695,50
0.00432,0.00107641,1e-009,-9.82984e-009,-7.08188e-013,2.80114,9.96948,50
0.004336,0.00107641,1e-009,-9.82984e-009,-7.08188e-013,2.80114,9.96948,50
0.004336,0.00108464,1e-009,-9.82945e-009,-7.10809e-013,2.80293,9.96947,50
0.004352,0.00108464,1e-009,-9.82945e-009,-7.10809e-013,2.80293,9.96947,50
0.004352,0.0010929,1e-009,-9.82908e-009,-7.1343e-013,2.80463,9.96949,50
0.004368,0.0010929,1e-009,-9.82908e-009,-7.1343e-013,2.80463,9.96949,50
0.004368,0.00110118,1e-009,-9.82872e-009,-7.16051e-013,2.80626,9.96952,50
0.004384,0.00110118,1e-009,-9.82872e-009,-7.16051e-013,2.80626,9.96952,50
0.004384,0.00110948,1e-009,-9.82838e-009,-7.18672e-013,2.8078,9.96958,50
0.0044,0.00110948,1e-009,-9.82838e-009,-7.18672e-013,2.8078,9.96958,50
0.0044,0.0011178,1e-009,-9.82805e-009,-7.21293e-013,2.80925,9.96966,50
0.004416,0.0011178,1e-009,-9.82805e-009,-7.21293e-013,2.80925,9.96966,50
0.004416,0.00112613,1e-009,-9.82776e-009,-7.23914e-013,2.81062,9.96976,50
0.004432,0.00112613,1e-009,-9.82776e-009,-7.23914e-013,2.81062,9.96976,50
0.004432,0.00113449,1e-009,-9.8275e-009,-7.26535e-013,2.81191,9.96989,50
0.004448,0.00113449,1e-009,-9.8275e-009,-7.26535e-013,2.81191,9.96989,50
0.004448,0.00114286,1e-009,-9.82727e-009,-7.29155e-013,2.81312,9.97004,50
0.004464,0.00114286,1e-009,-9.82727e-009,-7.29155e-013,2.81312,9.97004,50
0.004464,0.00115125,1e-009,-9.82709e-009,-7.31776e-013,2.81455,9.97021,50
0.00448,0.00115125,1e-009,-9.82709e-009,-7.31776e-013,2.81455,9.97021,50
0.00448,0.00115966,1e-009,-9.82695e-009,-7.34396e-013,2.81645,9.9704,50
0.004496,0.00115966,1e-009,-9.82695e-009,-7.34396e-013,2.81645,9.9704,50
0.004496,0.00116811,1e-009,-9.82686e-009,-7.37017e-013,2.81885,9.97061,50
0.004512,0.00116811,1e-009,-9.82686e-009,-7.37017e-013,2.81885,9.97061,50
0.004512,0.00117659,1e-009,-9.82683e-009,-7.39637e-013,2.82173,9.97084,50
0.004528,0.00117659,1e-009,-9.82683e-009,-7.39637e-013,2.82173,9.97084,50
0.004528,0.00118511,1e-009,-9.82684e-009,-7.42258e-013,2.82511,9.97109,50
0.004544,0.00118511,1e-009,-9.82684e-009,-7.42258e-013,2.82511,9.97109,50
0.004544,0.00119368,1e-009,-9.82692e-009,-7.44878e-013,2.82901,9.97134,50
0.00456,0.00119368,1e-009,-9.82692e-009,-7.44878e-013,2.82901,9.97134,50
0.00456,0.00120231,1e-009,-9.82705e-009,-7.47499e-013,2.83342,9.97161,50
0.004576,0.00120231,1e-009,-9.82705e-009,-7.47499e-013,2.83342,9.97161,50
0.004576,0.001211,1e-009,-9.82725e-009,-7.5012e-013,2.83837,9.97189,50
0.004592,0.001211,1e-009,-9.82725e-009,-7.5012e-013,2.83837,9.97189,50
0.004592,0.00121975,1e-009,-9.82751e-009,-7.5274e-013,2.84376,9.97217,50
0.004608,0.00121975,1e-009,-9.82751e-009,-7.5274e-013,2.84376,9.97217,50
0.004608,0.00122858,1e-009,-9.82782e-009,-7.55361e-013,2.84896,9.97244,50
0.004624,0.00122858,1e-009,-9.82782e-009,-7.55361e-013,2.84896,9.97244,50
0.004624,0.00123746,1e-009,-9.8282e-009,-7.57982e-013,2.8537,9.97272,50
0.00464,0.00123746,1e-009,-9.8282e-009,-7.57982e-013,2.8537,9.97272,50
0.00464,0.0012464,1e-009,-9.82863e-009,-7.60603e-013,2.85798,9.97299,50
0.004656,0.0012464,1e-009,-9.82863e-009,-7.60603e-013,2.85798,9.97299,50
0.004656,0.0012554,1e-009,-9.82908e-009,-7.63224e-013,2.8618,9.97325,50
0.004672,0.0012554,1e-009,-9.82908e-009,-7.63224e-013,2.8618,9.97325,50
0.004672,0.00126443,1e-009,-9.82959e-009,-7.65845e-013,2.86513,9.97349,50
0.004688,0.00126443,1e-009,-9.82959e-009,-7.65845e-013,2.86513,9.97349,50
0.004688,0.0012735,1e-009,-9.83013e-009,-7.68466e-013,2.86799,9.97373,50
0.004704,0.0012735,1e-009,-9.83013e-009,-7.68466e-013,2.86799,9.97373,50
0.004704,0.0012826,1e-009,-9.83069e-009,-7.71087e-013,2.87035,9.97395,50
0.00472,0.0012826,1e-009,-9.83069e-009,-7.71087e-013,2.87035,9.97395,50
0.00472,0.00129173,1e-009,-9.83127e-009,-7.73709e-013,2.87222,9.97416,50
0.004736,0.00129173,1e-009,-9.83127e-009,-7.73709e-013,2.87222,9.97416,50
0.004736,0.00130088,1e-009,-9.83185e-009,-7.76331e-013,2.87371,9.97436,50
0.004752,0.00130088,1e-009,-9.83185e-009,-7.76331e-013,2.87371,9.97436,50
0.004752,0.00131004,1e-009,-9.83244e-009,-7.78953e-013,2.87515,9.97455,50
0.004768,0.00131004,1e-009,-9.83244e-009,-7.78953e-013,2.87515,9.97455,50
