"time","step-size","source.i.der_T","source.i.der_p"
0.0,0.0,0.0,0.0
1.0E-7,1.0E-7,0.0,0.0
0.0020001,0.002,0.0,0.0
0.0040000999999999995,0.002,0.0,0.0
0.0060000999999999995,0.002,0.0,0.0
0.0080001,0.002,0.0,0.0
0.0100001,0.002,0.0,0.0
0.0120001,0.002,0.0,0.0
0.0140001,0.002,0.0,0.0
0.0160001,0.002,0.0,0.0
0.018000099999999998,0.002,0.0,0.0
0.0200001,0.002,0.0,0.0
0.0220001,0.002,0.0,0.0
0.024000100000000003,0.002,0.0,0.0
0.026000100000000005,0.002,0.0,0.0
0.028000100000000007,0.002,0.0,0.0
0.03000010000000001,0.002,0.0,0.0
0.03200010000000001,0.002,0.0,0.0
0.03400010000000001,0.002,0.0,0.0
0.036000100000000014,0.002,0.0,0.0
0.038000100000000016,0.002,0.0,0.0
0.04000010000000002,0.002,0.0,0.0
0.04200010000000002,0.002,0.0,0.0
0.04400010000000002,0.002,0.0,0.0
0.04600010000000002,0.002,0.0,0.0
0.048000100000000025,0.002,0.0,0.0
0.050000100000000026,0.002,0.0,0.0
0.05200010000000003,0.002,0.0,0.0
0.05400010000000003,0.002,0.0,0.0
0.05600010000000003,0.002,0.0,0.0
0.058000100000000034,0.002,0.0,0.0
0.060000100000000035,0.002,0.0,0.0
0.06200010000000004,0.002,0.0,0.0
0.06400010000000003,0.002,0.0,0.0
0.06600010000000003,0.002,0.0,0.0
0.06800010000000004,0.002,0.0,0.0
0.07000010000000004,0.002,0.0,0.0
0.07200010000000004,0.002,0.0,0.0
0.07400010000000004,0.002,0.0,0.0
0.07600010000000004,0.002,0.0,0.0
0.07800010000000004,0.002,0.0,0.0
0.08000010000000005,0.002,0.0,0.0
0.08200010000000005,0.002,0.0,0.0
0.08400010000000005,0.002,0.0,0.0
0.08600010000000005,0.002,0.0,0.0
0.08800010000000005,0.002,0.0,0.0
0.09000010000000006,0.002,0.0,0.0
0.09200010000000006,0.002,0.0,0.0
0.09400010000000006,0.002,0.0,0.0
0.09600010000000006,0.002,0.0,0.0
0.09800010000000006,0.002,0.0,0.0
0.10000010000000006,0.002,0.0,0.0
0.10200010000000007,0.002,0.0,0.0
0.10400010000000007,0.002,0.0,0.0
0.10600010000000007,0.002,0.0,0.0
0.10800010000000007,0.002,0.0,0.0
0.11000010000000007,0.002,0.0,0.0
0.11200010000000007,0.002,0.0,0.0
0.11400010000000008,0.002,0.0,0.0
0.11600010000000008,0.002,0.0,0.0
0.11800010000000008,0.002,0.0,0.0
0.12000010000000008,0.002,0.0,0.0
0.12200010000000008,0.002,0.0,0.0
0.12400010000000009,0.002,0.0,0.0
0.1260001000000001,0.002,0.0,0.0
0.1280001000000001,0.002,0.0,0.0
0.1300001000000001,0.002,0.0,0.0
0.1320001000000001,0.002,0.0,0.0
0.1340001000000001,0.002,0.0,0.0
0.1360001000000001,0.002,0.0,0.0
0.1380001000000001,0.002,0.0,0.0
0.1400001000000001,0.002,0.0,0.0
0.1420001000000001,0.002,0.0,0.0
0.1440001000000001,0.002,0.0,0.0
0.1460001000000001,0.002,0.0,0.0
0.1480001000000001,0.002,0.0,0.0
0.1500001000000001,0.002,0.0,0.0
0.1520001000000001,0.002,0.0,0.0
0.1540001000000001,0.002,0.0,0.0
0.1560001000000001,0.002,0.0,0.0
0.15800010000000012,0.002,0.0,0.0
0.16000010000000012,0.002,0.0,0.0
0.16200010000000012,0.002,0.0,0.0
0.16400010000000012,0.002,0.0,0.0
0.16600010000000012,0.002,0.0,0.0
0.16800010000000012,0.002,0.0,0.0
0.17000010000000013,0.002,0.0,0.0
0.17200010000000013,0.002,0.0,0.0
0.17400010000000013,0.002,0.0,0.0
0.17600010000000013,0.002,0.0,0.0
0.17800010000000013,0.002,0.0,0.0
0.18000010000000013,0.002,0.0,0.0
0.18200010000000014,0.002,0.0,0.0
0.18400010000000014,0.002,0.0,0.0
0.18600010000000014,0.002,0.0,0.0
0.18800010000000014,0.002,0.0,0.0
0.19000010000000014,0.002,0.0,0.0
0.19200010000000015,0.002,0.0,0.0
0.19400010000000015,0.002,0.0,0.0
0.19600010000000015,0.002,0.0,0.0
