"Time","Inertia_w","Piston_body_r_0_2_"
0,0,399.999925000011
0.005,4.70191677624821E-005,399.999924999976
0.03,0.000282116664676363,399.999924998918
0.155,0.00145766805756787,399.999924982606
0.655,0.00616460914512839,399.999924696465
1.155,0.0108860513930408,399.999924054411
1.655,0.0156331011627487,399.999923050397
2.155,0.0204169250488605,399.999921674971
2.655,0.0252487761451317,399.999919915184
3.155,0.0301400205135178,399.999917754468
3.655,0.0351021639187911,399.99991517248
4.155,0.0401468788915647,399.99991214491
4.655,0.0452860321833313,399.999908643255
5.155,0.0505317126780428,399.999904634547
5.655,0.0558962598258229,399.999900081045
6.155,0.0613922926656249,399.999894939878
6.655,0.0670327395050206,399.999889162642
7.155,0.0728308683268446,399.999882694946
7.655,0.0788003179941082,399.999875475898
8.155,0.0849551303264641,399.99986743753
8.655,0.0913097831235316,399.999858504165
9.155,0.0978792242125976,399.999848591694
9.655,0.104678906600595,399.999837606795
10.155,0.111724824812825,399.999825446046
10.655,0.119033552503652,399.999811994956
11.155,0.126622281427343,399.999797126887
11.655,0.134508861860396,399.999780701857
12.155,0.142711844570034,399.999762565231
12.655,0.151250524427153,399.999742546254
13.155,0.160144985765767,399.999720456455
13.655,0.16941614959507,399.999696087863
14.155,0.179085822774448,399.999669211055
14.655,0.189176749266317,399.999639572994
15.155,0.1997126635864,399.999606894649
15.655,0.210718346576107,399.999570868362
16.155,0.22221968362693,399.999531154961
16.655,0.234243725492388,399.999487380561
17.155,0.24681875182887,399.999439133044
17.655,0.259974337612914,399.999385958182
18.155,0.273741422588898,399.999327355362
18.655,0.288152383907916,399.99926277287
19.155,0.303241112125681,399.999191602701
19.655,0.31904309073478,399.999113174834
20.155,0.335595478207484,399.999026750926
20.655,0.352937197505845,399.998931517363
21.155,0.371109027403915,399.9988265776
21.655,0.390153695718652,399.998710943726
22.155,0.410115980578031,399.998583527163
22.655,0.431042815299911,399.998443128422
23.155,0.452983398269484,399.998288425815
23.655,0.475989308062631,399.99811796302
24.155,0.500114624073123,399.99793013537
24.655,0.525416052912523,399.99772317476
25.155,0.551953060862904,399.997495133009
25.655,0.579788012674039,399.99724386353
26.155,0.608986317008544,399.996967001134
26.655,0.639616578850463,399.996661939785
27.155,0.67175075920504,399.996325808081
27.655,0.705464342429728,399.995955442251
28.155,0.740836511548917,399.995547356402
28.655,0.777950331917167,399.995097709736
29.155,0.816892943607983,399.994602270444
29.655,0.857755762917082,399.994056375915
30.155,0.900634693380636,399.993454888917
30.655,0.945630346719874,399.992792149316
31.155,0.992848274133548,399.992061920889
31.655,1.04239920836878,399.991257332742
32.155,1.09439931700848,399.990370814776
32.655,1.14897046741955,399.989394026605
33.155,1.20624050380978,399.988317779263
33.655,1.26634353684274,399.987131948968
34.155,1.32942024625807,399.985825382146
34.655,1.39561819693859,399.984385790834
35.155,1.4650921688559,399.982799637488
35.655,1.53800450130979,399.981052008131
36.155,1.61452545185536,399.979126472681
36.655,1.69483357028127,399.977004931148
37.155,1.77911608796448,399.974667444313
37.655,1.867569322877,399.972092047311
38.155,1.96039910045894,399.969254544431
38.655,2.05782093552386,399.966128283451
39.155,2.16006095434409,399.962683907145
39.655,2.26735642929236,399.958889079358
40.155,2.37995576799377,399.95470818393
40.655,2.49811920260153,399.950101993742
41.155,2.62211933107022,399.945027306512
41.655,2.75224164619667,399.939436544215
42.155,2.88878475920724,399.933277312988
42.655,3.03206149823506,399.926491919119
43.155,3.18239963472351,399.919016836232
43.655,3.34014183775396,399.910782120292
44.155,3.50564608183536,399.901710768015
44.655,3.6792867954332,399.891718011909
45.155,3.86145571544957,399.880710545218
45.655,4.05256148200814,399.868585672338
46.155,4.25303071597213,399.85523037772
46.655,4.463309106649,399.840520303386
47.155,4.68386071896429,399.824318629529
47.655,4.91516912651236,399.806474849681
48.155,5.15773831039367,399.786823428199
48.655,5.41209231364292,399.765182332316
49.155,5.67877577822526,399.741351428882
49.655,5.95835416279835,399.715110733294
50.155,6.25141384255662,399.686218499338
50.655,6.55856209564734,399.654409137627
51.155,6.88042692359549,399.619390949938
51.655,7.21765671233282,399.580843666292
52.155,7.57091966613486,399.538415771485
52.655,7.94090302442051,399.491721607629
53.155,8.3283119755627,399.440338239514
53.655,8.73386828283066,399.383802070021
54.155,9.15830851530957,399.321605193669
54.655,9.60238190748894,399.253191477625
55.155,10.0668477158416,399.177952361343
55.655,10.5524721096418,399.09522236839
56.155,11.0600244382145,399.004274327259
56.655,11.5902729320771,398.904314302014
57.155,12.1439796544741,398.794476238708
57.655,12.7218947915977,398.673816339738
58.155,13.3247500758162,398.541307185848
58.655,13.9532514744773,398.395831634375
59.155,14.6080709259703,398.236176532858
59.655,15.2898373181006,398.061026299095
60.1550000000001,15.9991264935074,397.86895643253
60.6550000000001,16.7364505608404,397.658427037024
61.1550000000001,17.5022463242168,397.427776451952
61.6550000000001,18.2968632156455,397.17521510646
62.1550000000001,19.1205506022308,396.898819730704
62.655,19.9734449780109,396.596528077081
63.155,20.8555570066207,396.266134323344
63.655,21.7667590561302,395.905285347149
64.155,22.7067733176583,395.511478076784
64.655,23.6751612627852,395.082058134548
65.155,24.6713146695983,394.614219995718
65.655,25.6944490310381,394.105008886245
66.155,26.7435996935461,393.551324634119
66.655,27.8176214951751,392.949927672314
67.155,28.915192303877,392.297447363043
67.655,30.0348210342551,391.59039277478
68.155,31.1748604838317,390.825165993056
68.655,32.3335252076689,389.998077986658
69.155,33.5089145766698,389.10536698141
69.655,34.6990407347129,388.143219219766
70.155,35.9018612867952,387.107791906364
70.655,37.1153158685523,385.995238064686
71.155,38.3373660735374,384.801732959914
71.655,39.5660373935762,383.523501685266
72.1550000000001,40.7994623648604,382.156847466111
72.6550000000001,42.0359232897444,380.698180213321
73.1550000000001,43.2738936274682,379.144044856659
73.6550000000001,44.5120764406842,377.491149012033
74.1550000000001,45.7494391351749,375.736389583469
74.6550000000001,46.9852431970886,373.876877968864
75.1550000000001,48.2190685284444,371.9099636259
75.6550000000001,49.4508316028819,369.833255854933
76.1550000000001,50.6807977462938,367.644643760186
76.6550000000001,51.9095861821576,365.342314481774
77.1550000000001,53.1381705106623,362.924769879842
77.6550000000001,54.3678734998437,360.390841931481
78.1550000000001,55.6003561140314,357.739707238371
78.6550000000001,56.837603327455,354.970901088925
79.1550000000001,58.0819062327328,352.0843315523
79.6550000000001,59.3358415908492,349.080294127115
80.1550000000001,60.6022491758687,345.959487469213
80.6550000000001,61.8842076577382,342.723030705782
81.1550000000001,63.1850090264975,339.372482804721
81.6550000000001,64.5081319252626,335.909864407023
82.1550000000001,65.8572133637411,332.337682448428
82.6550000000001,67.2360186503554,328.658957792414
83.1550000000001,68.6484083272711,324.877255971476
83.6550000000001,70.0983012715663,320.996720983892
84.1550000000001,71.5896319378929,317.022111918655
84.6550000000001,73.1263001067629,312.958841977201
85.1550000000001,74.7121102870992,308.813019223391
85.6550000000001,76.3506983213752,304.591488119083
86.1550000000001,78.0454417868614,300.301870583218
86.6550000000001,79.7993512392833,295.952604949781
87.1550000000001,81.6149392548648,291.552980781868
87.6550000000001,83.494064864987,287.113167044105
88.1550000000001,85.4377527693642,282.644230633699
88.6550000000001,87.4459877633556,278.158141775509
89.1550000000001,89.517489759502,273.667762307622
89.6550000000001,91.6494763556363,269.186812533919
90.1550000000001,93.8374284037131,264.729812160187
90.6550000000001,96.0748771734874,260.31199099752
91.1550000000001,98.3532381878504,255.949165825126
91.6550000000001,100.66172232796,251.657581110793
92.1550000000001,102.987355006606,247.453713361786
92.6550000000001,105.315131661008,243.354041755218
93.1550000000001,107.628328585209,239.374791219277
93.6550000000001,109.908972584687,235.53165799596
94.1550000000001,112.138452196484,231.839531383349
94.6550000000001,114.298230387871,228.312228158878
95.1550000000001,116.37059836413,224.962257437786
95.6550000000001,118.339397476605,221.800632904759
96.1550000000001,120.190635166584,218.836746302042
96.6550000000001,121.912932690987,216.078311050893
97.1550000000001,123.497764966291,213.531378645514
97.6550000000001,124.939481291188,211.200423983357
98.1550000000001,126.235123730199,209.08849010015
98.6550000000001,127.384081999692,207.197378652991
99.1550000000001,128.387636441798,205.527870340005
99.6550000000001,129.24844353789,204.079959233725
100.155,129.97001314722,202.853086368939
100.655,130.556216347112,201.846360307411
101.155,131.010850650933,201.058755216062
101.655,131.337278091041,200.489279750168
102.155,131.538142822327,200.137112394631
102.655,131.615169157272,200.00170071909
102.682777777778,131.615835658813,200.000527148916
102.710555555556,131.616122601414,200.000021899608
102.715555555556,131.61613394249,200.00000193015
102.720555555556,131.616126837398,200.0000036142
102.745555555556,131.615783876821,200.000336835941
102.870555555556,131.610226031099,200.01012304171
103.370555555556,131.511098146136,200.184623052782
103.870555555556,131.288780367934,200.575957327701
104.370555555556,130.94291937116,201.184744667235
104.870555555556,130.473081137545,202.01188315322
105.370555555556,129.878900606166,203.058468550687
105.870555555556,129.160281761211,204.325685507005
106.370555555556,128.317644419741,205.814673864062
106.870555555556,127.352208517437,207.526373710478
107.370555555556,126.266299341548,209.46135440194
107.870555555556,125.063653579558,211.619634550785
108.370555555556,123.74969697975,214.000501702387
108.870555555556,122.331761177537,216.602341745661
109.370555555556,120.819206575224,219.422488717585
109.870555555556,119.223423041774,222.457105250279
110.370555555556,117.557690970725,225.701102308355
110.870555555556,115.836900945191,229.148104119923
111.370555555556,114.077148440475,232.790460606036
111.870555555556,112.295237105326,236.619305655782
112.370555555556,110.508136561096,240.624655874481
112.870555555556,108.732445706635,244.79554150537
113.370555555556,106.983909388223,249.120159470754
113.870555555556,105.27702614492,253.586038022697
114.370555555556,103.624770227839,258.180203206417
114.870555555556,102.038435443733,262.889338904147
115.370555555556,100.527594474867,267.69993424194
115.870555555556,99.1001570857628,272.59841422452
116.370555555556,97.7625047415778,277.571251322032
116.870555555556,96.5196773610618,282.605057196315
117.370555555556,95.3755892850896,287.686654766931
117.870555555556,94.3332548838069,292.803131407564
118.370555555556,93.3950084981792,297.94187431086
118.870555555556,92.5627077352828,303.090589061587
119.370555555556,91.8379129542864,308.237302306027
119.870555555556,91.2220388068259,313.370349175035
120.370555555556,90.716475798194,318.478345863216
120.870555555556,90.3226810281282,323.550147521185
121.370555555556,90.0422376341412,328.574791401823
121.870555555556,89.8768820413748,333.541425026135
122.370555555556,89.8284969957458,338.439219008709
122.870555555556,89.8990665588501,343.257264121915
123.370555555556,90.0905867488507,347.984452208629
123.870555555556,90.4049223466035,352.609340723457
124.370555555556,90.84359657167,357.120001071601
124.870555555556,91.4074960516363,361.503851646145
125.370555555556,92.0964692205327,365.747477721258
125.870555555556,92.9087929743391,369.836442395523
126.370555555556,93.8404819973465,373.755095929338
126.870555555556,94.8844209513246,377.48639547516
127.370555555556,96.02931687071,381.01175373583
127.870555555556,97.25850480379,384.310943688857
128.370555555556,98.5487020713269,387.36209683308
128.870555555556,99.8689008537876,390.141843013427
129.370555555556,101.179710033074,392.625647537651
129.870555555556,102.433577596228,394.788400469927
130.370555555556,103.576382607608,396.605296156778
130.870555555556,104.550787513303,398.053001065482
131.370555555556,105.30140006159,399.111043134483
131.870555555556,105.781207935571,399.763276136361
132.370555555556,105.958086548162,399.999203305411
132.398333333333,105.958684660382,399.999992513349
132.403333333333,105.958691092576,399.999996570203
132.428333333333,105.958278467739,399.999385327157
132.553333333333,105.951449777497,399.98054268567
133.053333333333,105.830886425388,399.642627504609
133.553333333333,105.569370133858,398.887891844241
134.053333333333,105.186305265919,397.723980901879
134.553333333333,104.708678892608,396.162114641248
135.053333333333,104.167852547484,394.216357644633
135.553333333333,103.596453030193,391.9028212816
136.053333333333,103.025877868953,389.238900558062
136.553333333333,102.484646067962,386.242616905534
137.053333333333,101.997574315826,382.932102668451
137.553333333333,101.585608439591,379.325233485055
138.053333333333,101.266090914072,375.439395567894
138.553333333333,101.053264615719,371.291365736146
139.053333333333,100.958862996789,366.897280213097
139.553333333333,100.992690496179,362.272670565197
140.053333333333,101.163140741769,357.432549260609
140.553333333333,101.47763012367,352.391531613485
141.053333333333,101.942941952477,347.163984571165
141.553333333333,102.565484775456,341.764195615135
142.053333333333,103.351470576609,336.206556974864
142.553333333333,104.307016944965,330.505761499866
143.053333333333,105.438173508692,324.677007021659
143.553333333333,106.750868075847,318.736205959309
144.053333333333,108.25076277283,312.700196331868
144.553333333333,109.943005756741,306.5869492456
145.053333333333,111.831860722976,300.415766296782
145.553333333333,113.920195781203,294.20745813387
146.053333333333,116.208817265996,287.984492644983
146.553333333333,118.695645188654,281.771097957588
147.053333333333,121.374748099476,275.593301920041
147.553333333333,124.235288329507,269.478886543081
148.053333333333,127.260473861861,263.45723399422
148.553333333333,130.42666583983,257.559041605865
149.053333333333,133.702839329127,251.815888761325
149.553333333333,137.050619874745,246.259650143666
150.053333333333,140.425095385441,240.921768441121
150.553333333333,143.77651209289,235.832424012445
151.053333333333,147.052803388685,231.019665262073
151.553333333333,150.202700527542,226.508584944788
152.053333333333,153.178994267427,222.32063669781
152.553333333333,155.941426786322,218.47317714997
153.053333333333,158.45874020837,214.979291362606
153.553333333333,160.709585913901,211.847918752018
154.053333333333,162.68224732961,209.084253241172
154.553333333333,164.373362647606,206.690356003634
155.053333333333,165.785983682763,204.665899083817
155.553333333333,166.927347410657,203.008955032043
156.053333333333,167.80668633056,201.716758040332
156.553333333333,168.433305416106,200.786379819202
157.053333333333,168.815050026377,200.21528255561
157.553333333333,168.957209157201,200.001727453923
157.581111111111,168.958138746309,200.000327471359
157.59753198188,168.958344339407,200.000017841756
157.60253198188,168.958356186255,200
157.62753198188,168.957763845936,200.000446043786
157.75253198188,168.947397050911,200.016057788717
158.25253198188,168.757550529279,200.301610100293
158.75253198188,168.329146910792,200.944982032155
159.25253198188,167.659540230848,201.948131698683
159.75253198188,166.745336923041,203.313814739281
160.25253198188,165.583340530021,205.045211294997
160.75253198188,164.171816899304,207.145433817439
161.25253198188,162.512016774409,209.616936113631
161.75253198188,160.609828469523,212.460857122584
162.25253198188,158.477357721307,215.676347488212
162.75253198188,156.134170125895,219.259939501459
163.25253198188,153.607915636568,223.205026860494
163.75253198188,150.934111770294,227.501515786432
