"time","J1.w","J2.w","J3.w","J4.w"
0.000000E+000,1.000000E+001,0.000000E+000,0.000000E+000,0.000000E+000
3.000000E-004,9.990000E+000,9.999997E-003,0.000000E+000,0.000000E+000
6.000000E-004,9.990000E+000,9.999997E-003,0.000000E+000,0.000000E+000
9.000000E-004,9.990000E+000,9.999997E-003,0.000000E+000,0.000000E+000
1.200000E-003,9.980471E+000,1.999999E-002,0.000000E+000,0.000000E+000
1.500000E-003,9.980471E+000,1.999999E-002,0.000000E+000,0.000000E+000
1.800000E-003,9.980471E+000,1.999999E-002,0.000000E+000,0.000000E+000
2.100000E-003,9.971256E+000,2.999997E-002,0.000000E+000,0.000000E+000
2.400000E-003,9.971256E+000,2.999997E-002,0.000000E+000,0.000000E+000
2.700000E-003,9.971256E+000,2.999997E-002,0.000000E+000,0.000000E+000
3.000000E-003,9.971256E+000,2.999997E-002,0.000000E+000,0.000000E+000
3.300000E-003,9.962354E+000,3.999991E-002,0.000000E+000,0.000000E+000
3.600000E-003,9.962354E+000,3.999991E-002,0.000000E+000,0.000000E+000
3.900000E-003,9.962354E+000,3.999991E-002,0.000000E+000,0.000000E+000
4.200000E-003,9.953763E+000,4.999980E-002,0.000000E+000,0.000000E+000
4.500000E-003,9.953763E+000,4.999980E-002,0.000000E+000,0.000000E+000
4.800000E-003,9.953763E+000,4.999980E-002,0.000000E+000,0.000000E+000
5.100000E-003,9.945483E+000,5.999962E-002,0.000000E+000,0.000000E+000
5.400000E-003,9.945483E+000,5.999962E-002,0.000000E+000,0.000000E+000
5.700000E-003,9.945483E+000,5.999962E-002,0.000000E+000,0.000000E+000
6.000000E-003,9.945483E+000,5.999962E-002,0.000000E+000,0.000000E+000
6.300000E-003,9.937512E+000,6.999935E-002,0.000000E+000,0.000000E+000
6.600000E-003,9.937512E+000,6.999935E-002,0.000000E+000,0.000000E+000
6.900000E-003,9.937512E+000,6.999935E-002,0.000000E+000,0.000000E+000
7.200000E-003,9.929848E+000,7.999898E-002,0.000000E+000,0.000000E+000
7.500000E-003,9.929848E+000,7.999898E-002,0.000000E+000,0.000000E+000
7.800000E-003,9.929848E+000,7.999898E-002,0.000000E+000,0.000000E+000
8.100000E-003,9.922488E+000,8.999850E-002,0.000000E+000,0.000000E+000
8.400000E-003,9.922488E+000,8.999850E-002,0.000000E+000,0.000000E+000
8.700000E-003,9.922488E+000,8.999850E-002,0.000000E+000,0.000000E+000
9.000000E-003,9.922488E+000,8.999850E-002,0.000000E+000,0.000000E+000
9.300000E-003,9.915430E+000,9.999789E-002,0.000000E+000,0.000000E+000
9.600000E-003,9.915430E+000,9.999789E-002,0.000000E+000,0.000000E+000
9.900000E-003,9.915430E+000,9.999789E-002,0.000000E+000,0.000000E+000
1.020000E-002,9.908671E+000,1.099971E-001,0.000000E+000,0.000000E+000
1.050000E-002,9.908671E+000,1.099971E-001,0.000000E+000,0.000000E+000
1.080000E-002,9.908671E+000,1.099971E-001,0.000000E+000,0.000000E+000
1.110000E-002,9.902208E+000,1.199962E-001,0.000000E+000,0.000000E+000
1.140000E-002,9.902208E+000,1.199962E-001,0.000000E+000,0.000000E+000
1.170000E-002,9.902208E+000,1.199962E-001,0.000000E+000,0.000000E+000
1.200000E-002,9.902208E+000,1.199962E-001,0.000000E+000,0.000000E+000
1.230000E-002,9.896037E+000,1.299951E-001,0.000000E+000,0.000000E+000
1.260000E-002,9.896037E+000,1.299951E-001,0.000000E+000,0.000000E+000
1.290000E-002,9.896037E+000,1.299951E-001,0.000000E+000,0.000000E+000
1.320000E-002,9.890155E+000,1.399938E-001,0.000000E+000,0.000000E+000
1.350000E-002,9.890155E+000,1.399938E-001,0.000000E+000,0.000000E+000
1.380000E-002,9.890155E+000,1.399938E-001,0.000000E+000,0.000000E+000
1.410000E-002,9.884557E+000,1.499923E-001,0.000000E+000,0.000000E+000
1.440000E-002,9.884557E+000,1.499923E-001,0.000000E+000,0.000000E+000
1.470000E-002,9.884557E+000,1.499923E-001,0.000000E+000,0.000000E+000
1.500000E-002,9.884557E+000,1.499923E-001,0.000000E+000,0.000000E+000
1.530000E-002,9.879240E+000,1.599905E-001,0.000000E+000,0.000000E+000
1.560000E-002,9.879240E+000,1.599905E-001,0.000000E+000,0.000000E+000
1.590000E-002,9.879240E+000,1.599905E-001,0.000000E+000,0.000000E+000
1.620000E-002,9.874198E+000,1.699886E-001,0.000000E+000,0.000000E+000
1.650000E-002,9.874198E+000,1.699886E-001,0.000000E+000,0.000000E+000
1.680000E-002,9.874198E+000,1.699886E-001,0.000000E+000,0.000000E+000
1.710000E-002,9.869427E+000,1.799863E-001,0.000000E+000,0.000000E+000
1.740000E-002,9.869427E+000,1.799863E-001,0.000000E+000,0.000000E+000
1.770000E-002,9.869427E+000,1.799863E-001,0.000000E+000,0.000000E+000
1.800000E-002,9.869427E+000,1.799863E-001,0.000000E+000,0.000000E+000
1.830000E-002,9.864922E+000,1.899838E-001,0.000000E+000,0.000000E+000
1.860000E-002,9.864922E+000,1.899838E-001,0.000000E+000,0.000000E+000
1.890000E-002,9.864922E+000,1.899838E-001,0.000000E+000,0.000000E+000
1.920000E-002,9.860677E+000,1.999810E-001,0.000000E+000,0.000000E+000
1.950000E-002,9.860677E+000,1.999810E-001,0.000000E+000,0.000000E+000
1.980000E-002,9.860677E+000,1.999810E-001,0.000000E+000,0.000000E+000
2.010000E-002,9.856687E+000,2.099779E-001,0.000000E+000,0.000000E+000
2.040000E-002,9.856687E+000,2.099779E-001,0.000000E+000,0.000000E+000
2.070000E-002,9.856687E+000,2.099779E-001,0.000000E+000,0.000000E+000
2.100000E-002,9.856687E+000,2.099779E-001,0.000000E+000,0.000000E+000
2.130000E-002,9.852945E+000,2.199745E-001,0.000000E+000,0.000000E+000
2.160000E-002,9.852945E+000,2.199745E-001,0.000000E+000,0.000000E+000
2.190000E-002,9.852945E+000,2.199745E-001,0.000000E+000,0.000000E+000
2.220000E-002,9.849445E+000,2.299707E-001,0.000000E+000,0.000000E+000
2.250000E-002,9.849445E+000,2.299707E-001,0.000000E+000,0.000000E+000
2.280000E-002,9.849445E+000,2.299707E-001,0.000000E+000,0.000000E+000
2.310000E-002,9.846182E+000,2.399666E-001,0.000000E+000,0.000000E+000
2.340000E-002,9.846182E+000,2.399666E-001,0.000000E+000,0.000000E+000
2.370000E-002,9.846182E+000,2.399666E-001,0.000000E+000,0.000000E+000
2.400000E-002,9.846182E+000,2.399666E-001,0.000000E+000,0.000000E+000
2.430000E-002,9.843148E+000,2.499621E-001,0.000000E+000,0.000000E+000
2.460000E-002,9.843148E+000,2.499621E-001,0.000000E+000,0.000000E+000
2.490000E-002,9.843148E+000,2.499621E-001,0.000000E+000,0.000000E+000
2.520000E-002,9.840337E+000,2.599572E-001,0.000000E+000,0.000000E+000
2.550000E-002,9.840337E+000,2.599572E-001,0.000000E+000,0.000000E+000
2.580000E-002,9.840337E+000,2.599572E-001,0.000000E+000,0.000000E+000
2.610000E-002,9.837741E+000,2.699519E-001,0.000000E+000,0.000000E+000
2.640000E-002,9.837741E+000,2.699519E-001,0.000000E+000,0.000000E+000
2.670000E-002,9.837741E+000,2.699519E-001,0.000000E+000,0.000000E+000
2.700000E-002,9.837741E+000,2.699519E-001,0.000000E+000,0.000000E+000
2.730000E-002,9.835354E+000,2.799462E-001,0.000000E+000,0.000000E+000
2.760000E-002,9.835354E+000,2.799462E-001,0.000000E+000,0.000000E+000
2.790000E-002,9.835354E+000,2.799462E-001,0.000000E+000,0.000000E+000
2.820000E-002,9.833167E+000,2.899401E-001,0.000000E+000,0.000000E+000
2.850000E-002,9.833167E+000,2.899401E-001,0.000000E+000,0.000000E+000
2.880000E-002,9.833167E+000,2.899401E-001,0.000000E+000,0.000000E+000
2.910000E-002,9.831173E+000,2.999335E-001,0.000000E+000,0.000000E+000
2.940000E-002,9.831173E+000,2.999335E-001,0.000000E+000,0.000000E+000
2.970000E-002,9.831173E+000,2.999335E-001,0.000000E+000,0.000000E+000
3.000000E-002,9.831173E+000,2.999335E-001,0.000000E+000,0.000000E+000
3.030000E-002,9.829365E+000,3.099265E-001,0.000000E+000,0.000000E+000
3.060000E-002,9.829365E+000,3.099265E-001,0.000000E+000,0.000000E+000
3.090000E-002,9.829365E+000,3.099265E-001,0.000000E+000,0.000000E+000
3.120000E-002,9.827733E+000,3.199190E-001,0.000000E+000,0.000000E+000
3.150000E-002,9.827733E+000,3.199190E-001,0.000000E+000,0.000000E+000
3.180000E-002,9.827733E+000,3.199190E-001,0.000000E+000,0.000000E+000
3.210000E-002,9.826271E+000,3.299110E-001,0.000000E+000,0.000000E+000
3.240000E-002,9.826271E+000,3.299110E-001,0.000000E+000,0.000000E+000
3.270000E-002,9.826271E+000,3.299110E-001,0.000000E+000,0.000000E+000
3.300000E-002,9.826271E+000,3.299110E-001,0.000000E+000,0.000000E+000
3.330000E-002,9.824969E+000,3.399024E-001,0.000000E+000,0.000000E+000
3.360000E-002,9.824969E+000,3.399024E-001,0.000000E+000,0.000000E+000
3.390000E-002,9.824969E+000,3.399024E-001,0.000000E+000,0.000000E+000
3.420000E-002,9.823819E+000,3.498934E-001,0.000000E+000,0.000000E+000
3.450000E-002,9.823819E+000,3.498934E-001,0.000000E+000,0.000000E+000
3.480000E-002,9.823819E+000,3.498934E-001,0.000000E+000,0.000000E+000
3.510000E-002,9.822812E+000,3.598838E-001,0.000000E+000,0.000000E+000
3.540000E-002,9.822812E+000,3.598838E-001,0.000000E+000,0.000000E+000
3.570000E-002,9.822812E+000,3.598838E-001,0.000000E+000,0.000000E+000
3.600000E-002,9.822812E+000,3.598838E-001,0.000000E+000,0.000000E+000
3.630000E-002,9.821940E+000,3.698737E-001,0.000000E+000,0.000000E+000
3.660000E-002,9.821940E+000,3.698737E-001,0.000000E+000,0.000000E+000
3.690000E-002,9.821940E+000,3.698737E-001,0.000000E+000,0.000000E+000
3.720000E-002,9.821192E+000,3.798629E-001,0.000000E+000,0.000000E+000
3.750000E-002,9.821192E+000,3.798629E-001,0.000000E+000,0.000000E+000
3.780000E-002,9.821192E+000,3.798629E-001,0.000000E+000,0.000000E+000
3.810000E-002,9.820562E+000,3.898516E-001,0.000000E+000,0.000000E+000
3.840000E-002,9.820562E+000,3.898516E-001,0.000000E+000,0.000000E+000
3.870000E-002,9.820562E+000,3.898516E-001,0.000000E+000,0.000000E+000
3.900000E-002,9.820562E+000,3.898516E-001,0.000000E+000,0.000000E+000
3.930000E-002,9.820038E+000,3.998397E-001,0.000000E+000,0.000000E+000
3.960000E-002,9.820038E+000,3.998397E-001,0.000000E+000,0.000000E+000
3.990000E-002,9.820038E+000,3.998397E-001,0.000000E+000,0.000000E+000
4.020000E-002,9.819612E+000,4.098272E-001,0.000000E+000,0.000000E+000
4.050000E-002,9.819612E+000,4.098272E-001,0.000000E+000,0.000000E+000
4.080000E-002,9.819612E+000,4.098272E-001,0.000000E+000,0.000000E+000
4.110000E-002,9.819274E+000,4.198140E-001,0.000000E+000,0.000000E+000
4.140000E-002,9.819274E+000,4.198140E-001,0.000000E+000,0.000000E+000
4.170000E-002,9.819274E+000,4.198140E-001,0.000000E+000,0.000000E+000
4.200000E-002,9.819274E+000,4.198140E-001,0.000000E+000,0.000000E+000
4.230000E-002,9.819015E+000,4.298002E-001,0.000000E+000,0.000000E+000
4.260000E-002,9.819015E+000,4.298002E-001,0.000000E+000,0.000000E+000
4.290000E-002,9.819015E+000,4.298002E-001,0.000000E+000,0.000000E+000
4.320000E-002,9.818826E+000,4.397857E-001,0.000000E+000,0.000000E+000
4.350000E-002,9.818826E+000,4.397857E-001,0.000000E+000,0.000000E+000
4.380000E-002,9.818826E+000,4.397857E-001,0.000000E+000,0.000000E+000
4.410000E-002,9.818696E+000,4.497705E-001,0.000000E+000,0.000000E+000
4.440000E-002,9.818696E+000,4.497705E-001,0.000000E+000,0.000000E+000
4.470000E-002,9.818696E+000,4.497705E-001,0.000000E+000,0.000000E+000
