    "time",       "h",  "der(h)",       "v",  "der(v)",       "g",       "e"
      0.23,0.74165365,   -2.2563,   -2.2563,     -9.81,      9.81,       0.7
      0.24, 0.7186492,   -2.3544,   -2.3544,     -9.81,      9.81,       0.7
      0.25,0.69466375,   -2.4525,   -2.4525,     -9.81,      9.81,       0.7
      0.26, 0.6696973,   -2.5506,   -2.5506,     -9.81,      9.81,       0.7
      0.27,0.64374985,   -2.6487,   -2.6487,     -9.81,      9.81,       0.7
      0.28, 0.6168214,   -2.7468,   -2.7468,     -9.81,      9.81,       0.7
      0.29,0.58891195,   -2.8449,   -2.8449,     -9.81,      9.81,       0.7
       0.3, 0.5600215,    -2.943,    -2.943,     -9.81,      9.81,       0.7
      0.31,0.53015005,   -3.0411,   -3.0411,     -9.81,      9.81,       0.7
      0.32, 0.4992976,   -3.1392,   -3.1392,     -9.81,      9.81,       0.7
      0.33,0.46746415,   -3.2373,   -3.2373,     -9.81,      9.81,       0.7
      0.34, 0.4346497,   -3.3354,   -3.3354,     -9.81,      9.81,       0.7
      0.35,0.40085425,   -3.4335,   -3.4335,     -9.81,      9.81,       0.7
      0.36, 0.3660778,   -3.5316,   -3.5316,     -9.81,      9.81,       0.7
      0.37,0.33032035,   -3.6297,   -3.6297,     -9.81,      9.81,       0.7
      0.38, 0.2935819,   -3.7278,   -3.7278,     -9.81,      9.81,       0.7
      0.39,0.25586245,   -3.8259,   -3.8259,     -9.81,      9.81,       0.7
       0.4,  0.217162,    -3.924,    -3.924,     -9.81,      9.81,       0.7
      0.41,0.17748055,   -4.0221,   -4.0221,     -9.81,      9.81,       0.7
      0.42, 0.1368181,   -4.1202,   -4.1202,     -9.81,      9.81,       0.7
      0.43,0.09517465,   -4.2183,   -4.2183,     -9.81,      9.81,       0.7
      0.44, 0.0525502,   -4.3164,   -4.3164,     -9.81,      9.81,       0.7
      0.45,0.00894475,   -4.4145,   -4.4145,     -9.81,      9.81,       0.7
      0.46,0.017241067,  3.042081,  3.042081,     -9.81,      9.81,       0.7
      0.47,0.047220427,  2.943981,  2.943981,     -9.81,      9.81,       0.7
      0.48,0.076218787,  2.845881,  2.845881,     -9.81,      9.81,       0.7
      0.49,0.10423615,  2.747781,  2.747781,     -9.81,      9.81,       0.7
       0.5,0.13127251,  2.649681,  2.649681,     -9.81,      9.81,       0.7
      0.51,0.15732787,  2.551581,  2.551581,     -9.81,      9.81,       0.7
      0.52,0.18240223,  2.453481,  2.453481,     -9.81,      9.81,       0.7
      0.53,0.20649559,  2.355381,  2.355381,     -9.81,      9.81,       0.7
      0.54,0.22960795,  2.257281,  2.257281,     -9.81,      9.81,       0.7
      0.55,0.25173931,  2.159181,  2.159181,     -9.81,      9.81,       0.7
      0.56,0.27288967,  2.061081,  2.061081,     -9.81,      9.81,       0.7
      0.57,0.29305903,  1.962981,  1.962981,     -9.81,      9.81,       0.7
      0.58,0.31224739,  1.864881,  1.864881,     -9.81,      9.81,       0.7
      0.59,0.33045475,  1.766781,  1.766781,     -9.81,      9.81,       0.7
       0.6,0.34768111,  1.668681,  1.668681,     -9.81,      9.81,       0.7
      0.61,0.36392647,  1.570581,  1.570581,     -9.81,      9.81,       0.7
      0.62,0.37919083,  1.472481,  1.472481,     -9.81,      9.81,       0.7
      0.63,0.39347419,  1.374381,  1.374381,     -9.81,      9.81,       0.7
      0.64,0.40677655,  1.276281,  1.276281,     -9.81,      9.81,       0.7
      0.65,0.41909791,  1.178181,  1.178181,     -9.81,      9.81,       0.7
      0.66,0.43043827,  1.080081,  1.080081,     -9.81,      9.81,       0.7
      0.67,0.44079763,  0.981981,  0.981981,     -9.81,      9.81,       0.7
      0.68,0.45017599,  0.883881,  0.883881,     -9.81,      9.81,       0.7
      0.69,0.45857335,  0.785781,  0.785781,     -9.81,      9.81,       0.7
       0.7,0.46598971,  0.687681,  0.687681,     -9.81,      9.81,       0.7
      0.71,0.47242507,  0.589581,  0.589581,     -9.81,      9.81,       0.7
      0.72,0.47787943,  0.491481,  0.491481,     -9.81,      9.81,       0.7
      0.73,0.48235279,  0.393381,  0.393381,     -9.81,      9.81,       0.7
      0.74,0.48584515,  0.295281,  0.295281,     -9.81,      9.81,       0.7
      0.75,0.48835651,  0.197181,  0.197181,     -9.81,      9.81,       0.7
      0.76,0.48988687,  0.099081,  0.099081,     -9.81,      9.81,       0.7
      0.77,0.49043623,  0.000981,  0.000981,     -9.81,      9.81,       0.7
      0.78,0.49000459, -0.097119, -0.097119,     -9.81,      9.81,       0.7
      0.79,0.48859195, -0.195219, -0.195219,     -9.81,      9.81,       0.7
       0.8,0.48619831, -0.293319, -0.293319,     -9.81,      9.81,       0.7
      0.81,0.48282367, -0.391419, -0.391419,     -9.81,      9.81,       0.7
      0.82,0.47846803, -0.489519, -0.489519,     -9.81,      9.81,       0.7
      0.83,0.47313139, -0.587619, -0.587619,     -9.81,      9.81,       0.7
      0.84,0.46681375, -0.685719, -0.685719,     -9.81,      9.81,       0.7
      0.85,0.45951511, -0.783819, -0.783819,     -9.81,      9.81,       0.7
      0.86,0.45123547, -0.881919, -0.881919,     -9.81,      9.81,       0.7
      0.87,0.44197483, -0.980019, -0.980019,     -9.81,      9.81,       0.7
      0.88,0.43173319, -1.078119, -1.078119,     -9.81,      9.81,       0.7
      0.89,0.42051055, -1.176219, -1.176219,     -9.81,      9.81,       0.7
       0.9,0.40830691, -1.274319, -1.274319,     -9.81,      9.81,       0.7
      0.91,0.39512227, -1.372419, -1.372419,     -9.81,      9.81,       0.7
      0.92,0.38095663, -1.470519, -1.470519,     -9.81,      9.81,       0.7
      0.93,0.36580999, -1.568619, -1.568619,     -9.81,      9.81,       0.7
      0.94,0.34968235, -1.666719, -1.666719,     -9.81,      9.81,       0.7
      0.95,0.33257371, -1.764819, -1.764819,     -9.81,      9.81,       0.7
      0.96,0.31448407, -1.862919, -1.862919,     -9.81,      9.81,       0.7
      0.97,0.29541343, -1.961019, -1.961019,     -9.81,      9.81,       0.7
      0.98,0.27536179, -2.059119, -2.059119,     -9.81,      9.81,       0.7
      0.99,0.25432915, -2.157219, -2.157219,     -9.81,      9.81,       0.7
         1,0.23231551, -2.255319, -2.255319,     -9.81,      9.81,       0.7
      1.01,0.20932087, -2.353419, -2.353419,     -9.81,      9.81,       0.7
      1.02,0.18534523, -2.451519, -2.451519,     -9.81,      9.81,       0.7
      1.03,0.16038859, -2.549619, -2.549619,     -9.81,      9.81,       0.7
      1.04,0.13445095, -2.647719, -2.647719,     -9.81,      9.81,       0.7
      1.05,0.10753231, -2.745819, -2.745819,     -9.81,      9.81,       0.7
      1.06,0.079632667, -2.843919, -2.843919,     -9.81,      9.81,       0.7
      1.07,0.050752027, -2.942019, -2.942019,     -9.81,      9.81,       0.7
      1.08,0.020890387, -3.040119, -3.040119,     -9.81,      9.81,       0.7
      1.09,0.0059025709, 2.1467223, 2.1467223,     -9.81,      9.81,       0.7
       1.1,0.026928344, 2.0486223, 2.0486223,     -9.81,      9.81,       0.7
      1.11,0.046973117, 1.9505223, 1.9505223,     -9.81,      9.81,       0.7
      1.12,0.06603689, 1.8524223, 1.8524223,     -9.81,      9.81,       0.7
      1.13,0.084119663, 1.7543223, 1.7543223,     -9.81,      9.81,       0.7
      1.14,0.10122144, 1.6562223, 1.6562223,     -9.81,      9.81,       0.7
      1.15,0.11734221, 1.5581223, 1.5581223,     -9.81,      9.81,       0.7
      1.16,0.13248198, 1.4600223, 1.4600223,     -9.81,      9.81,       0.7
      1.17,0.14664075, 1.3619223, 1.3619223,     -9.81,      9.81,       0.7
      1.18,0.15981853, 1.2638223, 1.2638223,     -9.81,      9.81,       0.7
      1.19, 0.1720153, 1.1657223, 1.1657223,     -9.81,      9.81,       0.7
       1.2,0.18323107, 1.0676223, 1.0676223,     -9.81,      9.81,       0.7
      1.21,0.19346585, 0.9695223, 0.9695223,     -9.81,      9.81,       0.7
      1.22,0.20271962, 0.8714223, 0.8714223,     -9.81,      9.81,       0.7
      1.23,0.21099239, 0.7733223, 0.7733223,     -9.81,      9.81,       0.7
      1.24,0.21828417, 0.6752223, 0.6752223,     -9.81,      9.81,       0.7
      1.25,0.22459494, 0.5771223, 0.5771223,     -9.81,      9.81,       0.7
      1.26,0.22992471, 0.4790223, 0.4790223,     -9.81,      9.81,       0.7
      1.27,0.23427348, 0.3809223, 0.3809223,     -9.81,      9.81,       0.7
      1.28,0.23764126, 0.2828223, 0.2828223,     -9.81,      9.81,       0.7
      1.29,0.24002803, 0.1847223, 0.1847223,     -9.81,      9.81,       0.7
       1.3, 0.2414338, 0.0866223, 0.0866223,     -9.81,      9.81,       0.7
      1.31,0.24185858,-0.0114777,-0.0114777,     -9.81,      9.81,       0.7
      1.32,0.24130235,-0.1095777,-0.1095777,     -9.81,      9.81,       0.7
      1.33,0.23976512,-0.2076777,-0.2076777,     -9.81,      9.81,       0.7
      1.34, 0.2372469,-0.3057777,-0.3057777,     -9.81,      9.81,       0.7
      1.35,0.23374767,-0.4038777,-0.4038777,     -9.81,      9.81,       0.7
      1.36,0.22926744,-0.5019777,-0.5019777,     -9.81,      9.81,       0.7
      1.37,0.22380621,-0.6000777,-0.6000777,     -9.81,      9.81,       0.7
      1.38,0.21736399,-0.6981777,-0.6981777,     -9.81,      9.81,       0.7
      1.39,0.20994076,-0.7962777,-0.7962777,     -9.81,      9.81,       0.7
       1.4,0.20153653,-0.8943777,-0.8943777,     -9.81,      9.81,       0.7
      1.41,0.19215131,-0.9924777,-0.9924777,     -9.81,      9.81,       0.7
      1.42,0.18178508,-1.0905777,-1.0905777,     -9.81,      9.81,       0.7
      1.43,0.17043785,-1.1886777,-1.1886777,     -9.81,      9.81,       0.7
      1.44,0.15810963,-1.2867777,-1.2867777,     -9.81,      9.81,       0.7
      1.45, 0.1448004,-1.3848777,-1.3848777,     -9.81,      9.81,       0.7
      1.46,0.13051017,-1.4829777,-1.4829777,     -9.81,      9.81,       0.7
      1.47,0.11523894,-1.5810777,-1.5810777,     -9.81,      9.81,       0.7
      1.48,0.098986718,-1.6791777,-1.6791777,     -9.81,      9.81,       0.7
      1.49,0.081753491,-1.7772777,-1.7772777,     -9.81,      9.81,       0.7
       1.5,0.063539264,-1.8753777,-1.8753777,     -9.81,      9.81,       0.7
      1.51,0.044344037,-1.9734777,-1.9734777,     -9.81,      9.81,       0.7
      1.52,0.02416781,-2.0715777,-2.0715777,     -9.81,      9.81,       0.7
      1.53,0.0030105829,-2.1696777,-2.1696777,     -9.81,      9.81,       0.7
      1.54,0.010646805, 1.4540284, 1.4540284,     -9.81,      9.81,       0.7
      1.55,0.024745639, 1.3559284, 1.3559284,     -9.81,      9.81,       0.7
      1.56,0.037863472, 1.2578284, 1.2578284,     -9.81,      9.81,       0.7
      1.57,0.050000306, 1.1597284, 1.1597284,     -9.81,      9.81,       0.7
      1.58,0.06115614, 1.0616284, 1.0616284,     -9.81,      9.81,       0.7
      1.59,0.071330974,0.96352839,0.96352839,     -9.81,      9.81,       0.7
       1.6,0.080524808,0.86542839,0.86542839,     -9.81,      9.81,       0.7
      1.61,0.088737642,0.76732839,0.76732839,     -9.81,      9.81,       0.7
      1.62,0.095969476,0.66922839,0.66922839,     -9.81,      9.81,       0.7
      1.63,0.10222031,0.57112839,0.57112839,     -9.81,      9.81,       0.7
      1.64,0.10749014,0.47302839,0.47302839,     -9.81,      9.81,       0.7
      1.65,0.11177898,0.37492839,0.37492839,     -9.81,      9.81,       0.7
      1.66,0.11508681,0.27682839,0.27682839,     -9.81,      9.81,       0.7
      1.67,0.11741365,0.17872839,0.17872839,     -9.81,      9.81,       0.7
      1.68,0.11875948,0.08062839,0.08062839,     -9.81,      9.81,       0.7
      1.69,0.11912431,-0.01747161,-0.01747161,     -9.81,      9.81,       0.7
       1.7,0.11850815,-0.11557161,-0.11557161,     -9.81,      9.81,       0.7
      1.71,0.11691098,-0.21367161,-0.21367161,     -9.81,      9.81,       0.7
      1.72,0.11433281,-0.31177161,-0.31177161,     -9.81,      9.81,       0.7
      1.73,0.11077365,-0.40987161,-0.40987161,     -9.81,      9.81,       0.7
      1.74,0.10623348,-0.50797161,-0.50797161,     -9.81,      9.81,       0.7
      1.75,0.10071232,-0.60607161,-0.60607161,     -9.81,      9.81,       0.7
      1.76,0.09421015,-0.70417161,-0.70417161,     -9.81,      9.81,       0.7
      1.77,0.086726984,-0.80227161,-0.80227161,     -9.81,      9.81,       0.7
      1.78,0.078262818,-0.90037161,-0.90037161,     -9.81,      9.81,       0.7
      1.79,0.068817652,-0.99847161,-0.99847161,     -9.81,      9.81,       0.7
       1.8,0.058391486,-1.0965716,-1.0965716,     -9.81,      9.81,       0.7
      1.81,0.04698432,-1.1946716,-1.1946716,     -9.81,      9.81,       0.7
      1.82,0.034596154,-1.2927716,-1.2927716,     -9.81,      9.81,       0.7
      1.83,0.021226988,-1.3908716,-1.3908716,     -9.81,      9.81,       0.7
      1.84,0.0068768216,-1.4889716,-1.4889716,     -9.81,      9.81,       0.7
      1.85,0.0046188392, 1.0275651, 1.0275651,     -9.81,      9.81,       0.7
      1.86,0.01445304,0.92946513,0.92946513,     -9.81,      9.81,       0.7
      1.87,0.023306242,0.83136513,0.83136513,     -9.81,      9.81,       0.7
      1.88,0.031178443,0.73326513,0.73326513,     -9.81,      9.81,       0.7
      1.89,0.038069644,0.63516513,0.63516513,     -9.81,      9.81,       0.7
       1.9,0.043979846,0.53706513,0.53706513,     -9.81,      9.81,       0.7
      1.91,0.048909047,0.43896513,0.43896513,     -9.81,      9.81,       0.7
      1.92,0.052857248,0.34086513,0.34086513,     -9.81,      9.81,       0.7
      1.93,0.055824449,0.24276513,0.24276513,     -9.81,      9.81,       0.7
      1.94,0.057810651,0.14466513,0.14466513,     -9.81,      9.81,       0.7
      1.95,0.058815852,0.046565127,0.046565127,     -9.81,      9.81,       0.7
      1.96,0.058840053,-0.051534873,-0.051534873,     -9.81,      9.81,       0.7
      1.97,0.057883254,-0.14963487,-0.14963487,     -9.81,      9.81,       0.7
      1.98,0.055945456,-0.24773487,-0.24773487,     -9.81,      9.81,       0.7
      1.99,0.053026657,-0.34583487,-0.34583487,     -9.81,      9.81,       0.7
         2,0.049126858,-0.44393487,-0.44393487,     -9.81,      9.81,       0.7
      2.01,0.04424606,-0.54203487,-0.54203487,     -9.81,      9.81,       0.7
      2.02,0.038384261,-0.64013487,-0.64013487,     -9.81,      9.81,       0.7
      2.03,0.031541462,-0.73823487,-0.73823487,     -9.81,      9.81,       0.7
      2.04,0.023717663,-0.83633487,-0.83633487,     -9.81,      9.81,       0.7
      2.05,0.014912865,-0.93443487,-0.93443487,     -9.81,      9.81,       0.7
      2.06,0.0051270659,-1.0325349,-1.0325349,     -9.81,      9.81,       0.7
      2.07,0.0035537386,0.70805941,0.70805941,     -9.81,      9.81,       0.7
      2.08,0.010192883,0.60995941,0.60995941,     -9.81,      9.81,       0.7
      2.09,0.015851027,0.51185941,0.51185941,     -9.81,      9.81,       0.7
       2.1,0.020528171,0.41375941,0.41375941,     -9.81,      9.81,       0.7
      2.11,0.024224315,0.31565941,0.31565941,     -9.81,      9.81,       0.7
      2.12,0.026939459,0.21755941,0.21755941,     -9.81,      9.81,       0.7
      2.13,0.028673603,0.11945941,0.11945941,     -9.81,      9.81,       0.7
      2.14,0.029426747,0.021359411,0.021359411,     -9.81,      9.81,       0.7
      2.15,0.029198891,-0.076740589,-0.076740589,     -9.81,      9.81,       0.7
      2.16,0.027990036,-0.17484059,-0.17484059,     -9.81,      9.81,       0.7
      2.17,0.02580018,-0.27294059,-0.27294059,     -9.81,      9.81,       0.7
      2.18,0.022629324,-0.37104059,-0.37104059,     -9.81,      9.81,       0.7
      2.19,0.018477468,-0.46914059,-0.46914059,     -9.81,      9.81,       0.7
       2.2,0.013344612,-0.56724059,-0.56724059,     -9.81,      9.81,       0.7
      2.21,0.0072307561,-0.66534059,-0.66534059,     -9.81,      9.81,       0.7
      2.22,0.00013590023,-0.76344059,-0.76344059,     -9.81,      9.81,       0.7
      2.23,0.0038907784,0.45298541,0.45298541,     -9.81,      9.81,       0.7
      2.24,0.0079791825,0.35488541,0.35488541,     -9.81,      9.81,       0.7
      2.25,0.011086587,0.25678541,0.25678541,     -9.81,      9.81,       0.7
      2.26,0.013212991,0.15868541,0.15868541,     -9.81,      9.81,       0.7
      2.27,0.014358395,0.060585412,0.060585412,     -9.81,      9.81,       0.7
      2.28,0.014522799,-0.037514588,-0.037514588,     -9.81,      9.81,       0.7
      2.29,0.013706203,-0.13561459,-0.13561459,     -9.81,      9.81,       0.7
       2.3,0.011908607,-0.23371459,-0.23371459,     -9.81,      9.81,       0.7
      2.31,0.0091300113,-0.33181459,-0.33181459,     -9.81,      9.81,       0.7
      2.32,0.0053704155,-0.42991459,-0.42991459,     -9.81,      9.81,       0.7
      2.33,0.00062981957,-0.52801459,-0.52801459,     -9.81,      9.81,       0.7
      2.34,0.0023560541,0.30486421,0.30486421,     -9.81,      9.81,       0.7
      2.35,0.0049632462,0.20676421,0.20676421,     -9.81,      9.81,       0.7
      2.36,0.0065894383,0.10866421,0.10866421,     -9.81,      9.81,       0.7
      2.37,0.0072346304,0.010564211,0.010564211,     -9.81,      9.81,       0.7
      2.38,0.0068988225,-0.087535789,-0.087535789,     -9.81,      9.81,       0.7
      2.39,0.0055820147,-0.18563579,-0.18563579,     -9.81,      9.81,       0.7
       2.4,0.0032842068,-0.28373579,-0.28373579,     -9.81,      9.81,       0.7
      2.41,5.3988914e-006,-0.38183579,-0.38183579,     -9.81,      9.81,       0.7
      2.42,0.0017377716,0.18586205,0.18586205,     -9.81,      9.81,       0.7
      2.43,0.0031549421,0.087762052,0.087762052,     -9.81,      9.81,       0.7
      2.44,0.0035911126,-0.010337948,-0.010337948,     -9.81,      9.81,       0.7
      2.45,0.0030462831,-0.10843795,-0.10843795,     -9.81,      9.81,       0.7
      2.46,0.0015204537,-0.20653795,-0.20653795,     -9.81,      9.81,       0.7
      2.47,0.00041718471,0.16321556,0.16321556,     -9.81,      9.81,       0.7
      2.48,0.0016078903,0.065115564,0.065115564,     -9.81,      9.81,       0.7
      2.49,0.001817596,-0.032984436,-0.032984436,     -9.81,      9.81,       0.7
       2.5,0.0010463016,-0.13108444,-0.13108444,     -9.81,      9.81,       0.7
      2.51,0.00031275488,0.11039811,0.11039811,     -9.81,      9.81,       0.7
      2.52,0.00097528593,0.012298105,0.012298105,     -9.81,      9.81,       0.7
      2.53,0.00065681698,-0.085801895,-0.085801895,     -9.81,      9.81,       0.7
      2.54,0.00034104892,0.062023326,0.062023326,     -9.81,      9.81,       0.7
      2.55,0.00051983218,-0.036076674,-0.036076674,     -9.81,      9.81,       0.7
      2.56,0.00010710814,0.060569672,0.060569672,     -9.81,      9.81,       0.7
      2.57,0.00027135485,-0.037530328,-0.037530328,     -9.81,      9.81,       0.7
      2.58,0.00019053436,0.01155623,0.01155623,     -9.81,      9.81,       0.7
      2.59,-4.9059317e-006,0.043903639,0.043903639,     -9.81,      9.81,       0.7
       2.6,-7.3195404e-006,0.037937453,0.037937453,     -9.81,      9.81,       0.7
      2.61,1.6204316e-005,0.025436783,0.025436783,     -9.81,      9.81,       0.7
      2.62,4.9611554e-005,0.00083325178,0.00083325178,     -9.81,      9.81,       0.7
      2.63,8.2429034e-006,-0.031975276,-0.031975276,     -9.81,      9.81,       0.7
      2.64,2.038391e-005,0.0079742146,0.0079742146,     -9.81,      9.81,       0.7
      2.65,-2.2412933e-005,0.025881765,0.025881765,     -9.81,      9.81,       0.7
      2.66,1.9206716e-005,-0.016155236,-0.016155236,     -9.81,      9.81,       0.7
      2.67,1.7726503e-005,0.0040521345,0.0040521345,     -9.81,      9.81,       0.7
      2.68,-2.4285924e-005,0.023959946,0.023959946,     -9.81,      9.81,       0.7
      2.69,-1.2871005e-005,0.022040874,0.022040874,     -9.81,      9.81,       0.7
       2.7,-4.3346946e-006,0.021100528,0.021100528,     -9.81,      9.81,       0.7
      2.71,2.1984995e-005,-0.01280837,-0.01280837,     -9.81,      9.81,       0.7
      2.72,1.6421606e-005,0.0056920989,0.0056920989,     -9.81,      9.81,       0.7
      2.73,1.7544184e-005,0.0080865285,0.0080865285,     -9.81,      9.81,       0.7
      2.74,-2.5275122e-005,0.025936799,0.025936799,     -9.81,      9.81,       0.7
      2.75,1.6520635e-005,-0.016193759,-0.016193759,     -9.81,      9.81,       0.7
      2.76,1.5087421e-005,0.004033258,0.004033258,     -9.81,      9.81,       0.7
      2.77,2.2516985e-005,0.0022705964,0.0022705964,     -9.81,      9.81,       0.7
      2.78,2.9100471e-005,0.0014068922,0.0014068922,     -9.81,      9.81,       0.7
      2.79,-1.2382907e-005,0.022663777,0.022663777,     -9.81,      9.81,       0.7
       2.8,1.893918e-005,-0.013902644,-0.013902644,     -9.81,      9.81,       0.7
      2.81,1.4710806e-005,0.0051559044,0.0051559044,     -9.81,      9.81,       0.7
      2.82,1.5302551e-005,0.0078237932,0.0078237932,     -9.81,      9.81,       0.7
      2.83,1.8535506e-005,0.0091310587,0.0091310587,     -9.81,      9.81,       0.7
      2.84,-2.4492706e-005,0.026448619,0.026448619,     -9.81,      9.81,       0.7
      2.85,1.8940874e-005,-0.016552033,-0.016552033,     -9.81,      9.81,       0.7
      2.86,1.7944755e-005,0.0038577038,0.0038577038,     -9.81,      9.81,       0.7
      2.87,-2.4028786e-005,0.023864675,0.023864675,     -9.81,      9.81,       0.7
      2.88,-1.2756774e-005,0.021994191,0.021994191,     -9.81,      9.81,       0.7
      2.89,-4.2904877e-006,0.021077653,0.021077653,     -9.81,      9.81,       0.7
       2.9,2.1956003e-005,-0.012792357,-0.012792357,     -9.81,      9.81,       0.7
      2.91,1.6373079e-005,0.0056999449,0.0056999449,     -9.81,      9.81,       0.7
      2.92,1.7503425e-005,0.008090373,0.008090373,     -9.81,      9.81,       0.7
      2.93,-2.531665e-005,0.025938683,0.025938683,     -9.81,      9.81,       0.7
      2.94,1.6485135e-005,-0.016195078,-0.016195078,     -9.81,      9.81,       0.7
      2.95,1.505353e-005,0.0040326118,0.0040326118,     -9.81,      9.81,       0.7
      2.96,2.2482784e-005,0.0022702798,0.0022702798,     -9.81,      9.81,       0.7
      2.97,2.9066118e-005,0.0014067371,0.0014067371,     -9.81,      9.81,       0.7
      2.98,-1.2417229e-005,0.022663701,0.022663701,     -9.81,      9.81,       0.7
      2.99,1.8904614e-005,-0.013902591,-0.013902591,     -9.81,      9.81,       0.7
         3,1.4676175e-005,0.0051559305,0.0051559305,     -9.81,      9.81,       0.7
      3.01,1.5267946e-005,0.0078238059,0.0078238059,     -9.81,      9.81,       0.7
      3.02,1.8500914e-005,0.0091310649,0.0091310649,     -9.81,      9.81,       0.7
      3.03,-2.4527299e-005,0.026448622,0.026448622,     -9.81,      9.81,       0.7
      3.04,1.8906291e-005,-0.016552035,-0.016552035,     -9.81,      9.81,       0.7
      3.05,1.7910174e-005,0.0038577027,0.0038577027,     -9.81,      9.81,       0.7
      3.06,-2.4063366e-005,0.023864674,0.023864674,     -9.81,      9.81,       0.7
      3.07,-1.2791355e-005,0.02199419,0.02199419,     -9.81,      9.81,       0.7
      3.08,-4.3250693e-006,0.021077653,0.021077653,     -9.81,      9.81,       0.7
      3.09,2.1921421e-005,-0.012792357,-0.012792357,     -9.81,      9.81,       0.7
       3.1,1.6338497e-005,0.0056999449,0.0056999449,     -9.81,      9.81,       0.7
      3.11,1.7468843e-005,0.008090373,0.008090373,     -9.81,      9.81,       0.7
      3.12,-2.5351232e-005,0.025938683,0.025938683,     -9.81,      9.81,       0.7
      3.13,1.6450553e-005,-0.016195078,-0.016195078,     -9.81,      9.81,       0.7
      3.14,1.5018948e-005,0.0040326118,0.0040326118,     -9.81,      9.81,       0.7
      3.15,2.2448202e-005,0.0022702798,0.0022702798,     -9.81,      9.81,       0.7
      3.16,2.9031536e-005,0.0014067371,0.0014067371,     -9.81,      9.81,       0.7
      3.17,-1.2451811e-005,0.022663701,0.022663701,     -9.81,      9.81,       0.7
      3.18,1.8870032e-005,-0.013902591,-0.013902591,     -9.81,      9.81,       0.7
      3.19,1.4641593e-005,0.0051559305,0.0051559305,     -9.81,      9.81,       0.7
       3.2,1.5233364e-005,0.0078238059,0.0078238059,     -9.81,      9.81,       0.7
      3.21,1.8466332e-005,0.0091310649,0.0091310649,     -9.81,      9.81,       0.7
      3.22,-2.4561881e-005,0.026448622,0.026448622,     -9.81,      9.81,       0.7
      3.23,1.8871709e-005,-0.016552035,-0.016552035,     -9.81,      9.81,       0.7
      3.24,1.7875592e-005,0.0038577027,0.0038577027,     -9.81,      9.81,       0.7
      3.25,-2.4097949e-005,0.023864674,0.023864674,     -9.81,      9.81,       0.7
      3.26,-1.2825937e-005,0.02199419,0.02199419,     -9.81,      9.81,       0.7
      3.27,-4.3596514e-006,0.021077653,0.021077653,     -9.81,      9.81,       0.7
      3.28,2.1886839e-005,-0.012792357,-0.012792357,     -9.81,      9.81,       0.7
      3.29,1.6303915e-005,0.0056999449,0.0056999449,     -9.81,      9.81,       0.7
       3.3,1.7434261e-005,0.008090373,0.008090373,     -9.81,      9.81,       0.7
      3.31,-2.5385814e-005,0.025938683,0.025938683,     -9.81,      9.81,       0.7
      3.32,1.6415971e-005,-0.016195078,-0.016195078,     -9.81,      9.81,       0.7
      3.33,1.4984366e-005,0.0040326118,0.0040326118,     -9.81,      9.81,       0.7
      3.34,2.241362e-005,0.0022702798,0.0022702798,     -9.81,      9.81,       0.7
      3.35,2.8996954e-005,0.0014067371,0.0014067371,     -9.81,      9.81,       0.7
      3.36,-1.2486394e-005,0.022663701,0.022663701,     -9.81,      9.81,       0.7
      3.37,1.883545e-005,-0.013902591,-0.013902591,     -9.81,      9.81,       0.7
      3.38,1.4607011e-005,0.0051559305,0.0051559305,     -9.81,      9.81,       0.7
