"Time","dataOut1","dataOut2"
0,1,1
1.00E-05,1,1
0.00101,1,1
0.00201,1,1
0.00301,1,1
0.00401,1,1
0.00501,1,1
0.00601,1,1
0.00701,1,1
0.00801,1,1
0.00901,1,1
0.01001,1,1
0.01101,1,1
0.01201,1,1
0.01301,1,1
0.01401,1,1
0.01501,1,1
0.01601,1,1
0.01701,1,1
0.01801,1,1
0.01901,1,1
0.02001,1,1
0.02101,1,1
0.02201,1,1
0.02301,1,1
0.02401,1,1
0.02501,1,1
0.02601,1,1
0.02701,1,1
0.02801,1,1
0.02901,1,1
0.03001,1,1
0.03101,1,1
0.03201,1,1
0.03301,1,1
0.03401,1,1
0.03501,1,1
0.03601,1,1
0.03701,1,1
0.03801,1,1
0.03901,1,1
0.04001,1,1
0.04101,1,1
0.04201,1,1
0.04301,1,1
0.04401,1,1
0.04501,1,1
0.04601,1,1
0.04701,1,1
0.04801,1,1
0.04901,1,1
0.05001,1,1
0.05101,1,1
0.05201,1,1
0.05301,1,1
0.05401,1,1
0.05501,1,1
0.05601,1,1
0.05701,1,1
0.05801,1,1
0.05901,1,1
0.06001,1,1
0.06101,1,1
0.06201,1,1
0.06301,1,1
0.06401,1,1
0.06501,1,1
0.06601,1,1
0.06701,1,1
0.06801,1,1
0.06901,1,1
0.07001,1,1
0.07101,1,1
0.07201,1,1
0.07301,1,1
0.07401,1,1
0.07501,1,1
0.07601,1,1
0.07701,1,1
0.07801,1,1
0.07901,1,1
0.08001,1,1
0.08101,1,1
0.08201,1,1
0.08301,1,1
0.08401,1,1
0.08501,1,1
0.08601,1,1
0.08701,1,1
0.08801,1,1
0.08901,1,1
0.09001,1,1
0.09101,1,1
0.09201,1,1
0.09301,1,1
0.09401,1,1
0.09501,1,1
0.09601,1,1
0.09701,1,1
0.09801,1,1
0.09901,1,1
0.10001,1,1
0.10101,1,1
0.10201,1,1
0.10301,1,1
0.10401,1,1
0.10501,1,1
0.10601,1,1
0.10701,1,1
0.10801,1,1
0.10901,1,1
0.11001,1,1
0.11101,1,1
0.11201,1,1
0.11301,1,1
0.11401,1,1
0.11501,1,1
0.11601,1,1
0.11701,1,1
0.11801,1,1
0.11901,1,1
0.12001,1,1
0.12101,1,1
0.12201,1,1
0.12301,1,1
0.12401,1,1
0.12501,1,1
0.12601,1,1
0.12701,1,1
0.12801,1,1
0.12901,1,1
0.13001,1,1
0.13101,1,1
0.13201,1,1
0.13301,1,1
0.13401,1,1
0.13501,1,1
0.13601,1,1
0.13701,1,1
0.13801,1,1
0.13901,1,1
0.14001,1,1
0.14101,1,1
0.14201,1,1
0.14301,1,1
0.14401,1,1
0.14501,1,1
0.14601,1,1
0.14701,1,1
0.14801,1,1
0.14901,1,1
0.15001,1,1
0.15101,1,1
0.15201,1,1
0.15301,1,1
0.15401,1,1
0.15501,1,1
0.15601,1,1
0.15701,1,1
0.15801,1,1
0.15901,1,1
0.16001,1,1
0.16101,1,1
0.16201,1,1
0.16301,1,1
0.16401,1,1
0.16501,1,1
0.16601,1,1
0.16701,1,1
0.16801,1,1
0.16901,1,1
0.17001,1,1
0.17101,1,1
0.17201,1,1
0.17301,1,1
0.17401,1,1
0.17501,1,1
0.17601,1,1
0.17701,1,1
0.17801,1,1
0.17901,1,1
0.18001,1,1
0.18101,1,1
0.18201,1,1
0.18301,1,1
0.18401,1,1
0.18501,1,1
0.18601,1,1
0.18701,1,1
0.18801,1,1
0.18901,1,1
0.19001,1,1
0.19101,1,1
0.19201,1,1
0.19301,1,1
0.19401,1,1
0.19501,1,1
0.19601,1,1
0.19701,1,1
0.19801,1,1
0.19901,1,1
0.20001,1,1
0.20101,1,1
0.20201,1,1
0.20301,1,1
0.20401,1,1
0.20501,1,1
0.20601,1,1
0.20701,1,1
0.20801,1,1
0.20901,1,1
0.21001,1,1
0.21101,1,1
0.21201,1,1
0.21301,1,1
0.21401,1,1
0.21501,1,1
0.21601,1,1
0.21701,1,1
0.21801,1,1
0.21901,1,1
0.22001,1,1
0.22101,1,1
0.22201,1,1
0.22301,1,1
0.22401,1,1
0.22501,1,1
0.22601,1,1
0.22701,1,1
0.22801,1,1
0.22901,1,1
0.23001,1,1
0.23101,1,1
0.23201,1,1
0.23301,1,1
