"time","y1","y","y2","y3","y4","y5","y6","Q","QI"
2.79,8,0,1,0,1,0,0,1,0
2.82,10,0,0,0,1,1,0,0,1
2.85,10,0,0,0,1,1,0,0,1
2.88,10,0,0,0,1,1,0,0,1
2.91,10,0,0,0,1,1,0,0,1
2.94,10,0,0,0,1,1,0,0,1
2.97,10,0,0,0,1,1,0,0,1
3,10,0,0,0,1,1,0,0,1
3.03,12,1,1,0,1,0,1,1,0
3.06,12,1,1,0,1,0,1,1,0
3.09,12,1,1,0,1,0,1,1,0
3.12,12,1,1,0,1,0,1,1,0
3.15,12,1,1,0,1,0,1,1,0
3.18,12,1,1,0,1,0,1,1,0
3.21,12,0,1,0,1,0,1,1,0
3.24,12,0,1,0,1,0,1,1,0
3.27,12,0,1,0,1,0,1,1,0
3.3,12,0,1,0,1,0,1,1,0
3.33,12,0,1,0,1,0,1,0,1
3.36,12,0,1,0,1,0,1,0,1
3.39,12,0,1,0,1,0,1,0,1
3.42,12,0,1,0,1,0,1,0,1
3.45,12,0,1,0,1,0,1,0,1
3.48,12,0,1,0,1,0,1,0,1
3.51,12,0,1,0,1,0,1,1,0
3.54,12,0,1,0,1,0,1,1,0
3.57,12,0,1,0,1,0,1,1,0
3.6,12,0,1,0,1,0,1,1,0
3.63,12,0,1,0,1,0,1,1,0
3.66,12,0,1,0,1,0,1,1,0
3.69,12,0,1,0,1,0,1,1,0
3.72,12,0,1,0,1,0,1,1,0
3.75,12,0,1,0,1,0,1,1,0
3.78,12,0,1,0,1,0,1,1,0
3.81,14,0,0,0,1,1,1,0,1
3.84,14,0,0,0,1,1,1,0,1
3.87,14,0,0,0,1,1,1,0,1
3.9,14,0,0,0,1,1,1,0,1
3.93,14,0,0,0,1,1,1,0,1
3.96,14,0,0,0,1,1,1,0,1
3.99,14,0,0,0,1,1,1,0,1
4.01,16,1,1,0,1,0,0,1,0
4.04,16,1,1,0,1,0,0,1,0
4.07,16,1,1,0,1,0,0,1,0
4.1,16,1,1,0,1,0,0,1,0
4.13,16,1,1,0,1,0,0,1,0
4.16,16,1,1,0,1,0,0,1,0
4.19,16,1,1,0,1,0,0,1,0
4.22,16,0,1,0,1,0,0,1,0
4.25,16,0,1,0,1,0,0,1,0
4.28,16,0,1,0,1,0,0,1,0
4.31,16,0,1,0,1,0,0,0,1
4.34,16,0,1,0,1,0,0,0,1
4.37,16,0,1,0,1,0,0,0,1
4.4,16,0,1,0,1,0,0,0,1
4.43,16,0,1,0,1,0,0,0,1
4.46,16,0,1,0,1,0,0,0,1
4.49,16,0,1,0,1,0,0,0,1
4.52,16,0,1,0,1,0,0,1,0
4.55,16,0,1,0,1,0,0,1,0
4.58,16,0,1,0,1,0,0,1,0
4.61,16,0,1,0,1,0,0,1,0
4.64,16,0,1,0,1,0,0,1,0
4.67,16,0,1,0,1,0,0,1,0
4.7,16,0,1,0,1,0,0,1,0
4.73,16,0,1,0,1,0,0,1,0
4.76,16,0,1,0,1,0,0,1,0
4.79,16,0,1,0,1,0,0,1,0
4.82,18,0,0,0,1,1,0,0,1
4.85,18,0,0,0,1,1,0,0,1
4.88,18,0,0,0,1,1,0,0,1
4.91,18,0,0,0,1,1,0,0,1
4.94,18,0,0,0,1,1,0,0,1
4.97,18,0,0,0,1,1,0,0,1
5,18,0,0,0,1,1,0,0,1
5.03,20,1,1,0,1,0,0,1,0
5.06,20,1,1,0,1,0,0,1,0
5.09,20,1,1,0,1,0,0,1,0
5.12,20,1,1,0,1,0,0,1,0
5.15,20,1,1,0,1,0,0,1,0
5.18,20,1,1,0,1,0,0,1,0
5.21,20,0,1,0,1,0,0,1,0
5.24,20,0,1,0,1,0,0,1,0
5.27,20,0,1,0,1,0,0,1,0
5.3,20,0,1,0,1,0,0,1,0
5.33,20,0,1,0,1,0,0,0,1
5.36,20,0,1,0,1,0,0,0,1
5.39,20,0,1,0,1,0,0,0,1
5.42,20,0,1,0,1,0,0,0,1
5.45,20,0,1,0,1,0,0,0,1
5.48,20,0,1,0,1,0,0,0,1
5.51,20,0,1,0,1,0,0,1,0
5.54,20,0,1,0,1,0,0,1,0
5.57,20,0,1,0,1,0,0,1,0
5.6,20,0,1,0,1,0,0,1,0
5.63,20,0,1,0,1,0,0,1,0
5.66,20,0,1,0,1,0,0,1,0
5.69,20,0,1,0,1,0,0,1,0
5.72,20,0,1,0,1,0,0,1,0
5.75,20,0,1,0,1,0,0,1,0
5.78,20,0,1,0,1,0,0,1,0
5.81,22,0,0,0,1,1,0,0,1
5.84,22,0,0,0,1,1,0,0,1
5.87,22,0,0,0,1,1,0,0,1
5.9,22,0,0,0,1,1,0,0,1
5.93,22,0,0,0,1,1,0,0,1
5.96,22,0,0,0,1,1,0,0,1
5.99,22,0,0,0,1,1,0,0,1
6.02,24,1,1,0,1,0,0,1,0
6.05,24,1,1,0,1,0,0,1,0
6.08,24,1,1,0,1,0,0,1,0
6.11,24,1,1,0,1,0,0,1,0
6.14,24,1,1,0,1,0,0,1,0
6.17,24,1,1,0,1,0,0,1,0
6.2,24,1,1,0,1,0,0,1,0
6.23,24,0,1,0,1,0,0,1,0
6.26,24,0,1,0,1,0,0,1,0
6.29,24,0,1,0,1,0,0,1,0
6.32,24,0,1,0,1,0,0,0,1
6.35,24,0,1,0,1,0,0,0,1
6.38,24,0,1,0,1,0,0,0,1
6.41,24,0,1,0,1,0,0,0,1
6.44,24,0,1,0,1,0,0,0,1
6.47,24,0,1,0,1,0,0,0,1
6.5,24,0,1,0,1,0,0,0,1
6.53,24,0,1,0,1,0,0,1,0
6.56,24,0,1,0,1,0,0,1,0
6.59,24,0,1,0,1,0,0,1,0
6.62,24,0,1,0,1,0,0,1,0
6.65,24,0,1,0,1,0,0,1,0
6.68,24,0,1,0,1,0,0,1,0
6.71,24,0,1,0,1,0,0,1,0
6.74,24,0,1,0,1,0,0,1,0
6.77,24,0,1,0,1,0,0,1,0
6.8,24,0,1,0,1,0,0,1,0
6.83,26,0,0,0,1,1,0,0,1
6.86,26,0,0,0,1,1,0,0,1
6.89,26,0,0,0,1,1,0,0,1
6.92,26,0,0,0,1,1,0,0,1
6.95,26,0,0,0,1,1,0,0,1
6.98,26,0,0,0,1,1,0,0,1
7.01,28,1,1,0,1,0,0,1,0
7.04,28,1,1,0,1,0,0,1,0
7.07,28,1,1,0,1,0,0,1,0
7.1,28,1,1,0,1,0,0,1,0
7.13,28,1,1,0,1,0,0,1,0
7.16,28,1,1,0,1,0,0,1,0
7.19,28,1,1,0,1,0,0,1,0
7.22,28,0,1,0,1,0,0,1,0
7.25,28,0,1,0,1,0,0,1,0
7.28,28,0,1,0,1,0,0,1,0
7.31,28,0,1,0,1,0,0,0,1
7.34,28,0,1,0,1,0,0,0,1
7.37,28,0,1,0,1,0,0,0,1
7.4,28,0,1,0,1,0,0,0,1
7.43,28,0,1,0,1,0,0,0,1
7.46,28,0,1,0,1,0,0,0,1
7.49,28,0,1,0,1,0,0,0,1
7.52,28,0,1,0,1,0,0,1,0
7.55,28,0,1,0,1,0,0,1,0
7.58,28,0,1,0,1,0,0,1,0
7.61,28,0,1,0,1,0,0,1,0
7.64,28,0,1,0,1,0,0,1,0
7.67,28,0,1,0,1,0,0,1,0
7.7,28,0,1,0,1,0,0,1,0
7.73,28,0,1,0,1,0,0,1,0
7.76,28,0,1,0,1,0,0,1,0
7.79,28,0,1,0,1,0,0,1,0
7.82,30,0,0,0,1,1,0,0,1
7.85,30,0,0,0,1,1,0,0,1
7.88,30,0,0,0,1,1,0,0,1
7.91,30,0,0,0,1,1,0,0,1
7.94,30,0,0,0,1,1,0,0,1
7.97,30,0,0,0,1,1,0,0,1
8,30,0,0,0,1,1,0,0,1
8.03,32,1,1,0,1,0,1,1,0
8.06,32,1,1,0,1,0,1,1,0
8.09,32,1,1,0,1,0,1,1,0
8.12,32,1,1,0,1,0,1,1,0
8.15,32,1,1,0,1,0,1,1,0
8.18,32,1,1,0,1,0,1,1,0
8.21,32,0,1,0,1,0,1,1,0
8.24,32,0,1,0,1,0,1,1,0
8.27,32,0,1,0,1,0,1,1,0
8.3,32,0,1,0,1,0,1,1,0
8.33,32,0,1,0,1,0,1,0,1
8.36,32,0,1,0,1,0,1,0,1
8.39,32,0,1,0,1,0,1,0,1
8.42,32,0,1,0,1,0,1,0,1
8.45,32,0,1,0,1,0,1,0,1
8.48,32,0,1,0,1,0,1,0,1
8.51,32,0,1,0,1,0,1,1,0
8.54,32,0,1,0,1,0,1,1,0
8.57,32,0,1,0,1,0,1,1,0
8.6,32,0,1,0,1,0,1,1,0
8.63,32,0,1,0,1,0,1,1,0
8.66,32,0,1,0,1,0,1,1,0
8.69,32,0,1,0,1,0,1,1,0
8.72,32,0,1,0,1,0,1,1,0
8.75,32,0,1,0,1,0,1,1,0
8.78,32,0,1,0,1,0,1,1,0
8.81,34,0,0,0,1,1,1,0,1
8.84,34,0,0,0,1,1,1,0,1
8.87,34,0,0,0,1,1,1,0,1
8.9,34,0,0,0,1,1,1,0,1
8.93,34,0,0,0,1,1,1,0,1
8.96,34,0,0,0,1,1,1,0,1
8.99,34,0,0,0,1,1,1,0,1
9.02,36,1,1,0,1,0,0,1,0
9.05,36,1,1,0,1,0,0,1,0
9.08,36,1,1,0,1,0,0,1,0
9.11,36,1,1,0,1,0,0,1,0
9.14,36,1,1,0,1,0,0,1,0
9.17,36,1,1,0,1,0,0,1,0
9.2,36,1,1,0,1,0,0,1,0
9.23,36,0,1,0,1,0,0,1,0
9.26,36,0,1,0,1,0,0,1,0
9.29,36,0,1,0,1,0,0,1,0
9.32,36,0,1,0,1,0,0,0,1
9.35,36,0,1,0,1,0,0,0,1
9.38,36,0,1,0,1,0,0,0,1
9.41,36,0,1,0,1,0,0,0,1
9.44,36,0,1,0,1,0,0,0,1
9.47,36,0,1,0,1,0,0,0,1
9.5,36,0,1,0,1,0,0,0,1
9.53,36,0,1,0,1,0,0,1,0
9.56,36,0,1,0,1,0,0,1,0
9.59,36,0,1,0,1,0,0,1,0
9.62,36,0,1,0,1,0,0,1,0
9.65,36,0,1,0,1,0,0,1,0
9.68,36,0,1,0,1,0,0,1,0
9.71,36,0,1,0,1,0,0,1,0
9.74,36,0,1,0,1,0,0,1,0
9.77,36,0,1,0,1,0,0,1,0
9.8,36,0,1,0,1,0,0,1,0
9.83,38,0,0,0,1,1,0,0,1
9.86,38,0,0,0,1,1,0,0,1
9.89,38,0,0,0,1,1,0,0,1
9.92,38,0,0,0,1,1,0,0,1
9.95,38,0,0,0,1,1,0,0,1
9.98,38,0,0,0,1,1,0,0,1
10.01,40,1,1,0,1,0,0,1,0
