"time","Locals/q1@hydraulic","Locals/p2@presscontrol01"
0.0939999955,0.0,0.0
0.094999995,0.0,0.0
0.0959999945,0.0,0.0
0.096999994,0.0,0.0
0.0979999935,0.0,0.0
0.098999993,0.0,0.0
0.0999999925,0.0,0.0
0.100999992,0.0,0.0
0.102,1.1209359160077174e-10,0.0
0.1029999995,6.450593327563536e-06,4.379587578002716e-12
0.103999999,3.2213389231394604e-05,2.5203429499038234e-07
0.1049999985,9.641794588650806e-05,1.5106380493464566e-06
0.105999998,0.00022421391882570735,5.277774377149241e-06
0.1069999975,0.00044642504463099836,1.4038066807616229e-05
0.107999997,0.0007991100113528461,3.148064050866155e-05
0.1089999965,0.0013230376332090126,6.27040624057759e-05
0.109999996,0.0020630849678061687,0.00011440131246546247
0.1109999955,0.003067568174440161,0.00019502221496945922
0.111999995,0.004387516865708704,0.0003149113437117589
0.1129999945,0.00607590342151351,0.0004864200689081486
0.113999994,0.008186839190473565,0.0007239921156030809
0.1149999935,0.010774749682847763,0.0010442227286795482
0.115999993,0.013893540754966804,0.0014658922605919587
0.1169999925,0.01759576740229256,0.0020099756858339103
0.117999992,0.021931816132050388,0.0026996301726761925
0.119,0.026949111003234924,0.003560163381901377
0.1199999995,0.03269135233788566,0.0046189855919551446
0.120999999,0.03919779586745879,0.0059055490529533695
0.1219999985,0.04650257873288894,0.007451278136898393
0.122999998,0.054634097361706914,0.009289493872868348
0.1239999975,0.06361444085731226,0.011455336334273194
0.124999997,0.07345888221069247,0.013985688086126762
0.1259999965,0.08417542843753345,0.016919101513448633
0.126999996,0.09576442970367122,0.020295732350102846
0.1279999955,0.10821824667381998,0.024157281124902202
0.128999995,0.12152097474122515,0.028546943553210108
0.1299999945,0.1356482235020704,0.03350937014118618
0.130999994,0.15056694985518318,0.039090634448055286
0.1319999935,0.166235343456876,0.0453382085787881
0.132999993,0.18260276396049466,0.05230094356240023
0.1339999925,0.19960973053494208,0.060029051314786426
0.134999992,0.2171879655979115,0.06857408389380173
0.136,0.23526049652705575,0.07798890473325237
0.1369999995,0.2537418213319941,0.08832764550003605
0.137999999,0.27253814688337197,0.099645641170162
0.1389999985,0.29154771129592283,0.11199933489128644
0.139999998,0.3106612054319832,0.12544614323495026
0.1409999975,0.32976231219212926,0.14004427160754532
0.141999997,0.34872838622341973,0.15585246898306898
0.1429999965,0.36743130079420316,0.172929710880935
0.143999996,0.3857384926904722,0.19133479982583237
0.1449999955,0.40351423983710805,0.21112587363935548
0.145999995,0.4206212095912001,0.23235981413517504
0.1469999945,0.43692231781934054,0.2550915524979575
0.147999994,0.45228293932713903,0.2793732732586168
0.1489999935,0.466573508148751,0.30525352681292334
0.149999993,0.4796725406228984,0.33277627134675897
0.1509999925,0.4914701038785761,0.36197987924494684
0.151999992,0.5018717359550271,0.3928961608246215
0.153,0.5108027998045176,0.4255494795033349
0.1539999995,0.518213220399279,0.45995605677155404
0.154999999,0.5240825108056678,0.49612359140724943
0.1559999985,0.5284249385765097,0.5340513432005568
0.156999998,0.5312946181250221,0.5737308539805631
0.1579999975,0.5327902390684607,0.6151474938061394
0.158999997,0.5330590577001747,0.6582830226851626
0.1599999965,0.5322996936426927,0.7031193423980139
0.160999996,0.5307631935422938,0.7496435732261288
0.1619999955,0.528751757920808,0.7978545218575224
0.162999995,0.52661448756908,0.8477705066708429
0.1639999945,0.5247395050352993,0.8994383751517248
0.164999994,0.5235418579498682,0.9529433890556538
0.1659999935,0.5234467261721695,1.008419473119674
0.166999993,0.5248676437270634,1.0660591317916437
0.1679999925,0.5281797157060596,1.126122144662353
0.168999992,0.5336881629687862,1.1889419612699865
0.17,0.5415929644849711,1.2549285307023814
0.1709999995,0.5519508887655389,1.3245661163214903
0.171999999,0.5646368134036734,1.3984044541366878
0.1729999985,0.5793069280125435,1.477041415037775
0.173999998,0.5953672015027863,1.5610951499905419
0.1749999975,0.6119513585389534,1.6049505639009058
0.175999997,0.6457260054174306,1.6184222341542773
0.1769999965,0.7094554637037718,1.6267581827162325
0.177999996,0.805984175679359,1.6385684182728697
0.1789999955,0.934600391487896,1.656325831256219
0.179999995,1.0933611221687185,1.6805321295428952
0.1809999945,1.2798165163451074,1.7110441590731729
0.181999994,1.4912279138045546,1.7474760054816325
0.1829999935,1.7246368301377215,1.7893206910323314
0.183999993,1.9768943234427043,1.8359887089161282
0.1849999925,2.2446841064490917,1.88682348875582
0.185999992,2.5245493335525824,1.9411121415889505
0.187,2.8129255302101326,1.9980967631274884
0.1879999995,3.1061796429663007,2.0569873235190395
0.188999999,3.400654315100508,2.116975787125061
0.1899999985,3.6927161669516244,2.1772507427772956
0.190999998,3.978806717558848,2.237011857747238
0.1919999975,4.2554944957342276,2.2954836397080047
0.192999997,4.519526816393438,2.3519281726966867
0.1939999965,4.767879646628743,2.4056566260758596
0.194999996,4.997803977445311,2.4560394067810547
0.1959999955,5.2068671735256435,2.502514849619941
0.196999995,5.392987907760684,2.5445963426000437
0.1979999945,5.554463500251599,2.581877785529547
0.198999994,5.689988763136949,2.6140372931821365
0.1999999935,5.798665785993748,2.640839083497529
0.200999993,5.880004461049103,2.662133535234772
0.2019999925,5.9339137838985705,2.677855453827319
0.202999992,5.960645568659464,2.688020612182337
0.204,5.960772127131789,2.6927118444635854
0.2049999995,5.935161667111392,2.692074547852614
0.205999999,5.884948378871723,2.6863107914597077
0.2069999985,5.811498552779982,2.675672587439737
0.207999998,5.716374022063468,2.660454564593492
0.2089999975,5.60129423650587,2.640986303955352
0.209999997,5.468098215189186,2.617624588216798
0.2109999965,5.31870751262389,2.590745798149047
0.211999996,5.155091174127901,2.5607386607475138
0.2129999955,4.979233467273773,2.52799751826905
0.213999995,4.7931049717251195,2.492916247593132
0.2149999945,4.5986374043716225,2.455882918350334
0.215999994,4.397702363015365,2.4172752386957486
0.2169999935,4.192093999816934,2.3774568016429973
0.217999993,3.98351549185368,2.3367741140763214
0.2189999925,3.773569063753766,2.2955543658245388
0.219999992,3.563749236787602,2.2541038777949085
0.221,3.3554389280244337,2.2127071558963465
0.2219999995,3.1499079985717935,2.171626470719772
0.222999999,2.94831384696184,2.1311018808414546
0.2239999985,2.7517036575725857,2.091351619218773
0.224999998,2.561017939875662,2.052572766500978
0.2259999975,2.377095028069712,2.0149421412986332
0.226999997,2.2006762487368245,1.978617344783621
0.2279999965,2.032411503725351,1.943737904808671
0.228999996,1.872865054405775,1.9104264725684212
0.2299999955,1.7225213302993194,1.8787900323352456
0.230999995,1.5817906189182016,1.8489210917719865
0.2319999945,1.451014523994604,1.8208988266263708
0.232999994,1.3304711059572718,1.79479015919951
0.2339999935,1.2203796416236576,1.7706507548605281
0.234999993,1.1209049598555896,1.7485259250971186
0.2359999925,1.0321613267183516,1.7284514292185975
0.236999992,0.9542158678759307,1.7104541699486906
0.238,0.8870915279497382,1.6945527808498355
0.2389999995,0.8307695767504123,1.680758105897635
0.239999999,0.7851916810153629,1.6690735736549223
0.2409999985,0.7502615678559955,1.659495470450587
0.241999998,0.7258463127921808,1.6520131188057179
0.2429999975,0.7117772912234285,1.6466089691089956
0.243999997,0.707850837592406,1.643258614246565
0.2449999965,0.7138286614123948,1.6419307385409312
0.245999996,0.7294380737733975,1.6425870139310643
0.2469999955,0.7543720818744323,1.6451819577949978
0.247999995,0.7882894124655205,1.649662768122757
0.2489999945,0.8308145276938755,1.6559691528242124
0.249999994,0.8815376985746214,1.6640331707277092
0.2509999935,0.9400152019663561,1.67377910221363
0.251999993,1.005769706337837,1.6851233673605164
0.2529999925,1.0782909095828455,1.6979745089012168
0.253999992,1.1570364885168902,1.7122332561546632
0.255,1.2414334143499408,1.7277926844030909
0.2559999995,1.330879681303844,1.7445384819428098
0.256999999,1.4247464866258726,1.7623493342973278
0.2579999985,1.522380889610724,1.7810974319219475
0.258999998,1.6231089650344503,1.8006491042497803
0.2599999975,1.7262394528636886,1.8208655792483677
0.260999997,1.8310678915557457,1.8416038639010655
0.2619999965,1.9368812071122055,1.8627177373265833
0.262999996,2.0429627147610825,1.8840588447269562
0.2639999955,2.14859747524132,1.905477877121513
0.264999995,2.253077933699079,1.9268258189811018
0.2659999945,2.3557097567317564,1.9479552435062932
0.266999994,2.4558177726624706,1.9687216334628448
0.2679999935,2.552751912170552,1.9889847042485547
0.268999993,2.6458930413367865,2.0086097052528107
0.2699999925,2.734658577274241,2.0274686756023486
0.270999992,2.8185077779698213,2.0454416310653905
0.272,2.89694660278406,2.062417660194902
0.2729999995,2.969532048130291,2.0782959096946763
0.273999999,3.0358758739235316,2.0929864414345993
0.2749999985,3.095647650070214,2.106410946450477
0.275999998,3.148577068068777,2.1185033045486974
0.2769999975,3.1944554801288554,2.1292099816921857
0.277999997,3.233136646457041,2.1384902610563055
0.2789999965,3.264536689837496,2.1463163073907987
0.279999996,3.2886332746995333,2.1526730679850226
0.2809999955,3.305464044891428,2.1575580169921924
0.281999995,3.3151243698145825,2.1609807530177347
0.2829999945,3.317764461947065,2.1629624626257202
0.283999994,3.3135859397389735,2.1635352646929618
0.2849999935,3.3028379181502157,2.162741452291445
0.285999993,3.285812714603006,2.160632649978055
0.2869999925,3.262841260835999,2.1572689050109672
0.287999992,3.2342883111861496,2.152717731111635
0.289,3.200547535398283,2.1470531229869656
0.2899999995,3.162036579461464,2.140354558971741
0.290999999,3.119192171545933,2.132706007913222
0.2919999985,3.072465342252144,2.12419495487353
0.292999998,3.0223168194880192,2.1149114584506448
0.2939999975,2.9692126487603936,2.1049472505957274
0.294999997,2.913620079878553,2.094394887809905
0.2959999965,2.8560037513616097,2.0833469606079325
0.296999996,2.796822194510583,2.0718953662012196
0.2979999955,2.7365246703902915,2.060130647530012
0.298999995,2.675548345049684,2.048141400104692
0.2999999945,2.614315801320724,2.036013746628704
0.300999994,2.553232879552325,2.023830878089351
0.3019999935,2.492686834687261,2.0116726589268836
0.302999993,2.4330447931669155,1.9996152930276612
0.3039999925,2.374652490209069,1.9877310466275044
0.304999992,2.3178332659805614,1.9760880237448928
0.306,2.262887297994801,1.9647499894746312
0.3069999995,2.2100910466076855,1.953776236342489
0.307999999,2.1596968906628087,1.9432214889300663
0.3089999985,2.1119329310453714,1.9331358421061762
0.309999998,2.067002941044112,1.9235647284260184
0.3109999975,2.025086443897408,1.914548910562837
0.311999997,1.9863388996263347,1.90612449500033
0.3129999965,1.950891985154991,1.8983229636210222
0.313999996,1.9188539537167195,1.891171220260899
0.3149999955,1.8903100615824848,1.8846916497502837
0.315999995,1.8653230521715454,1.8789021874131084
0.3169999945,1.8439336895693137,1.8738163974408846
0.317999994,1.8261613353444526,1.869443558984428
0.3189999935,1.812004564294799,1.8657887592077531
0.319999993,1.8014418163328132,1.8628529929174127
0.3209999925,1.7944320831242675,1.8606332687109264
0.321999992,1.790915629301191,1.8591227218746347
0.323,1.790814749068145,1.858310734500083
0.3239999995,1.7940345597997032,1.8581830634754792
0.324999999,1.8004638347800586,1.8587219771423842
0.3259999985,1.8099758775599268,1.8599064014860511
0.326999998,1.8224294405018349,1.861712076750201
0.3279999975,1.837669689956575,1.8641117253340571
0.328999997,1.855529220168978,1.867075231742848
0.3299999965,1.8758291174620847,1.8705698352256035
0.330999996,1.8983800755111506,1.874560335549937
0.3319999955,1.9229835616127744,1.8790093121378297
0.332999995,1.9494330328037939,1.8838773565255265
0.3339999945,1.9775151995173506,1.889123317821733
0.334999994,2.0070113332110293,1.894704560529541
0.3359999935,2.037698613098595,1.9005772337775633
0.336999993,2.0693515057992142,1.9066965506838576
0.3379999925,2.101743170424315,1.9130170762616086
0.338999992,2.1346468803910796,1.9194930219775457
0.34,2.1678374521211867,1.9260785448014441
0.3409999995,2.201092669790282,1.9327280483461835
0.341999999,2.234194694471533,1.9393964834999446
0.3429999985,2.2669314453952842,1.9460396458016707
0.343999998,2.299097940651089,1.9526144667127092
0.3449999975,2.330497584507182,1.959079295895386
0.345999997,2.3609433886279976,1.9653941716249728
0.3469999965,2.390259114837683,1.971521076535695
0.347999996,2.4182803277042924,1.9774241760328366
0.3489999955,2.444855346095441,1.9830700368889471
0.349999995,2.4698460839644665,1.9884278237784507
0.3509999945,2.4931287719425437,1.9934694717860595
0.351999994,2.51459455280677,1.998169833243635
0.3529999935,2.534149945531995,2.0025067975999185
0.353999993,2.551717174376283,2.006461383399488
0.35499999250000003,2.567234361255166,2.010017801832752
0.355999992,2.580655581485672,2.0131634917087133
0.357,2.59195078478547,2.0158891260879472
0.3579999995,2.6011055851546585,2.0181885911861994
0.358999999,2.6081209249101565,2.0200589385114687
0.3599999985,2.613012619651471,2.0215003115223467
0.360999998,2.6158107922830474,2.022515848386767
0.3619999975,2.6165592053791777,2.0231115626733174
0.362999997,2.6153145021352806,2.0232962040182203
0.3639999965,2.6121453668934076,2.023081100977694
0.364999996,2.6071316167553062,2.0224799883965474
0.3659999955,2.6003632361046263,2.0215088216996846
0.366999995,2.5919393659577863,2.0201855805450304
0.3679999945,2.581967259962434,2.0185300642665234
0.368999994,2.5705612185794613,2.0165636814874697
0.3699999935,2.557841512538636,2.0143092362016715
0.37099999300000003,2.543933306071128,2.011790712506762
0.3719999925,2.5289655897182572,2.0090330600359843
0.372999992,2.5130701317191213,2.006061981976266
0.374,2.4963804561149843,2.0029037273869648
0.3749999995,2.4790308547991327,1.9995848893500157
0.375999999,2.4611554398099282,1.9961322102931636
0.3769999985,2.4428872412326057,1.9925723956378503
0.377999998,2.424357355160514,1.9889319367360716
0.3789999975,2.40569414528491,1.9852369438795836
0.379999997,2.3870225008474693,1.9815129899930561
0.3809999965,2.3684631529120113,1.9777849654625483
0.381999996,2.3501320501995133,1.9740769444037345
0.3829999955,2.3321397950887546,1.970412062541912
0.383999995,2.3145911398168835,1.9668124067587118
0.3849999945,2.297584542420746,1.963298916258859
0.385999994,2.2812117815398234,1.9598912952241692
0.38699999350000003,2.2655576288524495,1.9566079367506786
0.387999993,2.250699577634493,1.9534658578076067
0.3889999925,2.236707625708709,1.9504806449126426
0.389999992,2.2236441108874705,1.947666410185582
0.391,2.21156359689506,1.9450357574202248
0.3919999995,2.200512807681065,1.9425997578011733
0.392999999,2.1905306079967928,1.9403679348862166
0.3939999985,2.18164802809485,1.938348258474821
0.394999998,2.1738883304214305,1.9365471469873596
0.3959999975,2.167267116194974,1.9349694779866904
0.396999997,2.161792469797763,1.9336186064821963
0.3979999965,2.1574651389433614,1.9324963906652164
0.398999996,2.15427874861783,1.9316032247328596
0.3999999955,2.1522200468224235,1.9309380784636128
0.400999995,2.1512691801666457,1.9304985432121171
0.4019999945,2.151399997370682,1.9302808839915233
0.40299999400000003,2.1525803787335582,1.930280097309438
0.4039999935,2.1547725896069547,1.9304899744175124
0.404999993,2.1579336558842184,1.9309031696250993
0.4059999925,2.1620157594701923,1.93151127331427
0.406999992,2.166966651641238,1.9323048892770822
0.408,2.1727300821379507,1.9332737159767845
0.4089999995,2.179246241757858,1.93440663131315
0.409999999,2.1864522161345965,1.935691780448987
0.4109999985,2.1942824483067747,1.9371166662308976
0.411999998,2.202669207597339,1.9386682417132426
0.4129999975,2.2115430622463177,1.9403330042709628
0.413999997,2.220833353169981,1.9420970907652106
0.4149999965,2.230468666161314,1.9439463732065387
0.415999996,2.2403772998037192,1.945866554344494
0.4169999955,2.250487726345318,1.9478432626006235
0.417999995,2.2607290427779763,1.9498621457548349
0.41899999450000003,2.2710314093857757,1.9519089627933182
0.419999994,2.281326473074071,1.953969673330344
0.4209999935,2.291547772863976,1.9560305240265208
0.421999993,2.3016311250389707,1.958078131442766
0.4229999925,2.311514985560528,1.9600995607923566
0.423999992,2.321140787527797,1.962082400082947
0.425,2.3304532516413805,1.9640148291760764
0.4259999995,2.3394006678414128,1.9658856833331915
0.426999999,2.347935146523176,1.967684510863951
0.4279999985,2.356012837986609,1.969401624544099
0.428999998,2.36359411904594,1.9710281465256498
0.4299999975,2.3706437460086716,1.9725560465208491
0.430999997,2.3771309735252975,1.9739781731023969
0.4319999965,2.3830296391082633,1.975288278024941
0.432999996,2.3883182134165617,1.9764810335358676
0.4339999955,2.3929798166967062,1.977552042706076
0.43499999500000003,2.3970022020574984,1.9784978428727784
0.4359999945,2.400377706531076,1.9793159023455966
0.436999994,2.403103171132461,1.980004610583493
0.4379999935,2.4051798313709827,1.9805632621026978
0.438999993,2.406613179886549,1.980992034424094
0.4399999925,2.407412803079425,1.981291960412001
0.440999992,2.4075921937719835,1.981464895394492
0.442,2.4071685420834297,1.9815134794879947
0.4429999995,2.4061625068129335,1.9814410955757493
0.443999999,2.4045979697125377,1.981251823410592
0.4449999985,2.402501775088876,1.9809503903276016
0.445999998,2.3999034572027202,1.9805421190613832
0.4469999975,2.39683495793875,1.980032873166468
0.447999997,2.3933303371961943,1.9794290005376962
0.4489999965,2.389425478405837,1.9787372755209252
0.449999996,2.3851577915123743,1.977964840093328
0.45099999550000003,2.380565915675529,1.9771191445774194
0.451999995,2.3756894238409574,1.976207888334208
0.4529999945,2.3705685312153713,1.9752389608590795
0.453999994,2.365243809551864,1.974220383679608
0.4549999935,2.3597559090136557,1.9731602534280825
0.455999993,2.3541452892396855,1.9720666864334586
0.4569999925,2.3484519610860124,1.9709477651483673
0.457999992,2.3427152403648446,1.9698114866969847
0.459,2.3369735147501944,1.9686657137995132
0.4599999995,2.3312640248673593,1.9675181282990502
0.460999999,2.3256226604341546,1.9663761874870784
0.4619999985,2.320083772176374,1.965247083394909
0.462999998,2.314680000099411,1.964137705190463
0.4639999975,2.309442118563211,1.9630546047928792
0.464999997,2.3043988984793256,1.962003965791779
0.4659999965,2.299576986827401,1.9609915757336758
0.46699999600000003,2.2950008035740774,1.9600228018150487
0.4679999955,2.290692455970293,1.9591025700000428
0.468999995,2.2866716701032654,1.9582353475605851
0.4699999945,2.282955739486883,1.957425129017919
0.470999994,2.279559490388696,1.9566754254470946
0.4719999935,2.2764952635128126,1.9559892570897377
0.472999993,2.2737729115855196,1.9553691492054206
0.4739999925,2.2713998123239465,1.9548171310780469
0.474999992,2.2693808962072293,1.9543347380808052
0.476,2.267718688414053,1.9539230166913337
0.4769999995,2.266413364239798,1.9535825323377198
0.477999999,2.2654628172604476,1.9533133799457463
0.4789999985,2.2648627394687475,1.953115197048364
0.479999998,2.2646067125704805,1.9529871793096414
0.4809999975,2.2646863095950898,1.9529280983074244
0.481999997,2.2650912059450405,1.952936321411564
0.48299999650000003,2.2658092989822514,1.9530098335878798
0.483999996,2.266826835227579,1.9531462609520174
0.4849999955,2.2681285442308106,1.953342895891997
0.485999995,2.2696977781539225,1.953596723573668
0.4869999945,2.271516656099678,1.9539044496394085
0.487999994,2.27356621221104,1.954262528907358
0.4889999935,2.2758265465646046,1.9546671948762744
0.489999993,2.2782769778834138,1.9551144898397894
0.4909999925,2.2808961971013235,1.9556002954134937
0.491999992,2.2836624208226706,1.956120363278923
0.493,2.286553543737508,1.9566703459502104
0.4939999995,2.28954728907421,1.957245827371936
0.494999999,2.292621356197886,1.9578423531605855
0.4959999985,2.29575356449477,1.9584554603070286
0.496999998,2.2989219927196016,1.9590807061635507
0.4979999975,2.302105113024765,1.9597136965462392
0.49899999700000003,2.3052819189365974,1.9603501127918401
0.4999999965,2.308432046595461,1.9609857376176334
0.500999996,2.311535888631684,1.9616164796432563
0.5019999955,2.3145747001089307,1.9622383964447638
0.502999995,2.317530696029551,1.9628477160234095
0.5039999945,2.320387139962505,1.963440856584568
0.504999994,2.3231284234230705,1.9640144445358731
0.5059999935,2.3257401357041085,1.9645653306277362
0.506999993,2.328209123930611,1.9650906041740153
0.5079999925,2.330523543181982,1.9655876053054069
0.508999992,2.3326728965993233,1.96605393522313
0.51,2.3346480654672686,1.9664874644354338
0.5109999995,2.336441329331047,1.966886338974324
0.511999999,2.3380463762787502,1.9672489846044685
0.5129999985,2.339458303585668,1.9675741090504049
0.513999998,2.3406736089814753,1.9678607022818446
0.5149999975,2.3416901728614303,1.9681080349098283
0.515999997,2.342507231819162,1.968315654758763
0.5169999965,2.343125343930562,1.9684833816907512
0.517999996,2.3435463462654953,1.9686113007690826
0.5189999955,2.343773305146104,1.9686997538572353
0.519999995,2.343810459707228,1.968749329758095
0.5209999945,2.343663159345699,1.9687608530054466
0.521999994,2.3433377956709,1.968735371425901
0.5229999935,2.342841729588959,1.9686741425944756
0.523999993,2.34218321416734,1.9685786193109058
0.5249999925,2.3413713139354217,1.9684504342264837
0.525999992,2.3404158212801387,1.9682913837528697
0.527,2.3393271705940375,1.9681034113848548
0.5279999995,2.338116350826442,1.9678885905685621
0.528999999,2.336794817077098,1.9676491072451316
0.5299999985,2.335374401856004,1.9673872421975305
0.530999998,2.3338672266134544,1.9671053533249176
0.5319999975,2.3322856141210004,1.9668058579649643
0.532999997,2.330642002257442,1.9664912153798264
0.5339999965,2.328948859724481,1.9661639095161054
0.534999996,2.327218604184698,1.965826432143237
0.5359999955,2.3254635232803937,1.9654812664683738
0.536999995,2.323695698956028,1.9651308713190432
0.5379999945,2.321926935469746,1.9647776659777658
0.538999994,2.3201686914412623,1.9644240157454502
0.5399999935,2.318432016244423,1.964072218302845
0.540999993,2.316727491013476,1.9637244909316354
0.5419999925,2.3150651744926507,1.9633829586490654
0.542999992,2.313454553919465,1.963049643302177
0.544,2.311904501093362,1.9627264536600855
0.5449999995,2.3104232337431654,1.9624151765350673
0.545999999,2.3090182822695584,1.9621174689557457
0.5469999985,2.30769646190255,1.9618348514083301
0.547999998,2.3064638502788477,1.9615687021547268
0.5489999975,2.305325770410352,1.9613202526294433
0.549999997,2.3042867789827146,1.961090583910539
0.5509999965,2.3033506598922404,1.9608806242535082
0.551999996,2.302520422900337,1.9606911476708901
0.5529999955,2.301798307257432,1.9605227735346296
0.553999995,2.3011857901227466,1.9603759671727672
0.5549999945,2.300683599582633,1.960251041426923
0.555999994,2.300291732048415,1.9601481591322933
0.5569999935,2.300009473794799,1.9600673364774661
0.557999993,2.2998354263820366,1.9600084471973465
0.5589999925,2.299767535689073,1.9599712275488224
0.559999992,2.299803124271007,1.9599552820155222
0.561,2.2999389267422448,1.9599600896851517
0.5619999995,2.30017112787681,1.9599850112403707
0.562999999,2.300495403109362,1.9600292965021067
0.5639999985,2.3009069611145483,1.960092092462457
0.564999998,2.3014005881384136,1.9601724517430685
0.5659999975,2.301970693753602,1.9602693414139345
0.566999997,2.3026113577100924,1.9603816521070572
0.5679999965,2.3033163775551073,1.9605082073592957
0.568999996,2.304079316699598,1.960647773118992
0.5699999955,2.3048935526143066,1.9607990673516016
0.570999995,2.3057523248457774,1.9609607696805964
0.5719999945,2.306648782551751,1.9611315310012774
0.572999994,2.307576031266069,1.9613099830068892
0.5739999935,2.308527178615473,1.9614947475684856
0.574999993,2.309495378724377,1.9616844459124083
0.5759999925,2.3104738750587326,1.9618777075419302
0.576999992,2.3114560414764265,1.9620731788526062
0.578,2.312435421269049,1.9622695313941043
0.5789999995,2.3134057639983117,1.9624654697347887
0.579999999,2.3143610599496642,1.962659738888985
0.5809999985,2.315295572045698,1.9628511312707717
0.581999998,2.3162038650824956,1.9630384931421143
0.5829999975,2.317080832173156,1.9632207305273588
0.583999997,2.317921718304016,1.9633968145703034
0.5849999965,2.318722140930567,1.9635657863143936
0.585999996,2.319478107561495,1.963726760890912
0.5869999955,2.320186030300548,1.9638789311043579
0.587999995,2.3208427373368874,1.9640215704085329
0.5889999945,2.3214454813950876,1.9641540352710576
0.589999994,2.321991945175839,1.9642757669282154
0.5909999935,2.3224802438376018,1.9643862925360218
0.591999993,2.322908924587772,1.9644852257273067
0.5929999925,2.3232769634693087,1.964572266588298
0.593999992,2.3235837594450572,1.9646472010716975
0.595,2.3238291258971615,1.9647098998665395
0.5959999995,2.324013279672867,1.9647603167481758
0.596999999,2.3241368278206167,1.9647984864345376
0.5979999985,2.3242007521715933,1.964824521977364
0.598999998,2.3242063919316975,1.9648386117193624
0.5999999975,2.3241554244573495,1.9648410158502325
0.600999997,2.3240498443954727,1.9648320625961953
0.6019999965,2.3238919413735,1.9648121440790591
0.602999996,2.323684276429285,1.9647817118819675
0.6039999955,2.323429657373427,1.964741272359782
0.604999995,2.3231311132777246,1.9646913817325953
0.6059999945,2.3227918682833013,1.9646326410011012
0.606999994,2.322415314920504,1.9645656907225417
0.6079999935,2.322004987129916,1.9644912056856434
0.608999993,2.3215645331699286,1.9644098895224338
0.6099999925,2.321097688591241,1.9643224692940426
0.610999992,2.320608249452588,1.964229690086594
0.612,2.3201000459449133,1.964132309652087
0.6129999995,2.319576916583274,1.9640310931277618
0.613999999,2.319042683117022,1.963926807865874
0.6149999985,2.318501126299373,1.9638202184040658
0.615999998,2.3179559626474058,1.9637120816046456
0.6169999975,2.317410822312976,1.9636031419891038
0.617999997,2.3168692281740055,1.9634941272920818
0.6189999965,2.316334576244257,1.9633857442568337
0.619999996,2.3158101174881076,1.9632786746919635
0.6209999955,2.315298941115029,1.9631735718069212
0.621999995,2.314803959416646,1.9630710568413896
0.6229999945,2.3143278941973424,1.9629717160013531
0.623999994,2.3138732648375777,1.9628760977122583
