time,LoadDiskRev,MotorDiskRev
0,0.0,0.0
0.002,0.0,0.0
0.003,0.0,0.0
0.004,0.0,0.0
0.005,0.0,0.0
0.006,0.0,0.0
0.007,0.0,0.0
0.008,0.0,0.0
0.009,0.0,0.0
0.01,0.0,0.0
0.011,0.0,0.0
0.012,0.0,0.0
0.013,0.0,0.0
0.014,0.0,0.0
0.015,0.0,0.0
0.016,0.0,0.0
0.017,0.0,0.0
0.018,0.0,0.0
0.019,0.0,0.0
0.02,0.0,0.0
0.021,0.0,0.0
0.022,0.0,0.0
0.023,0.0,0.0
0.024,0.0,0.0
0.025,0.0,0.0
0.026,0.0,0.0
0.027,0.0,0.0
0.028,0.0,0.0
0.029,0.0,0.0
0.03,0.0,0.0
0.031,0.0,0.0
0.032,0.0000000000000288333452747767,0.00000000206589774727508
0.033,0.00000000000135650473238744,0.0000000207000313057145
0.034,0.00000000000685513809186913,0.0000000489169511583661
0.035,0.0000000000192483185241048,0.0000000809635412751109
0.036,0.0000000000409180408490973,0.000000114539695314239
0.037,0.0000000000739108933263045,0.000000148726460044996
0.038,0.000000000119970359071547,0.000000183156836354404
0.039,0.000000000180575051529208,0.000000217684283634624
0.04,0.000000000256975520628036,0.000000252250293682342
0.041,0.000000000350227263770401,0.000000286831507298444
0.042,0.000000000461219480615114,0.000000321418598760592
0.043,0.000000000590699797906472,0.000000356007845217554
0.044,0.000000000739295403459879,0.000000390597760756849
0.045,0.000000000907531061183788,0.000000425187752562974
0.046,0.00000000109587117069719,0.000000461749740482729
0.047,0.00000000130593267710607,0.000000514922333639899
0.048,0.00000000154090117550167,0.0000005778419102315
0.049,0.00000000180376914520132,0.000000644662322084478
0.05,0.00000000209714048090657,0.000000713041451173071
0.051,0.00000000242324258260818,0.000000782042785621272
0.052,0.00000000278396443306445,0.00000085129219114818
0.053,0.00000000318089999249949,0.000000920640259158429
0.054,0.00000000361538948205935,0.000000990027333842065
0.055,0.00000000408890323174712,0.00000106897081845571
0.056,0.00000000460474715290562,0.0000011632401626767
0.057,0.00000000516663709995967,0.00000126377753188474
0.058,0.00000000577783244865211,0.00000136682341946816
0.059,0.00000000644112820736132,0.00000147087132659255
0.06,0.00000000715889490465952,0.00000157531887134651
0.061,0.00000000793316851813838,0.00000168241854898733
0.062,0.00000000876701757570368,0.00000180690558951649
0.063,0.00000000966484077295506,0.00000194114116468217
0.064,0.0000000106306313860604,0.00000207928923872191
0.065,0.0000000116678280905341,0.000002219002100109
0.066,0.0000000127793515411073,0.00000235945965381924
0.067,0.0000000139683590521773,0.00000251453232471171
0.068,0.0000000152397346363101,0.0000026832170781625
0.069,0.0000000165982183961122,0.00000285738701272809
0.07,0.0000000180479078653278,0.00000303375455126259
0.071,0.0000000195923541408064,0.0000032146168891084
0.072,0.0000000212361629674228,0.00000341443561485322
0.073,0.0000000229850110287974,0.00000362411207706342
0.074,0.0000000248439405872926,0.00000383775642288162
0.075,0.000000026817309934985,0.00000405580554104402
0.076,0.0000000289103225196343,0.00000429375559273688
