"time","C1.v","L2.i","C3.v","C5.v","L1.i"
2.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
2.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
3.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
4.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
5.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
6.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
7.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
8.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
9.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
1.01000000000000E+00,7.62757375288328E-03,2.34295458794907E-06,8.61423259415571E-04,4.59652462986487E-04,2.60004839806529E-05
1.02000000000000E+00,1.51964401350121E-02,9.35890701728888E-06,1.71538564227160E-03,9.12425414084678E-04,1.03651354108407E-04
1.03000000000000E+00,2.27066588145496E-02,2.10444819437747E-05,2.56210540441974E-03,1.35850251790374E-03,2.32615132197535E-04
1.04000000000000E+00,3.01583353893923E-02,3.73933928677788E-05,3.40182605694006E-03,1.79808832786636E-03,4.12485212312877E-04
1.05000000000000E+00,3.75515753251332E-02,5.83999062092614E-05,4.23478397669831E-03,2.23138069402258E-03,6.42862433773464E-04
1.06000000000000E+00,4.48864851373785E-02,8.40587259945009E-05,5.06121248776369E-03,2.65857427614044E-03,9.23348941548724E-04
1.07000000000000E+00,5.21631728223062E-02,1.14365053346956E-04,5.88134196329641E-03,3.07986054080063E-03,1.25354741484376E-03
1.08000000000000E+00,5.93817481856943E-02,1.49314558236084E-04,6.69540074237335E-03,3.49542856641761E-03,1.63305966376724E-03
1.09000000000000E+00,6.65423228823356E-02,1.88903370295476E-04,7.50361535284971E-03,3.90546526249741E-03,2.06148636772633E-03
1.10000000000000E+00,7.36450103779819E-02,2.33128080214255E-04,8.30621048592102E-03,4.31015537166851E-03,2.53842717935976E-03
1.11000000000000E+00,8.06899259143083E-02,2.81985744214733E-04,9.10340893914740E-03,4.70968144025656E-03,3.06348085359109E-03
1.12000000000000E+00,8.76771864896812E-02,3.35473888432363E-04,9.89543158472136E-03,5.10422380847649E-03,3.63624532625849E-03
1.13000000000000E+00,9.46069108493210E-02,3.93590512556253E-04,1.06824973596044E-02,5.49396061884921E-03,4.25631775608948E-03
1.14000000000000E+00,1.01479219478494E-01,4.56334092909372E-04,1.14648232650224E-02,5.87906783261940E-03,4.92329455249139E-03
1.15000000000000E+00,1.08294234595852E-01,5.23703585200848E-04,1.22426243679666E-02,6.25971924791151E-03,5.63677140094584E-03
1.16000000000000E+00,1.15052080146245E-01,5.95698427065589E-04,1.30161138022972E-02,6.63608651749916E-03,6.39634328942275E-03
1.17000000000000E+00,1.21752881683391E-01,6.72318509510641E-04,1.37855028926193E-02,7.00833930181890E-03,7.20160457861374E-03
1.18000000000000E+00,1.28396766503476E-01,7.53564218156582E-04,1.45510009970259E-02,7.37664510932697E-03,8.05214897015051E-03
1.19000000000000E+00,1.34983863755826E-01,8.39436469441152E-04,1.53128153724012E-02,7.74116916736888E-03,8.94756949237478E-03
1.20000000000000E+00,1.41514304291603E-01,9.29936672483671E-04,1.60711513349096E-02,8.10207461669513E-03,9.88745858626624E-03
1.21000000000000E+00,1.47988220616583E-01,1.02506671985422E-03,1.68262123038164E-02,8.45952257643977E-03,1.08714081492546E-02
1.22000000000000E+00,1.54405746873058E-01,1.12482898599780E-03,1.75781998132728E-02,8.81367217217571E-03,1.18990095652716E-02
1.23000000000000E+00,1.60767018856726E-01,1.22922633543886E-03,1.83273134845689E-02,9.16468052056455E-03,1.29698537214166E-02
1.24000000000000E+00,1.67072174023485E-01,1.33826212789813E-03,1.90737510100353E-02,9.51270272611295E-03,1.40835310275150E-02
1.25000000000000E+00,1.73321351488003E-01,1.45194022168267E-03,1.98177081442144E-02,9.85789188907840E-03,1.52396314437801E-02
1.26000000000000E+00,1.79514692011459E-01,1.57026497336155E-03,2.05593787084913E-02,1.02003991257378E-02,1.64377445090207E-02
1.27000000000000E+00,1.85652337988439E-01,1.69324123700462E-03,2.12989545967327E-02,1.05403735893808E-02,1.76774593686718E-02
1.28000000000000E+00,1.91734433436656E-01,1.82087436417028E-03,2.20366257774178E-02,1.08779624877577E-02,1.89583648022988E-02
1.29000000000000E+00,1.97761123988331E-01,1.95317020427857E-03,2.27725802936690E-02,1.12133110983426E-02,2.02800492507378E-02
1.30000000000000E+00,2.03732556881490E-01,2.09013510481267E-03,2.35070042633226E-02,1.15465627834892E-02,2.16421008431266E-02
1.31000000000000E+00,2.09648880950583E-01,2.23177591116857E-03,2.42400818797434E-02,1.18778590061668E-02,2.30441074239192E-02
1.32000000000000E+00,2.15510246616678E-01,2.37809996623380E-03,2.49719954130803E-02,1.22073393459888E-02,2.44856565798602E-02
1.33000000000000E+00,2.21316805877560E-01,2.52911510979772E-03,2.57029252115788E-02,1.25351415151649E-02,2.59663356668766E-02
1.34000000000000E+00,2.27068712297801E-01,2.68482967782402E-03,2.64330497028380E-02,1.28614013742641E-02,2.74857318368685E-02
1.35000000000000E+00,2.32766120998778E-01,2.84525250157162E-03,2.71625453950720E-02,1.31862529478475E-02,2.90434320644079E-02
1.36000000000000E+00,2.38409188648581E-01,3.01039290654753E-03,2.78915868784444E-02,1.35098284400358E-02,3.06390231733490E-02
1.37000000000000E+00,2.43998073451777E-01,3.18026071128897E-03,2.86203468264921E-02,1.38322582500283E-02,3.22720918633539E-02
1.38000000000000E+00,2.49532935139079E-01,3.35486622597941E-03,2.93489959976295E-02,1.41536709875606E-02,3.39422247363282E-02
1.39000000000000E+00,2.55013934956889E-01,3.53422025090320E-03,3.00777032367188E-02,1.44741934882906E-02,3.56490083227663E-02
1.40000000000000E+00,2.60441235656755E-01,3.71833407474121E-03,3.08066354767056E-02,1.47939508291085E-02,3.73920291080024E-02
1.41000000000000E+00,2.65815001484720E-01,3.90721947270848E-03,3.15359577403217E-02,1.51130663433724E-02,3.91708735583676E-02
1.42000000000000E+00,2.71135398171060E-01,4.10088870462746E-03,3.22658331417765E-02,1.54316616353782E-02,4.09851281460579E-02
1.43000000000000E+00,2.76402592918963E-01,4.29935451268228E-03,3.29964228886711E-02,1.57498565961437E-02,4.28343793762877E-02
1.44000000000000E+00,2.81616754392799E-01,4.50263011894360E-03,3.37278862840385E-02,1.60677694195111E-02,4.47182138150183E-02
1.45000000000000E+00,2.86778052707453E-01,4.71072922292687E-03,3.44603807282782E-02,1.63855166165168E-02,4.66362181137462E-02
1.46000000000000E+00,2.91886659417862E-01,4.92366599908550E-03,3.51940617210976E-02,1.67032130292782E-02,4.85879790334797E-02
1.47000000000000E+00,2.96942747507872E-01,5.14145509406784E-03,3.59290828636144E-02,1.70209718456892E-02,5.05730834701294E-02
1.48000000000000E+00,3.01946491378566E-01,5.36411162374177E-03,3.66655958606010E-02,1.73389046146477E-02,5.25911184808366E-02
1.49000000000000E+00,3.06898066836624E-01,5.59165117008139E-03,3.74037505227866E-02,1.76571212610003E-02,5.46416713098467E-02
1.50000000000000E+00,3.11797651082877E-01,5.82408977795756E-03,3.81436947691851E-02,1.79757301000033E-02,5.67243294135748E-02
1.51000000000000E+00,3.16645422700845E-01,6.06144395180469E-03,3.88855746294822E-02,1.82948378516282E-02,5.88386804854275E-02
1.52000000000000E+00,3.21441561645062E-01,6.30373065213273E-03,3.96295342465097E-02,1.86145496549593E-02,6.09843124808042E-02
1.53000000000000E+00,3.26186249229253E-01,6.55096729188598E-03,4.03757158788038E-02,1.89349690826216E-02,6.31608136421737E-02
1.54000000000000E+00,3.30879668114439E-01,6.80317173266643E-03,4.11242599032331E-02,1.92561981550935E-02,6.53677725239737E-02
1.55000000000000E+00,3.35522002297020E-01,7.06036228083012E-03,4.18753048176904E-02,1.95783373548697E-02,6.76047780172758E-02
1.56000000000000E+00,3.40113437096777E-01,7.32255768345347E-03,4.26289872438546E-02,1.99014856405382E-02,6.98714193743213E-02
1.57000000000000E+00,3.44654159144779E-01,7.58977712416571E-03,4.33854419300283E-02,2.02257404608098E-02,7.21672862329970E-02
1.58000000000000E+00,3.49144356371197E-01,7.86204021884928E-03,4.41448017540483E-02,2.05511977684893E-02,7.44919686412265E-02
1.59000000000000E+00,3.53584217993048E-01,8.13936701121265E-03,4.49071977262694E-02,2.08779520343591E-02,7.68450570812325E-02
1.60000000000000E+00,3.57973934501871E-01,8.42177796823842E-03,4.56727589926184E-02,2.12060962609721E-02,7.92261424936592E-02
1.61000000000000E+00,3.62313697651335E-01,8.70929397550771E-03,4.64416128377201E-02,2.15357219963647E-02,8.16348163015742E-02
1.62000000000000E+00,3.66603700444763E-01,9.00193633240163E-03,4.72138846880971E-02,2.18669193476964E-02,8.40706704343613E-02
1.63000000000000E+00,3.70844137122595E-01,9.29972674718158E-03,4.79896981154421E-02,2.21997769948132E-02,8.65332973514973E-02
1.64000000000000E+00,3.75035203149770E-01,9.60268733195063E-03,4.87691748399628E-02,2.25343822037305E-02,8.90222900662045E-02
1.65000000000000E+00,3.79177095203054E-01,9.91084059749802E-03,4.95524347337994E-02,2.28708208400329E-02,9.15372421689762E-02
1.66000000000000E+00,3.83270011158294E-01,1.02242094480282E-02,5.03395958245147E-02,2.32091773821954E-02,9.40777478509781E-02
1.67000000000000E+00,3.87314150077610E-01,1.05428171757766E-02,5.11307742986574E-02,2.35495349348239E-02,9.66434019273270E-02
1.68000000000000E+00,3.91309712196521E-01,1.08666874555125E-02,5.19260845053980E-02,2.38919752418177E-02,9.92337998602435E-02
1.69000000000000E+00,3.95256898911013E-01,1.11958443389336E-02,5.27256389602377E-02,2.42365786994500E-02,1.01848537782077E-01
1.70000000000000E+00,3.99155912764543E-01,1.15303122489501E-02,5.35295483487901E-02,2.45834243693676E-02,1.04487212518205E-01
1.71000000000000E+00,4.03006957434987E-01,1.18701159738646E-02,5.43379215306362E-02,2.49325899915101E-02,1.07149421609795E-01
1.72000000000000E+00,4.06810237721527E-01,1.22152806614457E-02,5.51508655432511E-02,2.52841519969480E-02,1.09834763336449E-01
1.73000000000000E+00,4.10565959531486E-01,1.25658318128993E-02,5.59684856060055E-02,2.56381855206397E-02,1.12542836738703E-01
1.74000000000000E+00,4.14274329867103E-01,1.29217952767387E-02,5.67908851242382E-02,2.59947644141078E-02,1.15273241640410E-01
1.75000000000000E+00,4.17935556812263E-01,1.32831972425559E-02,5.76181656934025E-02,2.63539612580328E-02,1.18025578670970E-01
1.76000000000000E+00,4.21549849519161E-01,1.36500642346945E-02,5.84504271032853E-02,2.67158473747667E-02,1.20799449287448E-01
1.77000000000000E+00,4.25117418194931E-01,1.40224231058276E-02,5.92877673422987E-02,2.70804928407637E-02,1.23594455796539E-01
1.78000000000000E+00,4.28638474088214E-01,1.44003010304416E-02,6.01302826018445E-02,2.74479664989296E-02,1.26410201376408E-01
1.79000000000000E+00,4.32113229475687E-01,1.47837254982277E-02,6.09780672807513E-02,2.78183359708901E-02,1.29246290098385E-01
1.80000000000000E+00,4.35541897648536E-01,1.51727243073836E-02,6.18312139897842E-02,2.81916676691757E-02,1.32102326948530E-01
1.81000000000000E+00,4.38924692898891E-01,1.55673255578262E-02,6.26898135562273E-02,2.85680268093257E-02,1.34977917849055E-01
1.82000000000000E+00,4.42261830506217E-01,1.59675576443175E-02,6.35539550285381E-02,2.89474774219098E-02,1.37872669679607E-01
1.83000000000000E+00,4.45553526723658E-01,1.63734492495064E-02,6.44237256810749E-02,2.93300823644671E-02,1.40786190298408E-01
1.84000000000000E+00,4.48799998764342E-01,1.67850293368865E-02,6.52992110188956E-02,2.97159033333636E-02,1.43718088563259E-01
1.85000000000000E+00,4.52001464787650E-01,1.72023271436733E-02,6.61804947826301E-02,3.01050008755667E-02,1.46667974352398E-01
1.86000000000000E+00,4.55158143885440E-01,1.76253721736012E-02,6.70676589534230E-02,3.04974344003375E-02,1.49635458585216E-01
1.87000000000000E+00,4.58270256068240E-01,1.80541941896434E-02,6.79607837579497E-02,3.08932621908414E-02,1.52620153242828E-01
1.88000000000000E+00,4.61338022251398E-01,1.84888232066557E-02,6.88599476735034E-02,3.12925414156752E-02,1.55621671388500E-01
1.89000000000000E+00,4.64361664241208E-01,1.89292894839460E-02,6.97652274331540E-02,3.16953281403123E-02,1.58639627187930E-01
1.90000000000000E+00,4.67341404720991E-01,1.93756235177717E-02,7.06766980309792E-02,3.21016773384659E-02,1.61673635929385E-01
1.91000000000000E+00,4.70277467237155E-01,1.98278560337665E-02,7.15944327273657E-02,3.25116429033685E-02,1.64723314043688E-01
1.92000000000000E+00,4.73170076185217E-01,2.02860179792988E-02,7.25185030543826E-02,3.29252776589705E-02,1.67788279124057E-01
1.93000000000000E+00,4.76019456795797E-01,2.07501405157620E-02,7.34489788212260E-02,3.33426333710548E-02,1.70868149945794E-01
1.94000000000000E+00,4.78825835120588E-01,2.12202550108014E-02,7.43859281197334E-02,3.37637607582701E-02,1.73962546485832E-01
1.95000000000000E+00,4.81589438018298E-01,2.16963930304764E-02,7.53294173299698E-02,3.41887095030810E-02,1.77071089942122E-01
1.96000000000000E+00,4.84310493140559E-01,2.21785863313613E-02,7.62795111258843E-02,3.46175282626365E-02,1.80193402752873E-01
1.97000000000000E+00,4.86989228917828E-01,2.26668668525870E-02,7.72362724810363E-02,3.50502646795550E-02,1.83329108615644E-01
1.98000000000000E+00,4.89625874545247E-01,2.31612667078235E-02,7.81997626743925E-02,3.54869653926281E-02,1.86477832506277E-01
1.99000000000000E+00,4.92220659968495E-01,2.36618181772076E-02,7.91700412961936E-02,3.59276760474413E-02,1.89639200697679E-01
2.00000000000000E+00,4.94773815869613E-01,2.41685536992147E-02,8.01471662538906E-02,3.63724413069131E-02,1.92812840778454E-01
2.01000000000000E+00,4.97285573652814E-01,2.46815058624787E-02,8.11311937781511E-02,3.68213048617516E-02,1.95998381671376E-01
2.02000000000000E+00,4.99756165430271E-01,2.52007073975610E-02,8.21221784289337E-02,3.72743094408288E-02,1.99195453651708E-01
2.03000000000000E+00,5.02185824007892E-01,2.57261911686695E-02,8.31201731016327E-02,3.77314968214736E-02,2.02403688365364E-01
2.04000000000000E+00,5.04574782871076E-01,2.62579901653313E-02,8.41252290332911E-02,3.81929078396817E-02,2.05622718846919E-01
2.05000000000000E+00,5.06923276170463E-01,2.67961374940187E-02,8.51373958088815E-02,3.86585824002454E-02,2.08852179537455E-01
2.06000000000000E+00,5.09231538707659E-01,2.73406663697318E-02,8.61567213676563E-02,3.91285594867995E-02,2.12091706302255E-01
2.07000000000000E+00,5.11499805920962E-01,2.78916101075391E-02,8.71832520095651E-02,3.96028771717879E-02,2.15340936448337E-01
2.08000000000000E+00,5.13728313871066E-01,2.84490021140767E-02,8.82170324017402E-02,4.00815726263462E-02,2.18599508741825E-01
2.09000000000000E+00,5.15917299226768E-01,2.90128758790103E-02,8.92581055850496E-02,4.05646821301055E-02,2.21867063425167E-01
2.10000000000000E+00,5.18066999250653E-01,2.95832649664584E-02,9.03065129807165E-02,4.10522410809125E-02,2.25143242234187E-01
